Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield
101,0.712347644122522,1.9912255500288059,1.0631938439328243,4.627118695837758,13.358074995981799,499.624440227704
102,0.6764572421994185,2.243128941187426,0.9614317330479978,5.145815818674039,14.463472239956971,515.53275142315
103,0.6499949576229604,2.130840718125301,0.9928105704796774,5.037270393015615,14.505742490327076,529.5010246679317
104,0.6085249876422463,1.968108377626363,0.8517114271202806,4.689873391865865,14.701010996883827,544.5039848197345
105,0.6438547598405059,2.14687707451068,0.9842870306844497,4.9388193554348385,14.989099679053535,529.5010246679317
106,0.6246662453955191,2.0786253195255986,0.9037911469996454,4.892374760160838,15.262184321986776,543.0812903225807
107,0.7323891918252515,2.292653558310122,1.0015594130381884,5.248992561362673,15.679012795679629,562.3523339658444
108,0.6957685495726695,2.1444413102128443,0.9532878076295527,4.9632889725681855,15.683315963546434,653.2754459203037
109,0.6982634964450787,2.1479948687677544,0.9386110454927166,5.037685501285724,16.141100939966385,649.1366982922202
110,0.7073558715767106,2.2142291997766277,1.0005315406015087,5.010263595523108,15.212222750928433,564.809715370019
111,0.685177200460912,2.146879507487435,0.9415443344171008,5.004154357231326,15.88388566105139,566.8790891840607
112,0.6509088322183882,2.180224800327178,0.9311324402353622,5.089895608110558,15.286978071679666,552.5228083491461
113,0.7094638922070748,2.2857696576975317,0.9799283456005604,5.297387181470791,16.71793037067566,577.7433017077799
114,0.6668771524370254,2.033193906200013,0.8881720080842329,4.762993888825999,15.790614098452387,606.4558633776091
115,0.6750665052612796,2.2095006563079824,0.9424558123573611,5.11570604942324,15.498557567986705,546.0560151802657
116,0.6259082808650833,2.027489489720512,0.8373117508858219,4.95763894801752,16.092873224669262,587.5728273244782
117,0.6111908956663716,2.14029138245516,0.8739756206826649,5.115582671326902,16.661568535048332,574.380569259962
118,0.6551924588210525,1.9511730535887222,0.8605952812488075,4.61720301335056,15.962449082270975,590.6768880455409
119,0.6875552035376583,2.1401425413269877,0.8940186182476735,4.9996929292877565,16.433429210562085,602.0584440227705
121,0.5974871642473756,1.8439512884296123,0.8117956677581075,4.483233436631654,15.9062726420306,622.1055028462998
120,0.6292861286783655,2.0448122827025683,0.8402688379218329,4.860761635315909,16.3337139950267,634.7804174573056
122,0.6789528724426998,1.9667291772655346,0.8663325513092143,4.568629959184258,16.12191206252291,635.5564326375712
124,0.6585351583004642,1.9821291294259362,0.8566908690198846,4.678769962241257,15.956291346801887,574.768576850095
123,0.6349144168974291,1.9166551560370475,0.8277262355097434,4.650563662043873,16.399603789140073,569.8538140417457
125,0.6964412453817201,2.1695795207180897,0.9013666103387012,5.017691660982863,16.949910118750168,700.7417077798862
126,0.680608350304994,2.0268911683104123,0.861708479338432,4.742527251131836,16.446496900632262,643.1922580645161
127,0.6426152687054097,2.0493885121411792,0.8609963618089547,4.796203429603738,16.448883462661783,582.6503225806451
128,0.6747795187273086,2.001824315430386,0.8744111902132224,4.72745471985804,16.55392330860098,625.6877419354839
129,0.5982988442346042,1.9738212875608006,0.819317359373803,4.723653707032395,16.47665778634449,581.5974193548387
130,0.6126996136994765,1.9356263468507642,0.8356971189043354,4.6133826041801065,15.866615480769966,642.9290322580646
131,0.5909760430092961,1.848407681100072,0.8688685662345912,4.401416868592307,15.57799054203289,568.5677419354839
132,0.6611088847275802,2.0258921052639716,0.8589904322547665,4.758601612100994,16.23368343714447,593.0477419354838
133,0.6928187467985627,2.171400806038742,0.8782934219731574,5.0466760839853,17.243989478903156,645.9561290322581
134,0.6264049549742243,1.9994366194845885,0.8222539155330113,4.771438868509396,16.013466114426656,617.9225806451614
135,0.6902601103324226,2.090082481193052,0.8911452491301974,4.820103754599888,16.407749710586813,625.556129032258
137,0.6097674605617707,2.00127613353025,0.8443888417160618,4.733865316853759,15.867682477867316,611.2103225806452
136,0.6389294143817938,1.9872203676754405,0.8183987450579013,4.677969524326424,15.487249587831046,595.9432258064517
138,0.6327586134559371,1.9302007610288845,0.8117474840643552,4.5771244254170185,15.653957611890059,600.0232258064516
139,0.6348238229208347,1.7834650828347778,0.8601920528389083,4.213807802647351,14.67807620135801,564.6193548387097
140,0.6256376733718794,1.8894182061776568,0.8421731632616729,4.425925174728029,15.42318553035813,579.4916129032258
141,0.6454514059393408,1.8921836178439375,0.8322404592246178,4.429558790909742,15.208101916135767,596.3380645161291
142,0.6117832908769062,1.864617152501722,0.7827378938931746,4.409449982042946,15.575802647978783,643.4554838709678
143,0.663685942844801,2.044957115263158,0.8373061652398738,4.7834824164294485,16.45022745426921,628.32
144,0.6584897138850897,2.056312851193872,0.7950843287269678,4.776296100475721,16.075538949810323,559.3548387096774
145,0.6449607773425373,2.059744949918238,0.9659474701749982,4.659326124211979,15.226701577823778,564.8825806451613
146,0.6334535756872754,1.9559869398362926,0.806905614936519,4.518270820068818,15.108127414293236,606.4722580645162
147,0.6424630366058844,1.9273915493653901,0.7811595551773018,4.537999234472711,16.003495431088265,575.2800000000001
148,0.6564276279467727,2.066470483317974,0.7846892502727996,4.822211226448423,16.5880328538872,612.9212903225807
149,0.6459035252660745,1.8975905910548283,0.8165055332679501,4.484524701618478,16.432706821000295,619.8967741935485
150,0.695167926592851,2.050256328295094,0.8808016002617954,4.655141820199779,15.736772057307618,599.6283870967743
151,0.6641119340331166,1.9131449316110865,0.8231487143526051,4.456949162917835,16.35055260562471,616.7172675521822
152,0.653036975508769,1.9600957890765494,0.8198197289473474,4.597566268924207,16.56173408666537,649.7912713472487
153,0.7063252889654694,2.052296565638651,0.8637808568310009,4.75483939475897,17.031291756424174,645.8064516129033
154,0.6531820418959978,1.9546882997060042,0.7799831520403795,4.626575394016174,17.075991525784847,643.5483870967743
155,0.69295876418862,1.9127150515301328,0.8919431396967012,4.3436763948864385,15.619718026298855,645.1423149905124
156,0.6672820593747775,1.9874366745352732,0.8081016029852153,4.612153756328752,16.437074416379136,606.0910815939279
157,0.6648920625965675,1.9768848296047863,0.8307622232888349,4.6374132366230105,16.441044983658053,667.4573055028463
158,0.5969717059957149,1.8849257341482575,0.766792552468057,4.536205943673842,16.41179778297388,603.0360531309299
159,0.6400679967288566,1.736459028751902,0.7805737892372786,4.150120581810664,16.714100321648374,695.7495256166983
