Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield
1101,2.1164376953509563,3.577355607242758,4.271876733530581,6.273418861243961,11.422588110484533,
1102,2.001138585930434,3.3522523769968418,3.883257051076855,5.852461203982276,10.994433505425135,
1103,1.5654935979162385,2.779666089606544,2.8665947562187046,5.055003777438301,10.381430761009046,
1104,0.6576535883775763,1.517056317250006,1.00202195151775,3.665265939416843,12.300175867509099,
1105,0.7235961578151638,1.8328101738381908,1.145175559334976,4.4475617895471995,14.07303478986261,713.3333333333334
1106,0.7036430729546725,1.7541005200641693,0.9847288275209564,4.3069001758811165,14.72922256461803,677.3333333333334
1107,0.7026344019161113,2.0268044264891056,1.2313720808663804,4.888529002795826,14.429838138845344,361.3333333333333
1108,0.6999792997729407,1.8752697011093697,1.1767935007265504,4.566431936083195,14.212931065051444,697.3333333333334
1109,0.7893681381021638,2.008064658011852,1.2332682583743388,4.7513014934350934,14.226814375359504,664.0
1110,0.717179101815028,1.9314445746046276,1.1510755335697822,4.670186950173232,14.497726769124462,456.0
1111,0.716354758515013,1.953113389367772,1.1961745546893205,4.6645294574115175,14.27401205833469,493.3333333333333
1112,0.7017509083325475,1.7826464823489705,1.1259647445993386,4.359974516371992,13.625075906336248,729.3333333333334
1113,0.7853128737885506,1.9682387367295484,1.1871503894408573,4.645152283171631,14.060716180643807,654.6666666666666
1114,0.7751969069218501,1.998081969402885,1.2931458046879793,4.821786232435301,13.747630362156478,534.6666666666666
1115,0.7233697967940123,1.8432632479022149,1.1400100884620064,4.471583944753123,13.920402597862157,625.3333333333334
1116,0.8010041163556991,1.941053440269555,1.2858395152856485,4.468433144565157,12.94361499904226,644.0
1117,0.7569935283764507,1.9314688346151054,1.294479971132449,4.576367497710981,12.98144906275566,622.6666666666666
1118,0.8249759459906838,2.0557923288897646,1.4177015496524996,4.673874095120715,12.717299350865536,529.3333333333334
1119,0.8127640278595539,2.046437337850798,1.4791616911716203,4.789899879249392,13.488488693085923,622.6666666666666
1120,0.774158801971504,1.9328165470603895,1.2719115735918598,4.6143590585506065,13.156748305213826,290.6666666666667
1121,0.8128058142530405,2.1377965848183402,1.4719687810654662,4.90851732609084,13.37448657344997,566.6666666666666
1122,0.8501994671588262,2.051347667335098,1.4256634369828842,4.642326379624295,12.486623822900624,602.6666666666666
1123,0.7766164119335479,2.221898550947292,1.5025798689052943,5.187611684750855,13.36304226140712,360.0
1124,0.735980190411815,1.8668146540008013,1.2106247355435218,4.496474255227464,12.942471669088038,554.6666666666666
1125,0.8096058855555752,2.007909173145334,1.3397336485600648,4.564069590844314,12.77785551836271,464.0
1126,0.768520777491255,1.9318514362084755,1.2665535719089491,4.524605606058021,13.401946771354785,576.0
1127,0.712002874800369,1.8319853467451028,1.1901939444619871,4.306695272788282,12.94392399145438,645.3333333333334
1128,0.8134143755514327,1.9245072737705735,1.2436575415823152,4.390361851401297,12.843419906426043,641.3333333333334
1129,0.7730692386641029,1.9052192474733796,1.240647245595784,4.459553472575039,13.29240211497933,622.6666666666666
1130,0.6964985326666917,1.8169070620919507,1.2415140955551862,4.257542776873715,12.06396438306463,484.0
1131,0.8005267449834266,1.9734503932284333,1.3412361805547128,4.496936103604384,12.36304123833894,569.3333333333334
1132,0.7861010434197455,1.87344049802344,1.2682239278334253,4.230760770745661,12.090763173267128,625.3333333333334
1133,0.7222542548941513,1.8697024423887751,1.2414540189134535,4.375595395089973,12.628894535737427,585.3333333333334
