Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield
1403,1.0197259786033601,2.3605369050030394,1.566102820463544,5.1186973194245216,16.95243852693654,689.4308943
1404,0.947887245556053,2.2588463987999003,1.4142546247274608,4.968313854838911,16.89756469739054,647.1544715
1405,0.9212728261815065,2.19579332066175,1.3516359459640452,4.889302967729166,16.996588294978245,666.6666667
1406,0.9071372727418845,2.224855148815037,1.3870526965524643,5.02146089981127,16.945434836773863,658.5365854
1407,0.981920216503368,2.340348914129119,1.6053056038882612,5.121872697034497,16.247137771118872,700.8130081
1408,1.0329307483446835,2.320041677972217,1.6520579531100432,4.894002074496411,16.41271078836705,598.3739837
1409,0.9501980721709394,2.17628532725262,1.3972289186050044,4.81925946877334,16.461463934494297,678.0487805
1410,0.9161234662957671,2.1397922022668268,1.3861480310863223,4.770508296188481,15.921984153006612,559.3495935
1411,0.9734008088018359,2.2297312401958607,1.45571554892231,4.852778215380935,16.330178852634692,665.0406504
1412,0.9138247571396854,2.1929245945288907,1.378692187590957,4.943288050962072,17.2592790294712,570.7317073
1501,0.8130656219932442,2.0448310648646424,1.2233891570722113,4.665607673648767,17.650658579728013,645.5284553
1502,0.8605410512576936,2.08687642512267,1.2007364688815345,4.7138264152114235,17.994694200347332,637.398374
1503,0.9186996240673676,2.1690789461642157,1.2586761619314504,4.929403828385482,18.151824138380796,497.5609756
1504,0.8714759608612435,2.134143041803535,1.2898294479271355,4.8573142091034045,17.551291441609195,531.7073171
1505,0.9377047157885151,2.2408413770945854,1.4109681001029144,5.028573253656926,17.782822727233853,692.6829268
1506,0.9747157497738206,2.2811707271524417,1.4200870600326927,5.021584462802317,17.518510724215716,583.7398374
1507,0.8844912176491188,2.2203647207361574,1.318505173547392,5.056933125516678,16.97440522168023,517.0731707
1508,0.986432383989172,2.3866240492513264,1.5345248902942255,5.084919445474245,16.994854692482793,598.3739837
1509,0.9502423781230573,2.2842972725529034,1.4482188194391237,5.153193500502928,17.449138764174844,656.9105691
1510,0.8620744158954381,2.0600610592904873,1.3192769112418905,4.716417844460759,16.028862410746804,619.5121951
1511,0.8409190665126021,1.8930089215859836,1.2271053339859308,4.163615517839533,15.619312906074553,640.6504065
1512,0.9323343086660646,2.051249172346888,1.3938275793839396,4.6593665182425985,15.652903378956633,591.8699187
1601,0.8651478318821835,2.0530165332355645,1.2716839115946588,4.659213871982816,15.91453378003401,557.7235772
1602,0.9702035107653282,2.2772934613514293,1.4155086103318848,4.8661746668288455,16.352510268550866,679.6747967
1603,0.979681303726231,2.195245821521824,1.4124295581298658,4.725356559972699,15.970019411235036,648.7804878
1604,0.9251922128656486,2.0456134696345942,1.324234642918654,4.507395715063935,15.56454216746377,723.5772358
1605,0.9102919062832106,2.1532632109746928,1.3304516256898755,4.7592915508767755,16.33538723252751,656.9105691
1606,0.9715055655727738,2.2638393780769026,1.4596174760203782,4.999291806032941,16.08326247306689,665.0406504
1607,0.9883657916303425,2.2647778973028587,1.5106509243031951,4.8348111466743,15.4984937826482,704.0650407
1608,0.932328124029627,2.0856587618441997,1.3625144555639979,4.529095955433169,15.44709242180189,695.9349593
1609,0.9395241005744772,2.053048445630471,1.319355484261124,4.418302019370261,15.553318885006085,653.6585366
1610,0.9270739569379077,2.0738446167963507,1.3198208125814748,4.514783871345983,15.013836437563176,678.0487805
1611,0.8811038204387007,1.9861418538669122,1.252514237020784,4.435769172464143,15.169142837448799,567.4796748
1612,0.8442559246611522,1.9969647894382483,1.2122752806210517,4.607903376757992,15.19652223069671,578.8617886
1701,1.0116134648247779,2.422308540885297,1.7148116469231205,5.139331447368571,14.00923040211792,468.2926829
1702,1.0728737241307715,2.4339138551972703,1.7579368454143687,5.1353173623196895,13.544672722419318,437.398374
1703,1.065819491315601,2.359330027875776,1.6747068154855629,4.9064064085309855,13.465391697753068,487.804878
1704,1.0601698989486563,2.3406032319078576,1.638605128738224,4.9218543989651256,13.505854178203403,416.2601626
1705,0.989264956264177,2.366286623323092,1.67494934196624,5.183141374466604,13.406193464668105,507.3170732
1706,1.0354156491601585,2.4495152955027506,1.6636882653145282,5.21519582373984,13.87481129636012,479.6747967
1707,1.092192783622471,2.54982115120806,1.801564118028002,5.212070247668977,13.526496763630139,515.4471545
1708,1.0366632414649355,2.478144187303138,1.7372636107392034,5.3097228755282755,13.306019979894213,484.5528455
1709,1.0444621810332448,2.429063758371571,1.719850729444964,4.8672925267409175,13.02667584550966,580.4878049
1710,1.100023118805333,2.3862128132277944,1.7590381007013556,4.868623688207509,12.847616631849593,479.6747967
1711,1.0359408063747093,2.4070690885637016,1.6455376137943327,5.0926911549025435,13.328338596551486,530.0813008
1712,1.0677078897397732,2.4039163552007414,1.7362935870977343,4.904704295880799,12.823889656165344,453.6585366
1801,0.9773317243025208,2.46921132284656,1.6426401783890026,5.380674552910284,14.583508074871222,419.5121951
1802,0.9836512687198414,2.4276694312882943,1.686331583325246,5.33123039056377,14.222235971735792,460.1626016
1803,1.0564113069920231,2.5727698216831962,1.869734413457283,5.621455390377349,14.527912840138491,437.398374
1804,1.0657216579480528,2.5454110408333466,1.7460099631335826,5.356610827715436,14.96644582211313,474.796748
1805,1.0820753342445282,2.6464833467474396,1.8471026055250515,5.660602518218927,14.581392751876562,411.3821138
1806,1.0488335387104981,2.6572668732394757,1.707218887610337,5.8247534681750945,15.287423156165246,408.1300813
1807,1.0498939857769871,2.6318959798240718,1.7109893039673922,5.506436890089376,14.663045514471431,443.902439
1808,1.086941698594711,2.6086914933571115,1.8530840499785275,5.543178319858778,13.971970200453638,429.2682927
1809,1.013633110529341,2.511557625061263,1.6603024547181626,5.229483570978472,14.254326049697084,414.6341463
1810,1.112153977214397,2.611960513436974,1.79599438341952,5.385332009826406,14.030030806897766,460.1626016
1811,1.1125837471523639,2.6274058967679554,1.8510858244004147,5.5160870693453905,14.051671338799807,443.902439
1812,1.101590515226989,2.5255975441088783,1.8747173585224677,5.115506989400298,13.645414060608493,375.6097561
