Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,_DVImean,_DVImedian,_DVIstdev,_EVImean,_EVImedian,_EVIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,_GVImean,_GVImedian,_GVIstdev,_RVImean,_RVImedian,_RVIstdev,_VARImean,_VARImedia,_VARIstdev
468,0.043971570899581,0.040321856737137,0.017226010616581,0.095022249381961,0.093635238707066,0.020945949455265,0.09220705711898,0.08722198754549,0.028057120703296,0.186597412663267,0.185316175222397,0.027934751121374,0.331490199451247,0.326442390680313,0.067329848637578,0.556322811093569,0.635236263275146,0.14777784766184,1.51891875634483,1.522781133651733,0.235131847453624,0.239283142180882,0.262423694133759,0.082736303714911,0.717285536358632,0.739034593105316,0.196826517239274,0.053865870739125,0.051027748733759,0.020215161076607,0.019798240203312,0.026962054893374,0.0399214352819,0.177919529565711,0.202197775244713,0.075188248637222,0.025072367035214,0.030565859749913,0.069795907357724,0.126647072091094,0.182273462414742,0.140695884930948,4.011555886521842,4.483001232147217,1.544850180369748,4.011555886521842,4.483001232147217,1.544850180369748
469,0.039653282357002,0.036118138581514,0.015557238296565,0.094864068949626,0.094700805842876,0.019583381037906,0.088773596139413,0.086963050067425,0.022541968983221,0.193553764817554,0.187991932034492,0.036592116855263,0.329839717264047,0.322759807109833,0.071748201117846,0.565964897317752,0.625835835933685,0.128020702961348,1.336952075668276,1.314159393310547,0.237288552253217,0.24106612113753,0.254893988370895,0.080163693460723,0.720287763883961,0.728414535522461,0.20262080699145,0.061301259382417,0.055279016494751,0.027564052878957,0.031882293770378,0.030780540779233,0.045135368157934,0.20080183206424,0.218595430254936,0.086141274539057,0.037996235058819,0.034470241516829,0.075007257011075,0.126512010895159,0.171504974365234,0.134550007265388,4.007912365168147,4.345247268676758,1.384309882253721,4.007912365168147,4.345247268676758,1.384309882253721
470,0.04183773429452,0.037838499993086,0.016994860369589,0.093039018394372,0.090713411569595,0.02143617380398,0.099500504795321,0.096117664128542,0.023542615246803,0.186758683507682,0.183458425104618,0.031323814175529,0.299855970565164,0.292645290493965,0.045083374871941,0.502669318746827,0.527676463127136,0.091289353897409,1.329413088088441,1.312469720840454,0.228395439285938,0.20035546582574,0.213096044957638,0.044782584098591,0.630370603580224,0.633539378643036,0.122406487706125,0.044739797698473,0.043169790878892,0.014700008628365,-0.001521890621834,-6.2200426328e-05,0.023272707232167,0.141530138091937,0.145925678312778,0.044309479816864,-0.032866116917655,-0.036127394065261,0.040758224653636,0.078587847819149,0.119690839201212,0.093572270640874,3.150668620760531,3.234385371208191,0.71479396422127,3.150668620760531,3.234385371208191,0.71479396422127
471,0.036091963186142,0.033295437693596,0.014442908494731,0.083970172360426,0.084572933614254,0.018863382830469,0.077294186373786,0.072773635387421,0.023222928886901,0.172510798792485,0.170246377587318,0.028825052476258,0.320270543279921,0.312466412782669,0.064484841285285,0.603426545583009,0.672166883945465,0.129159366055731,1.559867693648709,1.558249473571777,0.271792084804577,0.242976356857945,0.255152106285095,0.074828919995824,0.706054858596585,0.711843311786652,0.181967740253221,0.054554195169314,0.051001764833927,0.023165337976333,0.030312506622588,0.031100166961551,0.041260376463842,0.204409539908881,0.226124107837677,0.084181740451249,0.049008401161678,0.051072746515274,0.080582724544294,0.133293195312078,0.174606755375862,0.121194288105292,4.559046277880917,5.100664615631104,1.619449367087229,4.559046277880917,5.100664615631104,1.619449367087229
472,0.040172182898065,0.03650314733386,0.017936209374816,0.092849941314661,0.091604009270668,0.023361818905623,0.086234283106569,0.082426533102989,0.027584722867404,0.185199100598177,0.183845452964306,0.036092982825465,0.319761277783413,0.301291465759277,0.06695762020489,0.569507772463436,0.631190329790115,0.140150915046495,1.382504130992823,1.35323292016983,0.262490713506346,0.233526994761157,0.24004802107811,0.077464786853923,0.695573680312749,0.677901118993759,0.190342859418146,0.059293416606619,0.053057266399264,0.024891445807186,0.031415361560216,0.02769270632416,0.042660062647684,0.202360555398177,0.209135584533215,0.08552578566358,0.045069483814612,0.035571539774537,0.078166931140933,0.112672713535627,0.152440883219242,0.131284079218744,4.142784417694215,4.422851324081421,1.57096086998178,4.142784417694215,4.422851324081421,1.57096086998178
473,0.035746597185605,0.036154415458441,0.012005543757109,0.086711359417822,0.086983345448971,0.020134951856247,0.085496505775302,0.084892198443413,0.021250931048962,0.179369647583134,0.17185814678669,0.037448256228719,0.308650220790545,0.288175016641617,0.0646279954583,0.561498163018098,0.594921410083771,0.104798991722568,1.426679545050542,1.38253927230835,0.300611652972706,0.223153714965354,0.223435342311859,0.06478494253749,0.669493581785723,0.63613760471344,0.173001546712874,0.052179615870006,0.049725994467735,0.025763098233711,0.019195867201659,0.021135225892067,0.040605888067622,0.180123487558497,0.188835322856903,0.075679539211657,0.008718515568725,0.016576245427132,0.073202407008039,0.109121359650591,0.130185708403587,0.110303715781301,3.82266335428463,3.937313795089722,1.120062368294132,3.82266335428463,3.937313795089722,1.120062368294132
474,0.037249334633894,0.033086996525526,0.015716083590338,0.087367048274181,0.086494363844395,0.020145533225312,0.086156567787875,0.082186587154865,0.02484975296563,0.184255850271055,0.182788074016571,0.03222589056803,0.322150561488052,0.312409549951553,0.067876331284729,0.569769468319331,0.633981287479401,0.135307990404352,1.423428615489366,1.407635450363159,0.25473038608544,0.235993993792212,0.251911818981171,0.078163965760687,0.702580094578304,0.709650576114655,0.192536224656875,0.051328194121218,0.049391448497772,0.022674717040471,0.018076047524841,0.022688830271363,0.039746886856759,0.18250026842729,0.200300723314285,0.081816378521052,0.014022849340373,0.017820660024881,0.072820850150589,0.127514456573779,0.171966686844826,0.131503356083207,4.111843888821819,4.464201927185059,1.507808814087736,4.111843888821819,4.464201927185059,1.507808814087736
475,0.042258339799317,0.041051434352994,0.013984889292756,0.089839792114575,0.08933986723423,0.022063974039623,0.096773032741093,0.097239170223475,0.022850971600952,0.183313907028262,0.181965820491314,0.03599347236414,0.292286747335067,0.278111070394516,0.054312782475383,0.502953894556696,0.515963315963745,0.083181235508967,1.284912955708695,1.26931244134903,0.25351088989185,0.195513714646407,0.187347628176212,0.048666112776285,0.614006936605152,0.570414185523987,0.138470438785105,0.040648211692393,0.039256740361452,0.017130364088483,-0.004994242035434,-0.006395792588592,0.027316193997512,0.127963289755698,0.127558305859566,0.044353596639167,-0.038733758181262,-0.043518589809537,0.058750233064814,0.071493180394887,0.078713551163673,0.097850666392452,3.138240297103621,3.13191831111908,0.699698679189972,3.138240297103621,3.13191831111908,0.699698679189972
401,0.033571708222915,0.033146232366562,0.009980870849125,0.079098817789179,0.079953763633966,0.021214702028697,0.080739333054407,0.081459779292345,0.018368807943824,0.177512080438731,0.175891034305096,0.040591773081475,0.306470800872242,0.307102367281914,0.059862017874423,0.583285777226765,0.593643009662628,0.052071263486455,1.377943122995087,1.34942489862442,0.224655687068254,0.22573146789523,0.229757837951183,0.047281295135052,0.671527764982684,0.677009433507919,0.145393510258404,0.043886594307916,0.04236376285553,0.01844552703129,0.009950345813332,0.007278250297531,0.021625340740181,0.156834764392326,0.159590631723404,0.041318078722315,-0.015913568094318,-0.016998226754367,0.051242971174307,0.128965856662181,0.138167269527912,0.076694416740634,3.869911700239472,3.921780347824097,0.579542424768672,3.869911700239472,3.921780347824097,0.579542424768672
502,0.036873140995089,0.036436162889004,0.009429546603012,0.092149247685081,0.091106317937374,0.018521086014234,0.08898982592511,0.086774796247482,0.020313703895972,0.202145914888278,0.196617141366005,0.034975132601796,0.399284413867265,0.393484055995941,0.053618257999137,0.637738953937184,0.634782314300537,0.048514502652161,1.769445103968889,1.757084250450134,0.185743314031399,0.310294587737341,0.307683676481247,0.042094506946985,0.903610100811121,0.892172574996948,0.129539028943491,0.058435528480506,0.055702585726976,0.018438199952369,0.025999019854915,0.018020255491138,0.032313445592755,0.188326779160984,0.179454475641251,0.047961599512714,0.019679887478831,-0.004605103749782,0.081797149996644,0.261316648421013,0.25970196723938,0.066308135047164,4.633126894939599,4.476186275482178,0.862797222972552,-0.523172927155735,-0.529740691184998,0.043011476258146
