Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,_EVImean,_EVImedian,_EVIstdev,_DVImean,_DVImedian,_DVIstdev,_VARImean,_VARImedia,_VARIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,_GVImean,_GVImedian,_GVIstdev,_RVImean,_RVImedian,_RVIstdev
1429,0.026491186788111,0.026070402935147,0.008963621959855,0.062108828121548,0.061573177576065,0.019344453095282,0.103696814812938,0.10387609153986,0.03248094006724,0.160594438422135,0.160375848412514,0.041481274779768,0.275173294950294,0.275284767150879,0.050834167921755,0.465728817446018,0.451872497797012,0.067236638333476,2.060058169169486,2.048433542251587,0.27140488020233,0.252432841232804,0.250717043876648,0.013941815631406,0.171476480139124,0.170683354139328,0.020183797517191,-1.526196543410866,-1.532386183738708,0.10731662669542,-0.005970345357954,-0.006426470354199,0.007244342259835,-0.089037057948948,-0.090619795024395,0.031430987573058,-0.020671728754642,-0.025338567793369,0.030504775683398,-0.248370912089333,-0.253452330827713,0.03189689615254,0.640245731891117,0.635002136230469,0.044737022023216,2.819049686698111,2.648786067962646,0.615046906627874
1430,0.02475464828548,0.023853749036789,0.008370564711253,0.062838811325461,0.061314415186644,0.018767015798525,0.089561297825203,0.087028428912163,0.027281900512969,0.160632141767283,0.158167690038681,0.038248608305671,0.280396689991706,0.277200639247894,0.046519605303177,0.525475877400915,0.522867202758789,0.059993395186783,1.725578029711727,1.696651816368103,0.236590219406933,0.292237885606148,0.290044784545898,0.023293856136486,0.190835392194774,0.189305692911148,0.023251412281699,-1.298549304979121,-1.297011733055115,0.099263994943245,0.011361676539799,0.010751185007393,0.007342767242638,-0.05118532907654,-0.04924601316452,0.021843856687313,0.049072941092559,0.046767927706242,0.030512699883076,-0.174366624575594,-0.176651835441589,0.032967222999674,0.641218060844029,0.63913905620575,0.044280266991597,3.287267715243011,3.191704988479614,0.58202432440966
1431,0.031613370438583,0.031044982373714,0.009494354361039,0.083311661141274,0.082301840186119,0.022993976913042,0.101813577903873,0.10098535194993,0.027937649454544,0.199747347149405,0.198281928896904,0.044530396352777,0.33548599506583,0.333348363637924,0.052193494910053,0.542125170891819,0.536738842725754,0.052614030782173,1.422885510420716,1.40246856212616,0.215797232713237,0.341478365887076,0.339994624257088,0.02295005290797,0.233672417115376,0.231755182147026,0.027496405689035,-1.071540418249325,-1.070171535015106,0.093373662199695,0.033196373934197,0.031922126188874,0.012396119041815,-0.026030973979749,-0.025966314598918,0.018054959534317,0.111147615711443,0.108980037271976,0.029807279133232,-0.099843066627723,-0.102328233420849,0.034477792217965,0.60910354331065,0.604619204998016,0.044176468294169,3.432767248636712,3.317219257354736,0.572780873976315
1432,0.030290107386791,0.029809958301485,0.009627601911904,0.074765476854406,0.073526319116354,0.022206154219865,0.107358882606329,0.107108067721128,0.031369467126864,0.178955137259565,0.177933558821678,0.043621821901292,0.290755187306768,0.289445176720619,0.052390208380186,0.470777806165586,0.461632207036018,0.058541518366735,1.60833531092195,1.586578667163849,0.256702151947736,0.2682516744583,0.265689715743065,0.019801657050407,0.183396304713104,0.180765837430954,0.024071128057409,-1.287136574020723,-1.290038108825684,0.110821235837603,0.011881963714809,0.010496615432203,0.009728240027836,-0.063654995067643,-0.064890723675489,0.024663741835048,0.042156141953667,0.038256786763668,0.033168452687897,-0.178468019073295,-0.182674370706081,0.035766933856914,0.599010951326928,0.594358801841736,0.044318187078642,2.833298136017731,2.714932441711426,0.498294041264833
1433,0.02823134330088,0.027871647849679,0.007446098354048,0.082433465895063,0.081712175160646,0.020424425127185,0.101007762283969,0.100267499685287,0.02558945208956,0.193520216236493,0.192128226161003,0.039138574669618,0.321130666840525,0.320082262158394,0.046475701310747,0.527967885429061,0.52368226647377,0.05070520442085,1.409970438444528,1.400356233119965,0.191126893202239,0.320748214193936,0.317375227808952,0.024413631689634,0.220122904632619,0.217919267714024,0.025165423069437,-1.070994143576213,-1.074998795986176,0.093759184063021,0.035627826201591,0.033678464591503,0.012614091306773,-0.023349575090357,-0.023702307604253,0.019591292999513,0.122069662088076,0.118557371199131,0.033185429517507,-0.100095241534325,-0.104606598615646,0.037354494031859,0.596980822425018,0.593879282474518,0.038494637310658,3.290835812334095,3.198877692222595,0.508227316937876
1434,0.024581778738159,0.024082097224891,0.008030363872957,0.061285081766923,0.060178577899933,0.018748943423913,0.07910842977184,0.078314948827028,0.023668071971196,0.150695791297301,0.149448044598103,0.036836937825877,0.269678789554764,0.267951026558876,0.046061657369514,0.555430323690854,0.549094378948212,0.055685489149568,1.710544710609162,1.677617967128754,0.263639400366577,0.304690588611813,0.303000047802925,0.023191250908557,0.190570359774094,0.188788175582886,0.025006780512876,-1.180444948243356,-1.180492460727692,0.102462047611016,0.018879955017959,0.017674146220088,0.009316232889288,-0.030586764885752,-0.029718832112849,0.016044016354745,0.083350553061783,0.082225035876036,0.031042408467091,-0.127507739532745,-0.12958037853241,0.036490983642491,0.637693272218315,0.634021669626236,0.046537482566023,3.577985982301112,3.435518145561218,0.645527620133383
1435,0.025978545722382,0.024717273190618,0.009093896776582,0.062559519367688,0.060379084199667,0.019319712793501,0.081091978887927,0.07851692289114,0.024868043135825,0.15308940664153,0.150039240717888,0.036290201054205,0.280182621593982,0.276953965425491,0.046047066228557,0.560220960937258,0.558911681175232,0.05805564174066,1.802726600577872,1.77939784526825,0.229612015775285,0.316182069724411,0.314086586236954,0.024480386739869,0.199090642718136,0.19709637761116,0.024690624389789,-1.182688272314309,-1.183177351951599,0.099563493829364,0.018048514124478,0.016850316897035,0.008767394094818,-0.032920736948465,-0.031328588724136,0.01729149104694,0.078767742275622,0.07713545113802,0.031756621737238,-0.129135639036748,-0.131410002708435,0.035678694930458,0.642905278308466,0.642734408378601,0.046890377008433,3.63321226232698,3.534239292144775,0.659916106966868
1436,0.026231885943727,0.025614036247134,0.008435154691062,0.076161024241546,0.075353197753429,0.02177799461508,0.088085630389554,0.086708597838879,0.025924210797689,0.185139215353799,0.183510303497314,0.041555279542144,0.324744556769057,0.322639018297195,0.048796629780607,0.581696749817584,0.575340986251831,0.057683333722157,1.474167433104409,1.445380687713623,0.222599856171819,0.357082452956736,0.354554951190948,0.025482383418254,0.236658926336199,0.235328316688538,0.026666313696074,-1.019269026289178,-1.017260551452637,0.095592624958737,0.038004532134419,0.036966159939766,0.013064199760424,-0.00915432615221,-0.008362951688468,0.017902395003802,0.144243499356915,0.143273875117302,0.034238226194205,-0.071200870144822,-0.073263950645924,0.03995075317371,0.627408666520599,0.622033536434174,0.047160125658037,3.882614509942089,3.709660768508911,0.748090366522691
1437,0.021466549548069,0.020955841057003,0.005978876884968,0.058056306924522,0.056854538619518,0.015443054698159,0.086644784215152,0.084786366671324,0.023751668869842,0.138996720516667,0.136750504374504,0.029797842518695,0.240579350046215,0.238161206245422,0.035620492117993,0.479008796191872,0.475233420729637,0.056532825915488,1.976649733339209,1.97385573387146,0.239554029221924,0.240865758396944,0.239239096641541,0.017136421190092,0.15393456589645,0.152364820241928,0.015260378193605,-1.368330093462357,-1.37638932466507,0.098022319908351,0.008001280085235,0.006981188431382,0.007246346534708,-0.055245110904479,-0.053846435621381,0.021129638168864,0.037015441322083,0.032846873626113,0.031396773118965,-0.195998292798053,-0.200716234743595,0.032808176476328,0.617258916260848,0.615486681461334,0.03979899520933,2.887598361680962,2.81121838092804,0.455164903372026
1438,0.031117620706943,0.030349216423929,0.008748972693125,0.076954862820356,0.075224477797747,0.019069741334645,0.118200938334567,0.116716377437115,0.029848722530827,0.191602547599414,0.189171925187111,0.037885057036076,0.309552429902505,0.306941986083984,0.04322577852252,0.454966846624935,0.448004826903343,0.054526043409567,1.633508837709391,1.630390286445618,0.195336846501641,0.268569241304382,0.2649185359478,0.020585149734326,0.191351491505496,0.190087713301182,0.018007270077904,-1.372275814904132,-1.377766251564026,0.108278336770912,0.004591166600232,0.003589984029531,0.008633939293027,-0.083935284246654,-0.084160529077053,0.028236327552949,0.01678363668504,0.011854868382215,0.031893425746817,-0.209985100693652,-0.2151845023036,0.034858974793318,0.607100188157213,0.604987651109695,0.038864762608576,2.710361150512206,2.623220086097717,0.413802182635853
1439,0.019203924277909,0.019082173705101,0.004653899954371,0.051578550709152,0.051230980083346,0.012456825811648,0.080497842335402,0.08054144307971,0.020067730017515,0.145733422940432,0.145720534026623,0.030018897109704,0.267385621326445,0.267285078763962,0.040983944306087,0.543383208733005,0.538903117179871,0.043775170854661,1.897019119711616,1.885426700115204,0.211566446290508,0.290188943622987,0.288810238242149,0.019263945708389,0.186887778993696,0.186561837792397,0.022819262948125,-1.446435405087622,-1.448594391345978,0.096531343704554,0.003455334805141,0.003025765065104,0.005832689971379,-0.0576630937357,-0.057255329564214,0.018832387454765,0.018129836652506,0.015982627868652,0.029096693374751,-0.217362916658196,-0.21976512670517,0.030568154806853,0.680600995098866,0.679234951734543,0.028886296995229,3.424161881170695,3.337483406066895,0.465607823182998
1440,0.027381034667537,0.026601550169289,0.009240887554489,0.075176209636499,0.07363909855485,0.022400639428451,0.080549199056624,0.078418150544167,0.024622362142143,0.177000875458975,0.174905970692635,0.041798806527161,0.315647012526119,0.313896968960762,0.052105707256933,0.60178660372981,0.600051879882813,0.053914317009516,1.474028190530127,1.448967278003693,0.209415728189396,0.36793563828669,0.366788610816002,0.027434376510457,0.235097813539322,0.233141206204891,0.030574037401287,-0.943941871507452,-0.941265523433685,0.082601164876064,0.042422185541914,0.041442377492785,0.013645001155092,0.004829516511434,0.004247125936672,0.014741002378478,0.165999986203043,0.164459027349949,0.030775418299392,-0.03353865222519,-0.035929948091507,0.036238006305604,0.623155010063337,0.619554609060287,0.047015819408648,4.121679165815108,4.000648498535156,0.746756780971726
1441,0.029586391813791,0.027992570772767,0.011130243188316,0.076914135526342,0.074339665472507,0.024065469368073,0.093084751216955,0.090028434991837,0.029509104957388,0.182059286833611,0.179091259837151,0.043216990640266,0.312073025494819,0.309839844703674,0.050578990221878,0.550912592200073,0.549394547939301,0.061645261873965,1.495185473524052,1.482403039932251,0.207868103963051,0.331973827221754,0.329884737730026,0.022683137423213,0.2189882741182,0.218329235911369,0.024808520597841,-1.070931144366249,-1.067595243453979,0.092156537979004,0.03115712802179,0.029930397868156,0.011373013817319,-0.022247388162296,-0.021046048030257,0.018262850151026,0.115325719442859,0.113665975630283,0.031768427600027,-0.094218877656485,-0.096836537122726,0.035131985561286,0.613500594645008,0.612534642219543,0.051368344922143,3.543561270959804,3.438472747802734,0.668254768473176
1442,0.022269991213676,0.022297510877252,0.005221711242673,0.059526412188064,0.059404086321592,0.013647539673569,0.090394962111067,0.091187924146652,0.021946991134726,0.16316440912944,0.163400530815125,0.032970018262559,0.291965168361384,0.293153434991837,0.043749788612369,0.533536919101358,0.525827884674072,0.043590948121914,1.799161360358498,1.788581252098083,0.195403218763094,0.301660672089492,0.300108969211578,0.016481780554067,0.201570206313378,0.201544836163521,0.023289621088454,-1.386617454834102,-1.399927735328674,0.098334290102745,0.006387871050501,0.005526157096028,0.006930168639681,-0.060638663707579,-0.061631575226784,0.021244620375281,0.029698416642245,0.024576665833592,0.031904801297132,-0.203118429198482,-0.209734410047531,0.034265227654953,0.665070302971857,0.662703514099121,0.026973680793101,3.330050876936077,3.217877388000488,0.459531658815881
1443,0.032751864276515,0.03192057274282,0.010125808111942,0.08979846515023,0.088325090706348,0.024887789329289,0.09719993367056,0.096172578632832,0.026855626232107,0.212592104136482,0.210678517818451,0.046602131749177,0.362652973391488,0.360468581318855,0.054116730664688,0.584404027957768,0.579748719930649,0.052825149876224,1.335725442008607,1.312127828598022,0.208180824756516,0.389957982431779,0.388535097241402,0.027982545970238,0.265453039588976,0.263838216662407,0.031234018555331,-0.930851246758702,-0.92781800031662,0.092038188683138,0.04964513237356,0.048035077750683,0.0162126204441,0.003363690373734,0.003132845391519,0.018161614974039,0.161176980170024,0.160738825798035,0.031796271465997,-0.03926323757514,-0.040438516065478,0.038767173194741,0.610104485644071,0.607045710086823,0.046141689754844,3.902337930988165,3.759057283401489,0.728399400411124
1444,0.026389209431604,0.025411555543542,0.008935228958904,0.06303368061498,0.060973629355431,0.020694604962118,0.080638424222713,0.079408630728722,0.023460923082655,0.149455928749213,0.146407768130302,0.039175482373375,0.278662280103976,0.27381756901741,0.053845126233226,0.558151820701354,0.553354322910309,0.049552324289278,1.971277419005631,1.897540211677551,0.40816732287605,0.314917976952225,0.314338505268097,0.034250400366942,0.198023855788735,0.194778442382813,0.033238177676433,-1.184733923327185,-1.160136342048645,0.167310768389052,0.01903972757093,0.018165979534388,0.013504041621843,-0.030820385730084,-0.028745289891958,0.019066882444445,0.077373361664237,0.083418935537338,0.047333231791935,-0.12756083971254,-0.121280416846275,0.054680746855791,0.639857552027404,0.63690447807312,0.045462446839302,3.588796568490191,3.477822542190552,0.564118853118374
1445,0.028536148343982,0.028118783608079,0.008273802005127,0.079400367851933,0.078771762549877,0.021415155800931,0.105738706155141,0.104972969740629,0.028237023892081,0.188680265360358,0.188506089150906,0.040843980061852,0.318022842953131,0.317988812923431,0.047223723365768,0.508971927886632,0.503254234790802,0.059290479716145,1.630270755928125,1.558206915855408,0.392132513570491,0.305653279144164,0.307758778333664,0.026016721050838,0.212284136759111,0.212039664387703,0.024359743159988,-1.181092370760961,-1.16078132390976,0.148923423335901,0.024525881206951,0.024566303007305,0.014730610863599,-0.044107939567364,-0.040944306179881,0.027373466097929,0.084302837973225,0.088671732693911,0.045773224185942,-0.141345773586476,-0.137574791908264,0.050163800336127,0.607216016787053,0.603258430957794,0.043727630858082,3.140591475554164,3.026204586029053,0.571533710305591
1446,0.025311491671041,0.025291236117482,0.005815006843129,0.071689160942551,0.071174100041389,0.01664098608649,0.112176545075007,0.111874081194401,0.027402351422593,0.172804990968509,0.171887427568436,0.034135461929513,0.286486418984014,0.28534808754921,0.04090007348654,0.444718748185049,0.436439573764801,0.052844374648914,1.915828317116463,1.88474428653717,0.262690308177044,0.246739025416581,0.245331391692162,0.01810384183211,0.174309874092711,0.173784136772156,0.017179226895907,-1.404284282282327,-1.403679609298706,0.113486654292639,0.00589028513876,0.005470167845488,0.009086366181993,-0.079467717042704,-0.080123797059059,0.027439513562619,0.022433414438295,0.019895222038031,0.034471271082385,-0.217963255981317,-0.221186071634293,0.036281443025344,0.6045262194441,0.599851250648499,0.033453009756733,2.638661636698768,2.548865079879761,0.392130088129672
1447,0.030796837616546,0.030298858880997,0.009621871477148,0.083414153892899,0.082647927105427,0.023242505919942,0.091127781965302,0.090911455452442,0.025354874080844,0.194146216442727,0.192885085940361,0.043420379890429,0.335681028370522,0.333807080984116,0.053241087257865,0.58039963101073,0.572023570537567,0.055053780996236,1.411133864292296,1.38327419757843,0.21129412829502,0.369510016433422,0.367098271846771,0.031208657280156,0.244553246376333,0.242695301771164,0.03206445017891,-0.951182688201298,-0.949476718902588,0.095173030089062,0.044903688217362,0.043733596801758,0.015029190844613,0.000738947338796,-0.000570758420508,0.017608962518787,0.156676420606797,0.153603106737137,0.034645492317359,-0.043568737408165,-0.047014262527227,0.041240941525855,0.609195584237038,0.603818118572235,0.045963098909213,3.862883023699546,3.673154354095459,0.75041372870676
1448,0.025650859248112,0.024907332845032,0.008787980458159,0.071746377916096,0.070170506834984,0.022315561059113,0.084146043369697,0.082397222518921,0.026184194638768,0.169077780641019,0.166472099721432,0.042557242866443,0.294062908061205,0.291272282600403,0.051387311855604,0.564390395636877,0.561240494251251,0.055487127204703,1.518156524399948,1.485234618186951,0.24341059197477,0.325906761473811,0.324307307600975,0.023832051137911,0.209916864461403,0.2076715528965,0.027931940695925,-1.045179271699884,-1.041762351989746,0.08537364829313,0.033695853208491,0.032556165009737,0.012242141202555,-0.012362229580973,-0.011743860784918,0.014246588637903,0.133812754510141,0.132960930466652,0.028900172471111,-0.079524617184721,-0.080804530531168,0.032113968211998,0.616357736631271,0.612315356731415,0.047932331268494,3.672946321025222,3.558305978775024,0.653943425043594
1449,0.027853512430646,0.027376439422369,0.008702209610593,0.074822920131721,0.074298191815615,0.021522912322603,0.07742594050161,0.077319592237473,0.022096330232199,0.181985736111344,0.18205551803112,0.041606898858883,0.356995077244937,0.357622012495995,0.055881645989111,0.649917110621552,0.645732939243317,0.049199262903178,1.718008148085467,1.683137118816376,0.247153383391756,0.432207455481344,0.430594682693481,0.035286523294419,0.279569136851196,0.279375657439232,0.037223394866046,-0.913195635378361,-0.907654136419296,0.087964587160823,0.044366387342238,0.043025210499763,0.014794506945928,0.010792990767066,0.010420864447951,0.015547702364388,0.17461979796438,0.174939304590225,0.031468068659426,-0.016873636254051,-0.016591709107161,0.039363503354514,0.660117165687718,0.656502425670624,0.043605599819654,4.844244251107868,4.645458936691284,0.959773040432278
1450,0.024381150490947,0.023225028067827,0.008739545267516,0.071225112563455,0.068979561328888,0.022196506652111,0.070704991864319,0.067891038954258,0.022343371777928,0.174894695454758,0.171748399734497,0.040963858374265,0.349313624887382,0.3467638194561,0.051631704945458,0.670396291085738,0.671659886837006,0.055606497072228,1.720197844659809,1.690813660621643,0.270009011694034,0.437274601922247,0.434242308139801,0.036405039186088,0.278608633174383,0.276792079210281,0.034230627552907,-0.877554058378599,-0.875098526477814,0.083414380260231,0.047364082769583,0.046104371547699,0.015478812669975,0.019602206729184,0.018528385087848,0.01521764627169,0.200743971060139,0.201109543442726,0.029759336034271,0.003937924834204,0.00379700679332,0.038560870403263,0.66881291557681,0.667521715164185,0.05108834641632,5.251182106785889,5.091245174407959,1.115762724175513
1451,0.028061067669275,0.027462824247777,0.00810038546008,0.074515197550454,0.073546599596739,0.019431030794235,0.096720232045325,0.095249623060226,0.025812316053731,0.186279014134897,0.184399157762527,0.038263809931234,0.336743197267097,0.334714204072952,0.047671224969393,0.560740465373744,0.558246225118637,0.051901735435177,1.709699036124386,1.691905379295349,0.195683454993556,0.351607992599093,0.349570736289024,0.024572150462893,0.240022965388585,0.239047713577747,0.025864629548278,-1.156288427746371,-1.159849047660828,0.097514911071131,0.024249095383802,0.023028217256069,0.010148671937344,-0.036644031912761,-0.035675598308444,0.020135686738598,0.089685765249305,0.087179958820343,0.031985659193517,-0.128741033954432,-0.132653772830963,0.036458311323832,0.643342194423268,0.640594750642776,0.039425949438275,3.62203600425509,3.527408838272095,0.59252854732168
