Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,_DVImean_1,_DVImedi_1,_DVIstde_1,_EVImean_1,_EVImedi_1,_EVIstde_1,_EXGmean_1,_EXGmedi_1,_EXGstde_1,_EXGRmea_1,_EXGRmed_1,_EXGRstd_1,_GLImean_1,_GLImedi_1,_GLIstde_1,_GNDVIme_1,_GNDVIme_2,_GNDVIst_1,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,_GVImean_1,_GVImedi_1,_GVIstde_1,_MTCImea_1,_MTCImed_1,_MTCIstd_1,_NDVImea_1,_NDVImed_1,_NDVIstd_1,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_RVImean_1,_RVImedi_1,_RVIstde_1,_VARImea_1,_VARImed_1,_VARIstd_1
101,0.067337619858935,0.07959732785821,0.025525973112537,0.350027807211909,0.232123821973801,0.203757544854553,0.497471147432572,0.319339126348495,0.294423160664234,0.079529475012533,0.067367795854807,0.030978881107809,0.032125167017587,-0.008860916830599,0.086351352746962,0.208423627026369,0.121925260871649,0.150545173677368,0.084760217974342,-0.030332564376295,0.193757696955105,0.140565689384483,0.157512627542019,0.034432605882377,0.3033022814212,0.164147570729256,0.235334202794874,4.096112723654748,3.761905074119568,1.344056943689903,0.542372251185233,0.406399995088577,0.226632305041011,0.484292091220493,0.404954060912132,0.149855980473971,0.134264283849704,0.168774962425232,0.063884634026494,0.213815245534527,0.220305949449539,0.029043771324467,6.423915403891205,2.369272232055664,6.637673367444217,-0.464764811398252,-0.521508187055588,0.107671107005264
102,0.064487756955735,0.075853161513805,0.025254849006027,0.380879703410213,0.236525133252144,0.24669631222425,0.527648093818708,0.327624827623367,0.32842460103724,0.085354766522138,0.064760588109493,0.044210083824706,0.043774966352826,-0.0060312775895,0.105343206018449,0.22431689632913,0.124330140650272,0.172837474191361,0.101136827409812,-0.028320718556643,0.219675805887702,0.139644073887284,0.152404099702835,0.031549017152944,0.339461671631838,0.169209077954292,0.283707299277815,4.100191705182226,3.866390228271484,1.310347150895413,0.558848036423398,0.418248951435089,0.229177538210043,0.510325328063667,0.405465632677078,0.195242313417066,0.129445624327718,0.16335503757,0.063628422387289,0.217512586117204,0.22033466398716,0.03791003639254,7.265333018726478,2.437896728515625,7.830253775564936,-0.450941709782166,-0.524126946926117,0.135116380688913
103,0.064774715999298,0.075146853923798,0.025265542687885,0.398516882544,0.241102546453476,0.246216219602835,0.549455108519899,0.330175429582596,0.334191945684999,0.084082115216959,0.064350619912148,0.038676227891067,0.041979672486748,-0.013292642310262,0.099871577701759,0.224454917153053,0.116811342537403,0.168052785626259,0.102805258200877,-0.035438075661659,0.215050155730634,0.139167781451966,0.149900123476982,0.03087111182705,0.364937961483613,0.185135588049889,0.281616084172878,4.139736160171255,3.896441459655762,1.282998185688232,0.568229493690875,0.422247529029846,0.233113038689854,0.527995614029018,0.41259691119194,0.18979612153308,0.129478731601191,0.164103031158447,0.064431124578827,0.219378215612551,0.221534326672554,0.028468218285021,7.524952047910446,2.461690187454224,7.741144748019531,-0.45104823809321,-0.525415360927582,0.126544477058902
104,0.064619957776405,0.07334865629673,0.025700836590869,0.42359496182517,0.250740379095078,0.261569329678608,0.580865143326181,0.346247836947441,0.349268111012855,0.091494950950868,0.067222069948912,0.046821377785016,0.055588763118374,-0.002878422266804,0.112315441347101,0.238903181408106,0.126635581254959,0.174247171156713,0.12263958382761,-0.024738866835833,0.224828509255141,0.14137058874329,0.151789009571075,0.030980435999357,0.395789009397669,0.193723246455193,0.298735083633139,4.113259468134751,3.802649974822998,1.483918563902759,0.585359842699651,0.441245377063751,0.237575654043225,0.550221231010152,0.416913792490959,0.205163490750061,0.126626268837993,0.159114897251129,0.066019592730124,0.226299748325158,0.224402740597725,0.036411079064756,7.884875556851358,2.579389333724976,7.669133156914695,-0.435843954352956,-0.520809173583984,0.136507673420917
105,0.063181465601372,0.067687317728996,0.026566356572381,0.42752880809089,0.260435163974762,0.253364914153696,0.590393722346485,0.354404091835022,0.343473221417718,0.089592944985554,0.066027283668518,0.043657946374917,0.054623536635778,-0.002960969461128,0.109095863235052,0.243754204956405,0.127539798617363,0.174354215920266,0.128474564786443,-0.026375450193882,0.22319015161332,0.138251990570389,0.14149172604084,0.03223833921017,0.401580270759281,0.211930900812149,0.287398799525224,4.199916946499693,3.834270000457764,1.674271467183041,0.596407762332997,0.461636304855347,0.240052747574418,0.551258378613763,0.422183960676193,0.195628439781308,0.123729570574506,0.153007283806801,0.067790875913332,0.22340537346409,0.224421739578247,0.034359206466525,8.125715821630328,2.714960813522339,7.561132076732068,-0.435002693443024,-0.520406365394592,0.133016876000367
106,0.060478129242544,0.062445320188999,0.025663155331331,0.451054896014089,0.266278982162476,0.270299028805708,0.619430802447113,0.359472721815109,0.360655324290561,0.092838041758388,0.067429967224598,0.04743907964353,0.063681700790559,0.000157095491886,0.113502677653614,0.258909357495808,0.131649881601334,0.182523370387704,0.14803283395625,-0.020460352301598,0.235877794607337,0.135443878010443,0.142061293125153,0.03156363039945,0.426339391699109,0.23951344192028,0.307896625033378,4.051349443168296,3.768478870391846,1.2443283597122,0.614361206207897,0.469901204109192,0.243162282939416,0.568626480682454,0.41825795173645,0.213322088627843,0.117571584964371,0.148138776421547,0.066658980224067,0.222139643565968,0.221811592578888,0.038371119677965,9.094610282234811,2.772881507873535,8.314672411780526,-0.423455797368499,-0.517411470413208,0.142393135047411
107,0.058289738210505,0.054544106125832,0.027109622511415,0.4388662192676,0.2942214012146,0.244085319223118,0.618123550675861,0.445363581180573,0.338650604828888,0.083510633255775,0.069864168763161,0.034265612499156,0.052842278410932,0.022582023404539,0.095652895859152,0.255894023178458,0.159701302647591,0.168983485457188,0.147253328700835,0.010542588774115,0.220169729635141,0.127327152779752,0.128669574856758,0.036582832195286,0.412697893333584,0.254358664155006,0.275754360486369,4.209423863606711,3.624578237533569,1.3089657535666,0.628172039530975,0.572036385536194,0.243985117198126,0.551720153070191,0.433139264583588,0.186696276321881,0.112853934068682,0.113135229796171,0.069437951855941,0.209050712970069,0.214386507868767,0.033106944026081,9.377179344054234,3.673310279846191,8.155539218946851,-0.43475153230017,-0.508749634027481,0.121798189051224
108,0.062671190441181,0.073018450289965,0.026320852376724,0.404017848001375,0.249266162514687,0.225874960334305,0.560520167341275,0.342396944761276,0.319157340102602,0.078819101673765,0.06439545750618,0.031678374880124,0.03548773168435,-0.010417318437248,0.090625425748637,0.224251909091181,0.120653860270977,0.164191013218781,0.100947027793091,-0.032955102622509,0.209054462452137,0.134120988373198,0.14762306958437,0.033850053204529,0.376894509177294,0.203999377787113,0.256454795922144,4.283765429605078,3.997275829315186,1.218863502782223,0.583019324183629,0.436967819929123,0.234025125765094,0.530769532365812,0.418575510382652,0.166217255414026,0.126751684591463,0.161684952676296,0.065756786839882,0.213946487341809,0.218805678188801,0.024960962604246,7.886315743761379,2.552194952964783,7.802091973169917,-0.456095510025682,-0.528224021196365,0.11627571899073
109,0.058168027154445,0.064327016472816,0.026881070469349,0.41483917031993,0.264904379844666,0.217623963551458,0.591225965322098,0.359264224767685,0.321562267491172,0.078280070963355,0.06516820192337,0.030459753661011,0.042685694002366,-0.006375691387802,0.091323545544282,0.246927080235181,0.123536288738251,0.173310121624867,0.13383145831376,-0.028411325067282,0.224595653898592,0.125900952456975,0.131573081016541,0.035531573973097,0.385231452175183,0.240666329860687,0.244416790312141,4.187773612371176,3.779699563980103,1.215802621678141,0.614792498633896,0.460838049650192,0.24403018694669,0.530192977434062,0.426326334476471,0.15472030801679,0.115353806757373,0.150238573551178,0.0685307888877,0.205758296428953,0.210773512721062,0.023104076912145,9.160840461851407,2.709460496902466,8.288441568056264,-0.443496684081682,-0.525007724761963,0.122290543176646
110,0.062514812645506,0.073948066681623,0.025107220633227,0.482425765019432,0.251637160778046,0.298682765371463,0.649119381094028,0.34091030061245,0.393283364438447,0.10183329269259,0.066369894891977,0.054247374821667,0.076504141963775,-0.009144935756922,0.127552634011457,0.274539374218073,0.120807275176048,0.201471595751195,0.170485794811463,-0.031548418104649,0.25910641594961,0.141898054469392,0.149295091629028,0.024515956705915,0.46083071812388,0.20036057382822,0.340481413037814,4.083856988713745,3.77448046207428,1.396423789025071,0.613175973936853,0.435963362455368,0.25496452532326,0.601873768289443,0.4167121052742,0.234730703930823,0.119448003611022,0.15919553488493,0.067453090452385,0.234620769429389,0.223038084805012,0.031727215861839,10.04224706059851,2.545869588851929,9.217725747053384,-0.403008330194861,-0.52580139040947,0.160678675898058
