Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_MTCImea_1,_MTCImed_1,_MTCIstd_1,_NDVImea_1,_NDVImed_1,_NDVIstd_1
1109,0.02992233112666,0.02942275069654,0.006070711934508,0.086901652216183,0.084609463810921,0.019891415164093,0.059281562538109,0.057473350316286,0.012304807880841,0.170691631993239,0.168417438864708,0.032635545497449,0.368312858192252,0.364957600831985,0.056398415860018,1.819409285537223,1.780957102775574,0.273750712296833,0.721864671975746,0.722488641738892,0.043332259655518
1110,0.034905496921866,0.034565795212984,0.006459120747445,0.090259584078694,0.088908135890961,0.018128205830629,0.079929718761959,0.078640639781952,0.013994635583137,0.175014566436821,0.174071833491325,0.030248775217182,0.351700635832981,0.349761694669724,0.050968041728757,1.900354841220598,1.877382040023804,0.239453570608113,0.629471398162029,0.626773476600647,0.036917273081377
1111,0.034249047834093,0.033946499228477,0.006341984738288,0.091176111263751,0.089827124029398,0.017693376174786,0.063656739316977,0.062868412584066,0.011135649349669,0.175447409328144,0.173828154802322,0.027635110645795,0.386960070572138,0.385143369436264,0.055112604531453,1.918744304116673,1.90355259180069,0.23105162611231,0.715510953163866,0.711567789316177,0.045213282331244
1112,0.032315473757118,0.032128464430571,0.006516048490742,0.087979182628397,0.087809763848782,0.01744248940186,0.05879801984615,0.0579017624259,0.011037545894172,0.173857044252163,0.174191296100616,0.029432673119326,0.393315469979479,0.392727345228195,0.061866795513592,1.928766413726183,1.910224080085754,0.209193750858387,0.738313604046503,0.738893032073975,0.039552587792009
1201,0.026721960153995,0.026616905815899,0.004276899348916,0.077282076084472,0.076738823205233,0.015110376388114,0.060679429418409,0.059568138793111,0.009040762863595,0.162259576334337,0.161795429885387,0.028813343882895,0.361226307563118,0.358116269111633,0.056795543707081,2.00564202988967,1.966538667678833,0.23562958993278,0.710147817865495,0.708137065172195,0.034765975327666
1202,0.026730485753807,0.026357855647802,0.004472531954516,0.082924948148614,0.081768065690994,0.013247745939646,0.045826180485268,0.045455705374479,0.005807390971314,0.176027087823785,0.174374386668205,0.023704109457656,0.406514492738502,0.404489636421204,0.04410702645609,1.789311320473679,1.781599640846252,0.152587449172782,0.796801584396973,0.798613011837006,0.021040311817826
1203,0.029018784111053,0.02837922796607,0.005311136377387,0.084179007745386,0.082572147250175,0.014616120330258,0.048995136464611,0.04855227842927,0.007056653431847,0.166695753647322,0.164733834564686,0.023261370183486,0.38935544637619,0.386564761400223,0.043511490773951,1.91292231951345,1.89606761932373,0.183954403920284,0.776094538145745,0.777820974588394,0.024499341410475
1204,0.02787619515897,0.027315590530634,0.005430883522759,0.080495907022451,0.079140096902847,0.015873238945587,0.04823440371922,0.047918617725372,0.007671328295173,0.161783588489136,0.159811541438103,0.026183152513563,0.381751534657156,0.379202753305435,0.047341286100643,1.968885375533862,1.939295470714569,0.228257766177382,0.775294019586234,0.774856090545654,0.026089132896563
1205,0.026686944327319,0.026530226692557,0.003895524856365,0.075972661346481,0.075333945453167,0.013214772793252,0.061286044948757,0.0605687238276,0.008659308996873,0.156841670457708,0.155845046043396,0.023903845056289,0.342373466903094,0.339388787746429,0.046316153673787,1.978037037287311,1.951338648796082,0.222460023932004,0.694609617208386,0.694881677627563,0.037101822958979
1206,0.029697142908173,0.028874903917313,0.005925120291146,0.080060329306098,0.078202746808529,0.01576300069134,0.048329018228808,0.047957351431251,0.007498414172823,0.159114463813118,0.156907789409161,0.025158587891031,0.385647643069306,0.384798407554626,0.046443338928311,2.075369758735238,2.052422523498535,0.240680416037467,0.777063694136381,0.776479363441467,0.023938543938861
