Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,_MTCImean,_MTCImedia,_MTCIstdev,_NDVImean,_NDVImedia,_NDVIstdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value
101,0.030802021417777,0.028886923566461,0.011262318636429,0.063315237480715,0.061244390904903,0.019968964543586,1.772824633542987,1.747894406318665,0.311801816946878,0.553625126758788,0.553481101989746,0.073398352049971,0.31472062188135,0.307496458292007,0.061384825613089,0.092302439861024,0.086605377495289,0.031055078781953,0.173950007177649,0.169739127159119,0.041818856112588
102,0.029945483781882,0.027786699123681,0.011717178916329,0.06045146374125,0.058227835223079,0.019342263262732,1.830064129380202,1.820124089717865,0.310455657370644,0.540537941350251,0.545771837234497,0.079860567260245,0.297535440978068,0.288691729307175,0.057567878403634,0.090985794685476,0.082704491913319,0.032745713317148,0.165411109986999,0.160418473184109,0.039966043356025
103,0.03150665360917,0.028826100751758,0.012989401141757,0.060725993275447,0.058066759258509,0.020830643943166,1.880403944095125,1.865310788154602,0.348012598897278,0.530796628725238,0.524422705173492,0.100134006494593,0.286564926359712,0.277465671300888,0.060582720016474,0.089920664189093,0.084062688052654,0.03441703102692,0.160055843749368,0.155375733971596,0.041141758592063
104,0.039627373134576,0.03581303358078,0.019619234508049,0.078391457549224,0.072550173848867,0.030556269096578,1.477900074504908,1.44864559173584,0.315593537873446,0.522425291949324,0.526628226041794,0.089365549203596,0.32495923356092,0.316861897706985,0.070620419922317,0.106042265488656,0.09702980145812,0.043715850616028,0.196695244146407,0.187879040837288,0.057283258572777
105,0.034299539506221,0.031726159155369,0.014282036014308,0.074997428816381,0.07085644453764,0.026735340113501,1.545980758467266,1.517742395401001,0.314223367470499,0.587244150521716,0.585948437452316,0.080221328023946,0.351990034858836,0.347689792513847,0.076192840347535,0.09279282041724,0.087393254041672,0.032076778845821,0.197353324383238,0.189425155520439,0.054110106494795
106,0.029387379099132,0.026754436083138,0.012562713727578,0.056549294782091,0.053805971518159,0.020586534161838,2.145587289866662,2.070849657058716,0.623364973125687,0.509262208038131,0.510314136743546,0.09463755495445,0.278698370725279,0.267518520355225,0.064458983788716,0.093234733818917,0.084885686635971,0.036986732025732,0.155374068016293,0.149501010775566,0.043902558707546
107,0.032477699291702,0.030106274411082,0.013963965821641,0.064576580500495,0.061714310199022,0.022720212553353,1.787592919754665,1.751541614532471,0.418170767581578,0.542887822077686,0.54899525642395,0.085839098141021,0.299973357714661,0.294034004211426,0.058102644474385,0.091628805790917,0.083395257592201,0.034600166787343,0.168435558448521,0.164001539349556,0.043419681701229
108,0.030357174874747,0.027898251079023,0.012227287891031,0.062290559702333,0.05914762429893,0.021826278332281,1.704323223547756,1.679290115833282,0.344352700536028,0.577686486908076,0.582901477813721,0.074627622051832,0.302862086197292,0.296166986227036,0.061260757249547,0.082870774306642,0.077157936990261,0.029165583232559,0.166284069467564,0.158845894038677,0.044128075744024
109,0.028154079374112,0.0262496676296,0.011562355714864,0.055768787809554,0.053609184920788,0.020275688028593,1.885736534853399,1.865256071090698,0.380887592339669,0.576362519431657,0.58250892162323,0.073751592161513,0.275635776553737,0.268309056758881,0.057103211879018,0.07609738482733,0.070687316358089,0.027911935277164,0.1473205695795,0.142300009727478,0.040737902781163
110,0.025889853750377,0.023251667618752,0.010965690549812,0.054907212773108,0.052078194916248,0.019850466691144,1.706686611383722,1.666453838348389,0.332958332575638,0.596141489096362,0.597791135311127,0.088188467287116,0.274782790289384,0.266576886177063,0.058679562003585,0.07139038779703,0.064310759305954,0.02907385593827,0.148501402356877,0.143186628818512,0.040876228733431
111,0.046583357499475,0.042256038635969,0.022049224216884,0.088571344385724,0.083402946591377,0.036480670190602,1.61593161178471,1.518299460411072,0.505724632786906,0.451943961441602,0.437716662883759,0.113094755971747,0.336414891490125,0.335101962089539,0.083754341019823,0.134119623122605,0.128733843564987,0.060711357210288,0.215550749147742,0.209038391709328,0.072783164467493
112,0.018812140482981,0.017758959904313,0.006221344077787,0.042739260605509,0.04130282253027,0.012770565123142,1.882007199544176,1.868555665016174,0.324269480119335,0.601941143688851,0.600553691387177,0.068704755665628,0.250863307824294,0.245797976851463,0.050254741125132,0.062951064314116,0.06018378585577,0.019536763328038,0.129795907097568,0.127751961350441,0.030600766113783
113,0.025814116175424,0.023610828444362,0.011138765308531,0.050666652040812,0.048591386526823,0.0186138923337,1.90312675579238,1.845672965049744,0.454964539072744,0.554103660802522,0.563090145587921,0.084555882987322,0.240911084150988,0.235447973012924,0.051297627377434,0.070788439718823,0.065084412693977,0.026378846503529,0.131826199587524,0.127460867166519,0.036588163421204
114,0.024797767695896,0.022337830625474,0.011035693255504,0.052117280817117,0.048221914097667,0.02114531062881,1.90114250580947,1.877375602722168,0.423859362133004,0.650184609366151,0.66182205080986,0.073995782857307,0.274238341615877,0.267706990242004,0.054907065576507,0.059906694927345,0.053917722776532,0.024057329465628,0.136411952044417,0.129187718033791,0.040594483291989
115,0.028371685719259,0.026140422560275,0.013532504572271,0.056262380978793,0.052569942548871,0.022690888005706,1.857286787035765,1.819781482219696,0.389924329730898,0.572508947338313,0.584457486867905,0.083399149680369,0.265201891529483,0.259486049413681,0.055830600685298,0.07498836139255,0.066579952836037,0.031157517670953,0.143517911270612,0.136197976768017,0.042401610724419
116,0.028263684889433,0.025643327273428,0.012679818076848,0.053518327531564,0.050556652247906,0.021463664641875,2.074913049934505,2.029550909996033,0.486708416284217,0.580753606412414,0.587161302566528,0.08715045653434,0.258227536160577,0.25173918902874,0.055308931708034,0.07124044569433,0.06328098103404,0.030427391212146,0.134496311918069,0.129112057387829,0.040229970732549
117,0.027900581919367,0.026425955817103,0.010577259987665,0.056940062172043,0.055304627865553,0.017147405186545,1.811173488545786,1.781572699546814,0.336297270054583,0.516404798791548,0.51868149638176,0.07192306911286,0.264062470621827,0.256999865174294,0.048390321345891,0.086296794412306,0.081392265856266,0.028256771609817,0.150912203257653,0.145794779062271,0.034846124944989
118,0.036530801056409,0.033561520278454,0.015997766653904,0.066812189041421,0.061619369313121,0.02769873538725,1.985151450486535,1.945832073688507,0.460623239851899,0.507306074659006,0.504029273986816,0.086558250934442,0.289346276658994,0.275541543960571,0.072903722936083,0.098425330734139,0.088462181389332,0.042170771861499,0.165197972228395,0.154442593455315,0.055801370569417
119,0.030341188980605,0.028825704008341,0.010451038826027,0.064728357748275,0.062583312392235,0.020300763808726,1.700748251229446,1.661665558815002,0.33911156679596,0.532042143246097,0.523739516735077,0.075943685215576,0.307348141443494,0.30168679356575,0.066203373602881,0.095591642711892,0.090719074010849,0.032061209956416,0.176221704245137,0.171676456928253,0.046402349148457
120,0.034723927956632,0.031495496630669,0.015358762699217,0.069588122428177,0.065370842814445,0.025672558270894,1.842177148164325,1.807520031929016,0.330705009131961,0.603828477595989,0.604756355285645,0.085539340597141,0.340781155075834,0.337604731321335,0.062599084143879,0.087395408489204,0.081238709390163,0.034829112649871,0.178144791884138,0.173660114407539,0.047442712924905
121,0.034485429886663,0.031370768323541,0.014152476372973,0.066577284533244,0.063228990882635,0.023658158193459,2.006578463505668,1.996857643127441,0.336646250609918,0.585182951224976,0.581714481115341,0.081649328160228,0.334957707164936,0.328743979334831,0.058741312242891,0.090105090249202,0.084464285522699,0.032665746409775,0.173450031697374,0.169291220605373,0.042714355989005
122,0.036970286522435,0.033190557733178,0.01805556471483,0.070744498163761,0.06609808281064,0.027734626640866,1.873497892931191,1.840292692184448,0.330140138623481,0.551052246846213,0.550233453512192,0.09014936663631,0.333994421740495,0.327108412981033,0.062726523627128,0.101001426878175,0.093172773718834,0.041123756660631,0.183437919312681,0.176643244922161,0.050098982637183
123,0.038871057756772,0.035111885517836,0.017915587231468,0.069539013860422,0.065529130399227,0.026935687683043,1.864946606907636,1.820055603981018,0.382526588288187,0.491723371770201,0.496878355741501,0.076121432231251,0.300565651423205,0.294350117444992,0.062828499246065,0.105995234461702,0.098071292042732,0.039643991278593,0.175759642338447,0.169452264904976,0.049234762786742
124,0.026605589175967,0.02389276586473,0.011660521784856,0.054572291821694,0.051686931401491,0.020890247752061,1.832216242898461,1.789165914058685,0.493042206661812,0.599548379858323,0.605665147304535,0.06877054073031,0.283795451013028,0.276545256376266,0.060347142474835,0.073376559500127,0.068118400871754,0.027761477471725,0.149484157952066,0.143585726618767,0.04305398293253
125,0.029936471014907,0.027044393122196,0.013431746257383,0.057943365588075,0.054134167730808,0.021912548759206,1.972650657063202,1.950652480125427,0.365588394144197,0.610531841375938,0.618907660245895,0.075554140229051,0.291356763718311,0.286946803331375,0.057331723500088,0.073126289736719,0.066585887223482,0.029424084569326,0.148064655268017,0.142444021999836,0.040870429994458
126,0.017522365732275,0.016939105466008,0.005254035733904,0.039061732541126,0.038131270557642,0.01155030391523,2.257213862515119,2.236454248428345,0.355856253254195,0.686833515551895,0.686288118362427,0.05640152683424,0.266846456054738,0.263324290513992,0.049019723385459,0.050493547339324,0.048513252288103,0.016376571172578,0.118309638073389,0.116661086678505,0.029272285579243
127,0.02913453109409,0.025833325460553,0.013925676526459,0.052691957485283,0.049181284382939,0.020284569575293,2.313276268588785,2.260494828224182,0.899838725317465,0.583217892139318,0.592051416635513,0.081946275071976,0.258583604294669,0.254683569073677,0.053404828058711,0.071084829599238,0.064956497400999,0.029605707253311,0.129451691119894,0.125556893646717,0.037220076998621
128,0.028992720628852,0.02697669994086,0.011405179892825,0.057355170490659,0.054834054782987,0.018248658151432,1.980603361528855,1.934072911739349,0.333995642904574,0.56811835616044,0.562623679637909,0.080200295217014,0.279083059505333,0.277795225381851,0.048621416035308,0.079248405561788,0.07659874111414,0.027604906036287,0.147501709839256,0.145305216312408,0.034964969386453
129,0.022744141882777,0.021849481388927,0.006489240897816,0.049146330136458,0.047913920134306,0.013469226434222,2.163583593192083,2.118887186050415,0.361560895712278,0.692234361824005,0.692254304885864,0.061029280428499,0.31508212713345,0.315740644931793,0.066951684183859,0.057894180954741,0.05461348965764,0.019344917886148,0.140988894944122,0.138418078422546,0.03644255601336
130,0.028474969967443,0.025389102287591,0.012111464178784,0.060697193890743,0.056046202778816,0.022014450103964,2.210501774333472,2.194579124450684,0.377788574549296,0.707669557319838,0.715675443410873,0.069876287552441,0.365444873095973,0.362624958157539,0.066641537992685,0.065183415167529,0.059000181034207,0.027754973600569,0.160408256569034,0.153865091502666,0.043781275915599
131,0.032944489550041,0.028416673652828,0.015575784934544,0.061605319585142,0.055457942187786,0.025741574637881,2.386700899084385,2.348896384239197,0.501458458816653,0.630761939111825,0.642726361751556,0.067650674312431,0.323876525926021,0.315376356244087,0.070662212194149,0.076311830429545,0.067598383873701,0.031638131047078,0.151741163791427,0.142612047493458,0.04722882179497
132,0.033351032407882,0.028759149834514,0.01615253406757,0.06580510345222,0.058990120887756,0.028725734664894,2.168612356586529,2.107984304428101,0.472638246624676,0.625487101938159,0.630496501922607,0.076367833963429,0.341255628803765,0.333233565092087,0.083483915915932,0.082492982477679,0.073141977190971,0.037722107235532,0.167291803815646,0.157915532588959,0.057414383199693
133,0.039138777885679,0.033292938023806,0.019386610436639,0.07498870797891,0.066947586834431,0.030977304607712,2.056137478796357,2.014418125152588,0.380633567835498,0.604270457156508,0.601978957653046,0.097746522855158,0.37016881660391,0.363815069198608,0.082010691214859,0.095665726618291,0.086168959736824,0.044221909622732,0.187756185062388,0.178170278668404,0.058311982242566
134,0.025268176117563,0.023635717108846,0.007682488810872,0.056535011189134,0.054742142558098,0.016781291070183,2.182354559197493,2.14394211769104,0.357207034891615,0.664741865324639,0.657683372497559,0.071213658362964,0.35736466634695,0.351505190134048,0.083439160549102,0.073329391578088,0.067713223397732,0.028361629429236,0.164775572763613,0.160379484295845,0.046921457329678
135,0.043197889105584,0.036423085257411,0.022185204810388,0.079520625454474,0.071771584451199,0.031810807058714,2.105162979353478,2.062016129493713,0.380292003899575,0.544060717704972,0.53699865937233,0.103149973538502,0.367556047514965,0.358564630150795,0.078043641106078,0.113010617290008,0.103684812784195,0.048969945123321,0.196783340180503,0.186930358409882,0.055811090326742
136,0.041814247986138,0.034999892115593,0.02170643607924,0.073077099235743,0.065169207751751,0.030617155872808,2.360375495024257,2.317946672439575,0.476628286570043,0.51552984072605,0.516221702098846,0.085164645049493,0.330379744569863,0.318520873785019,0.072202281919035,0.110850654611511,0.100116856396198,0.046626040705547,0.177820910221596,0.167583361268044,0.053599324006645
137,0.03844286801488,0.031965017318726,0.019054896406291,0.082075558144945,0.072942912578583,0.033256604495215,1.793180536271502,1.750899076461792,0.325625137364539,0.645366800033668,0.64945775270462,0.084937660282967,0.406478730847424,0.399417847394943,0.088596849705878,0.091449701629942,0.080271147191525,0.041661828290254,0.207071408754162,0.194842830300331,0.063722617832419
138,0.039301437855723,0.033245861530304,0.018087235581372,0.072412082998848,0.065040089190006,0.027483004402261,2.109882071563927,2.092033624649048,0.355869310119647,0.575817278918629,0.581541538238525,0.095910024474529,0.350573059653844,0.340547442436218,0.075507057825519,0.0993046174927,0.086834274232388,0.045861657214085,0.181572510646714,0.170182257890701,0.053134319280168
139,0.048553428769058,0.040870470926166,0.02586444964807,0.088509076590546,0.080078821629286,0.037067113590915,1.924250579569433,1.873739123344421,0.366194463765205,0.55857281336063,0.553469717502594,0.117177560011196,0.385256175502195,0.382344081997871,0.090692555796816,0.116249618634397,0.104122165590525,0.058413728280364,0.21080275225165,0.200682535767555,0.068659310527996
140,0.037891522093677,0.032669246196747,0.017198161408216,0.072312259170029,0.065474055707455,0.028147503647812,2.070344047777663,2.053397655487061,0.34901045782304,0.606402980405492,0.608036875724792,0.085458467848425,0.366945277610576,0.35713118314743,0.078552299737334,0.093854137011836,0.084348239004612,0.041091354441802,0.184936487391771,0.17492912709713,0.055365089253126
141,0.039420960081474,0.033401072025299,0.018425243629511,0.070362492545932,0.062869198620319,0.028155979020186,2.165027981942395,2.132404088973999,0.440237213239604,0.543624980851843,0.540349900722504,0.097311431849027,0.329782528802892,0.318790048360825,0.074901056664098,0.101960967258866,0.090734526515007,0.045488403754842,0.175978751107966,0.165080562233925,0.053268701995757
142,0.038165443824526,0.031892754137516,0.019202020166221,0.071265935261563,0.062955752015114,0.030124463676484,2.082718821518772,2.055981636047363,0.430414586323714,0.542491823466153,0.544087618589401,0.094055204664893,0.322510949678876,0.310410261154175,0.076557361617878,0.10025086339015,0.087755352258682,0.045346051869675,0.17450865869195,0.162946254014969,0.055290071104784
143,0.036058714374107,0.03071079030633,0.017470229961541,0.067568607053008,0.059545546770096,0.02809843789453,2.162131149826648,2.144750118255615,0.395926598712737,0.587560974510683,0.597301244735718,0.086444203982963,0.340726635674965,0.32860392332077,0.077970085526081,0.092601949452674,0.078850165009499,0.042204424033632,0.172868026849949,0.160204961895943,0.053902600087685
144,0.036733460393029,0.031363654881716,0.017345704419183,0.067096756772745,0.060550950467587,0.025099427686346,2.201279336318306,2.126784324645996,0.500839343689106,0.525419813767663,0.523799777030945,0.098697448401632,0.317240337644854,0.307545512914658,0.0678643493258,0.103569517024088,0.093876644968987,0.045440909383078,0.172018617433528,0.163652047514915,0.048269021225536
145,0.038195668958902,0.032463507726789,0.0213004653676,0.072981425999264,0.063781801611185,0.035683672952674,2.03058244266041,1.964095294475555,0.436113507727748,0.589251301985782,0.604815483093262,0.085325594315522,0.348830920755416,0.338661521673203,0.099263087823798,0.096036371114236,0.080735415220261,0.051178192089903,0.182541118006504,0.169117093086243,0.071305947379721
146,0.045342950613829,0.038278315216303,0.02336588827402,0.083404776361686,0.074564374983311,0.036056429105666,2.15487351969501,2.062426805496216,0.575632754717806,0.486534783109634,0.482764571905136,0.09684375704191,0.349865586271629,0.341630876064301,0.087888752885066,0.127036396664968,0.117179647088051,0.056496739626101,0.200991070009485,0.191390439867973,0.067644159105899
147,0.040301137365255,0.033230314031243,0.022192406715752,0.0723697162141,0.064002472907305,0.033578142163039,2.205053910671233,2.134529590606689,0.573377758461509,0.50507289827228,0.495330721139908,0.104184725545565,0.313152343779802,0.30412782728672,0.08721712171795,0.110593590282978,0.101052228361368,0.056232982198481,0.176290943258227,0.168758057057858,0.065797970907185
148,0.035057416890521,0.02889508754015,0.019315857993011,0.06114541763781,0.054527752101421,0.029045026797397,2.421010361634217,2.293059349060059,1.459260995747592,0.527505680473449,0.523204624652863,0.100276567999627,0.28747651477431,0.279478520154953,0.081723213871549,0.095123601998636,0.085324063897133,0.048671747702306,0.155158053763636,0.14871409535408,0.059604924991892
149,0.036204985539212,0.030251771211624,0.019390952095218,0.064124179443305,0.057617040351033,0.028764102458385,2.948968847649361,2.707726240158081,15.44195203524576,0.498740932225447,0.476103216409683,0.121232959461644,0.298998968076296,0.292892441153526,0.080955367686366,0.107216755755499,0.10075306892395,0.053273890669406,0.159097279408699,0.153812922537327,0.057197803896023
150,0.033671694881672,0.029425211250782,0.016965525595435,0.059171835263704,0.054869133979082,0.025758779686395,2.8836850266506,2.404511094093323,21.4644414118726,0.56791308432294,0.567464232444763,0.090854427430694,0.300831664868696,0.297738596796989,0.083582730825889,0.087886167875136,0.080416597425938,0.042059208266873,0.151063484886225,0.147713325917721,0.054083071706954
201,0.035081447053609,0.032737459987402,0.013401667563363,0.068310489721591,0.064403332769871,0.022286459179861,1.81221268268491,1.779552698135376,0.376319156161716,0.504832863382602,0.503796279430389,0.077877874452021,0.311021179417198,0.307603418827057,0.05752070728903,0.105279517874248,0.098138973116875,0.03657501462147,0.180225559733386,0.174446731805801,0.04448983598226
202,0.03161575797278,0.029506485909224,0.011682224316292,0.060310944004539,0.057722002267838,0.020066253071258,1.971441097020047,1.941269040107727,0.380024312589292,0.539401259799323,0.540814578533173,0.081341313500069,0.293974420411049,0.285638213157654,0.057746830323476,0.089800380367502,0.083969086408615,0.031140511994553,0.160649559278315,0.153531461954117,0.040841941632796
203,0.04623969658214,0.040923368185759,0.021367709869636,0.088512314870706,0.079463638365269,0.033998144904992,1.531765856517166,1.477987051010132,0.384458217323112,0.475742355982388,0.478975147008896,0.083340514870602,0.347079899829032,0.339376747608185,0.07798356674251,0.128112697380558,0.114413507282734,0.051547396087541,0.217737665482268,0.206657886505127,0.065197776439387
204,0.031183069415187,0.029815212823451,0.010167460710783,0.061161022511114,0.05900245718658,0.017500523252481,2.083491055452865,2.077891707420349,0.402231980762866,0.453185568215915,0.445647105574608,0.06894667731981,0.291847277340401,0.285737827420235,0.052601142237827,0.111845833854659,0.107219774276018,0.03271458200096,0.172041942485571,0.167039208114147,0.03953797249653
205,0.035372318632494,0.030839419923723,0.016578757017402,0.065195991967929,0.060435844585299,0.024199955657906,1.992123680055866,1.942728638648987,0.488444840694253,0.478027194719373,0.477355033159256,0.100467586251448,0.286800628708363,0.27826227247715,0.056613118039167,0.105048840675202,0.093894839286804,0.042404669096353,0.168265546080479,0.160932347178459,0.043833313066121
