Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,_DVImean,_DVImedian,_DVIstdev,_EVImean,_EVImedian,_EVIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,_GVImean,_GVImedian,_GVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,_NDVImean,_NDVImedia,_NDVIstdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_RVImean,_RVImedian,_RVIstdev,_VARImean,_VARImedia,_VARIstdev
1467,0.053256421788522,0.050890181213617,0.018305186868381,0.165185771868503,0.165045529603958,0.0199924661962,0.650849026600705,0.647770643234253,0.125869997271968,0.025421678458473,0.023945055902004,0.014909933280057,-0.084940081888982,-0.081768736243248,0.036841852110564,0.056384784124729,0.054160971194506,0.031372485975294,-0.151356345197962,-0.15326027572155,0.029136946704465,0.122506167059528,0.120634540915489,0.035202436107608,0.091114302510354,0.086095795035362,0.06382274066546,1.807676241638733,1.732403159141541,0.535450942754342,0.342058737934052,0.337628722190857,0.054445659969425,0.331520005783277,0.330445975065231,0.062383891810837,0.166334233870205,0.162856951355934,0.04832279904931,0.227413105482812,0.226113066077232,0.053450638256218,2.061548007146007,2.019454479217529,0.264566501627334,-0.581944842991328,-0.582076251506805,0.039833539744152
1468,0.040887280066263,0.037260707467794,0.018381301033708,0.269238481417148,0.26644092798233,0.041941784589637,0.833945785254699,0.823622345924377,0.153857393694973,0.073581305548418,0.07130741328001,0.023884262005541,0.034117777795286,0.032518316060305,0.026016124146774,0.204862910585621,0.203614622354507,0.042484819346628,0.019476281793003,0.015777144581079,0.045078621456362,0.110955304229205,0.105826571583748,0.037669802467903,0.199921935507447,0.193676024675369,0.071048625354107,1.274731208685956,1.247650861740112,0.262192123368563,0.56755739083662,0.566004812717438,0.075862201057162,0.37668050431401,0.372466772794724,0.069467141066196,0.107442022848784,0.101708501577377,0.038874573219974,0.227841368327013,0.222732365131378,0.057276140833012,3.783901735267014,3.608346223831177,0.938572370613994,-0.489283823737198,-0.489451617002487,0.040351993846541
1469,0.038850766378775,0.035084061324596,0.016187470185062,0.132546999775099,0.130769550800323,0.016647446465448,0.467213139131043,0.452055394649506,0.091247080129398,0.003719253502048,0.002705423161387,0.008145303624636,-0.078084853287262,-0.073779195547104,0.025883658376944,0.009982601247088,0.009724089875817,0.024436829631054,-0.190832797829456,-0.192483648657799,0.030689176775116,0.078556741442482,0.072972364723682,0.028326948306452,0.016477388578055,0.010521470569074,0.041176791940882,2.838033249441843,2.533164739608765,1.969006427765361,0.379314093893978,0.378151267766953,0.06376632655531,0.247090462814311,0.239244341850281,0.049354639089563,0.114543463004142,0.107540398836136,0.037910488904941,0.151814336951309,0.145380452275276,0.039874425510065,2.257339058689189,2.216216325759888,0.344239262321599,-0.663602254988545,-0.666634857654572,0.033412546149676
1470,0.03201426579391,0.028503570705652,0.014317220354259,0.234850864952363,0.231661163270473,0.03586795902972,0.709332241089228,0.689958989620209,0.140951582232498,0.040975379925357,0.038766667246819,0.015359655565749,-0.002784036592451,0.000357547411113,0.023265275076382,0.151464534186301,0.151964507997036,0.041623764705257,-0.040792927510352,-0.041509488597512,0.045927546314541,0.081080511388791,0.07544432207942,0.030754087070916,0.162239866448925,0.151831865310669,0.0627228830289,1.730513515491959,1.693148672580719,0.352860782263342,0.583763101360842,0.58640792965889,0.078935534566644,0.324022242074237,0.314767867326736,0.06607381119315,0.0891713770676,0.081577435135841,0.037229557427879,0.177140075804196,0.168387591838837,0.050947760340877,3.988937734844361,3.835682511329651,0.997495537005817,-0.558526228358047,-0.558231711387634,0.035741468627094
1471,0.053196043499105,0.049411712214351,0.02049204872376,0.268231434059558,0.26050329208374,0.052215994469223,0.863828368252195,0.857608795166016,0.176863112254856,0.073631110246387,0.068823803216219,0.03052555834675,0.021116382138396,0.015516794286668,0.048973854855667,0.173020160274319,0.167321749031544,0.056880756860754,0.000949209840914,-0.010288283228874,0.067367852374914,0.127818190697609,0.123747557401657,0.040879034590648,0.209147936730378,0.203438885509968,0.086522842306138,1.410046947166182,1.36243736743927,0.325636487198304,0.520634971164479,0.527943164110184,0.083245281922805,0.397040661659654,0.396188527345657,0.077561548817252,0.128809227685531,0.120256472378969,0.046416641436599,0.243383293911574,0.240375436842442,0.06097157367831,3.305609654593093,3.236778020858765,0.793393816009751,-0.50086308934856,-0.505373001098633,0.057150626124539
1472,0.048395470075955,0.045630909502506,0.017883244574727,0.375480288510097,0.378515869379044,0.08297056915011,1.111957405846917,1.120298445224762,0.259202136017778,0.117594961962288,0.118188992142677,0.043255731053886,0.103805953982087,0.104137375950813,0.050806058418066,0.273078206575017,0.274711206555367,0.053236331181735,0.118469289571796,0.122727196663618,0.062158514093626,0.136764229454783,0.134891360998154,0.044690810161873,0.341710530022571,0.3446344435215,0.126589304086815,1.309773987698037,1.260501205921173,0.270746843971021,0.64029038171286,0.641422182321548,0.063140922344294,0.48301831541082,0.486419469118118,0.107228322155234,0.107538026811594,0.104746267199516,0.035158047001769,0.274301615995501,0.275301441550255,0.075281233225054,4.742734560778461,4.577589988708496,1.070683268274675,-0.412798374861571,-0.406244441866875,0.066557579143817
1473,0.044541130528769,0.038106318563223,0.021912743856628,0.310918956955388,0.302530348300934,0.06723785031579,0.946902850786017,0.915398567914963,0.239489300211535,0.107997772968776,0.102239727973938,0.042422051886871,0.087120518207443,0.07960556820035,0.044619229296921,0.269775586579562,0.268231004476547,0.054248536921017,0.102890545778552,0.09934089705348,0.061659053314332,0.130239844378336,0.120607901364565,0.053227025345896,0.248332628463491,0.228401646018028,0.115550493592391,1.257932251925588,1.184366405010223,0.3323365112302,0.606271242358429,0.610304594039917,0.086997517440244,0.418859742245058,0.405772775411606,0.103911549331051,0.107940785173692,0.097548395395279,0.049653435786766,0.250872144835892,0.23966771364212,0.086163903657121,4.356118950972186,4.132213592529297,1.309735221720688,-0.420683420192448,-0.423642218112946,0.0587878930529
1474,0.041584529017614,0.037582408636808,0.018877388473845,0.171378067241788,0.166183173656464,0.029332335954295,0.577175599241542,0.554288268089294,0.135144283910588,0.024898796758504,0.022236557677388,0.014266259748794,-0.045098094321166,-0.040815502405167,0.025484263441357,0.074113539102746,0.0722626298666,0.030533304989056,-0.119998663369128,-0.122900553047657,0.033807934192259,0.090596415100006,0.08452595025301,0.035605329520638,0.0706808330182,0.055665947496891,0.059374905524134,1.994653973268277,1.915478706359863,0.563397436191999,0.443088069313835,0.443181037902832,0.071771351273913,0.286087571707981,0.276106148958206,0.06639366470329,0.114709504424512,0.10730154812336,0.043618421134334,0.174529562555596,0.167369931936264,0.053903585048733,2.653263694518717,2.591831684112549,0.487331789228809,-0.608299556223673,-0.611030161380768,0.040537392588225
1475,0.034855913886449,0.031017267145216,0.01695607529798,0.226702470074016,0.224764063954353,0.03220247559891,0.697683656813959,0.681885659694672,0.135737683618907,0.046806838257028,0.044324785470963,0.018246779225483,0.002174942571107,0.002574320067652,0.018167854845512,0.156792087744572,0.155923813581467,0.034861358085268,-0.035658642482036,-0.036951722577214,0.036378915849981,0.088310971487963,0.08207456022501,0.034790244368123,0.144893943081712,0.135774061083794,0.054557641002025,1.601911902269185,1.563138961791992,0.328172358917516,0.559531968332119,0.562890768051147,0.074996587696072,0.321661660866636,0.314620643854141,0.064625005872605,0.09495919083637,0.087704747915268,0.037968567621651,0.184317155058708,0.177890688180923,0.053381591732374,3.676332813592488,3.575515508651733,0.811490798196105,-0.547607772070448,-0.547231197357178,0.037464412990816
1476,0.033513459813142,0.030855945311487,0.013276034293912,0.195948944164371,0.19457846134901,0.024673169853498,0.632643064836058,0.620697855949402,0.111961595571454,0.030089536842839,0.028903572820127,0.010530895121292,-0.033565711938618,-0.030144531279802,0.024331074921374,0.102059510191554,0.100023549050093,0.033337684869615,-0.108096091418352,-0.110992215573788,0.032521097083822,0.084833024503651,0.080791626125574,0.026659940452376,0.111984494699491,0.103816222399473,0.049468428046038,1.750736620793077,1.714558124542236,0.310592411434621,0.492028506535029,0.493715077638626,0.06542888925071,0.302011996550568,0.296198144555092,0.054565292204191,0.106063052355655,0.100346107035875,0.035443388314448,0.178584928317468,0.173654288053513,0.043671476634388,3.003987464412416,2.950344681739807,0.524233708394875,-0.585093518582464,-0.585736066102982,0.028252549753417
