Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,_DVImean,_DVImedian,_DVIstdev,_EVImean,_EVImedian,_EVIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,_GVImean,_GVImedian,_GVIstdev,_GNDVIme_1,_GNDVIme_2,_GNDVIst_1,_GVImean_1,_GVImedi_1,_GVIstde_1,_MTCImean,_MTCImedia,_MTCIstdev,_NDVImean,_NDVImedia,_NDVIstdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value
544,0.025526130219181,0.025070576928556,0.007397718824442,0.249033581987242,0.248271070420742,0.031595610978558,0.668436586141703,0.665451288223267,0.093087563639967,-0.009465707338987,-0.009129276499152,0.004434699690345,-0.033686350333143,-0.032851306721568,0.010805824326962,-0.08276773788449,-0.085277985781431,0.029603051457631,-0.160445464057604,-0.164740450680256,0.035900246795553,0.025947352796045,0.02572934795171,0.006832987857672,0.835736175037621,0.835106372833252,0.020720773212309,-0.160445464057604,-0.164740450680256,0.035900246795553,0.835736175037621,0.835106372833252,0.020720773212309,1.120578609224515,1.105520129203796,0.147377518620843,0.779750710267512,0.779281377792358,0.028087747710732,0.284867864492533,0.283583521842957,0.039930525520529,0.035834282711896,0.035217724740505,0.009309208626226,0.154636891752146,0.153752133250237,0.03064141300368
545,0.02391885225384,0.023552557453513,0.005986633428316,0.252561410487121,0.251698613166809,0.029064878872263,0.672607860982987,0.669568955898285,0.083601663502287,-0.006948066512663,-0.006730750203133,0.003278528851652,-0.027853140474039,-0.027370121330023,0.007929803234414,-0.065210581575484,-0.065747953951359,0.026250017447425,-0.137196587036272,-0.138048768043518,0.033253502367501,0.024813429999229,0.02450667321682,0.005707232929908,0.841836964240297,0.841165006160736,0.017370594824684,-0.137196587036272,-0.138048768043518,0.033253502367501,0.841836964240297,0.841165006160736,0.017370594824684,1.193540986965837,1.17903196811676,0.138670272092635,0.796580297775255,0.795679569244385,0.022484193612626,0.285217484787285,0.284123063087463,0.035459771449135,0.032656074257281,0.032297216355801,0.007262034425363,0.148897773880688,0.147550731897354,0.026366469920807
546,0.024461676759315,0.023706930689514,0.006942058834143,0.229239542077384,0.228517644107342,0.027395938472908,0.614417235090614,0.611001878976822,0.080541526029547,-0.01035280250666,-0.009877178817987,0.004073374372938,-0.03373949596568,-0.032904982566833,0.009683903171656,-0.096131342966598,-0.096806034445763,0.024212505482459,-0.171238825376438,-0.172195672988892,0.029787847657436,0.023966176348696,0.02358297817409,0.005850425265343,0.835308259267298,0.834839135408401,0.019080647845188,-0.171238825376438,-0.172195672988892,0.029787847657436,0.835308259267298,0.834839135408401,0.019080647845188,1.134412633756816,1.12041163444519,0.14044384579332,0.774963546555259,0.774471938610077,0.02509995696935,0.2630630205919,0.261503890156746,0.034784627995913,0.033823478444736,0.033280665054917,0.00805347497198,0.142342765039302,0.14085303992033,0.026560333626429
547,0.025821684593731,0.025460910052061,0.006312688833969,0.252422293074686,0.25161600112915,0.026592217173273,0.677252362128014,0.674328625202179,0.078340575595174,-0.008322543041708,-0.007919937372208,0.003747734036628,-0.031728828176464,-0.030805850401521,0.00896461329603,-0.071342298950816,-0.071617491543293,0.024364256529491,-0.146159976536507,-0.146843016147614,0.028180880750644,0.026613935172428,0.026450766250491,0.005711903648274,0.832679806884352,0.831928849220276,0.016722898897419,-0.146159976536507,-0.146843016147614,0.028180880750644,0.832679806884352,0.831928849220276,0.016722898897419,1.056247845952662,1.041039705276489,0.12798777222209,0.781516071061366,0.781716287136078,0.022960372079023,0.288151021958303,0.287091970443726,0.033462979807007,0.035728728792833,0.035384032875299,0.007694034316543,0.15959436348985,0.159158647060394,0.026884607520171
548,0.026161379188606,0.025795326568186,0.006494382633514,0.254558955835309,0.254535183310509,0.027636048695968,0.681228905828603,0.681114256381989,0.080986188976212,-0.007947747062414,-0.007764277979732,0.003802107843426,-0.030345204490018,-0.029711459763348,0.009146779341992,-0.068322518670177,-0.070503529161215,0.026327197172883,-0.135790133709955,-0.138512477278709,0.032786361386009,0.026609190228856,0.026412066072226,0.005922416397748,0.833563960384119,0.833141326904297,0.017812160996639,-0.135790133709955,-0.138512477278709,0.032786361386009,0.833563960384119,0.833141326904297,0.017812160996639,1.121657862069267,1.11297345161438,0.134205435294687,0.786616274885311,0.785906583070755,0.02441296339428,0.289563704134202,0.289358913898468,0.034625635926947,0.035004748331519,0.034666610881686,0.007901033503134,0.156088561785171,0.155428521335125,0.026926562650005
549,0.026484349029392,0.025889758020639,0.006451676214,0.27578863189664,0.274341315031052,0.030820728595385,0.735434550739998,0.731134533882141,0.088243913313048,-0.005787184725047,-0.005642745643854,0.002938639659132,-0.026593311805155,-0.02584776468575,0.006989078012777,-0.049932377672243,-0.050859253853559,0.022865652707929,-0.113417048631618,-0.113674163818359,0.031277154006189,0.027656753945325,0.027120556682348,0.006081096065554,0.838160782461505,0.837987959384918,0.017049659577667,-0.113417048631618,-0.113674163818359,0.031277154006189,0.838160782461505,0.837987959384918,0.017049659577667,1.102338361404517,1.093079924583435,0.138397581672001,0.800965259037228,0.801180839538574,0.019699631911181,0.310404975425949,0.308661550283432,0.037032307780687,0.034616343586306,0.034090355038643,0.007086562107673,0.167093897086535,0.16493932902813,0.028633678176918
550,0.024853895939247,0.024265985935926,0.006170241103074,0.25110853791383,0.25024701654911,0.030933471433397,0.667600314421397,0.66417407989502,0.08769053610502,-0.005453070048152,-0.005775126628578,0.003676689746694,-0.024284194481794,-0.024243794381618,0.007432570699211,-0.052037726288194,-0.05695529282093,0.033392518144488,-0.110247228579607,-0.112635478377342,0.042699709271828,0.025551267056132,0.025088867172599,0.006017936569604,0.836255179214127,0.836308032274246,0.018960063039476,-0.110247228579607,-0.112635478377342,0.042699709271828,0.836255179214127,0.836308032274246,0.018960063039476,1.158417830002658,1.14625608921051,0.142267640705349,0.800048777008174,0.799346059560776,0.019143153955478,0.282810246115368,0.281636983156204,0.036837149414943,0.031701708221169,0.031464276835322,0.006604213453755,0.149297929352478,0.147753618657589,0.027224682259385
551,0.024856308571394,0.024352738633752,0.005355945379409,0.244716423072565,0.243429750204086,0.024451177263347,0.652956491156942,0.648878216743469,0.070842479054355,-0.006539496531819,-0.00665676780045,0.003714787737693,-0.027254740260163,-0.026647390797734,0.007484538715105,-0.061245616346157,-0.063678704202175,0.032352243946148,-0.128537312110075,-0.129784718155861,0.039519126993394,0.025754878098091,0.025311857461929,0.005498910135349,0.8320404240789,0.832088351249695,0.018310245337834,-0.128537312110075,-0.129784718155861,0.039519126993394,0.8320404240789,0.832088351249695,0.018310245337834,1.181495937753944,1.174624562263489,0.143266230009314,0.788099052127658,0.789130687713623,0.01829830411087,0.27790936741165,0.27621465921402,0.030049590935226,0.033192944156607,0.032550908625126,0.006241537565448,0.146441643803531,0.144567549228668,0.023775956017437
552,0.025362372930626,0.024963016621768,0.005815609981719,0.268787308089822,0.267621859908104,0.031795876231488,0.717885228419397,0.713171929121017,0.091223410246843,-0.002434579384158,-0.002536794170737,0.003477118131094,-0.022187061095741,-0.02163103595376,0.007085596813608,-0.022214507544415,-0.021899622865021,0.030486307018363,-0.094749279976209,-0.094530504196882,0.037326974020144,0.028806329263788,0.028448928147554,0.006537160620238,0.828611029146,0.828119844198227,0.018181004418889,-0.094749279976209,-0.094530504196882,0.037326974020144,0.828611029146,0.828119844198227,0.018181004418889,1.077997233080117,1.066698610782623,0.143724549409434,0.796513963910321,0.797079622745514,0.019893443411132,0.303472173165796,0.301971450448036,0.038171145831921,0.034684864981109,0.034165667369962,0.007272402243384,0.165534577747473,0.163834631443024,0.030110916688128
553,0.025129060024356,0.024732795543969,0.006698913820069,0.240392802302333,0.238380543887615,0.029796295354092,0.653612347756864,0.649006962776184,0.089472951941089,-0.01357328582629,-0.013487522490323,0.005429734686938,-0.044483393614259,-0.04442748054862,0.013334278999601,-0.11399636295973,-0.118813648819923,0.034256047472656,-0.217712609522412,-0.22347566485405,0.041111630573219,0.02616010649775,0.025798462331295,0.006476597606696,0.832148170877122,0.83147007226944,0.019461397087125,-0.217712609522412,-0.22347566485405,0.041111630573219,0.832148170877122,0.83147007226944,0.019461397087125,1.066234931211037,1.05185455083847,0.140491445572304,0.74995493840669,0.748213797807693,0.031252847819243,0.281157241067368,0.279326900839806,0.038461060229893,0.040764438797433,0.040410798043013,0.010013238292913,0.158412381774841,0.156834915280342,0.030524926087512
554,0.024671166975303,0.024228020571172,0.006493433260896,0.253437828183145,0.251178056001663,0.031400792030507,0.684362430751528,0.679234385490417,0.092198895736655,-0.007926626350194,-0.007755338214338,0.005273044992023,-0.034121239431579,-0.033710017800331,0.012470826609871,-0.065705790679709,-0.070200055837631,0.038719974535175,-0.162880145044589,-0.170283325016499,0.046260514469229,0.02757609442163,0.027222856879234,0.006724613219983,0.829710953992585,0.828302800655365,0.019572406630322,-0.162880145044589,-0.170283325016499,0.046260514469229,0.829710953992585,0.828302800655365,0.019572406630322,1.024796567714898,1.007770538330078,0.142168809950925,0.770251627078774,0.768489956855774,0.032046414009394,0.291845476489363,0.290558159351349,0.039147951556898,0.03840764821815,0.037959294393659,0.009641811672407,0.164996380272054,0.16399259865284,0.031491530525488
555,0.020726309471009,0.020383020862937,0.005342830594558,0.291126968789696,0.290714114904404,0.038714418120517,0.760056813640646,0.758376926183701,0.102823676883275,0.003389120726535,0.003359710797668,0.004001987150677,-0.006929447974547,-0.005699418019503,0.008735429152371,0.038104492401969,0.039459239691496,0.04228268815249,-0.002161008410835,-0.002252693870105,0.066364832153807,0.02448898387355,0.02410102263093,0.006133872135877,0.857694609917109,0.857181370258331,0.021498990873474,-0.002161008410835,-0.002252693870105,0.066364832153807,0.857694609917109,0.857181370258331,0.021498990873474,1.38380960971263,1.350414991378784,0.250615613608449,0.855070366463045,0.856996595859528,0.033269023645459,0.315989506265822,0.315533444285393,0.041960412628504,0.024862537549555,0.023940735496581,0.007235084133999,0.14860287241375,0.147111877799034,0.028492072223212
556,0.022896206711288,0.022537369281054,0.005723831517893,0.286381583545852,0.284443870186806,0.033785312296147,0.750452033463557,0.744902521371841,0.092796703389118,-0.002314104901997,-0.002497123554349,0.003333606003087,-0.016451575344012,-0.01629398111254,0.007291812575617,-0.023263492449759,-0.02649643458426,0.033247389018417,-0.064079497598209,-0.068131364881992,0.047564852387459,0.023862451645977,0.023493970744312,0.005670105238023,0.860273135826904,0.859805047512054,0.017763167018912,-0.064079497598209,-0.068131364881992,0.047564852387459,0.860273135826904,0.859805047512054,0.017763167018912,1.447806936321394,1.427830338478088,0.184222641945724,0.842099799253028,0.842002868652344,0.023776447655593,0.313524385093767,0.31155814230442,0.038533965878974,0.027142801482663,0.026819790713489,0.006411115191068,0.145464682978035,0.144014790654182,0.026333474123068
557,0.024831984421375,0.024205714464188,0.006908568086261,0.246293540550877,0.24475185573101,0.028896497028024,0.665697068063502,0.661179482936859,0.085667206332816,-0.014196833194119,-0.013701375573874,0.006437638265334,-0.043958017199909,-0.042801693081856,0.015085911270488,-0.122305662145665,-0.124862745404243,0.039622165916105,-0.219619984545063,-0.223817020654678,0.047414735541877,0.024805775406726,0.024303741753101,0.006013571006094,0.84207214352727,0.842305660247803,0.018734275811139,-0.219619984545063,-0.223817020654678,0.047414735541877,0.84207214352727,0.842305660247803,0.018734275811139,1.146454036804584,1.138017535209656,0.146439152846883,0.76263833740156,0.761543333530426,0.034851729902784,0.285269940110183,0.283798962831497,0.036765285051336,0.038976399586195,0.038242928683758,0.010102700560357,0.154913318153185,0.152757987380028,0.029044137368861
558,0.02338259650028,0.022932272404432,0.005868561561364,0.276430536690162,0.274981677532196,0.032898622823346,0.729523986826158,0.724919199943542,0.092059353262179,-0.001016280024435,-0.00100115314126,0.003126963482638,-0.016403480269119,-0.015929758548737,0.007094160414626,-0.00911443494348,-0.009741798043251,0.029521910863864,-0.063957704447005,-0.065509207546711,0.040314108860029,0.025944468506436,0.025569399818778,0.00613530459346,0.845557357819385,0.845321655273438,0.018678003450819,-0.063957704447005,-0.065509207546711,0.040314108860029,0.845557357819385,0.845321655273438,0.018678003450819,1.213198020911935,1.194958448410034,0.159320430039888,0.82579242699934,0.825177907943726,0.024776993733159,0.305953157132757,0.304215282201767,0.038481332794598,0.029522620537027,0.02915152348578,0.007102780503808,0.155739146802769,0.154495641589165,0.028179855514263
559,0.020182319057997,0.020007383078337,0.004546114789851,0.282456748784245,0.281468331813812,0.03362136628571,0.740545277294212,0.737338781356812,0.09246879439241,0.000987561628316,0.000972848385572,0.002665685309893,-0.012277119245376,-0.011709309183061,0.00555735957951,0.010591916327913,0.010559267364442,0.02762722784025,-0.053111690441931,-0.054330844432116,0.035842619398172,0.023834729912054,0.023666379973292,0.005115609443024,0.858201983714845,0.857469022274017,0.014321075368363,-0.053111690441931,-0.054330844432116,0.035842619398172,0.858201983714845,0.857469022274017,0.014321075368363,1.29609600574457,1.278542637825012,0.145343090227444,0.843279779716476,0.843170821666718,0.018342705489452,0.308956328072356,0.307808607816696,0.038317269051447,0.026499579137795,0.026217497885227,0.005668567831659,0.150671635258294,0.150150865316391,0.0261200119378
560,0.025189115370923,0.02455435320735,0.006780024507935,0.212823008928204,0.212597981095314,0.021457301000146,0.583565749032749,0.581749677658081,0.068002154546812,-0.017492972328956,-0.017233485355973,0.005984077448779,-0.051229992655144,-0.050668962299824,0.014291982694825,-0.147888075762882,-0.152042701840401,0.027419300489549,-0.254956378167878,-0.25913205742836,0.029893853999682,0.024728678114176,0.024346623569727,0.005621392525306,0.825037029497243,0.824908137321472,0.019055568130939,-0.254956378167878,-0.25913205742836,0.029893853999682,0.825037029497243,0.824908137321472,0.019055568130939,1.024425374068906,1.016441941261292,0.132790201887053,0.721641489272897,0.71905654668808,0.032173714824978,0.254584222163402,0.253935009241104,0.030291059499225,0.041761213186385,0.041214272379875,0.009811539525739,0.147888839128057,0.146535530686378,0.026015968684183
561,0.024525912879464,0.02424509357661,0.005868129891045,0.257175017451096,0.255917221307755,0.036169588861656,0.687219548543567,0.685528844594955,0.101412655372773,-0.005195625536153,-0.005154576152563,0.004573944294897,-0.025984401571376,-0.025092917494476,0.010497157312619,-0.04665917767205,-0.050430618226528,0.038154913670526,-0.119254430608392,-0.126876167953014,0.052402144209352,0.026583987949498,0.026304110884666,0.00631015140403,0.834581754671138,0.833898782730103,0.017501428198711,-0.119254430608392,-0.126876167953014,0.052402144209352,0.834581754671138,0.833898782730103,0.017501428198711,1.036999255272831,1.016982853412628,0.143830783337976,0.793449924505306,0.791895180940628,0.029148449486716,0.291012706090929,0.29056254029274,0.04216656381276,0.033837688555686,0.033504029735923,0.008212136275363,0.161465402796543,0.161302603781223,0.031226558509817
