Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,_EVImean,_EVImedian,_EVIstdev,_DVImean,_DVImedian,_DVIstdev,_RVImean,_RVImedian,_RVIstdev,_VARImean,_VARImedia,_VARIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,_GVImean,_GVImedian,_GVIstdev
445,0.018225173549204,0.017882697284222,0.006389701253351,0.057229775436546,0.056480370461941,0.019077337295661,0.018804497760099,0.018523899838328,0.005783658365899,0.156435810724176,0.157273471355438,0.038607731404013,0.429322119971112,0.433264225721359,0.059928419509925,0.917652413515564,0.917939722537994,0.016625814489632,2.079891884627806,2.00488543510437,0.437769171001599,0.727688556163225,0.734302163124084,0.073586549419841,0.410517622503806,0.414121598005295,0.055156780283104,24.3694337892988,23.3723316192627,5.550598718226068,-0.276340212787054,-0.270851135253906,0.050821839918103,0.077429879527047,0.07611907273531,0.026957103920664,0.108333358129898,0.106276825070381,0.038664065412281,0.508803238094043,0.509942889213562,0.040467833846264,0.500433272676882,0.50508576631546,0.044507271957783,0.770837951454278,0.770240485668182,0.046015957191583
446,0.017232913786274,0.016772722825408,0.00536345629983,0.047899105102663,0.04697909578681,0.014022823230178,0.017250045369941,0.016873054206371,0.0046258837611,0.137137016073511,0.136886857450008,0.028914428013771,0.419264023931994,0.420020163059235,0.049051842455943,0.922024658973257,0.922628074884415,0.013888086559523,2.428237857711187,2.378507375717163,0.391905641692142,0.719532968671618,0.722573727369308,0.06198420255261,0.402013978553274,0.403059154748917,0.045300724748854,25.50361697914318,24.84916973114014,4.939996486834518,-0.317061898385217,-0.313082918524742,0.046778718926626,0.061315250998713,0.059739474207163,0.018962074147112,0.085064292668267,0.08262912184,0.027197135071296,0.468981718631729,0.470616564154625,0.038026864326049,0.466450494837224,0.469756439328194,0.042028741655248,0.798864716866458,0.799358129501343,0.035838961932781
447,0.015990323668991,0.015439276583493,0.005218629701481,0.051321445050281,0.050200119614601,0.015363037173685,0.016606693298441,0.016118807718158,0.004734795915283,0.144420937285502,0.143242001533508,0.031300150450968,0.415527832376767,0.415701031684875,0.05154427150283,0.9243234200606,0.925409197807312,0.013748968526006,2.189737472364923,2.144452333450317,0.360143993707127,0.712895216483673,0.71440064907074,0.064030149004053,0.39892113901848,0.399151593446732,0.047588994507715,26.30399997482393,25.81296157836914,4.961683540468177,-0.275158253053119,-0.271075904369354,0.041109238254242,0.07004587320221,0.068314366042614,0.021475922856804,0.098117947507299,0.095844320952892,0.030804405922975,0.517127098586305,0.519173920154572,0.032053781739309,0.508021925865801,0.511411786079407,0.038009843096822,0.784465395207796,0.784891068935394,0.037993664435153
448,0.015193416558832,0.014768310822546,0.005366285647583,0.044501600799592,0.043614646419883,0.014950801142698,0.015731622061694,0.015351132955402,0.004629979837784,0.126779063217367,0.126084014773369,0.031656140866882,0.392477245821578,0.39503139257431,0.05673009027004,0.924261924027229,0.924927562475204,0.013388775174738,2.497575688280351,2.429997801780701,0.459605434801246,0.683607589973649,0.689491331577301,0.074107365669564,0.376745623946628,0.379671931266785,0.052723848280545,26.26076043113548,25.64093208312988,4.961245820343084,-0.316354108956998,-0.309890493750572,0.050793861139238,0.058078162999078,0.056705590337515,0.020446423562798,0.080555492830917,0.078586008399725,0.0293720174272,0.480949650108376,0.482478186488152,0.033842866730234,0.470424600215679,0.475767463445663,0.043867770111749,0.801730026309832,0.801263362169266,0.038637666989729
449,0.018645448519381,0.017791844904423,0.006617310349008,0.056937686839798,0.055408688262105,0.018769538264035,0.018627669309968,0.017977439798415,0.005828047477491,0.155676402230069,0.153815843164921,0.037256833716786,0.438059923835446,0.438062131404877,0.057621724550284,0.919931809175604,0.921070009469986,0.016325817408469,2.147653008634585,2.09142279624939,0.408001087176476,0.741479645007268,0.744739919900894,0.070200401416803,0.419432254536429,0.420367404818535,0.052769090709112,25.0631619277741,24.33890724182129,5.517145855318632,-0.274536713114531,-0.268835082650185,0.044899182440936,0.076602255869867,0.074468448758125,0.025881105909238,0.107461205683649,0.104363899677992,0.037081502644427,0.505520605978167,0.507404327392578,0.034061740190897,0.503146812049622,0.508037239313126,0.038989963743758,0.775571355963968,0.775447219610214,0.044201849044453
450,0.017120780879372,0.01655915286392,0.005839962674763,0.051057800872601,0.050238681957126,0.016082901709054,0.018100042662064,0.017778787761927,0.005129185212107,0.1430080050536,0.142199546098709,0.034102192651486,0.408143499575289,0.407686680555344,0.059454952147034,0.916359590699261,0.916310399770737,0.014404333854251,2.205215739667036,2.135671496391296,0.39063406499546,0.699790657310584,0.701576143503189,0.076144990401146,0.390043457050097,0.389924243092537,0.055129675331223,23.67928019237472,22.89783477783203,4.585517006702486,-0.308221844878783,-0.302402570843697,0.045582090138887,0.066894778282971,0.065964810550213,0.021775975994435,0.092612519353351,0.091171905398369,0.031150677675622,0.485305092204043,0.48688916862011,0.029800378697835,0.471327337662029,0.476270243525505,0.038309261978179,0.782670136517423,0.781013607978821,0.038923578355581
451,0.016707169868648,0.016006091609597,0.005715090836778,0.048925393741853,0.047326378524303,0.015458625308265,0.017244605834969,0.016695883125067,0.005005266498498,0.1385268207728,0.136636734008789,0.032010734101028,0.422411490183372,0.422858148813248,0.055570857607465,0.922848519756642,0.923376321792603,0.014045647895528,2.425069990534316,2.375053882598877,0.408755262008351,0.72106476592188,0.724208652973175,0.069254072395591,0.405166884163553,0.406039923429489,0.05131489442726,25.82777751505711,25.10159492492676,5.129608644534981,-0.307586331003526,-0.304024249315262,0.041401109454552,0.063899011810097,0.061890542507172,0.020818314244286,0.088681957360172,0.08584189414978,0.029719079723959,0.483657967340301,0.484119743108749,0.030713089110309,0.47464258571198,0.477668344974518,0.035319291733097,0.797015794539855,0.79741370677948,0.037839262851829
452,0.017420664351446,0.016555308364332,0.006411478511552,0.049495262717764,0.047908099368215,0.016904860841772,0.017353861235141,0.016789992339909,0.005276749253446,0.136424983089952,0.134415797889233,0.034081474973088,0.394811695676943,0.393719807267189,0.057285104076467,0.917240933911924,0.917825371026993,0.015290785635617,2.262062779982573,2.199493169784546,0.408863118400277,0.68735982633828,0.6876100897789,0.075366928444395,0.377457834265754,0.376761361956596,0.052853113027303,24.0287309781111,23.33840847015381,4.814315896182721,-0.308252563902581,-0.301613390445709,0.049407296509276,0.064215999831839,0.061984315514565,0.022758992509791,0.089415856923481,0.086287055164576,0.032737610724977,0.4776695472399,0.479722172021866,0.033918315045417,0.474320552338291,0.479995593428612,0.041894631963062,0.783061223256016,0.783268213272095,0.04240205079508
453,0.016887267771287,0.016281070187688,0.005990066357213,0.049593671029988,0.047933500260115,0.017018430226892,0.017230713187653,0.016774265095592,0.00525369202155,0.142012663019541,0.139990821480751,0.035351841678647,0.425701625544798,0.424262583255768,0.058515533261743,0.923669369130808,0.92430967092514,0.014468272954034,2.374521637354124,2.311957120895386,0.447616627009975,0.725791932962526,0.727026104927063,0.07236047744109,0.408470912348135,0.407607555389404,0.05395214167223,26.193988560404,25.42345809936523,5.395395812729137,-0.304202755883486,-0.299770265817642,0.046520535233872,0.065069361149392,0.06262631714344,0.02333162289804,0.090540033733432,0.087098374962807,0.033397235795133,0.484983922868507,0.486390113830566,0.030594224933456,0.477973845092333,0.48244234919548,0.038484282964403,0.796894846799296,0.797110974788666,0.041911597958241
454,0.0177431683002,0.017149709165096,0.006210737905268,0.047086378866718,0.045883547514677,0.015826951362245,0.017125203739966,0.016590690240264,0.005223474966313,0.131194773766739,0.130052641034126,0.033027734960146,0.394841152332502,0.394375771284103,0.05966253104069,0.918391760543606,0.9189692735672,0.014673197598613,2.40711962087698,2.336297988891602,0.43292270711031,0.689449204180774,0.69158399105072,0.078241421569677,0.37771594853574,0.377151101827621,0.055152273662989,24.33824124570982,23.68199729919434,4.762816593187365,-0.323320007294292,-0.317768722772598,0.044559537708918,0.059304385660424,0.057999838143587,0.020708691276295,0.082415479311764,0.080436177551746,0.029600933555664,0.457147874917991,0.45848360657692,0.029038167398163,0.461036984801672,0.464784890413284,0.037031712793244,0.79234574673487,0.79146945476532,0.039799002042883
