Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,_DVImean,_DVImedian,_DVIstdev,_EVImean,_EVImedian,_EVIstdev,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,_MTCImean,_MTCImedia,_MTCIstdev,_NDVImean,_NDVImedia,_NDVIstdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_RVImean,_RVImedian,_RVIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_VARImean,_VARImedia,_VARIstdev,_GLImean,_GLImedian,_GLIstdev,_GVImean,_GVImedian,_GVIstdev
1110,0.021742813653312,0.021273532882333,0.004371659646186,0.209533829132349,0.208139151334763,0.020746890655917,0.344244732534861,0.341572523117065,0.026564894625754,0.061402977316103,0.060360133647919,0.012835175040573,1.519818808681993,1.506007790565491,0.199355099916809,0.610419941654277,0.610207349061966,0.041446091931777,0.27729146255972,0.276123583316803,0.030467681253933,0.067757633575898,0.066953934729099,0.01396752811321,0.15189277845665,0.150939449667931,0.024242103040035,4.193893651167552,4.130933046340942,0.572302511882291,-0.049244819969461,-0.052397774532437,0.051360062661672,0.033305507409689,0.031769338995218,0.012277905932234,-0.000152202285867,-0.001154198893346,0.01816237831151,-0.059158243655241,-0.0628059245646,0.061879637284673,0.155951990528908,0.154564887285233,0.043806242156726,0.640892177570323,0.643256336450577,0.033172490482751
1111,0.021188828260363,0.020684091374278,0.005265063857149,0.223546602768812,0.223359450697899,0.024985284851648,0.390375172974617,0.389558434486389,0.032423995210981,0.055649450637712,0.054613944143057,0.013197424463612,1.647630665524583,1.633083701133728,0.207261961187367,0.68543831614779,0.685849606990814,0.03867731996566,0.275606714957692,0.27495950460434,0.034138899635188,0.052060112199715,0.051076721400023,0.01210971814675,0.137410417943556,0.136280849575996,0.024748089025023,5.459436226747707,5.366377830505371,0.839477840438332,0.032646736007968,0.031525503844023,0.045550007855659,0.038049960816462,0.037167772650719,0.011386960552461,0.020815254361528,0.019864425063133,0.013852484464693,0.040898464539246,0.039191991090775,0.057063207456898,0.205449598278114,0.205747649073601,0.035262421193735,0.668159962699799,0.668029844760895,0.036230774202632
1112,0.020370721099023,0.020139195024967,0.004757941429165,0.219977112718118,0.220673441886902,0.024212354825118,0.393960946788136,0.394721463322639,0.033005259181348,0.053263577527852,0.052958656102419,0.012271856483672,1.612419054508209,1.580199718475342,0.22711577108796,0.704458101468209,0.703780144453049,0.026175236365357,0.266526913788074,0.267768085002899,0.031392008356739,0.046549801160382,0.046724377200007,0.00870964601284,0.131904878030475,0.132563307881355,0.022719205852218,5.821435012450585,5.751742124557495,0.616660881101593,0.062486815467382,0.064165256917477,0.042713210990169,0.039606632806488,0.038826692849398,0.012264704535742,0.027700488706342,0.026411972008646,0.014730106580635,0.078831858357994,0.080467626452446,0.054157905867393,0.224621018804291,0.226666711270809,0.031340398944815,0.670939712463281,0.669791877269745,0.035716935279586
1113,0.020346064322057,0.019982093013823,0.004355137306048,0.242470422716957,0.241557724773884,0.02586642676036,0.416548435732065,0.414105519652367,0.033208685956676,0.057510384314815,0.056458093225956,0.012360292993758,1.588439269278745,1.572346448898315,0.183175993279986,0.70286910228235,0.701942890882492,0.037592644034519,0.294358836757762,0.293347999453545,0.0338776471394,0.051888414012447,0.05085289105773,0.011478173331123,0.146464947254241,0.145187892019749,0.024448233188472,5.845303439294644,5.710123538970947,0.917268483235322,0.052042019588261,0.049163889139891,0.048640857003142,0.042786290288593,0.041576359421015,0.011776583585583,0.027652894968456,0.026245365850627,0.015126136369582,0.064130343860934,0.060344459488988,0.060108425276229,0.228314720670267,0.227024614810944,0.03825511829008,0.676354942289559,0.676490426063538,0.031865951998519
1114,0.01828465529025,0.017938842996955,0.0040328899987,0.268175196298677,0.267812669277191,0.031602204424346,0.47481862965812,0.474351108074188,0.043398934755757,0.054210582051713,0.05325984582305,0.012654358375153,1.884145298085661,1.871273934841156,0.200217793654157,0.773032133844164,0.77655291557312,0.032772220693067,0.307895204694862,0.307466641068459,0.037246590656558,0.039720008172031,0.038589710369706,0.009079692879147,0.133636891931041,0.132870599627495,0.022809702553463,7.989758564305101,7.95066499710083,1.258406407074754,0.15271950605414,0.15428351610899,0.051407353187703,0.050416500662637,0.049440944567323,0.014131483939821,0.049019071249228,0.047918654978275,0.017948145959809,0.189950959198401,0.191631838679314,0.064580657065991,0.300880581041177,0.302604407072067,0.038266014888278,0.704008080551767,0.705141186714172,0.034221893618629
1115,0.018211739139042,0.017858564853668,0.003975806290321,0.232661501230113,0.233408018946648,0.025368384563897,0.402957933829487,0.402645245194435,0.032904579349991,0.056315292400561,0.055563785135746,0.012795515475929,1.630672197959558,1.615024209022522,0.187050805292478,0.705065863147144,0.70768204331398,0.038989023566917,0.28195417698623,0.282847285270691,0.032959977342526,0.049292675763756,0.048483172431588,0.011241703954834,0.138683330471375,0.138517409563065,0.023569618947391,5.89930842575437,5.841864824295044,0.908282369665604,0.066114181110668,0.063286200165749,0.05153372583822,0.045126169894982,0.043974725529552,0.013322179558857,0.032431716218695,0.03078574500978,0.016914423052885,0.079872270289118,0.076621316373348,0.062307449528521,0.249306522513487,0.248590752482414,0.042607404117056,0.670853657514285,0.671483904123306,0.035476297591079
1116,0.021065033930242,0.020601123571396,0.005098830749817,0.188849618143657,0.189046621322632,0.019095374901887,0.329021978212246,0.32898360490799,0.020738569023228,0.052194421733993,0.051552254706621,0.01190620974537,1.745728723983687,1.718887805938721,0.203263443487612,0.627076596021652,0.626277923583984,0.040811465234649,0.246206162612961,0.246238678693771,0.031271754384241,0.057356544568946,0.056491650640965,0.013789927288064,0.126837697276762,0.126848176121712,0.023512271542553,4.431076261410854,4.351570129394531,0.630437400453565,-0.045413161143342,-0.047540210187435,0.036296365183003,0.02596726497421,0.025220919400454,0.007548761951284,-0.002137475693463,-0.002286744769663,0.01067542808749,-0.056075943678004,-0.058835834264755,0.044807965337383,0.143174960733051,0.141667887568474,0.02985766728218,0.654316836464122,0.653720796108246,0.032860220378384
1117,0.022885986891362,0.022621501237154,0.004926413650421,0.237143518802834,0.23510280251503,0.02794782760332,0.41111953488006,0.40721794962883,0.036519106093296,0.06037464302086,0.059702225029469,0.013779614579249,1.661932765917811,1.637285709381104,0.197954656975027,0.692462845875027,0.694840312004089,0.040518815618069,0.290576517136102,0.288817465305328,0.036783537624974,0.053432998224675,0.052325908094645,0.012643797083348,0.143423861954065,0.142815202474594,0.025594987570238,5.61867922627023,5.553945541381836,0.890951002571485,0.061638798494442,0.059191148728132,0.046030801357931,0.044430300945906,0.04339475184679,0.012559336101059,0.029998746438689,0.028208782896399,0.015407359897225,0.077566146325134,0.073831751942635,0.058286652392861,0.224873991214041,0.223788470029831,0.034545931921411,0.659822999289717,0.659184157848358,0.034731647182904
1118,0.018515969062525,0.018099985085428,0.004288985249545,0.192074476316999,0.19138041883707,0.022246653076173,0.336194560115217,0.334331288933754,0.025265313450293,0.046540546980744,0.046023238450289,0.010287422843214,1.894117980522757,1.867415070533752,0.19959975843311,0.648436812029084,0.647247940301895,0.039435340322052,0.245152705036889,0.2450792491436,0.033010669172599,0.053078228640262,0.05269237421453,0.012662342080652,0.120012842710531,0.120765425264835,0.021971438667247,4.766569926213631,4.669704675674438,0.7054267635328,-0.062782988226336,-0.069677732884884,0.041712463839542,0.021486896257268,0.020542096346617,0.006588414469805,-0.006282076857478,-0.006979951402172,0.010722775375651,-0.07693982595436,-0.085425604134798,0.051306763804219,0.132263281653354,0.128133840858936,0.033919666981834,0.684141933826268,0.685026824474335,0.027547912264579
1119,0.019479121187986,0.019227037206292,0.004565758849302,0.222097860497514,0.219627350568771,0.02958684774757,0.39509890729805,0.390326172113419,0.043730368997171,0.051958043181798,0.051291884854436,0.012142839558597,1.829923286432277,1.81171590089798,0.232686401436732,0.706223658090336,0.704251825809479,0.044362982968459,0.268773978878218,0.26728318631649,0.03575685185678,0.04667611846708,0.046210259199142,0.011124117366363,0.12597694922134,0.125599481165409,0.02282038507889,5.98087350821185,5.762510299682617,1.176081527967583,0.053950930115857,0.050698287785053,0.057640488463083,0.037760846692276,0.036943599581718,0.01163052032571,0.024372324028239,0.023055393248796,0.015555021501555,0.067775925539823,0.062981635332108,0.072826133851182,0.221440628657983,0.220314614474773,0.042866538550551,0.679487704741147,0.678281277418137,0.035975593479745
1120,0.017178987528811,0.016926178708673,0.00421873900603,0.247025546110029,0.245720699429512,0.02783041205732,0.441558405846118,0.439393728971481,0.039718082166209,0.050447886144135,0.050157621502876,0.012442539506607,1.876375259854158,1.841784358024597,0.254106255859452,0.759418543179151,0.76236355304718,0.045359328422861,0.286826595345569,0.286582112312317,0.034233184478282,0.039801049271366,0.039219219237566,0.010987124236107,0.126682164245899,0.127125352621078,0.023422551525618,7.621195427228863,7.416216850280762,1.687521683251176,0.12140041181928,0.124409675598145,0.054264972430251,0.043915735490481,0.043216854333878,0.011856377726777,0.038642152655711,0.037442244589329,0.014569925207299,0.150765553354846,0.153510972857475,0.068578201834676,0.27943840931931,0.282213628292084,0.037756214280827,0.704884185834224,0.704221367835999,0.038845684432453
1121,0.021207634023902,0.020945915952325,0.004505527227087,0.253347848118156,0.252849340438843,0.022506994628967,0.435611079409884,0.433369666337967,0.034027965730153,0.065484189747213,0.064956955611706,0.013813095845487,1.433006072468155,1.414740562438965,0.184826623438014,0.714451294345869,0.716979086399078,0.046745318359789,0.30476250945554,0.305427223443985,0.029464504706727,0.05141466136699,0.050162810832262,0.012754759403255,0.156420896566132,0.156837657094002,0.024397417379233,6.197659856497661,6.066616058349609,1.20819244799272,0.123879503906062,0.121854655444622,0.052601132601108,0.058346084097645,0.057854723185301,0.013265890589098,0.051849747903138,0.050543397665024,0.016730343869737,0.151987610085452,0.148740723729134,0.065693847858785,0.288137009499461,0.28776815533638,0.037124225162299,0.649842263286775,0.649221539497375,0.03809155835476
1122,0.019026664736657,0.018595619127154,0.004456033062378,0.233875812490781,0.232804924249649,0.024716696095068,0.423211779568949,0.421122878789902,0.034221695393292,0.056171419299247,0.055160146206617,0.013638731475752,1.662431077468089,1.653859674930573,0.201919286639486,0.7424828459055,0.746409177780151,0.039749369330058,0.27506993134307,0.274500995874405,0.031681706939578,0.041194118664751,0.040006203576922,0.010448083515517,0.130026967200713,0.129324145615101,0.022861602109649,6.94581654418228,6.886721134185791,1.186588390984406,0.154109901880953,0.153727516531944,0.052772712349042,0.052122055182281,0.05054884403944,0.014761720434661,0.050621708361671,0.048433223739266,0.01861400833151,0.191864415944502,0.19125846773386,0.066260530714148,0.301190120483566,0.30195115506649,0.03991082662639,0.66535389687261,0.667287915945053,0.04035694740594
1123,0.019365928267971,0.019042257219553,0.004411044888687,0.216827981351053,0.216036677360535,0.022402649945302,0.393081399967047,0.392277270555496,0.030663292027654,0.049701160979456,0.049060307443142,0.010970384685978,1.871116365300507,1.846900820732117,0.228324401877325,0.715451255754072,0.714634478092194,0.031390347714143,0.260421962936957,0.259820699691772,0.029337651166558,0.043593981571573,0.043367009609938,0.00889465217751,0.119991449447173,0.119496330618858,0.02061074416183,6.119595434710926,6.008554935455322,0.836905954683669,0.063731941302877,0.06197652220726,0.042211483267182,0.036442412107108,0.035542137920856,0.010120239303006,0.025111998896067,0.023857284337282,0.012194725884314,0.080858266480242,0.077942289412022,0.054175284645505,0.222925028302747,0.222760930657387,0.029913501895792,0.683000815874655,0.682375550270081,0.033042600445702
1124,0.018331630197632,0.018006238155067,0.004303608910107,0.239083282010168,0.237635336816311,0.02592743370574,0.442053378203995,0.439725175499916,0.038251862726096,0.047740113148705,0.046890975907445,0.010893217051856,2.038716648745741,2.013272285461426,0.23698085819781,0.773314760933574,0.775984883308411,0.035690195952112,0.274589193957484,0.272996991872787,0.0316961030315,0.035505911922162,0.034421158954501,0.008765886350694,0.114975647503494,0.114442653954029,0.019960911929471,8.043543022351388,7.927969217300415,1.434854126228018,0.14849321832154,0.150485567748547,0.051371223622253,0.041642684168859,0.040686797350645,0.010599254762967,0.039674520620551,0.038278974592686,0.013534433352067,0.191340615129806,0.192761570215225,0.068248352206119,0.279282456784167,0.281739547848701,0.033741952384044,0.707159280522257,0.706725537776947,0.032843345443829
1125,0.01751931723977,0.017200693488121,0.003422068082184,0.29225608593143,0.29108852148056,0.027490384870484,0.532060496900005,0.532534837722778,0.042209206941483,0.05082054041298,0.049673367291689,0.010465437067907,2.22755913254828,2.229055881500244,0.253784497485431,0.829734209642881,0.83518385887146,0.031096891174982,0.322432704831449,0.321091592311859,0.030384188853328,0.030176619016534,0.028673108667135,0.00719615370501,0.12144029898137,0.12029255181551,0.017678418776099,11.09672116988786,11.13473320007324,1.980234026522092,0.256310689332286,0.26080533862114,0.050717361770809,0.053945144578888,0.052875727415085,0.012033061034988,0.062518418344908,0.061433423310518,0.015794497635653,0.328393958790387,0.333952188491821,0.068552636169492,0.360965403995439,0.363314568996429,0.031362709646986,0.729847632428761,0.732968270778656,0.032890446869426
