Unnamed: 0,Plot_ID,Blue_Mean_Value,Green_Mean_Value,Red_Mean_Value,RedEdge_Mean_Value,NIR_Mean_Value,NDVI_median,MTCI_median,EVI_median,DVI_median,RVI_median,VARI_median,EXG_median,EXGR_median,GLI_median,GNDVI_median,GVI_median,Time,Blue_Median_Value,Green_Median_Value,Red_Median_Value,RedEdge_Median_Value,NIR_Median_Value,NDVI_mean,MTCI_mean,EVI_mean,DVI_mean,RVI_mean,VARI_mean,EXG_mean,EXGR_mean,GLI_mean,GNDVI_mean,GVI_mean,Blue_Std_Dev_Value,Green_Std_Dev_Value,Red_Std_Dev_Value,RedEdge_Std_Dev_Value,NIR_Std_Dev_Value,NDVI_std,MTCI_std,EVI_std,DVI_std,RVI_std,VARI_std,EXG_std,EXGR_std,GLI_std,GNDVI_std,GVI_std
0,101,0.020372211001813,0.05380867421627,0.027534511871636,0.10544827952981,0.504019409418106,0.895226091146469,5.025285482406616,0.785714954137802,0.476368203759193,18.08872222900391,-0.445257693529129,0.059674894437194,0.075164150446653,0.384945631027222,0.326614931225777,0.803526997566223,2019-08-07,0.020372211001813,0.05380867421627,0.027534511871636,0.10544827952981,0.504019409418106,0.895226091146469,5.025285482406616,0.785714954137802,0.476368203759193,18.08872222900391,-0.445257693529129,0.059674894437194,0.075164150446653,0.384945631027222,0.326614931225777,0.803526997566223,0.020372211001813,0.05380867421627,0.027534511871636,0.10544827952981,0.504019409418106,0.895226091146469,5.025285482406616,0.785714954137802,0.476368203759193,18.08872222900391,-0.445257693529129,0.059674894437194,0.075164150446653,0.384945631027222,0.326614931225777,0.803526997566223
1,102,0.016800158657134,0.04350608587265,0.021505169570446,0.086882911622524,0.480895787477493,0.912501066923141,5.8980712890625,0.773241966962814,0.458739295601845,21.85741996765137,-0.438767582178116,0.048952097073197,0.0624013338238,0.393391340970993,0.343115732073784,0.830526113510132,2019-08-07,0.016800158657134,0.04350608587265,0.021505169570446,0.086882911622524,0.480895787477493,0.912501066923141,5.8980712890625,0.773241966962814,0.458739295601845,21.85741996765137,-0.438767582178116,0.048952097073197,0.0624013338238,0.393391340970993,0.343115732073784,0.830526113510132,0.016800158657134,0.04350608587265,0.021505169570446,0.086882911622524,0.480895787477493,0.912501066923141,5.8980712890625,0.773241966962814,0.458739295601845,21.85741996765137,-0.438767582178116,0.048952097073197,0.0624013338238,0.393391340970993,0.343115732073784,0.830526113510132
2,103,0.020038599148393,0.049536488950253,0.025039402768016,0.096275344491005,0.530321359634399,0.909268021583557,6.017235279083252,0.825361669063568,0.505331635475159,21.04294967651367,-0.445358425378799,0.053986921906471,0.068702429533005,0.377258956432343,0.331859320402145,0.827533662319183,2019-08-07,0.020038599148393,0.049536488950253,0.025039402768016,0.096275344491005,0.530321359634399,0.909268021583557,6.017235279083252,0.825361669063568,0.505331635475159,21.04294967651367,-0.445358425378799,0.053986921906471,0.068702429533005,0.377258956432343,0.331859320402145,0.827533662319183,0.020038599148393,0.049536488950253,0.025039402768016,0.096275344491005,0.530321359634399,0.909268021583557,6.017235279083252,0.825361669063568,0.505331635475159,21.04294967651367,-0.445358425378799,0.053986921906471,0.068702429533005,0.377258956432343,0.331859320402145,0.827533662319183
3,104,0.019717192277312,0.056859077885747,0.028641022741795,0.112916711717844,0.511001765727997,0.894250512123108,4.617813587188721,0.784844428300858,0.481757864356041,17.91261959075928,-0.425191849470139,0.065404996275902,0.082635473459959,0.406742766499519,0.339010402560234,0.79636737704277,2019-08-07,0.019717192277312,0.056859077885747,0.028641022741795,0.112916711717844,0.511001765727997,0.894250512123108,4.617813587188721,0.784844428300858,0.481757864356041,17.91261959075928,-0.425191849470139,0.065404996275902,0.082635473459959,0.406742766499519,0.339010402560234,0.79636737704277,0.019717192277312,0.056859077885747,0.028641022741795,0.112916711717844,0.511001765727997,0.894250512123108,4.617813587188721,0.784844428300858,0.481757864356041,17.91261959075928,-0.425191849470139,0.065404996275902,0.082635473459959,0.406742766499519,0.339010402560234,0.79636737704277
4,105,0.028187774121761,0.065024673938751,0.03368915617466,0.12276341766119,0.566384166479111,0.884789705276489,4.828139066696167,0.850513696670532,0.531025409698486,16.35955715179443,-0.440413013100624,0.067883368581533,0.08547006547451,0.359540462493896,0.319195598363876,0.788470298051834,2019-08-07,0.028187774121761,0.065024673938751,0.03368915617466,0.12276341766119,0.566384166479111,0.884789705276489,4.828139066696167,0.850513696670532,0.531025409698486,16.35955715179443,-0.440413013100624,0.067883368581533,0.08547006547451,0.359540462493896,0.319195598363876,0.788470298051834,0.028187774121761,0.065024673938751,0.03368915617466,0.12276341766119,0.566384166479111,0.884789705276489,4.828139066696167,0.850513696670532,0.531025409698486,16.35955715179443,-0.440413013100624,0.067883368581533,0.08547006547451,0.359540462493896,0.319195598363876,0.788470298051834
5,106,0.018212120980024,0.046862989664078,0.023652428761125,0.089468963444233,0.493543654680252,0.907057583332062,6.033860683441162,0.785268485546112,0.469757348299026,20.51870346069336,-0.443110704421997,0.052057787775993,0.066248834133148,0.384103298187256,0.33566489815712,0.824028730392456,2019-08-07,0.018212120980024,0.046862989664078,0.023652428761125,0.089468963444233,0.493543654680252,0.907057583332062,6.033860683441162,0.785268485546112,0.469757348299026,20.51870346069336,-0.443110704421997,0.052057787775993,0.066248834133148,0.384103298187256,0.33566489815712,0.824028730392456,0.018212120980024,0.046862989664078,0.023652428761125,0.089468963444233,0.493543654680252,0.907057583332062,6.033860683441162,0.785268485546112,0.469757348299026,20.51870346069336,-0.443110704421997,0.052057787775993,0.066248834133148,0.384103298187256,0.33566489815712,0.824028730392456
6,107,0.019282239489257,0.047774884849787,0.023626281879842,0.090610016137362,0.498887106776237,0.907748699188232,6.034356355667114,0.792733550071716,0.47451139986515,20.67991065979004,-0.44563801586628,0.052311869338155,0.066854499280453,0.37686513364315,0.333552017807961,0.824061393737793,2019-08-07,0.019282239489257,0.047774884849787,0.023626281879842,0.090610016137362,0.498887106776237,0.907748699188232,6.034356355667114,0.792733550071716,0.47451139986515,20.67991065979004,-0.44563801586628,0.052311869338155,0.066854499280453,0.37686513364315,0.333552017807961,0.824061393737793,0.019282239489257,0.047774884849787,0.023626281879842,0.090610016137362,0.498887106776237,0.907748699188232,6.034356355667114,0.792733550071716,0.47451139986515,20.67991065979004,-0.44563801586628,0.052311869338155,0.066854499280453,0.37686513364315,0.333552017807961,0.824061393737793
7,108,0.017933531664312,0.046906372532248,0.024520062841475,0.0928292311728,0.481527507305145,0.90084108710289,5.648701429367065,0.76333937048912,0.456591635942459,19.16964626312256,-0.467796668410301,0.051474049687386,0.064196351915598,0.376107230782509,0.312451124191284,0.820267707109451,2019-08-07,0.017933531664312,0.046906372532248,0.024520062841475,0.0928292311728,0.481527507305145,0.90084108710289,5.648701429367065,0.76333937048912,0.456591635942459,19.16964626312256,-0.467796668410301,0.051474049687386,0.064196351915598,0.376107230782509,0.312451124191284,0.820267707109451,0.017933531664312,0.046906372532248,0.024520062841475,0.0928292311728,0.481527507305145,0.90084108710289,5.648701429367065,0.76333937048912,0.456591635942459,19.16964626312256,-0.467796668410301,0.051474049687386,0.064196351915598,0.376107230782509,0.312451124191284,0.820267707109451
8,109,0.016634233295918,0.044714316725731,0.020295346155763,0.088869124650955,0.523394405841827,0.923942267894745,6.31913423538208,0.82560783624649,0.502381563186646,25.29580497741699,-0.402755945920944,0.052625522017479,0.068986855447292,0.416146546602249,0.375261902809143,0.841384768486023,2019-08-07,0.016634233295918,0.044714316725731,0.020295346155763,0.088869124650955,0.523394405841827,0.923942267894745,6.31913423538208,0.82560783624649,0.502381563186646,25.29580497741699,-0.402755945920944,0.052625522017479,0.068986855447292,0.416146546602249,0.375261902809143,0.841384768486023,0.016634233295918,0.044714316725731,0.020295346155763,0.088869124650955,0.523394405841827,0.923942267894745,6.31913423538208,0.82560783624649,0.502381563186646,25.29580497741699,-0.402755945920944,0.052625522017479,0.068986855447292,0.416146546602249,0.375261902809143,0.841384768486023
9,110,0.018282569013536,0.047324215993285,0.022104244679213,0.091197203844786,0.494029879570007,0.912869542837143,5.810759305953979,0.791291773319244,0.471468031406403,21.95408344268799,-0.415637582540512,0.054020395502448,0.070312894880772,0.401233181357384,0.361704528331757,0.825055599212646,2019-08-07,0.018282569013536,0.047324215993285,0.022104244679213,0.091197203844786,0.494029879570007,0.912869542837143,5.810759305953979,0.791291773319244,0.471468031406403,21.95408344268799,-0.415637582540512,0.054020395502448,0.070312894880772,0.401233181357384,0.361704528331757,0.825055599212646,0.018282569013536,0.047324215993285,0.022104244679213,0.091197203844786,0.494029879570007,0.912869542837143,5.810759305953979,0.791291773319244,0.471468031406403,21.95408344268799,-0.415637582540512,0.054020395502448,0.070312894880772,0.401233181357384,0.361704528331757,0.825055599212646
