Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev
1706,0.03372283907292,0.031611301004887,0.010844158337609,0.05550187124539,0.0528166256845,0.015805272609438,0.112119100353379,0.108021073043346,0.030454594555588,0.139918008152175,0.136055886745453,0.030756579525128,0.234601042438229,0.229521051049232,0.041555576118414,0.361354258599035,0.359898447990417,0.045856201862424,0.361354258599035,0.359898447990417,0.045856201862424
1707,0.047684187101414,0.04498254135251,0.017323585615918,0.072369127286819,0.069214947521687,0.023405984132549,0.140551494594147,0.136740043759346,0.04056734778516,0.164209182645565,0.161003276705742,0.040080726410692,0.258935254088435,0.254856050014496,0.050432118948249,0.306255203565421,0.301319003105164,0.04951906766591,0.306255203565421,0.301319003105164,0.04951906766591
1708,0.034615130384607,0.031315241008997,0.013229113860573,0.055327417061294,0.051036421209574,0.018857079888508,0.109818793315496,0.102300271391869,0.035832581357948,0.135861432809653,0.128987789154053,0.035542146052333,0.228195944493527,0.219844073057175,0.046878393579214,0.361980994956574,0.361739933490753,0.056695584898686,0.361980994956574,0.361739933490753,0.056695584898686
1709,0.034920067261851,0.031853724271059,0.01282342606605,0.053379201132733,0.049638533964753,0.017817596616626,0.10486709415732,0.099026948213577,0.032900179926704,0.127009111905059,0.121797829866409,0.032203473365224,0.213910926907927,0.206891864538193,0.042884306858142,0.353119429555466,0.352037593722343,0.056572419612601,0.353119429555466,0.352037593722343,0.056572419612601
1710,0.037712107490162,0.034709287807345,0.013725782382376,0.057243871606517,0.053705861791968,0.018524265155768,0.109054064063984,0.103235132992268,0.034208732964148,0.134748381143333,0.129389323294163,0.033364508562917,0.223167282181013,0.216290339827538,0.04276870885001,0.35481099178636,0.353349789977074,0.058826339223163,0.35481099178636,0.353349789977074,0.058826339223163
1711,0.03260011208168,0.0308708101511,0.010667171021357,0.051567068773298,0.049367655068636,0.015519240261793,0.100850585380904,0.096859082579613,0.030272459016573,0.125990033977079,0.122346572577953,0.030999072727019,0.214196943897772,0.208374097943306,0.041979190987837,0.369541446376229,0.366466224193573,0.051838288797916,0.369541446376229,0.366466224193573,0.051838288797916
1712,0.036254842473692,0.033121574670076,0.013778435868842,0.056101953930539,0.052692338824272,0.018158353792244,0.10606090617068,0.100281495600939,0.033061628533474,0.131389980904917,0.126743383705616,0.032147409935122,0.217399461504903,0.211387991905212,0.041070438791315,0.355724255204464,0.357349053025246,0.057511204596004,0.355724255204464,0.357349053025246,0.057511204596004
1801,0.041626640035733,0.038918524980545,0.015400413909707,0.061884764193399,0.059208773076534,0.019872427012575,0.122196116252601,0.118500001728535,0.03511350213215,0.144220068748068,0.140649899840355,0.035117873447912,0.246981325341043,0.242214411497116,0.045480662872968,0.348043931846101,0.34420320391655,0.050699709694715,0.348043931846101,0.34420320391655,0.050699709694715
1802,0.032010434944281,0.029764868319035,0.010453214134736,0.051165746291768,0.048439089208841,0.015084060558213,0.104639703416116,0.100010603666306,0.029726531100027,0.128924718849862,0.124163597822189,0.030484245294607,0.22776456713605,0.221304967999458,0.042006508485081,0.379157378455835,0.378719002008438,0.045436238070207,0.379157378455835,0.378719002008438,0.045436238070207
1803,0.039037965953423,0.037466481328011,0.010695951524343,0.060961937256236,0.058971501886845,0.015296409877766,0.123608496160713,0.12001046538353,0.028818088010017,0.145751060553898,0.142273962497711,0.029239121050478,0.242469105937162,0.238015800714493,0.03819966264096,0.330703269570795,0.329919472336769,0.037329575126935,0.330703269570795,0.329919472336769,0.037329575126935
1804,0.039554847986481,0.036235474050045,0.014473165356771,0.060700599533835,0.056873835623264,0.019590130851042,0.118337230002821,0.113325253129005,0.035687157495486,0.142922810637918,0.138669729232788,0.033995523380724,0.236535866980118,0.23109182715416,0.043612541571912,0.344506087261756,0.341881483793259,0.059701740178906,0.344506087261756,0.341881483793259,0.059701740178906
1805,0.039220373608797,0.037458304315805,0.012095839789086,0.059516226536698,0.057616084814072,0.016551792782964,0.120701707916571,0.118043929338455,0.031310364137023,0.142204458062716,0.139843717217445,0.031360018354447,0.234563534260978,0.231148406863213,0.041291859013595,0.328138160209047,0.325752943754196,0.042080915423436,0.328138160209047,0.325752943754196,0.042080915423436
1806,0.05229930344311,0.049846097826958,0.018532874965349,0.077279304113982,0.074437379837036,0.024489453581898,0.146100508306773,0.143177554011345,0.042253035834081,0.167011259945305,0.16460557281971,0.039982669929519,0.257513320398255,0.254117012023926,0.047897082071103,0.287780722114741,0.27937924861908,0.063980781030403,0.287780722114741,0.27937924861908,0.063980781030403
1807,0.034210584209133,0.03225589171052,0.010760918529975,0.055072106846733,0.052660202607512,0.01551795885564,0.10786750214869,0.103523507714272,0.029181859033355,0.132662555624652,0.129078753292561,0.028808791808502,0.219597383176228,0.214868441224098,0.038005611583127,0.349472289671735,0.349414438009262,0.047888445482432,0.349472289671735,0.349414438009262,0.047888445482432
1808,0.039729183874094,0.037906985729933,0.011997449627459,0.060259174155017,0.058130290359259,0.016690644267769,0.119453056085917,0.116598848253489,0.03170945018939,0.139623089484572,0.136961698532104,0.031071199704805,0.228132265391083,0.224481545388699,0.040723512919032,0.320889899423267,0.317590162158012,0.04738231129749,0.320889899423267,0.317590162158012,0.04738231129749
1809,0.025209284923272,0.02461632527411,0.005234749798938,0.041869014512257,0.040841072797775,0.00898537508337,0.089164471328414,0.08749982342124,0.021747118092334,0.114974064469357,0.113120120018721,0.023459957222096,0.206910175875977,0.203737355768681,0.03495931104148,0.403633695523761,0.399216666817665,0.042234243193922,0.403633695523761,0.399216666817665,0.042234243193922
1810,0.035792598217252,0.034684184938669,0.009308623097538,0.056900789557026,0.055579766631126,0.013759161552291,0.103863764764894,0.102424196898937,0.027244835366247,0.135182727817708,0.133524775505066,0.026969537908425,0.224442222804734,0.221978418529034,0.035271604701524,0.375602387667187,0.366491660475731,0.062076479373162,0.375602387667187,0.366491660475731,0.062076479373162
