Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,_DVImean_1,_DVImedi_1,_DVIstde_1,_EVImean_1,_EVImedi_1,_EVIstde_1,_EXGmean_1,_EXGmedi_1,_EXGstde_1,_EXGRmea_1,_EXGRmed_1,_EXGRstd_1,_GLImean_1,_GLImedi_1,_GLIstde_1,_GNDVIme_1,_GNDVIme_2,_GNDVIst_1,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,_GVImean_1,_GVImedi_1,_GVIstde_1,_MTCImea_1,_MTCImed_1,_MTCIstd_1,_NDVImea_1,_NDVImed_1,_NDVIstd_1,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,_RVImean_1,_RVImedi_1,_RVIstde_1,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value
1101,0.031152816189356,0.028579152189195,0.013015562862387,0.291110597496127,0.218391679227352,0.145836931775565,0.790825253675248,0.623521685600281,0.365572974702319,0.042001380915775,0.03169366531074,0.027852050841957,0.028792512090209,0.012653127778322,0.051330722478388,0.206679978534591,0.168362781405449,0.127420081255939,0.095107648240413,0.043330172076821,0.157075025257923,0.064235969330363,0.065614260733128,0.022665601711395,0.212236437689328,0.124649725854397,0.189135007986071,3.123064564968181,2.94970178604126,0.661551931893143,0.700746107256864,0.724423289299011,0.154667011420844,0.34642833899356,0.29417185485363,0.139032205854881,0.055317741545823,0.046904154121876,0.028310224399673,7.91838592986991,6.257507801055908,4.780782581458658,0.124387559348584,0.121526811271906,0.023590219464675
1102,0.034238046754817,0.032562799751759,0.013838648309337,0.281585701692977,0.203542619943619,0.144898783761008,0.770506547658754,0.589701890945435,0.367865674410976,0.038108381576225,0.028170753270388,0.026415472431007,0.02126962568803,0.006838876288384,0.048737395563477,0.176579547767739,0.144903190433979,0.106426670222921,0.068772224325242,0.02204467728734,0.140055664168247,0.065624308661202,0.066504575312138,0.024590108186531,0.201532283034736,0.105118419975042,0.190477098772729,3.306179697742336,3.120022535324097,0.724582519090653,0.683151915892701,0.702292323112488,0.152324166154758,0.340487890583086,0.285350888967514,0.141358128341597,0.058902188974234,0.050313670188189,0.029190678367345,7.024503263925022,5.71799898147583,3.856946650804626,0.126826413317443,0.125359810888767,0.019871685210629
1103,0.034212122564763,0.032494870945811,0.014879456154747,0.274341847206998,0.194874033331871,0.145142532101081,0.753887505707269,0.560754656791687,0.366283589515304,0.035251081337507,0.023851652629673,0.025330134767747,0.015311321746219,0.005053812405095,0.049310933926742,0.170684139829816,0.14053800702095,0.10885321086167,0.058243545796323,0.014219589997083,0.140404424863693,0.065104580566972,0.067391701042652,0.025046723813622,0.193921458346023,0.097307007759809,0.189908296889091,3.425749505784273,3.252447962760925,0.731106088073791,0.674891600748607,0.701137840747833,0.163139984314533,0.335087804492425,0.276944786310196,0.140465154090616,0.060745957244955,0.050833497196436,0.032190661991944,7.026238047176808,5.692048311233521,4.108371882727549,0.121366153331022,0.119320370256901,0.021240779684527
1104,0.029946823934062,0.026802874170244,0.015852251473212,0.267059394979905,0.190851494669914,0.138231115902122,0.723825034986333,0.539206445217133,0.348390967330372,0.033176632648714,0.023732312954962,0.022129082972833,0.018533875752777,0.013444144744426,0.044455807029768,0.189232848205698,0.185958109796047,0.10290554841044,0.086142205549559,0.074780214577913,0.135894792484671,0.057230886722692,0.056351628154516,0.026394269721528,0.187487921363843,0.098606705665588,0.178220716114209,3.503585266525407,3.355487585067749,0.677459636690602,0.712830957076811,0.767465889453888,0.163661087975329,0.318397711893051,0.274608850479126,0.135321689945848,0.051338316865873,0.039726661518216,0.033883209340023,8.161125998536166,7.600888967514038,4.297760974258463,0.117447110073191,0.115316264331341,0.021153375563508
1105,0.034367690948779,0.035113580524921,0.0155854393851,0.245451029999768,0.17605934292078,0.136706946998054,0.683427801409388,0.508618295192719,0.354692180650527,0.031970849159009,0.019510589540005,0.026397515103825,0.008509618428467,0.001146095979493,0.047444057052609,0.149365058575759,0.123494975268841,0.0956626739358,0.030480977563339,-0.00296349520795,0.123400744943447,0.064630659395903,0.070572949945927,0.02854807817576,0.158244968617092,0.074108894914389,0.179093521527283,3.481432195905993,3.380870819091797,0.79153048917402,0.653415223874819,0.678744792938232,0.153658301495634,0.308373808727682,0.261020675301552,0.139520578516493,0.062922778670578,0.056686252355576,0.033375728426192,6.107933534849528,5.225579977035522,3.316447836221339,0.13011183871867,0.128928035497665,0.02154757870923
1106,0.032579688869978,0.030442417599261,0.017634858154875,0.209373059103076,0.168420426547527,0.098769807933566,0.586899553887739,0.49541163444519,0.260605169219976,0.023091765489425,0.017234818078578,0.017043034375795,-0.003335180108626,-0.003962498623878,0.036031110678435,0.133604627255121,0.103982593864202,0.087771859899276,0.016245806180138,-0.026936708018184,0.120155648789548,0.057981656500763,0.054931791499257,0.029753266268389,0.115743568141804,0.069178815931082,0.132880310250426,3.818206363076678,3.710311770439148,0.830650568766028,0.649467078330113,0.660126507282257,0.161727862085812,0.269664917796246,0.248217418789864,0.106339549588445,0.060291858641318,0.052792113274336,0.037529008029421,6.349865983430721,4.88454270362854,3.903775143220492,0.114607161748904,0.113436564803123,0.019574889221725
1107,0.035301496515282,0.034265261143446,0.018516630708493,0.225624224176678,0.164721518754959,0.126975010286947,0.634853685411134,0.493879735469818,0.328950753125329,0.026813612182087,0.015713144093752,0.024453995893139,-0.000856054040341,-0.004299805965275,0.047694626497682,0.136739753998034,0.101676605641842,0.100681689677412,0.018114207458585,-0.028658226132393,0.130914481196357,0.063683788012753,0.065537437796593,0.031564307479758,0.134307562676861,0.064392536878586,0.166256797213333,3.77495356163225,3.70703125,1.132624451404596,0.637460855863649,0.651616275310516,0.172304651170759,0.2908766914263,0.256448268890381,0.130448145105517,0.065252467317046,0.055424723774195,0.039168049284991,6.232612105781393,4.740796089172363,4.005359370202007,0.122218107313168,0.119304277002811,0.024978783770237
1108,0.032574007321408,0.030089015141129,0.018316935821864,0.20925125528033,0.160189688205719,0.111647435628315,0.58591453597039,0.480160057544708,0.29014583354139,0.023766383431485,0.014966013841331,0.02133958938026,-0.002242272457736,-0.001339852809906,0.043827100586375,0.135905345425101,0.112301334738731,0.094291840459109,0.018296516760088,-0.014971537515521,0.122755808660218,0.058269557187385,0.055765260010958,0.030505324495373,0.113468422380002,0.059456638991833,0.146211579695396,3.948636832740985,3.924607515335083,0.957797282974255,0.64696078567087,0.671944797039032,0.169953680645187,0.269449978959517,0.24147430062294,0.116594383411088,0.060198723624157,0.050430927425623,0.038966204864079,6.300608596206427,5.096535205841064,3.762402780100521,0.119777553911346,0.117724325507879,0.024052344263173
1109,0.031130834246246,0.026488680392504,0.017716722520324,0.203903642865173,0.164405278861523,0.088789825660125,0.567520471841463,0.491917476058006,0.227545881259837,0.021655558591992,0.015948543325067,0.016000475878243,-0.003027851807515,-0.0023545633303,0.037089074885399,0.136508977470234,0.107541617006063,0.093464717321146,0.024829269725931,-0.019670835696161,0.131076195698151,0.054769089093677,0.048752810806036,0.029157604018273,0.108416226775795,0.063972186297178,0.118428574598345,4.008571702261361,3.905955672264099,0.883993798065379,0.658734001421065,0.676831007003784,0.170020948404307,0.260655428144453,0.248420268297195,0.091908573792754,0.056751785346096,0.040307205170393,0.038279237485513,6.843954346309796,5.188712596893311,4.375621478808132,0.127547155225558,0.126424968242645,0.022967542602431
1110,0.029658448817264,0.025188079103827,0.016807201975123,0.211692061561639,0.17327493429184,0.088081006475801,0.583014560392639,0.502820611000061,0.220514653749053,0.02458165977499,0.018756486475468,0.016967958895417,0.003865747425496,0.004321909509599,0.039339689639051,0.160740357534056,0.139423102140427,0.102952641527293,0.052419021695238,0.016952464357018,0.139689850663472,0.053695591323051,0.047980755567551,0.026913363754429,0.116459900069421,0.07686498016119,0.116787260665672,3.837219681207444,3.731790542602539,0.848915537281273,0.67766671134358,0.71294903755188,0.170266301906135,0.264843135552675,0.25260192155838,0.086932277054228,0.053151074053221,0.038094159215689,0.036350129174501,7.340900962721972,5.967403411865234,4.427451930053191,0.123852727019272,0.121654942631721,0.024568057022395
