Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_MTCImean,_MTCImedia,_MTCIstdev,_EVImean,_EVImedian,_EVIstdev,_DVImean,_DVImedian,_DVIstdev,_RVImean,_RVImedian,_RVIstdev,_VARImean,_VARImedia,_VARIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GreenNDVI,_GreenND_1,_GreenND_2,Unnamed: 46
1336,0.031282085355999,0.030589159578085,0.008165097479455,0.126706556700206,0.125074148178101,0.028717386331272,0.935989549354413,0.936553776264191,0.008519081457266,1.058129319009555,1.064143061637878,0.097843496418548,0.035246232915315,0.034840565174818,0.007135540868265,0.263665095040825,0.263149619102478,0.044693448865033,0.02288308606542,0.028895597904921,0.092128204510701,1.254080775590867,1.259533524513245,0.064077325270501,1.022883086774107,1.028895616531372,0.092128204672761,30.80158681307307,30.52277183532715,4.236546793419845,-0.144072782199264,-0.144431248307228,0.036431166405075,0.186884795058056,0.184447050094604,0.04277666575905,0.264246625804724,0.26048818230629,0.062016654250001,0.583879574264109,0.583786487579346,0.017391802370024,0.788397424871774,0.789274632930756,0.030104185070963,
1337,0.03014145212286,0.029770684428513,0.007697304872316,0.126659129779407,0.126436844468117,0.028236078482808,0.936241159264571,0.936630129814148,0.008457395991925,1.051207456028672,1.060823321342468,0.100578902857925,0.034849937720134,0.034620054066181,0.006979984775891,0.264634290473153,0.265803635120392,0.045685223747424,0.016357518281731,0.026272660121322,0.095134457479702,1.246278862628875,1.25492662191391,0.065960853126408,1.016357518319779,1.026272654533386,0.095134457581984,30.93748281320084,30.56074810028076,4.356435257726038,-0.139626654373446,-0.138003766536713,0.035564057962438,0.188326869790619,0.18839918076992,0.042374744484235,0.266196086741027,0.266405761241913,0.061311885303863,0.591356277963909,0.59171199798584,0.01620485913222,0.787145121848019,0.786885857582092,0.029440390506906,
1338,0.03089756355747,0.029933411628008,0.008318687894378,0.129020853321829,0.12692503631115,0.030608890397924,0.937826547445924,0.93862110376358,0.009100564039304,1.075944382973526,1.082927227020264,0.097716579685975,0.034816318825395,0.034094765782356,0.007536201887641,0.266837389404846,0.266188204288483,0.047386213789904,0.041128064142366,0.04820916056633,0.091702832383278,1.26529201507716,1.271299362182617,0.061704391408412,1.041128064425179,1.048209190368652,0.091702832730106,31.86110213946455,31.5844841003418,4.808516348703653,-0.133825200277896,-0.134191542863846,0.037159818466964,0.192327824258487,0.189647525548935,0.045951134017739,0.272605831338292,0.268715798854828,0.066444820228761,0.593842779846498,0.593549787998199,0.016407582771338,0.788328145259195,0.789934515953064,0.032094621881675,
1339,0.032540836528407,0.0315982401371,0.007211133794368,0.15271340720857,0.150421902537346,0.029710224624171,0.920545127200726,0.920784831047058,0.008430674373241,1.003077115498699,1.008286237716675,0.093334117360059,0.04153774296264,0.041012164205313,0.006210543006129,0.302772468816804,0.301924705505371,0.045293027443031,-0.038460627431086,-0.032998096197844,0.08926666310119,1.194506549695024,1.200926542282104,0.067841939144783,0.961539372734918,0.967001914978027,0.089266663530262,24.45727351146015,24.24768257141113,2.720583969797984,-0.105932026185942,-0.105108253657818,0.042453501425409,0.231348234850584,0.227916300296783,0.046988415785777,0.325908802022012,0.321126133203506,0.068872171562584,0.608191568019976,0.609774827957153,0.019254658215174,0.737679049499482,0.739454567432404,0.029432400037289,
1340,0.032130315955895,0.031351737678051,0.009018719302952,0.151881148521143,0.151098266243935,0.037021602021784,0.931161625937808,0.93136927485466,0.010076621258579,1.083395409360897,1.096227467060089,0.120791944396119,0.038865618581485,0.038265388458967,0.008443195512182,0.305528416125436,0.307109862565994,0.058039846409669,0.044529790835314,0.058819299563766,0.114596690652991,1.25422427576441,1.267341196537018,0.07868271581005,1.044529790455236,1.05881929397583,0.114596690353804,28.69228021962808,28.14147663116455,4.439215313895684,-0.094649879609641,-0.092477731406689,0.046433545511469,0.232766362490354,0.231954388320446,0.057441466198923,0.330235644909876,0.329384014010429,0.083350081259629,0.620391442126936,0.621342748403549,0.01971776489977,0.757132522051804,0.756545811891556,0.035354067717999,
1341,0.034291011775721,0.033741649240255,0.008428143309707,0.131548081810134,0.130188286304474,0.027306071038787,0.931232407617621,0.931734681129456,0.008619361571787,1.077943589772932,1.085199356079102,0.101221144090214,0.038593903378185,0.038109891116619,0.007278044705234,0.269220318706914,0.268953830003738,0.042453396698102,0.03934968640541,0.046379432082176,0.095734879774911,1.263400017855504,1.270943999290466,0.066434961960106,1.03934968636535,1.046379446983337,0.095734880161436,28.54777121304101,28.29745864868164,3.755972223606307,-0.153311402278844,-0.153591737151146,0.034312697289751,0.190211248409586,0.187979802489281,0.039810135511601,0.267727865663297,0.264341980218887,0.057479969271301,0.566215838434046,0.567156255245209,0.019249850548623,0.784227415234538,0.784563899040222,0.028137538314702,
1342,0.030049575927203,0.029498130083084,0.007695226173252,0.131565278826295,0.130847960710526,0.030522564728216,0.933910219076892,0.934452712535858,0.008066028923708,1.037175270300356,1.044419407844543,0.102754989059386,0.035661489574944,0.035211119800806,0.006836946848779,0.269346949736179,0.269825130701065,0.048212448349489,0.001513780704085,0.008387520909309,0.097322754039278,1.233074995675693,1.240379214286804,0.068286216738593,1.001513780952514,1.008387565612793,0.097322754523098,29.71723744243213,29.51231002807617,3.775561310165904,-0.130424337598414,-0.128032073378563,0.042292889291563,0.197419492135601,0.196564435958862,0.047238799166186,0.279058685617035,0.277803629636765,0.068715270473971,0.598879147872603,0.599107801914215,0.019481492450452,0.777470319527103,0.777601718902588,0.031257569605481,
1343,0.030591548501436,0.030129701830447,0.007666332709516,0.130644799579722,0.130163669586182,0.028940940738107,0.933116814428684,0.933262288570404,0.00842886208201,1.034166344669335,1.045019268989563,0.104477402044228,0.035982057179114,0.035611398518085,0.006963581243288,0.268601469478941,0.26901538670063,0.046536983156824,-0.001815712528503,0.009493255987763,0.099130396433397,1.231920377613773,1.242518126964569,0.069857936620364,0.998184287765614,1.009493231773376,0.099130396455881,29.39273956262251,28.96806812286377,3.940634013522599,-0.135222614264191,-0.133401945233345,0.038022725569355,0.194715993412639,0.193828046321869,0.043979220157437,0.274985912810473,0.273835018277168,0.063679815531262,0.593178444507135,0.593162596225739,0.018405157943282,0.7779374713043,0.777795702219009,0.029567786216394,
1344,0.032115405432345,0.031289763748646,0.008532786379778,0.133859114939264,0.131633788347244,0.029498764648217,0.931739751655276,0.932141363620758,0.008981154217063,1.048013054682772,1.054946959018707,0.098152112791522,0.037288697867534,0.036712063476443,0.007472575076834,0.271087073939991,0.26983679831028,0.045420914314269,0.010724356790456,0.018543433398008,0.092283793326891,1.241629279744212,1.248617947101593,0.065531891315113,1.010724356462533,1.018543422222137,0.092283793210581,28.81625643874159,28.47304534912109,3.984592340248015,-0.135147503590104,-0.135727621614933,0.036691260268489,0.198314126516406,0.195252567529678,0.043919982716105,0.279969064578746,0.275734081864357,0.063598620626912,0.588451388771507,0.589485317468643,0.020158002986904,0.775736540528291,0.776483774185181,0.030059469967582,
1345,0.028053601351515,0.027343319728971,0.006904457970665,0.130974538328016,0.129730060696602,0.028657357314788,0.941241958765502,0.941924393177032,0.008371202891838,1.085529008683416,1.096741676330566,0.092448446059702,0.033060552431298,0.032491106539965,0.006606817019965,0.275015853102152,0.274824678897858,0.044580238052685,0.052468456229639,0.063560269773006,0.087618709215476,1.266731061452907,1.275910377502441,0.056893380690125,1.052468457034585,1.063560247421265,0.087618709382458,33.72903109135392,33.4378662109375,4.92751025094291,-0.113255125470459,-0.112663857638836,0.036941736119494,0.20083492295939,0.199443310499191,0.044706648793687,0.285524687620115,0.283563673496246,0.06474145089082,0.621119310801269,0.621315956115723,0.020318186812434,0.786693151264982,0.78741067647934,0.030706988299264,
1346,0.032117540446257,0.031185450032353,0.00799875978208,0.135612007609852,0.133437022566795,0.028623899671863,0.934198546791475,0.934983760118484,0.00831351436168,1.076834542339559,1.079123198986053,0.090477672555931,0.03684181137214,0.03614779189229,0.006883968306627,0.279932649682196,0.278316736221313,0.043443681744866,0.03999273098702,0.043160049244761,0.085245293007826,1.261886452215443,1.265461504459381,0.059194366803225,1.039992731519987,1.043160021305084,0.08524529306717,29.87532955896961,29.76153755187988,3.849948227923264,-0.127923969597637,-0.128384955227375,0.036664966810198,0.20226466348461,0.199069231748581,0.043190737567888,0.286298135194624,0.281983926892281,0.062782628311829,0.594345464154096,0.594971120357513,0.018643027917908,0.778312453947655,0.779692798852921,0.029403549397516,
1347,0.029257261775033,0.028539610095322,0.006900750952623,0.119601207636954,0.117424238473177,0.025643201927048,0.933508704330322,0.933802753686905,0.007334282563266,1.011959680925019,1.017755210399628,0.105430332170764,0.03489403500162,0.034199751913548,0.00594869647333,0.248873804558496,0.247124284505844,0.042542496326435,-0.022934354105984,-0.016151069663465,0.101043636409869,1.216948829575142,1.22518527507782,0.073151916696833,0.977065646110066,0.983848929405212,0.101043636422473,29.4474588772331,29.21272945404053,3.373666746237819,-0.161038879195659,-0.160631164908409,0.038864359401401,0.17505111854248,0.172038853168488,0.039188727146218,0.245800677095815,0.241719827055931,0.05708914637532,0.575493428919509,0.576446056365967,0.0201758995934,0.790492078071034,0.79217055439949,0.026117539015012,
1348,0.028578188115542,0.027924662455916,0.007035333073188,0.135532700341669,0.134700894355774,0.027978337819409,0.939294527979762,0.939608812332153,0.008052727582797,1.088645961660233,1.100359618663788,0.099249242402058,0.034245351002863,0.033729264512658,0.006500132702775,0.280653219546688,0.281381860375404,0.04467106425947,0.054400610651894,0.066456735134125,0.094590053409511,1.264857102311163,1.274103760719299,0.0627554381164,1.054400610936681,1.06645679473877,0.094590053378433,32.53302853500758,32.11740875244141,4.49322110238722,-0.107777422297047,-0.106627713888884,0.034915463538863,0.208241861581074,0.207384042441845,0.043245244885197,0.295831070572405,0.294665694236755,0.06273341237607,0.623643099708256,0.624273598194122,0.018475475511171,0.780428267215214,0.780798465013504,0.028194976239123,
1349,0.031921696610862,0.031283982098103,0.00822492360597,0.131440600864981,0.12991738319397,0.029578703841024,0.936478695306595,0.937152475118637,0.008643864766907,1.087437350727101,1.09954559803009,0.101327589740812,0.035919197651472,0.035418879240751,0.007287629999645,0.271028312948984,0.271554321050644,0.046287851209618,0.05151815308168,0.062907434999943,0.095706660341964,1.271266298387015,1.281637609004974,0.065029112976575,1.051518152975062,1.06290739774704,0.095706660489463,31.06738225835385,30.82304286956787,4.335701516857431,-0.134887955260422,-0.134859025478363,0.037805418123303,0.19504030750336,0.192756213247776,0.04451046577803,0.27619403178716,0.27299077808857,0.064447502959399,0.589417976170483,0.590193510055542,0.020057757127011,0.786579614800244,0.787876904010773,0.030045417223695,
1350,0.029937604170609,0.029316706582904,0.007406873914507,0.126347150862835,0.124933838844299,0.027143634527956,0.934501377556432,0.935179471969604,0.00836409532686,1.02883312402634,1.032249808311462,0.085785383457538,0.035062949886307,0.034625321626663,0.006688517766391,0.258543827825889,0.258302420377731,0.041673769385476,-0.006229825886481,-0.003344442695379,0.080483328008721,1.231167839441472,1.235064744949341,0.056588530307513,0.993770174109196,0.996655583381653,0.080483327875328,30.03129121147957,29.85441970825195,3.935854493929879,-0.141400551212467,-0.141025617718697,0.034851226733539,0.187693747695701,0.185873717069626,0.040874051943541,0.264952768881347,0.262482613325119,0.059113967725971,0.590429237267743,0.59103935956955,0.017401685605126,0.783401005070368,0.784145295619965,0.02914163795107,
1351,0.029848991360163,0.028920099139214,0.007780679890046,0.125980128608748,0.124329920858145,0.029589312987663,0.932960145426652,0.93359711766243,0.008533864855235,1.014665669353982,1.020073175430298,0.098891019275832,0.035384233666488,0.034758534282446,0.006820640326769,0.253000942569029,0.252649322152138,0.045980464723329,-0.020718564305015,-0.014976155012846,0.09374747410374,1.219444081846347,1.225675463676453,0.067774221622642,0.979281435957126,0.985023826360703,0.093747473568619,29.3140626288478,29.11917114257813,3.830676538400221,-0.145260511286513,-0.143531650304794,0.042571812123175,0.186727032223253,0.184833526611328,0.04536742083123,0.263169233931215,0.260534733533859,0.065990246367961,0.587070760244266,0.588246077299118,0.021173027475103,0.781700120929443,0.782536894083023,0.031176934462479,
1352,0.0298379548924,0.02887150645256,0.008201280054838,0.126567028568336,0.1245431676507,0.029715581616161,0.939720655806011,0.940512657165527,0.008744706078428,1.066588927818101,1.068984985351563,0.088447566103455,0.033412780953256,0.032615914940834,0.007039955100786,0.260361450993545,0.257927477359772,0.044837495659844,0.033176146826238,0.035898450762033,0.082829816762784,1.262128159784109,1.265290975570679,0.057632256700901,1.033176147495234,1.035898447036743,0.082829817476619,32.87469548419383,32.62059783935547,4.869078722019937,-0.13116204208577,-0.131670609116554,0.036329355315903,0.18988332126667,0.187013953924179,0.044794238139645,0.269672456604975,0.26549032330513,0.065040526123694,0.600117140764058,0.600321829319,0.016724824405702,0.790274791789442,0.79168576002121,0.031948460188774,
1353,0.032389072705945,0.03146399743855,0.00772686139097,0.130705106718752,0.128752239048481,0.026963404604616,0.924185228939768,0.924946933984756,0.009176014156481,0.98432689609172,0.9883092045784,0.09009308547798,0.038894056870445,0.038166143000126,0.006639337898196,0.262103495840444,0.260838538408279,0.040921349668709,-0.054567160755096,-0.050464322790504,0.085681205238316,1.194543768808541,1.20000946521759,0.066080866616112,0.945432839214359,0.949535667896271,0.085681205129316,25.7606151660185,25.64781475067139,3.188016703553506,-0.154306898736695,-0.153595879673958,0.038739804913562,0.190127083800023,0.187301442027092,0.040541108742872,0.266380510894619,0.262400880455971,0.059038327698925,0.57049934848184,0.571721404790878,0.019872256532034,0.767541671190226,0.769301444292068,0.028946147182487,
1354,0.027473878403895,0.026658032089472,0.006998562208926,0.112052813544869,0.110416643321514,0.025125218137987,0.937952857323844,0.93856605887413,0.007958584121815,1.006878142995362,1.013225793838501,0.096856462638673,0.032413166407323,0.031694021075964,0.006248699513109,0.237896186350946,0.237109154462814,0.040621627733871,-0.025535023372459,-0.018691940233111,0.092163468384715,1.218236964719583,1.225232720375061,0.066034709409945,0.974464976363138,0.981308072805405,0.092163468405882,31.76258923468575,31.55529880523682,4.178263153625484,-0.16650891912288,-0.165581457316875,0.035616301142443,0.164218582342099,0.161971069872379,0.037708954249092,0.230892962913949,0.227963291108608,0.054592598369214,0.577396438582209,0.577650904655457,0.019515788054495,0.801737122362243,0.803116202354431,0.027513784201164,
1355,0.028656239498116,0.02768840175122,0.007194772948052,0.11468545158997,0.112724229693413,0.024704218467852,0.937537371835558,0.938695698976517,0.007910571266747,1.023791878815961,1.031733989715576,0.099851929129901,0.033164627517708,0.032226456329226,0.006298314606747,0.241864422344868,0.24105316400528,0.041232553102568,-0.009372748644963,-0.000906635075808,0.095231692026655,1.230605918246502,1.238943338394165,0.067623604594729,0.99062725087136,0.999093383550644,0.095231691631357,31.51564112598038,31.62413787841797,3.969157468969584,-0.164790858363854,-0.163477905094624,0.034856434069119,0.167550036120446,0.165201812982559,0.036706752357155,0.235805009150747,0.23276874423027,0.053232288253648,0.574874471101699,0.57548651099205,0.019963364998551,0.800445645531055,0.802477061748505,0.025431639064348,
1356,0.029021553477634,0.028313263319433,0.007471488302891,0.113957588936403,0.112918633967638,0.025493114673413,0.934022136286002,0.934341043233871,0.007957324910035,0.988221199757978,0.994487822055817,0.10400839449532,0.033870904694899,0.033184316009283,0.006402454529664,0.235682626832542,0.235386975109577,0.042499445455326,-0.045649704938938,-0.038779441267252,0.099123205474,1.205554939940083,1.213218867778778,0.074258463543262,0.954350294931184,0.961220562458038,0.099123205430201,29.75852954571971,29.46042346954346,3.735098382615142,-0.172683170296819,-0.171523042023182,0.036374877571614,0.165022719714816,0.163798592984676,0.037761035053597,0.231561042106928,0.229966662824154,0.05482166483981,0.56662078738102,0.567251294851303,0.0185753867037,0.795353982871745,0.796401411294937,0.026405413720543,
