Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,_EVImean,_EVImedian,_EVIstdev,_DVImean,_DVImedian,_DVIstdev,_RVImean,_RVImedian,_RVIstdev,_VARImean,_VARImedia,_VARIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,_GVImean,_GVImedian,_GVIstdev
1120,0.016274949414672,0.015715193003416,0.005379589331714,0.046924433258908,0.045427124947309,0.014584684369205,0.01413916464012,0.013635424897075,0.004204377477774,0.128817300484634,0.126665964722633,0.030732098826536,0.524683538639435,0.527027606964111,0.063799954067117,0.948339645893006,0.949309289455414,0.010489995330102,3.586934708132788,3.534040212631226,0.629823138562078,0.855638120791208,0.860258519649506,0.073010506976288,0.510544374221251,0.512891590595245,0.060411154809876,39.34111300381747,38.4549674987793,8.277197175082597,0.728055551631706,0.72993940114975,0.043709787349523,0.063434752454441,0.061251170933247,0.020124545878056,0.09056435522512,0.087478384375572,0.02917633957879,0.510065047566639,0.511242151260376,0.028006462068988,0.534610415220599,0.536854982376099,0.031181144361753,0.839104398932441,0.841394603252411,0.031407746127004
1121,0.017265358369697,0.016731007024646,0.005055732197443,0.052124591505264,0.0512257181108,0.013555855348419,0.01504915758514,0.014723399654031,0.003695082282909,0.144577830792919,0.143916338682175,0.028873898932206,0.541030772505473,0.543366611003876,0.058955982009024,0.946448302939077,0.946891307830811,0.008741291771332,3.144282131659818,3.10174036026001,0.455028067241805,0.873574274691085,0.877961575984955,0.067351229688256,0.525981614860357,0.528388917446136,0.055963815617877,37.36291527811927,36.65863037109375,6.37623657413651,0.73827678934643,0.741665661334991,0.043512439284112,0.071934667052978,0.070825196802616,0.019043048227038,0.102990437929573,0.101250395178795,0.027888949334415,0.526627014282463,0.528922855854034,0.028890213413943,0.549553667310842,0.552114903926849,0.032496952679895,0.826837790076178,0.82733678817749,0.027239622317661
1122,0.020088942941294,0.018967822194099,0.00688342906834,0.072005006030545,0.069648794829845,0.021929903071027,0.021349739812594,0.020745245739818,0.005647760870188,0.180863874790536,0.178101643919945,0.04066995297181,0.496868057895762,0.495998173952103,0.065802192940664,0.918421322649175,0.919415593147278,0.014309133975214,2.053170204406764,2.023682117462158,0.35462962005258,0.803865725616216,0.804290235042572,0.078248790608318,0.47551831818104,0.47494450211525,0.061621569786916,24.28228675922822,23.81869697570801,4.494586385366175,0.683013686823698,0.690541386604309,0.059535958427895,0.102571329272425,0.099431745707989,0.032292221801598,0.144686699625529,0.140179187059402,0.047146368706642,0.551112781444159,0.552523910999298,0.031518408018927,0.537021771676713,0.542778789997101,0.04416950861327,0.751899128225407,0.754411101341248,0.042503988629781
1123,0.015865043706753,0.015418982133269,0.004776667109661,0.045582596836248,0.044349586591125,0.013125252873197,0.015284016017871,0.015005938708782,0.003910725179197,0.124892670202596,0.123573876917362,0.027621573616028,0.480510558331712,0.48268486559391,0.057641655006946,0.939058281340335,0.939830213785172,0.01013755047839,3.354516804049174,3.313917875289917,0.547767360021262,0.798182443620503,0.802369713783264,0.069031742761148,0.465226542246898,0.467474266886711,0.054470669947143,32.73950670646389,32.23927688598633,5.68599018351078,0.666938737321358,0.671326577663422,0.051641570961253,0.060016134001601,0.058077782392502,0.018137996345095,0.084201108386228,0.081311292946339,0.026245484070697,0.488693562734398,0.490013226866722,0.029192170071462,0.49350803414968,0.496882066130638,0.037251635669999,0.829764233871562,0.831400543451309,0.029849894366032
1124,0.018027476856658,0.017219794914126,0.006107202414377,0.052513334589749,0.050744477659464,0.015866508653752,0.015526162505333,0.014970866963267,0.004401218696397,0.141051335888977,0.138884261250496,0.031313881323206,0.509988177665708,0.50948566198349,0.06136123748659,0.941750779276214,0.942744135856628,0.010928794753788,3.037052267929722,2.997090816497803,0.494914387195838,0.839937111677608,0.84164959192276,0.073564163465683,0.494462014953252,0.49424085021019,0.057788323605016,34.55920955082961,33.93092346191406,6.723841364717498,0.733473831695879,0.736523926258087,0.044885652514109,0.071473029787875,0.068951942026615,0.021821725148323,0.102249736948255,0.098824352025986,0.031896294035362,0.515974438759375,0.516425609588623,0.027862903861264,0.540657869538541,0.541967749595642,0.031141352598533,0.816825015767576,0.818785548210144,0.034262963616586
1125,0.01801774095687,0.017054768279195,0.006333143395583,0.056054433191153,0.053915828466415,0.017823934852197,0.015954135350733,0.015246605500579,0.004704880503462,0.15022033141911,0.147860288619995,0.035560734804069,0.530086612976572,0.529743850231171,0.061704865925564,0.942435420562437,0.943962574005127,0.011648894288946,2.947926418601349,2.891717195510864,0.542318226366335,0.860126514744342,0.861852705478668,0.071295610585853,0.514132477687028,0.51490330696106,0.057955638553039,35.14643486086658,34.69044876098633,7.161404420120244,0.735638283811743,0.740124404430389,0.044265351712796,0.078136990139707,0.075361371040344,0.02533124899294,0.11185563387555,0.107821948826313,0.037051453650172,0.534201452567556,0.535530030727386,0.032468523268433,0.553043732464511,0.556152284145355,0.035748639353076,0.812862052764595,0.815874695777893,0.037116715236491
1126,0.017507790202263,0.016397865489125,0.006404281682596,0.054020510219251,0.051675979048014,0.01738334824259,0.015521579466905,0.014810362365097,0.004699026306297,0.146742937368814,0.143877200782299,0.034193209243422,0.510092760085082,0.507465988397598,0.06145329336458,0.941900592630854,0.943265289068222,0.011845413539458,2.876005542120446,2.816718459129333,0.508407050879248,0.83786741006194,0.836916029453278,0.072832911340808,0.494571180509176,0.492650628089905,0.057615322552671,34.85961265582004,34.25179862976074,7.289045068845378,0.732821944720508,0.73639327287674,0.043360861290371,0.075011650801778,0.072175536304712,0.024287032922291,0.107301949715702,0.103035610169172,0.035502491706607,0.531882417349504,0.53313535451889,0.029981107372084,0.550212407674908,0.552930057048798,0.033112579218272,0.812688347943418,0.814995557069778,0.03749437575044
1127,0.017644972416981,0.016753583215177,0.005753624705502,0.053222616608052,0.051390321925282,0.015262242765889,0.015522279584735,0.014953650999814,0.004107048962271,0.143184898604264,0.141081012785435,0.029977381240666,0.517860019167565,0.517239034175873,0.056055549468613,0.94251525771077,0.943695425987244,0.010171281831232,3.025241863768883,2.981969833374023,0.473529775139381,0.847550682211794,0.84771716594696,0.066389276290502,0.502337739693157,0.502044409513474,0.052732640555409,34.86091527401011,34.52109527587891,6.22911065258749,0.73116337929083,0.734873265028,0.043083725417773,0.073277981201845,0.071061126887798,0.021241065452858,0.104769406376598,0.101487994194031,0.031163771104963,0.524796153577755,0.525370448827744,0.027928781590387,0.545147641469791,0.547534257173538,0.032355318133771,0.816835725070849,0.81889346241951,0.032700981014783
1128,0.018254687558481,0.017614662647247,0.005741287572649,0.050880155289787,0.049688760191202,0.013949317946384,0.016209366189553,0.015740634873509,0.00446267030806,0.138591659320895,0.137202069163322,0.028128548180007,0.517821954880986,0.516710460186005,0.053643422704948,0.940141214913581,0.941007018089294,0.011357085399605,3.186483132931206,3.135741233825684,0.478187615028055,0.84674815610368,0.846708178520203,0.061832344385932,0.501612588976815,0.500775218009949,0.049936914255637,33.63972057006663,32.90235137939453,6.679853613875429,0.706127988764537,0.70880800485611,0.04062065676833,0.06729625680631,0.065721146762371,0.018492018536891,0.095483299401693,0.093119524419308,0.026823656730836,0.495316862459163,0.497283905744553,0.032866083178167,0.51585761996907,0.518149852752686,0.034718016717799,0.82395685506742,0.825285196304321,0.030165516201613
1129,0.017528165549112,0.016901790164411,0.005762530204617,0.050394006542218,0.049097288399935,0.015059605622851,0.016153841188751,0.015814451500773,0.004291474188415,0.136867595767838,0.135986514389515,0.030128289041469,0.513408307074148,0.51514995098114,0.062853320952846,0.939750220125269,0.940386205911636,0.010438117776312,3.222182379191958,3.163195252418518,0.519569334680804,0.838276272405407,0.841961920261383,0.074348329879787,0.497254465877766,0.499408274888992,0.059378269853527,33.1833285080158,32.54928398132324,5.881270809415963,0.68987453704259,0.697429597377777,0.054589373488427,0.067106006297483,0.065687239170074,0.020724130162375,0.094884635152673,0.092747423797846,0.030314568408105,0.497615510606631,0.498365223407745,0.030811636918287,0.50951210613924,0.513738811016083,0.039626862237912,0.824654284248283,0.825968652963638,0.032361571379315
