Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,ndvi_mean,ndvi_media,ndvi_stdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value
1556,0.014277069185833,0.013811447657645,0.003502507355838,0.042313033089155,0.041610777378082,0.008221446174531,0.940999750201292,0.941811084747314,0.009329076505415,0.512023722315867,0.51483216881752,0.04770337235898,0.015603339092081,0.015309817157686,0.003103785658211,0.120007202652345,0.119134418666363,0.017239827086455
1557,0.017919156443162,0.016367943026125,0.007624383576678,0.046680050376439,0.044298442080617,0.015823577395167,0.935473436580414,0.937260627746582,0.016191733860938,0.520624819613793,0.518864423036575,0.066021182396809,0.017793361265172,0.016649905592203,0.00644183722927,0.126868846986416,0.123801715672016,0.030736686205108
1558,0.01403172564728,0.013572382740676,0.004068813949511,0.03950426354533,0.038664430379868,0.009850109265176,0.944274952519847,0.945102751255035,0.009815042672045,0.505421946362865,0.506062746047974,0.0535039367359,0.014618992839051,0.014223350211978,0.003631683739273,0.111838708503018,0.110714629292488,0.020319272291527
1559,0.018635824430749,0.017877723090351,0.006066636615443,0.048627752754885,0.047635205090046,0.012919831392497,0.935754938091957,0.936734795570374,0.01348940642416,0.549500771693968,0.55113410949707,0.053203525565219,0.018501359295318,0.017925946973264,0.005329944562445,0.130699467496971,0.129257656633854,0.025154945238364
1560,0.019519735697696,0.018533632159233,0.006813125361379,0.054316083107809,0.052923113107681,0.01566508066933,0.934454865692048,0.93577116727829,0.014509982328418,0.576622093568349,0.576881349086761,0.059625647263202,0.019837433105907,0.019061909988523,0.006007862695439,0.146634022467594,0.1446842700243,0.030213819619545
1561,0.01444947707666,0.013839120045304,0.004428229658933,0.040856675378064,0.03971216455102,0.010561907790072,0.943236964782468,0.943988382816315,0.010454943270908,0.507984728618344,0.506905496120453,0.056886414065081,0.014997363868005,0.014521208591759,0.003975962613352,0.117259465380904,0.115494586527348,0.022368471767338
1562,0.015276778117419,0.014800468459725,0.004331022134169,0.041628768802293,0.0405218526721,0.010569241832477,0.937468026102169,0.937907218933105,0.010462019551674,0.489927236986981,0.488937646150589,0.055595404094428,0.015954160071097,0.015554366633296,0.003895921768198,0.114489930984469,0.11276514083147,0.021918985136574
1563,0.018408326523701,0.017617175355554,0.006138251879239,0.048430592190239,0.047273613512516,0.01325941181572,0.932158989363603,0.933139026165009,0.014503968410523,0.525347696751871,0.524280309677124,0.058305058362247,0.018718486160894,0.018043376505375,0.005585824463587,0.129755181454487,0.128278538584709,0.026049085463007
1564,0.015137506080638,0.014146686531603,0.004989800991952,0.044408983108616,0.042854817584157,0.011523638553966,0.944338179279036,0.945847123861313,0.011220242434726,0.539861817373469,0.538206070661545,0.054462530320532,0.01564666765034,0.014825691469014,0.004469546344544,0.126652129995252,0.124335706233978,0.023376785144288
1565,0.014000042814539,0.013501145411283,0.004215692013416,0.037732813863295,0.036564303562045,0.009970331076576,0.946128325279974,0.947229772806168,0.01035505592546,0.508297794344924,0.508529424667358,0.053582125051807,0.014240188749755,0.013726591132581,0.003854839310131,0.107102096571689,0.105718154460192,0.020274306177665
1566,0.01608388890208,0.015216604806483,0.005239526821688,0.042675484794671,0.041836708784103,0.011020613003046,0.937748463133456,0.939794063568115,0.013014036421904,0.512189904232986,0.511548399925232,0.053777146847671,0.016674721026179,0.015839595347643,0.004856607824392,0.117396085413012,0.116360485553741,0.022094634454245
1567,0.01185481596494,0.011291740927845,0.003968306252783,0.03396762765701,0.032950496301055,0.009550505460745,0.950158431056648,0.950883775949478,0.009640625652735,0.479168701743449,0.479190900921822,0.061591616194408,0.012367259904546,0.011955533642322,0.003410174084813,0.099145851519349,0.097835171967745,0.020674767889925
1568,0.013306996256583,0.012728751637042,0.004151724623129,0.040829062677567,0.039834264665842,0.010355920527723,0.947407281243216,0.948388040065765,0.009953242584961,0.520143269568932,0.519233524799347,0.058911844998172,0.014201628502732,0.013698888011277,0.003818330249481,0.117120851738549,0.11531838029623,0.022177016113775
1569,0.015353188831395,0.014870507642627,0.004143427115171,0.042298843582558,0.041600257158279,0.00948932487841,0.939566289646584,0.9407939016819,0.010413733066446,0.512202214404398,0.512775868177414,0.057930419179738,0.016056501181642,0.015635333955288,0.003803603740839,0.117733510868859,0.117093227803707,0.020351198278225
1570,0.016978910059184,0.016203086823225,0.005967579960929,0.046524927066801,0.045219250023365,0.013693790260687,0.932384179281242,0.933203965425491,0.014283437425477,0.501732935176173,0.49996916949749,0.059517407758674,0.017860853300279,0.017198993824422,0.005495514274122,0.126209960272059,0.124445382505655,0.027264069019342
1571,0.014366955634464,0.013877558521926,0.004035962482929,0.039554447477917,0.038588009774685,0.009423109610539,0.938715066485273,0.939489603042603,0.010419525625074,0.479427007610193,0.479644685983658,0.055220918037387,0.015255926159673,0.014877608977258,0.003627287040776,0.110017592476762,0.108428210020065,0.01989425783006
1572,0.014590306752411,0.014078968204558,0.003817685771866,0.043382047229188,0.042742237448692,0.008924073508816,0.948269694036355,0.949197232723236,0.008831053258304,0.545500883428371,0.546790480613708,0.044568149236759,0.014590964785569,0.014141862280667,0.003329222488282,0.124860577036839,0.124157443642616,0.018622144234692
1573,0.013887177602565,0.013109803199768,0.004729825434031,0.037410764293121,0.036099102348089,0.010488652092897,0.94289262914384,0.944108486175537,0.010753409963779,0.48079918760022,0.478180646896362,0.058776603368976,0.01431703596389,0.01364541426301,0.00404580753755,0.105943963955203,0.103779479861259,0.022205631420752
1574,0.018564563937088,0.01756258122623,0.006310270970365,0.054092165006213,0.052787911146879,0.014494863735427,0.934066549125394,0.935241103172302,0.013814765886518,0.559090059724767,0.559534728527069,0.048555408574895,0.019336867972802,0.018618166446686,0.005511563555324,0.145028718246257,0.143548920750618,0.026345331134818
1575,0.018927061949493,0.01808806695044,0.006586254492635,0.04987696421715,0.048794936388731,0.014433804674561,0.928986700083376,0.930024027824402,0.014607873701682,0.519997812962161,0.520959258079529,0.062153642395256,0.019455290855176,0.018781960010529,0.005822290104219,0.134012426140069,0.13307997584343,0.028270690583574
1576,0.016046556315162,0.015449106693268,0.004571733771017,0.04431476770723,0.043487936258316,0.010540450074903,0.937341761130553,0.938373178243637,0.011084194934549,0.51396274843324,0.515256702899933,0.048334982887352,0.016778588442112,0.016259856522083,0.004124785197816,0.12455708901069,0.123605627566576,0.020977139983553
1577,0.012959503395173,0.012377287261188,0.004015626210132,0.034746975106102,0.033540097996593,0.009267856876472,0.944679475665361,0.945357233285904,0.009764465394028,0.47530026311983,0.473450660705566,0.057303947552749,0.013643674821073,0.013232599943876,0.003487538669573,0.101241617209589,0.099285092204809,0.019959539711667
1578,0.017086113500521,0.01627169828862,0.005620994183981,0.049880938719803,0.048480983823538,0.013504252927708,0.937839903555012,0.938765078783035,0.0132290189207,0.546124899041102,0.545732587575912,0.04972442332377,0.017765861101117,0.017124787904322,0.005124768809608,0.136462688164899,0.134477593004704,0.025221445539117
1579,0.014996808945622,0.014528994448483,0.004064369539184,0.043729811726846,0.043105643242598,0.009600931530584,0.939273516605249,0.940204620361328,0.010613351521293,0.503702937046526,0.504682600498199,0.051686389226468,0.015875569182831,0.015456441789865,0.003730856103269,0.122545692631193,0.121872782707214,0.020021089513708
