Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,dvi_mean,dvi_median,dvi_stdev,evi_mean,evi_median,evi_stdev,exg_mean,exg_median,exg_stdev,exgr_mean,exgr_median,exgr_stdev,gli_mean,gli_median,gli_stdev,gndvi_mean,gndvi_median,gndvi_stdev,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,mtci_mean,mtci_median,mtci_stdev,ndvi_mean,ndvi_median,ndvi_stdev,ngrdi_mean,ngrdi_median,ngrdi_stdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,rvi_mean,rvi_median,rvi_stdev,vari_mean,vari_median,vari_stdev
145,0.01914844332935149,0.01892043836414814,0.003995459687839945,0.2475177651165256,0.2484108507633209,0.04184723462785901,-0.01640578990819545,-0.01555546931922436,0.006382890062393053,0.4923634476604357,0.4959110021591187,0.0475500290490118,0.5815591797841517,0.5927972793579102,0.08818983827937099,0.3284997283950333,0.3309080004692078,0.02839985517357312,0.7175484785596953,0.7179747223854065,0.02853518746394583,0.04511367600749394,0.04470948502421379,0.009016310870093702,1.71036420313605,1.695080995559692,0.2805959417574715,0.8232596637917292,0.8273681402206421,0.02857392815272326,0.2611654162389301,0.268709808588028,0.04488473497442354,0.2738389097356778,0.274539977312088,0.04428697605304267,0.02632114458024001,0.02611745148897171,0.004900317022391761,0.08564468951008194,0.08471434563398361,0.01703236533661259,0.09720983530191973,0.09447023272514343,0.01744922388994815,0.3574968013433257,0.3677126169204712,0.06514628386377243
144,0.02240181024160864,0.02216179855167866,0.004401363667028481,0.2667765779498058,0.2674340605735779,0.03254710187803055,-0.01981532288944281,-0.0189337283372879,0.00648398043518801,0.4940806698216555,0.4961711168289185,0.03638699644445518,0.5977510133923604,0.6042643189430237,0.0673152726958784,0.3296446593628077,0.3310624361038208,0.02177772422064584,0.708956590872718,0.708737313747406,0.02808587284396355,0.0505737294721908,0.0500236451625824,0.009387352985207707,1.674197308472502,1.649470090866089,0.2582851585583129,0.8236862730647913,0.8247567415237427,0.02505671943203496,0.277695895037582,0.2820780277252197,0.03536896086799665,0.2953341466032607,0.2955066859722137,0.035402975270304,0.02855756844399292,0.02831395901739597,0.005253301388897857,0.09406122492153551,0.09316770359873772,0.01634712478756339,0.09689055410562708,0.09603650122880936,0.01534611138889634,0.3879418582290889,0.3942983597517014,0.05364904141439189
143,0.02072380753027231,0.02042578160762787,0.003871229806704546,0.2206526446332288,0.2194428443908691,0.03521395117087067,-0.01469861509864791,-0.0137934535741806,0.005488194234858643,0.4142249753426321,0.4170151352882385,0.05092447063776924,0.4427507636856815,0.4514300227165222,0.09458128635773931,0.2811520484562084,0.2832332253456116,0.03155312598666128,0.6910571363310262,0.6931617259979248,0.02630907954486062,0.04605836129679174,0.04544497653841972,0.00860233841463683,1.451823713736847,1.452155232429504,0.2051572988104443,0.7805939878964452,0.78470778465271,0.03218771862080048,0.1971694157924224,0.2022755891084671,0.04795951251727009,0.251434231989723,0.2495487034320831,0.03764665350877846,0.03078158731024011,0.03042403981089592,0.005335823117461293,0.08529284241583701,0.08398646861314774,0.01580970259895541,0.1235938446427156,0.1206316128373146,0.02065301001742781,0.2709572368988517,0.2770005166530609,0.06889464440255001
142,0.02118331785144309,0.0210295207798481,0.003871290963912994,0.2391377595690011,0.2384734451770782,0.03367803075795311,-0.01797785558542642,-0.01711620949208736,0.006461406888686469,0.4793620113082227,0.4820199012756348,0.04257400239148165,0.550858381707351,0.5584006905555725,0.07803903265273077,0.3208044119802823,0.3226357102394104,0.02553284423329227,0.6842232863092654,0.6844021081924438,0.02645877148343422,0.05089800243857318,0.05046994611620903,0.009602420632101493,1.426042258575012,1.411508321762085,0.203970159961539,0.7940835376838992,0.7956516742706299,0.02516039337680589,0.2419623324228812,0.2459915429353714,0.0399376154866111,0.2700642839107418,0.2694558203220367,0.03669766785533127,0.03092652445749837,0.03066249378025532,0.005237608591345998,0.09435985793926496,0.09369287639856339,0.017125052152715,0.1149964029026429,0.1138017475605011,0.01577031635699002,0.3275436046300181,0.332682192325592,0.05801282113707235
141,0.02027566672603272,0.02002267353236675,0.003794565247015978,0.2285293247756273,0.2279480174183846,0.03474331467551889,-0.01599502022735651,-0.01507591363042593,0.005977862726788673,0.4527344655224009,0.4571478962898254,0.05009729213153644,0.5031582361250662,0.5143167674541473,0.09490379002938105,0.3046838636899145,0.3076953440904617,0.03048573632163633,0.6894452030478311,0.69096440076828,0.02959000610153224,0.04781312142174321,0.04692875035107136,0.009400444309097906,1.444327458371254,1.435208737850189,0.2360847431566276,0.7885426337068732,0.7920576333999634,0.03250440281138692,0.2199710703862824,0.2256337851285934,0.04885297256392105,0.258989060461067,0.2583005428314209,0.03710536149959861,0.03045973572018691,0.02995950635522604,0.005613423908154459,0.08927485156076101,0.08791515231132507,0.01675223976141704,0.1186020792468294,0.1160355322062969,0.02054242280507659,0.2981548962463232,0.3050756454467773,0.07008218980093571
140,0.02073653310273553,0.02045882306993008,0.004483259359917062,0.257473301504608,0.2574274837970734,0.03645993088538549,-0.01959001757591156,-0.01835839916020632,0.00784177765226525,0.5225350791710774,0.5265236794948578,0.04617479276256748,0.6313309795563308,0.6411290168762207,0.08400532614152934,0.3463431379757332,0.3489589691162109,0.02720922268086063,0.700756406038608,0.7009380757808685,0.03146946656519949,0.05081024068650945,0.04994574189186096,0.011438174413131,1.595222592588731,1.570047855377197,0.2827199428770676,0.819856735150938,0.8209433555603027,0.02505550452626341,0.2813148595318316,0.2868401855230331,0.04192564034722795,0.2858236008003174,0.2854846566915512,0.04019906967888585,0.02835029928286277,0.02796570863574743,0.005853912037049381,0.09494232602125788,0.0936511866748333,0.02054950713528319,0.09919685325318585,0.09833181276917458,0.01520081249892568,0.382078313547188,0.3897664546966553,0.06043882869573631
139,0.01899027123334811,0.01872576959431171,0.003599650659071381,0.2508239354510102,0.2505879104137421,0.03476939381190712,-0.01670981111221723,-0.01582959294319153,0.005943773241455663,0.4856115459855589,0.4891002178192139,0.04768343334613561,0.5656577599932545,0.5751930475234985,0.08754686703705616,0.3244760797204787,0.3268585205078125,0.02854571062180815,0.7213197078981053,0.7204198837280273,0.02482651863629071,0.04518767553492333,0.0446152500808239,0.008556878513783053,1.727797123569392,1.700181722640991,0.2589978109866221,0.8227961267025731,0.8239844441413879,0.02284376210411345,0.251157999297064,0.2570964395999908,0.04375189654992198,0.2777235675003719,0.2768951058387756,0.03716342398755815,0.02689963207835459,0.02681471593677998,0.00440110871929906,0.0859510209707429,0.08486507833003998,0.01541913890012857,0.09738839104131566,0.09650056809186935,0.01380503498161521,0.3416398592644603,0.3499093949794769,0.06254176691317029
138,0.02035972799172408,0.02011278830468655,0.004232299066886308,0.2644263474845084,0.2648355960845947,0.04022757404393881,-0.02047850781779542,-0.01930152997374535,0.007921746355776032,0.5303376003494872,0.5324574708938599,0.04369416250100067,0.6398691665466849,0.6473614573478699,0.08235054107705266,0.3509432884666644,0.3524296581745148,0.02566391391913472,0.7044284197350962,0.705682635307312,0.0332514649085212,0.05106344593378282,0.05047755315899849,0.01068633198439516,1.649557142866345,1.628311395645142,0.3110190786068376,0.8217178150148057,0.8260652422904968,0.03072887085091761,0.2816958024132629,0.2884535789489746,0.04339687160059294,0.2930059580174214,0.293039083480835,0.04288406168049796,0.0285796105286302,0.02814473956823349,0.00596712439595757,0.09461517142742039,0.09360161423683167,0.0182434229240853,0.09818081524761008,0.09525112062692642,0.01873586496675054,0.3799070402404244,0.3900901675224304,0.06378906340881368
137,0.01622468209571548,0.01592348702251911,0.003341027645239197,0.2898586368438621,0.2902684807777405,0.03489305817308059,-0.01806385382716723,-0.01733974926173687,0.006181408347250989,0.5913389034010299,0.5922720432281494,0.0409474555758035,0.7544689583779948,0.7569395899772644,0.07082670252833011,0.3861750640751357,0.3869143724441528,0.02335179566509812,0.765618566880322,0.7651225924491882,0.02344772492488917,0.04145951140361161,0.04097028076648712,0.007992850417349595,2.253630417402902,2.228586673736572,0.3172804300277882,0.8764390417912711,0.8771309852600098,0.01652492916983977,0.3381780581677293,0.3406892120838165,0.03282727808494044,0.310343249531977,0.3108759224414825,0.03748124377436141,0.02048461264626588,0.02022826299071312,0.003965331825328607,0.08249454448375748,0.08145847171545029,0.01445900765081411,0.06593158321814631,0.06545576453208923,0.009419376225190828,0.4581774722874329,0.4624753296375275,0.04599976514655296
136,0.0158862018749523,0.01560701243579388,0.003146043811657379,0.2878127502879128,0.2891018986701965,0.03858543364855477,-0.01865670276673883,-0.01758061163127422,0.006825863852778821,0.6112816739094863,0.6154559254646301,0.04601353395195885,0.779971991589203,0.7884594202041626,0.08141659520514831,0.3974259768861141,0.4000401794910431,0.02612375900376681,0.7578295857305363,0.7578215599060059,0.02523402569378291,0.04274605864845632,0.04195369035005569,0.008510767209656904,2.170828508153219,2.143465757369995,0.315649403195833,0.8733411809077452,0.8745801448822021,0.01676078863423347,0.3424173907721683,0.3478195071220398,0.03827433119004973,0.3086321472370028,0.3094260990619659,0.04083315131551171,0.02081939687776974,0.02048644423484802,0.003656611581382398,0.08431609396298063,0.08277268707752228,0.01547625659865595,0.06769714954226101,0.06690557301044464,0.009609067993746265,0.4567601581655945,0.4648534953594208,0.05297587072055468
