Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_NDVImea_1,_NDVImed_1,_NDVIstd_1,_MTCImean,_MTCImedia,_MTCIstdev
1111,0.019500069391581,0.018874622881413,0.005186783477661,0.05038571287368,0.049182856455445,0.012858804606713,0.032468146699038,0.03178932890296,0.007282475777606,0.125455034585724,0.123480223119259,0.026660197333838,0.328328389633637,0.324612900614738,0.05564923143036,0.819933926420552,0.822939842939377,0.026726489933688,2.224691878992586,2.208105564117432,0.263009917966247
1112,0.019778903041691,0.019352840259671,0.004340070431573,0.054706154351373,0.053374998271465,0.012403170288634,0.036426142852764,0.03544482216239,0.008495946572482,0.136781793083024,0.135108381509781,0.025482021415698,0.342311736254367,0.340432465076447,0.051312063226142,0.80721072063901,0.80989134311676,0.035939339731656,2.081024678129483,2.074497222900391,0.241347679362767
1201,0.015872521619678,0.015490129590034,0.003627814606098,0.04703568706861,0.046245232224464,0.0096969055259,0.023816318258643,0.023518826812506,0.004215843810102,0.127734813709344,0.126427657902241,0.021124209198846,0.354738538514291,0.352160155773163,0.045533333495261,0.874175287289279,0.875429511070251,0.015207652903238,2.210306563956397,2.20570981502533,0.198568830518262
1202,0.017995443800977,0.0174959897995,0.004335160516923,0.049697256716643,0.048626083880663,0.010540337279762,0.027133213230261,0.026663698256016,0.005332836170512,0.125804523573285,0.124223381280899,0.020897200447891,0.345991534241526,0.344773083925247,0.045056394519752,0.854542657657743,0.857016324996948,0.021672822328994,2.257890817926653,2.24386739730835,0.223017226162445
1203,0.016490526704105,0.01589884981513,0.004411357477313,0.046273432764741,0.045235728845,0.011151829246247,0.025515287956941,0.025140234269202,0.005485606570434,0.118641587703427,0.116961818188429,0.022428787829654,0.330467154293709,0.327986553311348,0.045535149530432,0.857181574225066,0.857316315174103,0.019890742440588,2.315126927355175,2.275700926780701,0.279477225172107
1204,0.016119379789428,0.015684532932937,0.003764644972265,0.046149358737812,0.045026244595647,0.010715761898498,0.033432583672595,0.032645143568516,0.006912669517568,0.119786276406296,0.118062470108271,0.022544182658729,0.30767303417845,0.303685426712036,0.046630720661653,0.803436175630891,0.805847436189651,0.030930948245558,2.215062718668349,2.193401098251343,0.248631195455707
1205,0.018147489592801,0.017870164476335,0.004578616845642,0.046141680250516,0.045778656378388,0.010726689484202,0.026564617840142,0.026493150740862,0.005436788409647,0.117451744554477,0.117088187485933,0.021298640416542,0.337861176175061,0.338485926389694,0.043459885432378,0.854794410125151,0.854518085718155,0.019061856383911,2.467589637555268,2.414371967315674,0.312216146184221
1206,0.018029759391135,0.017470775172114,0.004437331943906,0.043618953914288,0.042438954114914,0.010071482616116,0.026485245935754,0.026115119457245,0.005202003577442,0.11311888258401,0.111116491258144,0.020881371993961,0.327208932174018,0.32487553358078,0.045148943562359,0.850372436892264,0.849751770496368,0.019441933871418,2.513426990304185,2.471278190612793,0.313537415901174
1207,0.016223041758159,0.015560018830001,0.004014448709378,0.048539367304573,0.046833954751492,0.011581496317252,0.027837691393398,0.027408391237259,0.006288638181425,0.124349845088838,0.121202118694782,0.022417887076854,0.329238385889414,0.326642900705338,0.039875568709822,0.844439887879914,0.844580054283142,0.027202877088373,2.16388421698535,2.128206491470337,0.318586963477696
1208,0.017073200329273,0.016767038963735,0.004016375264073,0.049592751178396,0.048967378214002,0.011416074337478,0.030341320740829,0.030065293423831,0.006742995370403,0.123967695351623,0.123066388070583,0.022395025928286,0.333151805643018,0.332453593611717,0.045716897631137,0.832716642173824,0.833760529756546,0.031216624887902,2.273846277499759,2.214863419532776,0.346027207012861
1209,0.016784808309977,0.016236452385783,0.004327405504341,0.045520488286588,0.044271253049374,0.011120167232476,0.02479387684753,0.024211592040956,0.005542546426295,0.121552276000891,0.119273778051138,0.023619565062846,0.351587807839393,0.348077744245529,0.0510773889627,0.868377387961374,0.869843453168869,0.021258085899577,2.42008209823158,2.379227638244629,0.322733550813834
1210,0.01752649860357,0.017126949504018,0.00449042468801,0.050200292127044,0.049283990636468,0.011940306644324,0.028133024759741,0.0276032788679,0.006414081104659,0.1298028547688,0.128277599811554,0.024229837360234,0.352207560389176,0.351271584630013,0.04887069272446,0.852185280534403,0.853818148374557,0.025808359232884,2.227747934374886,2.18557333946228,0.320202331455077
1211,0.016427952284478,0.016077895648777,0.003877276348766,0.044902513061408,0.044241866096854,0.009976407855339,0.026910543482327,0.026741114445031,0.005262747518723,0.116589489498017,0.115615829825401,0.020585739308511,0.334652186761652,0.333969429135323,0.047266964637027,0.850461753651154,0.851980000734329,0.025141109370427,2.469379692546334,2.426026701927185,0.332792963659231
1212,0.019827888804131,0.019041663967073,0.005654224068358,0.052039074415698,0.049680998548865,0.014992364499735,0.037167659673715,0.035712825134397,0.010109529798685,0.126649742897765,0.123235397040844,0.028044370231246,0.322059079636492,0.317019745707512,0.053525133475845,0.793959849736107,0.797544360160828,0.03763255579034,2.23541797411144,2.213765144348145,0.299708836055847
1301,0.012329318881647,0.011695265304297,0.003429762451619,0.032664099899154,0.030738272704184,0.009673219792972,0.01895140542943,0.018053972162306,0.005281816876263,0.091114515122776,0.087818183004856,0.020864271446227,0.339316111049063,0.336527988314629,0.039305432032336,0.895823685460779,0.897493153810501,0.017847087722865,3.549526149245729,3.552299380302429,0.541275320719472
1302,0.013656145552356,0.012685616035014,0.004114647795513,0.035997781019902,0.032783024013042,0.012219126517385,0.019094869142551,0.017700054682791,0.005950902047461,0.095854046842602,0.090930253267288,0.022687526317646,0.355745588786289,0.352013036608696,0.036500294058783,0.899856435283286,0.90323531627655,0.021095121218002,3.506642253414529,3.550678610801697,0.581551848529763
1303,0.015774275339625,0.014988170936704,0.005380234889752,0.037680766288185,0.035998322069645,0.012017334476258,0.020903689613271,0.020034688524902,0.006555573990301,0.099353867959083,0.096605837345123,0.023655335395458,0.365334700115341,0.363168612122536,0.049639032507814,0.893705640285293,0.894724160432816,0.02114280871031,3.492332255229787,3.456384539604187,0.533299780505213
1304,0.013874080027137,0.013159612193704,0.003667286413428,0.032350927467558,0.030565168708563,0.009019352525457,0.017639263332954,0.01691391505301,0.004436351415929,0.087351140782372,0.084264062345028,0.017821797072994,0.357604003651981,0.356199279427528,0.034206667542736,0.907032562959594,0.908536851406097,0.015595006516024,3.982577964836567,3.997515916824341,0.592721385283376
1305,0.015191267380456,0.014538249000907,0.004160190254494,0.037056496751815,0.035549070686102,0.010243601318664,0.020242950634653,0.019559808075428,0.005243137661324,0.098918425039791,0.097049690783024,0.020256823733316,0.379886918932803,0.380574077367783,0.04169675425659,0.900076921009423,0.901395320892334,0.016465700000534,3.658927468572663,3.650549650192261,0.500972346606154
1306,0.01629541119343,0.015387114137411,0.004605922429495,0.0346752712043,0.032293498516083,0.010870062634581,0.019735749197957,0.018739629536867,0.005595878866913,0.091299547288733,0.087972111999989,0.020985253392355,0.371055167232851,0.367367297410965,0.040042861351132,0.900564689348029,0.903208136558533,0.017949961535072,4.037779316805092,4.065718173980713,0.631293766378574
1307,0.016172376733415,0.01515543833375,0.004706574028324,0.037322982158939,0.035113355144858,0.010402478005439,0.020163668319775,0.019009153358638,0.00565460960575,0.097620924157386,0.094390273094177,0.019639477811862,0.369317979160234,0.366675049066544,0.035935152253146,0.897976910336908,0.900303512811661,0.018819775557464,3.59122361281818,3.585001230239868,0.496065293281164
1308,0.014775473613754,0.013889811933041,0.004220807580928,0.035750908961785,0.033443130552769,0.010825424225976,0.018923296704576,0.017806945368648,0.005506583410283,0.095257152381608,0.092029459774494,0.020541017695616,0.368616032136662,0.365998178720474,0.037340197516581,0.903820341374728,0.906628727912903,0.018892215533925,3.685354825613099,3.67912220954895,0.568084708201646
1309,0.015158545057094,0.014311790466309,0.004360007054402,0.036867806421384,0.034534998238087,0.011028837450663,0.019535690901288,0.018494563177228,0.00562422239922,0.096707162154536,0.094056949019432,0.019871746103309,0.360542046221127,0.359123259782791,0.034049684281922,0.898691342533024,0.901028335094452,0.020237809349414,3.511869021340032,3.490694284439087,0.536707235366734
1310,0.017067978418853,0.016127177514136,0.005152824554385,0.038836799408006,0.036851096898317,0.01120460931696,0.022423593762714,0.021406002342701,0.006324251153509,0.098158441651597,0.095448609441519,0.020466913983537,0.356541572587185,0.354654133319855,0.038139627674546,0.883483009919309,0.88523918390274,0.021213137002406,3.496893152395451,3.47214138507843,0.48752521013506
1311,0.017399065802961,0.017017604783177,0.004174528010765,0.042166221627173,0.041581738740206,0.009501754210907,0.024574462798041,0.024307923391461,0.005418337103111,0.107917625534034,0.107129756361246,0.019243572765005,0.355952616857982,0.35555674135685,0.040985596945503,0.871892787648092,0.873037219047546,0.017311267259266,3.024320722330148,2.999937176704407,0.324359683465146
1312,0.017413994325285,0.016953494399786,0.004894737291673,0.042333164367282,0.041498139500618,0.011007314440487,0.025652204356923,0.025161884725094,0.006821976678623,0.108824045492989,0.108066193759441,0.021669595804719,0.371086955530514,0.372016608715057,0.046013816211,0.872053075749504,0.872621119022369,0.023145207496478,3.21844871797459,3.182962894439697,0.413912975582518
1401,0.013916645842996,0.013278152793646,0.003571090888365,0.03423700822893,0.032678939402103,0.009059119122156,0.017577877309851,0.016786715015769,0.004506615930417,0.09463485742834,0.092278905212879,0.018355791287683,0.358249606238334,0.356965482234955,0.033283246584946,0.907512423006189,0.909639537334442,0.015949414985992,3.504871736797969,3.500663042068481,0.497758982961926
1402,0.014427091560206,0.013583625201136,0.003738875827424,0.033249255653916,0.031073461286724,0.009479193937687,0.019504759881168,0.018575979396701,0.004792085687554,0.088967502769246,0.08527011051774,0.019214303425197,0.33366085924292,0.32951831817627,0.034422333686664,0.890766041506586,0.892575204372406,0.016633381808825,3.630985852985807,3.646450042724609,0.556434573314878
1403,0.016376773944442,0.015624636318535,0.004955056344099,0.038044138303664,0.036292335018516,0.011023442417455,0.021259963638971,0.020457469858229,0.005984959876401,0.097301616318446,0.09470784291625,0.021189878843052,0.33684737260796,0.335471272468567,0.040626727359139,0.882853760600151,0.883915781974792,0.021551185112488,3.2379949640826,3.216999292373657,0.472839878334148
1404,0.014374689821147,0.013686079066247,0.003851155852119,0.034729068417095,0.0328657515347,0.009997151589028,0.018823385980599,0.01790598127991,0.005029217078471,0.093077637177532,0.09006654471159,0.020276292027935,0.340248874763673,0.338051170110703,0.039430913742847,0.89648031152694,0.898265391588211,0.017364865973955,3.425715508745449,3.413766026496887,0.500971853091349
1405,0.014947516040734,0.01415293244645,0.003880803596152,0.03335569771349,0.03113411180675,0.009715728118532,0.019049176617107,0.018051692284644,0.004864878556974,0.087687760549715,0.083933770656586,0.019436481355608,0.335904240791718,0.332486525177956,0.037735528579211,0.893914825181512,0.895972400903702,0.016625323810771,3.726273526644261,3.736161708831787,0.560358980274035
1406,0.014217487365812,0.013401040807366,0.003742803607501,0.035975210517846,0.033514581620693,0.010503996572598,0.020036605654458,0.018921489827335,0.005242746337823,0.093343891218971,0.089630737900734,0.020246749753449,0.33380292987546,0.329849243164063,0.036791532766984,0.888098036038074,0.890228301286697,0.01845285010448,3.376281682485723,3.379886627197266,0.50840698237984
1407,0.016102470980898,0.015315459109843,0.004430510295887,0.037241928086522,0.035624839365482,0.009773467280969,0.023059311159142,0.022150279954076,0.005647604871223,0.094810606319655,0.092507041990757,0.018990184054186,0.323568640127485,0.32195919752121,0.036777257757313,0.868404245138693,0.869826018810272,0.019025209595854,3.261090977411678,3.247628688812256,0.427047986250398
1408,0.015211220411965,0.014534670859575,0.003868210063225,0.032635459442237,0.03070735745132,0.009266007342703,0.019461305254212,0.018719313666224,0.004799743950967,0.084990224838624,0.081544414162636,0.0186739901936,0.331329237293632,0.3277787566185,0.038380264847673,0.890086888287241,0.890342533588409,0.017171708440192,3.870860884049509,3.874871969223022,0.57015144155099
1409,0.014925063283724,0.014196356758475,0.004181208201402,0.034374905471255,0.032395392656326,0.010078471271846,0.01837078653874,0.017423689365387,0.005055937439239,0.090804659257156,0.087540425360203,0.019484576197525,0.347001516800101,0.345121383666992,0.038171180786363,0.900806141347608,0.902218282222748,0.017557255675396,3.633564445691449,3.646215677261353,0.520259019340522
1410,0.014613973453582,0.013712643180043,0.004662646849352,0.034767504824011,0.032613094896078,0.011002262559282,0.019764394516585,0.01883143093437,0.005509717695539,0.093000365516626,0.089175403118134,0.022247784760913,0.331576889232252,0.326921716332436,0.04826912823499,0.888962303614087,0.889666020870209,0.018047190891918,3.35863296426056,3.351338148117065,0.490681815860728
1411,0.015726458319214,0.014913919381797,0.004185537306803,0.033854908259276,0.031636219471693,0.01011884881423,0.01920622560101,0.01828989200294,0.005046997403312,0.088039640630555,0.084995441138744,0.019565746962259,0.341298250889393,0.338199973106384,0.0395892141263,0.894688358255037,0.896611869335175,0.017336776590999,3.796562960872928,3.788511037826538,0.610688902655436
1412,0.013055241423498,0.012490086257458,0.003378512014452,0.033577746731447,0.031984314322472,0.009225152015169,0.017155533243519,0.016432596370578,0.004689165053455,0.093150689299455,0.090711578726768,0.019041224035417,0.368437012806058,0.366510808467865,0.037779116947211,0.912208193197048,0.913713157176971,0.016013820432735,3.716177626205768,3.694182634353638,0.530822412166184
1501,0.013335541130649,0.012582676485181,0.003687554930979,0.034543177897298,0.032378502190113,0.010308934810167,0.017532170293222,0.016473166644573,0.005060659459754,0.092954962905009,0.089627534151077,0.019720460536693,0.365766671137883,0.364057272672653,0.0354810112391,0.909727717482896,0.912321209907532,0.018564258719978,3.726200996965939,3.699589729309082,0.609237412398606
1502,0.013274030964502,0.012556086294353,0.003535694046256,0.032021603026288,0.029930017888546,0.009582745415233,0.016816903346967,0.015803122892976,0.004848831227689,0.08790793405136,0.084866225719452,0.018375439172428,0.363741544143491,0.362867027521133,0.032345922046923,0.912782933693986,0.915709793567657,0.018048770800359,3.990461146923899,3.998209476470947,0.617639144784389
1503,0.015726683472485,0.014814763795584,0.00435918235036,0.036678698544397,0.034512313082814,0.010139176274423,0.019785102433015,0.0185776790604,0.005498090185966,0.095278861437418,0.092019386589527,0.018973001032712,0.36582037066697,0.363370269536972,0.035517858759706,0.898843222663848,0.901838660240173,0.018439884036917,3.663734665006492,3.669873356819153,0.477705377797348
1504,0.012462091541262,0.011690366547555,0.003607136702023,0.032282286726463,0.029740009456873,0.010449209974658,0.017134000703545,0.016023512929678,0.005042238467872,0.087128796196529,0.083258967846632,0.020126572548502,0.347951231910302,0.34497906267643,0.036978110713313,0.907587342803761,0.910176128149033,0.018031971358314,3.852975552878036,3.841886520385742,0.635834741652606
1505,0.014789694837119,0.013955503702164,0.004514184864597,0.035159213438117,0.03312873467803,0.01074485984885,0.019790805796266,0.018747484311461,0.00573785093885,0.093631897613536,0.090755678713322,0.021080786413555,0.346574455524973,0.344636470079422,0.041438985284464,0.893662746267869,0.895896971225739,0.019116899898013,3.524630526622391,3.511343002319336,0.527079137816429
1506,0.015266726589385,0.014336508698761,0.004682226551536,0.0346612296889,0.032466020435095,0.010864665524384,0.019410335018048,0.018299100920558,0.005879477029126,0.091321668614424,0.088174521923065,0.020375247505897,0.345271050028888,0.343848437070847,0.039095557421968,0.895231744800926,0.897672355175018,0.021179955482528,3.632694027020429,3.62071418762207,0.563573407483337
1507,0.012998102415617,0.01215155236423,0.003893389148733,0.034717212004749,0.031907767057419,0.011986417997515,0.018298291634665,0.017029836773872,0.005875107676315,0.092166728872068,0.087829574942589,0.022742959177125,0.335825348943542,0.333475589752197,0.038354308137238,0.89854575601971,0.901585519313812,0.021505289313454,3.425754371489943,3.432704210281372,0.603367639303698
1508,0.015455897004048,0.014932341407984,0.004352972789844,0.037422685447619,0.036315198987722,0.010100405088996,0.021484428590397,0.020944412797689,0.005445571454585,0.097082247420252,0.095266852527857,0.019893828173362,0.346463592424879,0.345005482435226,0.041946901646467,0.884526499635211,0.885189801454544,0.018483543104068,3.378271980544083,3.350757241249084,0.466157044328069
1509,0.012722904163357,0.012165187858045,0.003274964946148,0.031313663606468,0.029779181815684,0.008731567133598,0.016005106807924,0.015287085901946,0.004225845034616,0.088217097878892,0.085952214896679,0.017804068811915,0.357575084447049,0.357596695423126,0.036093544543274,0.915266821764382,0.917116582393646,0.01537532888242,3.826571495879833,3.809327483177185,0.565206288652498
1510,0.012848148066795,0.012509731575847,0.003216631262289,0.031427104888295,0.030148688703775,0.008867931865339,0.018780882474364,0.018222165293992,0.004713455602759,0.086493906223218,0.084471505135298,0.019747448170353,0.32319404513538,0.322170704603195,0.041669444759354,0.891338503791058,0.892140865325928,0.016224890873136,3.609989757931268,3.560172200202942,0.562955215902033
1511,0.013744578876193,0.01316072512418,0.003423560589972,0.029220362727182,0.027395822107792,0.008526975179076,0.016614762576019,0.015912344679236,0.004200500764334,0.078641064681144,0.07566199451685,0.017764953047755,0.330195696322208,0.328360855579376,0.038187879182586,0.905318182411425,0.906789422035217,0.014273882886092,4.185460963454064,4.199264526367188,0.641914346802272
1512,0.015024975824817,0.014410858508199,0.003904667355269,0.034423266841433,0.03314639814198,0.008833505501656,0.020219698466652,0.019657518714666,0.004774180782121,0.08974079293326,0.087985593825579,0.017320745899052,0.341108093743147,0.340099215507507,0.03633466820431,0.889166310755238,0.890089780092239,0.016551109558786,3.697113370781006,3.686435699462891,0.501355791644088
1601,0.014673652383349,0.014041199348867,0.003795227549328,0.034450785530647,0.032709212973714,0.00985290438452,0.018344507941077,0.01748603861779,0.004883914475544,0.089536531435077,0.086969278752804,0.019009896217086,0.33816412900476,0.336147546768188,0.037102492381159,0.898445055706025,0.899997293949127,0.016839179549008,3.586473079140168,3.559585332870483,0.517248264291104
1602,0.014659665451743,0.014139245264232,0.00359985961096,0.034901113785151,0.033597763627768,0.008850125923576,0.019359585871577,0.018749428912997,0.004422351174951,0.091385644994008,0.089304715394974,0.018190231409329,0.34040045637518,0.33906215429306,0.039852327238425,0.893160711995386,0.894216239452362,0.015584794081449,3.53735068525988,3.507867813110352,0.474865365499286
1603,0.015085608799409,0.014501832891256,0.004002802130116,0.033120964403153,0.031525043770671,0.009686428796875,0.01835842130117,0.017642760649323,0.004872473130956,0.084875484944421,0.082128006964922,0.019065050903285,0.33500805127452,0.333072915673256,0.038023903620838,0.897395355660211,0.898429095745087,0.017194996238195,3.880611970604591,3.866586208343506,0.616111060346281
1604,0.013071392179729,0.012269954197109,0.003644633619727,0.029339948701836,0.027090133167803,0.009367873928488,0.016083177871565,0.015161674469709,0.004631382272668,0.078995926662737,0.075151618570089,0.019035106601471,0.322483710121906,0.318258792161942,0.037173646510401,0.90640866954123,0.908215761184692,0.016860051370376,4.005176465640116,4.032321453094482,0.624569077454388
1605,0.014182204549734,0.013642623554915,0.003728478782844,0.035401632444411,0.03407185152173,0.009658315663455,0.018182176272352,0.017447074875236,0.004825309959716,0.095061498259536,0.092934083193541,0.019623404669782,0.354532519716169,0.352803975343704,0.040525799956511,0.90368047946521,0.905416935682297,0.016257271372501,3.457581902591056,3.427700042724609,0.47167315952891
1606,0.015247602588428,0.014880645088851,0.003609102974432,0.036122042701848,0.03534628637135,0.008274927490306,0.019759972814867,0.019293259829283,0.004400258400622,0.094416254543148,0.093033254146576,0.017298436453922,0.338891358262123,0.338881880044937,0.039588285566975,0.890682528950089,0.891317099332809,0.014706555813886,3.329625484732846,3.318100810050964,0.364864979308419
1607,0.015682937398794,0.01480164937675,0.004731304714068,0.035461292882527,0.033351462334394,0.010766471420429,0.020341505277612,0.019245341420174,0.005851221282371,0.090818434991881,0.087281621992588,0.021171570135795,0.337847094512875,0.333803653717041,0.043931147172122,0.888213481860761,0.889809429645538,0.018989625020569,3.606479900272971,3.599520921707153,0.511405523139798
1608,0.013697478792113,0.013151358347386,0.003258318202847,0.031410582205724,0.030023759230971,0.008248009551432,0.017224543599678,0.016622139140964,0.004093493886965,0.083683954947761,0.081471171230078,0.016593099672343,0.335718830814437,0.333639472723007,0.03520884102476,0.903157947869528,0.904465317726135,0.016074001501868,3.890096995595902,3.849020004272461,0.59350138586262
1609,0.014984168866682,0.01429377682507,0.003775329681723,0.031677862515595,0.029806643724442,0.009096663315337,0.017383636324079,0.01654795743525,0.004418606251106,0.082281595488999,0.079254105687141,0.018283220547759,0.333146482196506,0.329909384250641,0.037683542113511,0.901997981691711,0.903710901737213,0.014928230058949,3.985378714695873,3.997032642364502,0.594036517081264
1610,0.014240225374247,0.013552217744291,0.00424066217189,0.033249099714889,0.03145694360137,0.010162832546781,0.01798287112279,0.017133703455329,0.00517620949699,0.08805733056728,0.085283391177654,0.021051725442543,0.33744861539747,0.335698068141937,0.048288801503294,0.900179090501539,0.901599586009979,0.01726048624671,3.666681826548788,3.643388271331787,0.541894455795059
1611,0.014506134212427,0.014033485203981,0.003541459607344,0.031855829669782,0.030561258085072,0.008698582385511,0.017805179293075,0.017144332639873,0.004406671399125,0.085340293669862,0.083391048014164,0.018129302206341,0.345910924004041,0.344232469797134,0.039749990602675,0.903174891197267,0.904242753982544,0.01453341643974,3.965923907689382,3.920516967773438,0.584635400788317
1612,0.012650547063147,0.012218899093568,0.002973728064861,0.032018494546927,0.030851061455905,0.008019432996348,0.016462616444913,0.015763200819492,0.004209490050948,0.090105844904263,0.088238768279552,0.016964233531745,0.365116590855637,0.36407083272934,0.036950909388415,0.914680525748334,0.916504859924316,0.014559855319628,3.810271599300229,3.794504404067993,0.492790337924073
1701,0.018499183075528,0.017945468425751,0.00491353381177,0.047334298817429,0.046149715781212,0.011857187320402,0.029213389180672,0.028698005713522,0.00627643453047,0.11562537367985,0.113624971359968,0.024120267583918,0.314924571420854,0.312828093767166,0.051230737950198,0.829979218718954,0.833512455224991,0.025746113376736,2.355388558062419,2.350989699363708,0.282303191516132
1702,0.01837738154379,0.017887383699417,0.004930793439053,0.044696490051335,0.043700702488422,0.011412766764156,0.027651708941232,0.027007142081857,0.006720953924406,0.110524428225208,0.109005324542522,0.02362970602407,0.306122083740091,0.30259695649147,0.05148020896327,0.834504691013684,0.838196933269501,0.027953173979397,2.409061497125634,2.396796703338623,0.295945567353298
1703,0.017499728805425,0.017070146277547,0.00404956582,0.0402696740749,0.039404317736626,0.009126310774877,0.024180690163455,0.023761044256389,0.00485969581319,0.102386033096271,0.100604437291622,0.019985423749534,0.302284473254089,0.299147710204124,0.045488981577481,0.851879084793308,0.853326946496964,0.019485614126187,2.602923812728696,2.587488532066345,0.300180620304787
1704,0.01705476260728,0.016520254313946,0.004363758643132,0.039089104413758,0.038106955587864,0.009179815607097,0.023498023540308,0.022723715752363,0.005442283046414,0.10067968926893,0.098775789141655,0.020465894720489,0.308670683148819,0.30480495095253,0.04987925600244,0.858897519864387,0.861450016498566,0.020349462590778,2.734813938992269,2.734131336212158,0.263433270753574
1705,0.015948667314063,0.015593553893268,0.003414157612649,0.04462066756647,0.043876456096768,0.009763606012594,0.027034125576347,0.026844148524106,0.00551247039579,0.110257838277248,0.10889608412981,0.019881836409965,0.297410978960468,0.29436007142067,0.042656415588911,0.833061643665777,0.834977090358734,0.026575744089328,2.28197108197871,2.25585150718689,0.242275797271424
1706,0.017960081216198,0.017496231012046,0.004053781959487,0.045421587044153,0.044643148779869,0.010424530624164,0.026393483500549,0.025898786261678,0.0055312360647,0.113990904278122,0.11267464607954,0.021274651692031,0.313016819950615,0.31134894490242,0.044786908645673,0.844513637247396,0.84629014134407,0.023403158117208,2.308921828794427,2.292840242385864,0.268028750279429
1707,0.019110457029925,0.01876971218735,0.004243460579066,0.049643624235072,0.048786735162139,0.011246444492399,0.03218655113435,0.031454551964998,0.006705108037253,0.121125929404618,0.120036616921425,0.023298654285415,0.313524404041889,0.311564221978188,0.050556824418054,0.813323496048054,0.816144615411758,0.027601807240114,2.195355158730714,2.180930256843567,0.227515991713939
