Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,_DVImean_1,_DVImedi_1,_DVIstde_1,_EVImean_1,_EVImedi_1,_EVIstde_1,_EXGmean_1,_EXGmedi_1,_EXGstde_1,_EXGRmea_1,_EXGRmed_1,_EXGRstd_1,_GLImean_1,_GLImedi_1,_GLIstde_1,_GNDVIme_1,_GNDVIme_2,_GNDVIst_1,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,_GVImean_1,_GVImedi_1,_GVIstde_1,_MTCImea_1,_MTCImed_1,_MTCIstd_1,_NDVImea_1,_NDVImed_1,_NDVIstd_1,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_RVImean_1,_RVImedi_1,_RVIstde_1,_VARImea_1,_VARImed_1,_VARIstd_1
473,0.035113277649115,0.034887857735157,0.008514990573897,0.471592354760539,0.458851546049118,0.19288196096123,0.716858091598044,0.716486155986786,0.248861641612527,0.101259775957467,0.10310572385788,0.034614785080443,0.117972545671658,0.126490965485573,0.061477530064252,0.364962551431729,0.355729013681412,0.131998976342539,0.278932371304315,0.262276172637939,0.1737309317255,0.096783058602131,0.092122495174408,0.018437832072041,0.424175748460955,0.422794699668884,0.236840657266437,3.349483392042722,3.324194669723511,0.576989060008018,0.774865832062825,0.788744986057281,0.125902524989311,0.528785418233795,0.524968802928925,0.175885724115986,0.057193063535468,0.058939065784216,0.022618727788388,0.16974609905111,0.170788168907166,0.040433608839826,12.24361157942869,8.467229843139648,8.594008765789228,-0.371978924962466,-0.370652437210083,0.122573313056283
474,0.034739318098115,0.033538177609444,0.006175867553024,0.540664163120513,0.56896561384201,0.19151549753594,0.802260129391312,0.863754034042358,0.234843406762294,0.126265900707825,0.13459075987339,0.039991944280617,0.158914906480378,0.176300287246704,0.070466391191433,0.419540382061822,0.457829385995865,0.126448093685682,0.345164264150317,0.389229893684387,0.16677406057197,0.107087944803873,0.108360111713409,0.016270693924704,0.508427854445952,0.548254609107971,0.230224455060349,2.887430250525395,2.788507461547852,0.392529640522051,0.812802807321701,0.855686247348785,0.104230523079545,0.593834834487697,0.618085324764252,0.177876201582937,0.053170670739675,0.049276139587164,0.018709434199357,0.196368617393956,0.20374359190464,0.044576273265871,13.33066706962789,12.85869598388672,7.270962486043384,-0.312986415871149,-0.273856222629547,0.123733696598936
475,0.033361138597898,0.031206683255732,0.007403146262979,0.561049196410944,0.604707568883896,0.204306411810931,0.826210236565315,0.904469043016434,0.24687751465692,0.125481703567672,0.132767356932163,0.041945508887397,0.15987802596195,0.178395874798298,0.072122302189504,0.432163566470465,0.470275819301605,0.132095462824858,0.363468550023763,0.409192353487015,0.174482756788127,0.104435364675912,0.103620659559965,0.019976657511437,0.531985725251271,0.5893674492836,0.243509686819497,3.007295588280428,2.982399225234985,0.466278708329592,0.824767636802585,0.865547567605972,0.106278846670795,0.611077083264761,0.646911144256592,0.190571311118586,0.050027887285861,0.046583896502852,0.020311108815198,0.194340306334198,0.200381405651569,0.04861689864395,15.11857043087164,13.8751802444458,8.642681340928906,-0.303863674915211,-0.257682785391808,0.128869799504265
401,0.034876048906624,0.025124607607722,0.01648524430175,0.676821310811237,0.712260544300079,0.183625406655351,0.892294084930356,1.016700625419617,0.268283132808702,0.123475162480138,0.119292683899403,0.030857402733635,0.136530417392571,0.152710661292076,0.059230161977492,0.427551484439992,0.512614607810974,0.152311797803092,0.337767094796563,0.467960059642792,0.223485771358991,0.115909133981255,0.094172433018684,0.044274236721225,0.701234015903925,0.732446491718292,0.181782318198944,3.32875620125929,3.620176315307617,0.78509394653401,0.813451119169861,0.923193156719208,0.161246735254505,0.750288367589527,0.763508677482605,0.140296546044386,0.073467056558351,0.030705738812685,0.061449751775663,0.231011394662329,0.210863292217255,0.064063637488382,20.36551813987035,25.03935241699219,13.18211714227885,-0.292520782822685,-0.251917809247971,0.100694566927438
502,0.050760735247565,0.060502555221319,0.020913119433025,0.539859960244607,0.375834763050079,0.280026612868589,0.694413313494276,0.472140252590179,0.347354685803268,0.097333150462877,0.084014087915421,0.035701695513809,0.072293082879256,0.027313537895679,0.089704109508086,0.289907383287029,0.169853165745735,0.195054495437043,0.166547684419196,0.00094846135471,0.254060791422181,0.129095281960767,0.133912280201912,0.029835385303438,0.549102834805478,0.39937087893486,0.299702451379936,3.842960952519575,3.844545841217041,0.885589549730246,0.670068235915052,0.553281843662262,0.197377962625857,0.649956638471853,0.529046177864075,0.227789719057388,0.110096678239672,0.138630494475365,0.060279478761803,0.226766432212384,0.214253485202789,0.040141874237438,12.95285308957498,3.47709584236145,13.74024347252211,-0.401050322438734,-0.487718909978867,0.147884030783016
503,0.051349402333107,0.058458825573325,0.020171763687218,0.565129836831979,0.459065362811089,0.277834821107329,0.704542054610456,0.510906040668488,0.34742468119813,0.108184303941434,0.107744768261909,0.041668861384412,0.08165553601502,0.035968068987131,0.098999236624054,0.29665810937799,0.188889533281326,0.196496467739226,0.167915320053489,-0.000656561634969,0.26034149165358,0.138819975992615,0.140168383717537,0.032881516307731,0.591081259503243,0.522891014814377,0.298187164048605,3.712606323753449,3.697314739227295,1.089697462147049,0.669724535675132,0.564702212810516,0.194935306121168,0.683236082189064,0.621478706598282,0.227097704661708,0.118106245680807,0.146371573209763,0.065472525377962,0.246435419272851,0.22712891548872,0.055451786020606,12.53874250290228,3.594555735588074,13.23996003367145,-0.383905940938163,-0.432941228151321,0.150240004312389
504,0.049858130505918,0.057192943990231,0.020396758591016,0.536521207506412,0.437971532344818,0.251259283127954,0.688847234236382,0.505511254072189,0.327548125284998,0.108682131810047,0.109314776957035,0.041482010877031,0.086372703140863,0.043830208480358,0.095400133696688,0.307143786556531,0.195601068437099,0.20220114239985,0.180166200511267,0.010244139004499,0.263695767860957,0.135703219814557,0.139511622488499,0.031494511689051,0.550550244400434,0.48932246863842,0.268923009631785,3.536607748994203,3.470250487327576,1.07062182219047,0.671717831464571,0.570688039064407,0.194002516016962,0.649387384766094,0.599395334720612,0.200018465988927,0.112866177380294,0.143801487982273,0.061647507076301,0.240778973258942,0.224015526473522,0.05014184895977,12.65534765363854,3.658617258071899,13.34534227676796,-0.379606209983813,-0.436745047569275,0.154730620326976
