Unnamed: 0,Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,_DVImean_June 6th,DVI_June 6th,_DVIstdev_June 6th,_EVImean_June 6th,EVI_June 6th,_EVIstdev_June 6th,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,_Mtcimean_June 6th,MTCI_June 6th,_Mtcistdev_June 6th,_NDVImean_June 6th,NDVI_June 6th,_NDVIstdev_June 6th,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_RVImean_June 6th,RVI_June 6th,_RVIstdev_June 6th,DVI_June 6th.1,GDVI_June 6th,RDVI_June 6th,TDVI_June 6th,GNDVI_June 6th,NDRE_June 6th,SCCI_June 6th,EVI_June 6th.1,TVI_June 6th,VARI_June 6th,GARI_June 6th,GCI_June 6th,GLI_June 6th,NLI_June 6th,MNLI_June 6th,SAVI_June 6th,GSAVI_June 6th,OSAVI_June 6th,GOSAVI_June 6th,MSAVI2_June 6th,MSR_June 6th,GRVI_June 6th,WDRVI_June 6th,SR_June 6th
475,1814,0.024092418539297,0.023657431825995,0.003234382465588,0.816736822024636,0.812962919473648,0.09031141758706,1.097229764228282,1.097894191741943,0.072694492984978,0.079328402876854,0.078327536582947,0.010003931971812,3.218042577971583,3.223424553871155,0.224614692741211,0.92805967901064,0.929283082485199,0.011395131788866,0.848086188591045,0.842699468135834,0.09061224989853,0.031349366483805,0.030904701910913,0.004144051655502,0.225892783811559,0.223125480115414,0.02828364992944,27.46498728005782,27.28177928924561,4.289340212168539,0.811794766224921,0.764371931552887,0.8685381469887344,1.09305842199489,0.8299126167166773,0.5813093313653297,0.6255460174855689,-3.901662827836898,50.60459936037662,0.5541681777452637,0.7900690528130581,9.758661703134699,0.1125164147113041,0.9165918007147569,0.820965248794008,0.8864942141926816,0.8068515893941315,0.7854019843865432,0.7070794052473566,2.262016922857766,27.07617510160815,10.7586617031347,0.4633419376022823,27.26767825054678
476,1815,0.027567110585128,0.027304484508932,0.003293256459312,0.849696412980298,0.847024023532867,0.092764192893405,1.127949810126468,1.130366146564484,0.074417359194396,0.083216973251099,0.082625791430473,0.009174538454474,3.189085337102776,3.186240196228027,0.212262595157988,0.926006260589348,0.927658259868622,0.012414433939135,0.88327161267361,0.880363672971725,0.092652246770674,0.033575199478889,0.033142203465104,0.004188960713742,0.236844302421285,0.235353752970695,0.025271814756607,26.6817213662493,26.64655303955078,4.053607058838216,0.847221469506621,0.797737881541252,0.8864235385285926,1.111102336335009,0.8283973096595294,0.5781122576410469,0.6231952893115198,-4.047701560292012,52.81263168901202,0.5593672210055023,0.8179675393850943,9.654828930897725,0.0982688231256017,0.9179833575717201,0.8506818236541589,0.8990639695559315,0.8179189607498859,0.7892099038327679,0.7103698715160365,2.301422511822635,26.36919506966814,10.65482893089773,0.4530022386528868,26.56322093667294
477,1816,0.022681044353118,0.022250574082136,0.00275445040399,0.854669775977336,0.861053824424744,0.09541439845719,1.137104584465126,1.145893931388855,0.076416181951789,0.072379051857037,0.071957789361477,0.008376460369166,3.478478402067712,3.486892223358154,0.223949969902974,0.939856103558687,0.942316889762878,0.011053834577537,0.881635940240705,0.88757461309433,0.094843730628802,0.026966163882907,0.026180727407336,0.00348295925853,0.218373047196829,0.21808922290802,0.024956675940077,33.27297947355997,33.67219543457031,5.681843554373395,0.8613938856869939,0.8156168237328529,0.9011286977085443,1.127198532244184,0.8500148839636686,0.6055053700651987,0.6425708555617277,-4.934781658346483,53.51471561938528,0.6032191720250402,0.8292611224610514,11.33465648361758,0.1223128123836611,0.9356714718639042,0.8694357198551215,0.9139423148506,0.8382309522835848,0.8022254727827893,0.7285334680297912,2.325065305647288,33.7300849452703,12.33465648361758,0.5444381419329546,33.90183165214982
478,1817,0.029713667747925,0.029591042548418,0.004040597554033,0.906102736005568,0.912871092557907,0.114116892118163,1.163047526863531,1.173319101333618,0.087700584424393,0.089958025840031,0.08999502658844,0.011839632757363,3.105967460043217,3.097783088684082,0.184015629775822,0.924356721127996,0.926303595304489,0.010432251505118,0.942780475451778,0.949250668287277,0.115752909927219,0.036677738770577,0.036523953080177,0.004000863444755,0.257958669276936,0.258386522531509,0.033146511300033,25.86281760478413,26.1383638381958,3.152295763503487,0.9127267152071,0.8592556416988371,0.9192887509346804,1.141860029615912,0.8268070254566656,0.5720792229720564,0.6175936549010218,-4.63948102452049,56.90244585275652,0.5516580162224464,0.8823824572745474,9.547812521111137,0.09703186129562144,0.9220906089439556,0.9020788882327202,0.9214655124143851,0.8373474532617248,0.7966023144392769,0.716496749056819,2.374216996624447,25.79365727149761,10.54781252111114,0.4442871752792312,25.98981184220371
479,1818,0.031654942580788,0.031284734606743,0.005289719496777,0.891387950216154,0.906639575958252,0.141794710534862,1.1460959983359,1.171398282051086,0.132459289031639,0.087962853685442,0.087007395923138,0.01398045864125,3.279804802106702,3.312491416931152,0.283952140362161,0.914394834568997,0.923711836338043,0.043402608567874,0.931662791451906,0.943169891834259,0.137931358911402,0.040274840436782,0.037523716688156,0.014127678957176,0.248880553678138,0.248734131455421,0.036029505317234,24.43433696816455,25.21638107299805,4.600535215941276,0.905646175146103,0.856162495911121,0.9145172144424596,1.137165443638764,0.8310826748810483,0.5826272475045271,0.6307456769356672,-4.382657252542297,56.31811767816546,0.5306766900111325,0.8770643423996722,9.840111714956413,0.07494729249480583,0.9190508176645638,0.8955747436088033,0.9174546677990808,0.8392777452270569,0.7939434116048233,0.7193571115143302,2.365334038590116,24.93583943486285,10.84011171495641,0.4307719085681231,25.13530042006637
480,1819,0.031841397904184,0.03119286429137,0.005340405704438,0.923195452249568,0.943678766489029,0.156558200133284,1.164178271669408,1.197377383708954,0.158242275515333,0.092186021202284,0.091661408543587,0.012425787756194,3.22048117938249,3.238551378250122,0.234608573680686,0.912514110881349,0.92682084441185,0.063728064228487,0.964670533486035,0.981876522302628,0.146563619547784,0.041475081357133,0.037484684959054,0.01859548184581,0.260191907850297,0.259179413318634,0.032310948171998,25.31009678633317,26.33018684387207,5.294993742355619,0.944391837343574,0.890215113759041,0.9353802022848234,1.156035692976797,0.8292348953681871,0.5823243644713064,0.628303051212495,-4.949870326650199,58.83057918399577,0.5530876727675982,0.9108746157079008,9.711994697700115,0.09120565825833821,0.9251478627513401,0.9256303447585772,0.9323574599936326,0.8486116822874767,0.8007655598036202,0.7216763193883692,2.409519923378652,25.99868334231297,10.71199469770012,0.4474233180379583,26.19407161551899
481,1820,0.028524792040591,0.028240079060197,0.003570874324886,0.816913316111401,0.816381216049194,0.112549707137223,1.092483739092745,1.101751327514648,0.09765286421788,0.084629985774053,0.083672478795052,0.011920379920168,3.114746223485382,3.120990514755249,0.214430773360621,0.915579404583077,0.919639945030212,0.020859762782674,0.853874223498792,0.851495385169983,0.111811022102771,0.036960907275584,0.036231029778719,0.006773542928032,0.236159241169678,0.234809204936028,0.031688193028866,23.61050609756211,23.88799285888672,4.150665717827656,0.8152643553912641,0.767822906374931,0.8652844185483952,1.088891850708849,0.8210535626400001,0.5676917743427499,0.6172978646812695,-3.528113688849555,50.81351928412916,0.5175613575456244,0.7959339159263707,9.176528739582846,0.08283019486923825,0.9048149229794219,0.8191866937125489,0.8812230709985449,0.8025084650240303,0.7781271367785267,0.7011006546476285,2.260259401050154,23.29555052726181,10.17652873958285,0.4030176281519791,23.50182675928592
482,1821,0.027260524772915,0.02566896006465,0.00708308494066,0.810837966649622,0.829399943351746,0.151595642063959,1.07982553417862,1.118409752845764,0.174556976099189,0.075873308019853,0.073487147688866,0.014650255506044,3.535900279095298,3.59417200088501,0.344037924077631,0.907579877769081,0.93146687746048,0.084895122404527,0.84895108464543,0.858768999576569,0.134634617060836,0.038113118563756,0.031393852084875,0.026150638220909,0.216568739103618,0.214424341917038,0.028355640521297,26.53431201323368,28.18297958374023,7.348290067454379,0.827375147491694,0.785281851887703,0.8769356754013279,1.101751850909572,0.8423455873057547,0.6003994180235691,0.6445740933488455,-3.961679847904411,51.32624067366128,0.5314002234834515,0.8054536987697314,10.68597539276491,0.08049680638188272,0.918338539593226,0.8347023707773006,0.8927462849077668,0.8224246620135149,0.7878541372728225,0.7189539320549756,2.279927556833806,27.16348872278763,11.68597539276491,0.4645919542924217,27.35468706595291
483,1822,0.028096420988182,0.027523624710739,0.004406377587234,0.832041357427861,0.828993707895279,0.109511751661662,1.10696145361346,1.114642202854156,0.099565269520746,0.078106821428088,0.076786924153566,0.012828431182756,3.463091150353413,3.497864603996277,0.298633578162776,0.919204946060371,0.925089806318283,0.029137512175177,0.868012757015477,0.864329695701599,0.108012031784716,0.035971399711414,0.034159857779741,0.010789197622021,0.223018775178649,0.220641776919365,0.030324949138856,25.14742294401837,25.69863033294678,4.501793946469112,0.8301698379218581,0.787542771548033,0.8758110782537303,1.100133506078076,0.836817409163631,0.5932763533655664,0.6413175772919996,-3.793802061910222,51.51527293026448,0.5109740243958704,0.8108118260455224,10.25620937717245,0.07016458676283814,0.9125480418122978,0.8346374598846376,0.8904283580688203,0.8197214167447281,0.7842966755708214,0.7152219459294168,2.280266881731703,25.10369602031594,11.25620937717245,0.4334678350209679,25.30249690366692
484,1823,0.027008364997403,0.025273082777858,0.007502728438903,0.858812243380721,0.884048312902451,0.149405600832795,1.112447382935641,1.155337035655975,0.172649352473052,0.089967100035487,0.087292820215225,0.015617767916913,3.026718286821679,3.062873482704163,0.279026434369847,0.911392723097685,0.935960829257965,0.084289842690493,0.897985890145202,0.915305584669113,0.129520361847643,0.039173647007224,0.031060305424035,0.030884565487921,0.252310501037734,0.250637739896774,0.030698940880884,28.11011525043501,30.23088359832764,8.20538616158943,0.884245279245078,0.828012764453888,0.908956732210825,1.133670726454305,0.8258668280540598,0.5700687424234907,0.6090732908934281,-4.799375230218799,55.30401734635228,0.6041307358970742,0.8476638238730168,9.48546240587003,0.1340705103286398,0.9285020479986322,0.8840199941453027,0.9170348443312617,0.8265809032164094,0.7992340392658263,0.7122087566740328,2.346256609634878,29.28444734867344,10.48546240587003,0.4932688385055277,29.46866014913149
485,1824,0.031918031989602,0.030992133542895,0.006617880451619,0.785388069417569,0.813731849193573,0.159430118309723,1.045524723306525,1.095855712890625,0.181559976031181,0.084146991856186,0.082924008369446,0.014388333501513,3.237531877092463,3.272729873657227,0.321990918898718,0.886933557873754,0.917322754859924,0.079613019654993,0.831735356806776,0.850779294967651,0.144985592000063,0.046347287444253,0.038167141377926,0.023704921652782,0.232020114761806,0.232385903596878,0.033268371229858,20.88478731010749,23.19045257568359,6.691898607066149,0.812612153589725,0.767855286598205,0.8618774475124078,1.085041069723274,0.8223761058291816,0.570913275454476,0.6223690325240596,-3.326753399665402,50.5470038950443,0.4967520054818983,0.7931163858298544,9.259746383426483,0.05857151644705613,0.8998227965044119,0.8149710558520156,0.8775847638816465,0.80336212326247,0.7746936596884617,0.7020690933778222,2.255038269531119,22.07907824174953,10.25974638342648,0.380630136247278,22.29088331618411
486,1825,0.03084044959914,0.029761488549411,0.006497106297579,0.778596514675744,0.809093147516251,0.173601178622684,1.04380668207783,1.097570359706879,0.189038851329739,0.082359339936687,0.081362262368202,0.013588203376574,3.242191377875082,3.243607997894287,0.298104451797495,0.890968411694808,0.920080453157425,0.078192915015171,0.82212875489563,0.846291691064835,0.160438220223969,0.043532240138973,0.036757927387953,0.022411673267344,0.227611511576756,0.229615174233913,0.035315396402395,21.87219818750741,24.02517032623291,7.42892917034305,0.809533763676882,0.764929428696633,0.8614744733039332,1.084816578152684,0.8245848851997047,0.5731690508914904,0.6229553610497381,-3.387357431558639,50.35619921982288,0.5048097626048466,0.7896449079905727,9.401526044531215,0.06474695203377494,0.9023651757509998,0.8134109661604063,0.8779877665370793,0.8036920573685555,0.7761220073860986,0.7032838213682152,2.25277229759854,22.81497041365604,10.40152604453121,0.3943684551407371,23.02337893355211
487,1826,0.030856761451599,0.028479648754001,0.008761346745086,0.75353719922886,0.792838156223297,0.172072949253242,1.019441787041772,1.082306265830994,0.198465824875208,0.080446835338538,0.078511439263821,0.014184229929097,3.40315301156158,3.413190603256226,0.362461462595143,0.882902383402812,0.920202612876892,0.095277809528796,0.798443095560231,0.827186405658722,0.154357875685149,0.044905896408274,0.034958895295858,0.025824950585816,0.217004325067619,0.214960649609566,0.032092131459552,21.69211385893542,24.0634822845459,7.978682550779147,0.792227510362864,0.748674966394901,0.8532173666281134,1.076228206652018,0.8266277441114251,0.5874658024068838,0.6384091874834495,-3.322185965104837,49.27575238049036,0.5124390226423301,0.7718512680823706,9.535871121648121,0.06836976300769024,0.9027834320916435,0.7988194563494136,0.8724041882400624,0.7989003139250256,0.7750634959853593,0.7025208598871815,2.233696291126942,23.45610781883435,10.53587112164812,0.4058526966959214,23.66168606468319
488,1827,0.02853637689532,0.027473504655063,0.005382631337477,0.829887891157516,0.858928799629211,0.151929232103742,1.094672231299788,1.137626111507416,0.164969574315712,0.09333448625978,0.091857768595219,0.01128411183724,2.969864100502637,2.971783518791199,0.224705972058026,0.907979982001278,0.928489029407501,0.072635399029153,0.868732181194034,0.891092479228973,0.137752096054615,0.038844290357747,0.033707935363054,0.020859670341892,0.247754849001545,0.247304275631905,0.027386933124084,25.39511700509218,26.96773338317871,7.156159878877886,0.8573845438659189,0.799234710633754,0.8915621899368777,1.116112937267282,0.8130978270801587,0.5655218190390435,0.6090775454826013,-4.144305417794275,53.76906596124174,0.592807926065759,0.8206156117589041,8.700785168815349,0.1252621772908938,0.9185556436492306,0.8589746507735255,0.9026364693802602,0.8084236593301802,0.7903615562207958,0.699273404205685,2.312749981027022,26.24119518100086,9.700785168815349,0.4510876334857331,26.43568849979658
489,1828,0.028970462807819,0.027938422746956,0.006422215662144,0.736593131099058,0.809704214334488,0.219759711872012,0.988030500943246,1.090617418289185,0.238531116024035,0.083780676328942,0.082152992486954,0.01444166696448,3.374046010141787,3.387096047401428,0.399770640145421,0.874494547856891,0.921804159879684,0.087617512951004,0.781264179893162,0.843067079782486,0.205502811068407,0.044671048765759,0.036054627969861,0.020233146585354,0.214811718852624,0.219260282814503,0.043006506858392,21.43213921826819,24.57680130004883,10.10603376815698,0.8070124518126249,0.760914087295532,0.8607077901349537,1.084102096834813,0.8224141586434809,0.5872076903328661,0.6370200047800932,-3.461796638112139,50.26468168944122,0.5106765728134773,0.7896243572583257,9.262159104141777,0.07954453997229376,0.9034445090190528,0.8117160975136377,0.8777460835503822,0.8008385183109602,0.7766293840191428,0.7011610886483965,2.250468832541803,23.17624805732344,10.26215910414178,0.4008935230595158,23.38304753795345
490,1829,0.024242549141815,0.023240907117724,0.004979753052619,0.725307977287627,0.779460191726685,0.203001018860121,0.995170358586239,1.075779676437378,0.218331761963138,0.077823702334995,0.076779186725616,0.012517111019869,3.595643790894516,3.584454774856567,0.408652179544338,0.8962174545211,0.929948151111603,0.074365521111096,0.760991333736538,0.808802127838135,0.190882730386595,0.03568335688199,0.030200878158212,0.016556639190092,0.195047370532527,0.200260862708092,0.037335026469812,26.18924555266644,27.55027198791504,12.50191343429347,0.778601249679923,0.732022941112519,0.8500282082023632,1.073159234772433,0.8266016107997074,0.6030755966985043,0.6485045386429605,-3.560394581812717,48.57920732349154,0.5562309176491145,0.7572155517939374,9.534132521206983,0.1127409833556666,0.9117400184620807,0.7902484166952989,0.8722175150389996,0.7924720116585099,0.7793782851568016,0.7001109630750639,2.222939194550023,26.58751241016027,10.53413252120698,0.4562372785126105,26.78074867893242
491,1830,0.027884871357674,0.023836450651288,0.009108689849196,0.666789130310166,0.717773139476776,0.19345841349618,0.924713995259051,1.018636167049408,0.234579248789362,0.083457382006799,0.078534383326769,0.022215871874289,3.639047571479807,3.716107130050659,0.545181239261669,0.860210506292506,0.922835975885391,0.111232943108851,0.713732205065465,0.750092506408691,0.173940177564224,0.046943074304633,0.030592757277191,0.031762156428383,0.19241596947386,0.187954314053059,0.041469012675112,21.46315200044551,24.91881847381592,11.34057722400035,0.7194997491314999,0.671558123081922,0.8143154149149313,1.032204700482752,0.8104469350449364,0.5992645357285273,0.6493727502913814,-2.937993207331251,45.08764998987311,0.5620968252945417,0.6969049939252351,8.55113511603798,0.1139735519733889,0.896860648954537,0.7300091497207085,0.8427126119895458,0.758179133965482,0.7648676735003671,0.6792836914051769,2.148429733800616,24.31667658997816,9.55113511603798,0.4206027351122172,24.51863032849074
492,1831,0.03447405402656,0.032927960157394,0.007527948896437,0.645718527934301,0.674263477325439,0.200614311668749,0.8998701213857,0.960892200469971,0.236785450395608,0.102539206559682,0.10095439851284,0.018589479885459,3.145848318305727,3.088240623474121,0.416116750821029,0.837173000529,0.879547715187073,0.105851089589135,0.70102688566453,0.722577393054962,0.18256987665012,0.055308357615181,0.046683017164469,0.029566860771468,0.214258567367289,0.221082761883736,0.0425559538074,15.83077813750404,15.60408306121826,8.167347633615323,0.6758943758904931,0.6216229945421221,0.7706233101721662,0.9806671878019332,0.7548257406780918,0.5314356323583506,0.6042146698605412,-2.100406568495479,42.72451780736443,0.4731203814226876,0.6734008770803437,6.157463208134119,0.07581499821972726,0.8358546892321363,0.6672453870059303,0.7987656084384337,0.7045047937297064,0.7273465741760059,0.6320314196973968,2.067124720866323,15.224200554912,7.157463208134119,0.2150206783617129,15.47837815429214
