Plot_ID,_Bluecount,_Bluesum,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,_DVImean,_DVImedian,_DVIstdev,_EVImean,_EVImedian,_EVIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,_GVImean,_GVImedian,_GVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,_NDVImean,_NDVImedia,_NDVIstdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_RVImean,_RVImedian,_RVIstdev,_VARImean,_VARImedia,_VARIstdev
165,12144.0,617.1718131303787,0.050821130857245,0.049240991473198,0.012752276235978,1.196343058487094,1.191596210002899,0.127496310924074,3.103399518744748,3.090101718902588,0.340838240621459,0.140372829708701,0.136531241238117,0.034463009661505,0.180344258436911,0.175231344997883,0.046795651362025,0.383188894266393,0.383784547448158,0.022134540413935,0.341438836478217,0.343802660703659,0.02967075032361,0.126500064554981,0.123113851994276,0.029600322589256,1.285000302839892,1.278098464012146,0.153651364887671,4.200514533990143,4.155362844467163,0.519703591630906,0.906985156242987,0.907189011573792,0.013264086337572,1.258149227115162,1.252740800380707,0.137544978485084,0.061806168508432,0.060387011617422,0.013416691011178,0.295222792402646,0.290009811520576,0.053338369849267,20.9528722501555,20.54917335510254,3.221097345988574,-0.324015945828077,-0.325530827045441,0.040604707331421
166,12145.0,661.7556630875915,0.054487909681975,0.052894782274961,0.013558939985703,1.191728493719741,1.197201251983643,0.142492264560974,3.112076149295023,3.116514444351196,0.376919176661365,0.160394583679904,0.155775666236877,0.03966715106197,0.20342216679298,0.197175145149231,0.053151797558752,0.388334866603641,0.390257477760315,0.022712510595904,0.33282130399988,0.338657855987549,0.036801659671117,0.143226615347799,0.139681160449982,0.03388672814723,1.293855980729409,1.293042778968811,0.170881501519566,3.664534716509948,3.64007830619812,0.53609988688024,0.89300772066026,0.895197153091431,0.020262463587483,1.263299231163117,1.264046907424927,0.151267065402658,0.071570737348902,0.070207871496677,0.016619294139391,0.331413105730168,0.325060963630676,0.063898774296273,18.3512362917935,18.08344841003418,3.57639601135388,-0.303562793692673,-0.30590483546257,0.043367766864985
167,12145.0,663.7379957921803,0.054651131806684,0.053298700600863,0.011193440326279,1.130180825790587,1.1343754529953,0.125683746246879,2.954338326234295,2.958405733108521,0.325774217762405,0.138310145075403,0.13484713435173,0.029358080214678,0.170993671609497,0.166774123907089,0.03974542814859,0.35491772507409,0.357095330953598,0.026342046869799,0.30083772494205,0.307706207036972,0.040370790747289,0.131923478477995,0.129138141870499,0.025793135167143,1.223252485352026,1.222615838050842,0.145474302664348,3.770082458403436,3.776110172271729,0.470588943731678,0.888229255084395,0.892280161380768,0.020909453467386,1.201066505810811,1.201698899269104,0.130125919383663,0.070885680000593,0.069305844604969,0.014067918006677,0.310164047351292,0.304653406143188,0.047601119525024,17.47949587773668,17.56668090820313,3.216791677614664,-0.346640827888665,-0.346961826086044,0.039037027497027
168,12146.0,758.0725276693702,0.062413348235581,0.061074923723936,0.013204623675441,1.041544775161558,1.036466836929321,0.13921579759361,2.749249233870535,2.732595205307007,0.367208084778826,0.154725663390311,0.151395864784718,0.033185115100041,0.190977543048658,0.186300195753574,0.04734936338257,0.350174858906056,0.349217057228088,0.027548582437172,0.295542264451369,0.297329396009445,0.040419054961234,0.14874596470774,0.146042883396149,0.027707457277173,1.138327578515447,1.129315853118896,0.167015657707354,3.261333168720897,3.265838027000427,0.336181406178309,0.865892250455821,0.866353541612625,0.015526125561585,1.121897692875082,1.114590048789978,0.147003986842975,0.080352917825167,0.079601004719734,0.012314670807962,0.326724799818249,0.321760028600693,0.050811456534169,14.11288700397415,13.96485710144043,1.748361509164424,-0.334583242642669,-0.336643576622009,0.045148737406382
169,12144.0,700.6665499582887,0.057696520912244,0.056181780993938,0.014869459263693,1.072326287587955,1.063310086727142,0.174155674935043,2.829575736306323,2.802178502082825,0.458951818447621,0.154232184339759,0.15011627972126,0.042596380405522,0.186974967452262,0.181974597275257,0.060704129034735,0.353820829484145,0.357280313968658,0.033469877309597,0.281090552690997,0.288831561803818,0.054917601128944,0.14664300225923,0.143371015787125,0.034642269132949,1.174046065619066,1.160522878170013,0.207853705824393,3.328175153382054,3.318429708480835,0.384440952347235,0.867628101342909,0.870085597038269,0.019584279828388,1.153683586720971,1.1427201628685,0.183507793068497,0.081357299294065,0.079816158860922,0.015639054664039,0.332473203024492,0.326448917388916,0.065905583979148,14.42247917651345,14.39475059509277,2.168211607522435,-0.333297036809059,-0.333576515316963,0.056988236109469
170,12143.0,686.473875457421,0.056532477596757,0.054505199193954,0.013440959645494,1.081746021301146,1.077508211135864,0.157997353173923,2.848101137782561,2.830980062484741,0.415635465698524,0.147972698679836,0.142629534006119,0.039512777324846,0.179418048308829,0.17223271727562,0.054166900715354,0.351186145637266,0.352953433990479,0.030474089088258,0.282210004386713,0.287983477115631,0.045192853954961,0.141589942830237,0.137208506464958,0.032680158739299,1.180645653146756,1.171625018119812,0.187848622000701,3.409163100808002,3.410602331161499,0.440452040980135,0.872553178538191,0.875626564025879,0.021390264820068,1.160420730573817,1.153283357620239,0.166147080640627,0.07867470940735,0.076745897531509,0.015850657026611,0.327613740353208,0.320032984018326,0.063585401812597,15.09638583470655,15.08060169219971,2.476808326016761,-0.341240459494277,-0.343586921691895,0.052503789190643
171,12143.0,721.4728012867272,0.059414708168223,0.05760395154357,0.012714372746489,1.101292882991133,1.100883007049561,0.148669759818102,2.898111173577063,2.890504598617554,0.388850134699913,0.164407680523015,0.159813731908798,0.037994155607301,0.205462621395927,0.199750602245331,0.052084765121098,0.37155594214408,0.372794538736343,0.026755106674507,0.313316404768255,0.317958772182465,0.039054976802962,0.151275779515993,0.147352024912834,0.031179847245946,1.203279638888268,1.197178244590759,0.176693371266254,3.244574780913011,3.25837254524231,0.38488158945303,0.874290267320478,0.878395259380341,0.021925553938353,1.180022053336485,1.175682544708252,0.155259346661714,0.078729170400879,0.077276706695557,0.014747409254746,0.340805169694076,0.334882289171219,0.057845540416231,15.32552935787906,15.44672393798828,2.467321117816748,-0.311697956225232,-0.313483774662018,0.047055430917258
172,12146.0,619.677031872794,0.051019021231088,0.049605486914515,0.011368126156668,1.016942100844469,1.017655849456787,0.166608880502193,2.674976372677589,2.673666000366211,0.429152862803853,0.137309739107311,0.133731760084629,0.03364298655653,0.164736970996574,0.160691939294338,0.048412165615132,0.35204660650677,0.355320826172829,0.034349140169381,0.274806908531786,0.282889902591705,0.055546316134783,0.131240573668601,0.128221832215786,0.026839994347844,1.101923084653584,1.099884212017059,0.191499947909789,3.502718264633008,3.514887809753418,0.380783774767449,0.871028919741524,0.876201063394547,0.02516216807491,1.091094487589469,1.08949339389801,0.170503828205498,0.074152387017665,0.07244274392724,0.013272842665828,0.302225688776339,0.29811717569828,0.053783903703298,15.02150078179435,15.15522813796997,2.726154500532373,-0.350564488208404,-0.351007848978043,0.049753519289747
173,12144.0,782.2032024487853,0.064410672138405,0.062562260776758,0.014465225537498,0.978733419292215,0.96862381696701,0.150368900955771,2.611185433051018,2.582772374153137,0.395233022975814,0.15274209183842,0.14781840890646,0.038104638185515,0.179019294709994,0.172733902931213,0.053445939587032,0.32658781150751,0.328465327620506,0.028758159310133,0.252028346938886,0.257494613528252,0.046406228755507,0.15429814822962,0.150528058409691,0.032259794872028,1.080572009327109,1.066838920116425,0.180958356058853,3.179308819696209,3.192760944366455,0.355487107306888,0.841425132335253,0.845539420843124,0.025056636410932,1.070176952372505,1.058708250522614,0.157534209274018,0.091443532446218,0.08982989937067,0.015707749133548,0.327999875461131,0.321139127016068,0.05741194345658,11.89671070942451,11.94828748703003,1.844553640303719,-0.351799620138739,-0.35465969145298,0.051032132594306
174,12146.0,678.9147359002382,0.05589615806852,0.054647359997034,0.011161415205098,1.083320437811675,1.080718576908112,0.11874922441215,2.840838111057404,2.82977569103241,0.314406580547261,0.151693561795725,0.148704171180725,0.03124255005277,0.189901049192593,0.185651265084743,0.042976571086217,0.369587089135818,0.370101884007454,0.022672624567188,0.313917957346904,0.316302582621574,0.031118094951876,0.140232289101694,0.137761577963829,0.026080413066859,1.175685706993274,1.169228076934814,0.142521569397477,3.421984205092077,3.397217392921448,0.338421603304075,0.88144695286242,0.882072001695633,0.013898149192656,1.156195296053437,1.151341438293457,0.126158377505959,0.072874858346657,0.072369355708361,0.01181926008387,0.319912769259858,0.31543555855751,0.047810157034005,16.1049869633302,15.9594988822937,2.029897217262709,-0.324506299135596,-0.32588703930378,0.039735889873536
