Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,ndvi_mean,ndvi_median,ndvi_stdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value
1175,0.0166493240095644,0.0161040341481566,0.00480326530736505,0.0524747487521222,0.0516872964799404,0.0127053172557488,0.930014273615915,0.9305947422981259,0.0105007125488168,0.48549463050938596,0.48533040285110496,0.065617010098423,0.0176548465995378,0.0173124158754945,0.0038610776625252296,0.14073201533229998,0.139742344617844,0.0261800905237449
1176,0.022199588642064998,0.0213561998680234,0.00649305284875643,0.0684132905096461,0.0670097656548023,0.0165123295623913,0.918558898038875,0.919542908668518,0.0127051514069803,0.538917974776554,0.539342105388641,0.0568856400006184,0.0230930917960408,0.0224686078727245,0.00543618753738436,0.175280143953163,0.173584848642349,0.0305196002644111
1177,0.0181142872544901,0.0174568798393011,0.00528695997205164,0.0546768605693056,0.053449273109436,0.013521277749027,0.9272546801254109,0.928228616714478,0.0113711245025912,0.499388264652055,0.49888694286346397,0.0658291106034258,0.018922356665571,0.0184686630964279,0.00427335955551342,0.145429251069828,0.14336977899074602,0.0275077627041625
1178,0.0197444026056828,0.0189767479896545,0.0061915292498239,0.0610872387083123,0.0594766438007355,0.0167294740358384,0.923689287361103,0.924734711647034,0.0127767612555345,0.524399264457565,0.52295583486557,0.0649653432592469,0.0210162466118606,0.0204474199563265,0.00535484751107773,0.160488000045586,0.15859517455101,0.0324965399689146
1179,0.0160064891108804,0.0153857432305813,0.0047057304589977105,0.0491346866546093,0.0480598956346512,0.0122000972616776,0.9325955525099091,0.933542132377625,0.0100646632018217,0.484042221981098,0.48273345828056297,0.0683754400572528,0.0169402889378007,0.0164602417498827,0.0038306794133394603,0.13604488811364698,0.134284883737564,0.0267328698979254
1180,0.0210394242815213,0.0203691069036722,0.006070412331451129,0.0645090414466949,0.0630055516958237,0.0162983890998535,0.9194409632996758,0.9199233055114749,0.0118602847482033,0.518081159037116,0.5185964107513429,0.0716655378616088,0.0218373769692009,0.0213340073823929,0.00490824909249205,0.16782971278766098,0.16557478904724102,0.0327047626861868
1181,0.0235313470990441,0.0227346364408731,0.00685430128820087,0.0733316567927954,0.0718616954982281,0.0178502055738497,0.91892222173878,0.9197159409523009,0.0135351792489241,0.556076915699424,0.556192368268967,0.0555141970382012,0.0237320829408611,0.0231005204841495,0.00574165433807866,0.1850726069238,0.183362580835819,0.0314126152313362
1182,0.0174066717569204,0.0169727746397257,0.0044571629087308395,0.0531473505146399,0.0524333585053682,0.0114819200996909,0.927569153167627,0.928767591714859,0.0116316837722354,0.49357845827836205,0.494908913969994,0.0655916749622182,0.0185113526830075,0.0181552860885859,0.0036745653048415204,0.142308893787846,0.14169251173734698,0.0238447719912314
1184,0.016555551169323,0.0162026202306151,0.00392631617083579,0.0477918279911923,0.0473195184022188,0.009602857172782609,0.9269318443502159,0.928190916776657,0.0119397406584884,0.47146562455328894,0.47206644713878604,0.0594331784339545,0.017805813721761002,0.0175594044849277,0.00328227536554589,0.12878249374814402,0.12815456837415698,0.0208073169551814
1185,0.0177581488179408,0.0173573195934296,0.00452683061745971,0.0521561580155845,0.0515175629407167,0.011398165207254998,0.921976247312586,0.924617975950241,0.0140668603132705,0.467461165110415,0.46637448668479903,0.0594626069085826,0.0189696421914429,0.0184689657762647,0.00409187469639871,0.137322850632308,0.136577069759369,0.0240142221376307
1186,0.0216445212348483,0.0209470205008984,0.00581531970559739,0.0633720271272332,0.0622555650770664,0.0142305091049424,0.9110117787983741,0.9123630523681641,0.0138194682290035,0.49177837609661795,0.49158875644207,0.0608915748160025,0.0229373075433759,0.0225197747349739,0.00475021678802371,0.160099351397849,0.158599719405174,0.0279759627544176
1188,0.0166984802608555,0.0160823222249746,0.00453410628730929,0.0458751705726191,0.0448978878557682,0.0102279655823062,0.9318782410836931,0.9327411651611329,0.00985919699568618,0.478432176575101,0.47717633843421897,0.0574940976584179,0.0169310689191475,0.0165135767310858,0.00355568512951552,0.125203804071874,0.12388698011636698,0.0215071413573716
1189,0.0198109471047449,0.0189764797687531,0.00616657947202505,0.0486511633969523,0.0473372787237167,0.0122035687810784,0.927077283042784,0.928081512451172,0.0123229024812163,0.501074008941138,0.499859988689423,0.0595927455806686,0.0191445393465187,0.0185202714055777,0.00482125760956884,0.128573129590341,0.126330450177193,0.0241997404539033
1190,0.0166855171158633,0.0163463279604912,0.0041470972309986896,0.0469730923520449,0.0464837066829205,0.00981959071700516,0.9286777466191171,0.9300813674926759,0.0119463450532555,0.46946177369995296,0.47166374325752297,0.0575317715951735,0.0173327327372786,0.0171125251799822,0.00341194391050881,0.126671821546551,0.126445338129997,0.0207394289768479
1191,0.0165744484305868,0.0159621518105268,0.00474644384227487,0.047235608305749,0.0462980717420578,0.0109587527986372,0.9249181404092242,0.925925493240356,0.0117504170561916,0.447323677030769,0.44827526807784995,0.0596117051733343,0.0174736389080794,0.0170455425977707,0.0037603021969677295,0.12659602583741097,0.125403121113777,0.0228758019951964
1192,0.0166096308045323,0.0160677172243595,0.00445940517861057,0.0484222674735033,0.0476961024105549,0.0107273088664327,0.921768585624101,0.923444211483002,0.014197662051936002,0.44692790929189796,0.447918206453323,0.0620920630869952,0.0181021708792893,0.0177563857287169,0.0037193813454370205,0.127819738849279,0.12704730033874498,0.0221877724518176
1105,0.0226349587171233,0.0212265644222498,0.00793857496625138,0.0617436719447315,0.059531033039093,0.0179115805466071,0.922861399181577,0.9242206811904911,0.0153591791454804,0.576179841570234,0.57524973154068,0.0655290256965931,0.0235024937329202,0.022477775812148996,0.00695715010666306,0.159863175988521,0.15733569860458402,0.0340040110509528
1104,0.0217577084391364,0.0204135105013847,0.007418091454484009,0.0609700451005582,0.0583137981593609,0.0176458808055709,0.922586166153861,0.924096405506134,0.0143468207766885,0.568014408567521,0.566435635089874,0.0711631300160403,0.0231727696556245,0.0220492873340845,0.00653927508938195,0.15830532806522302,0.15460199117660503,0.0337737953522218
