Plot_ID,GrainYield,Block,iBlock,Entry,Name,Blue,Green,Red,RedEdge,NIR,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR,Pedigree,MEAN Average temperature at 2m altitude (TM),MEAN Maximum air temperature at 2m altitude (TX),MEAN Minimum air temperature at 2m altitude (TN),MEAN Precipitation (RR),MEAN Relative humidity in 2m,MEAN Relative humidity in 2m.1,MEAN Wind gust (FG2),MEAN Wind speed in 2m,MEDIAN Average temperature at 2m altitude (TM),MEDIAN Maximum air temperature at 2m altitude (TX),MEDIAN Minimum air temperature at 2m altitude (TN),MEDIAN Precipitation (RR),MEDIAN Relative humidity in 2m,MEDIAN Relative humidity in 2m.1,MEDIAN Wind gust (FG2),MEDIAN Wind speed in 2m,MODE Average temperature at 2m altitude (TM),MODE Maximum air temperature at 2m altitude (TX),MODE Minimum air temperature at 2m altitude (TN),MODE Precipitation (RR),MODE Relative humidity in 2m,MODE Relative humidity in 2m.1,MODE Wind gust (FG2),MODE Wind speed in 2m,SUM Average temperature at 2m altitude (TM),SUM Maximum air temperature at 2m altitude (TX),SUM Minimum air temperature at 2m altitude (TN),SUM Precipitation (RR),SUM Relative humidity in 2m,SUM Relative humidity in 2m.1,SUM Wind gust (FG2),SUM Wind speed in 2m,MIN Average temperature at 2m altitude (TM),MIN Maximum air temperature at 2m altitude (TX),MIN Minimum air temperature at 2m altitude (TN),MIN Precipitation (RR),MIN Relative humidity in 2m,MIN Relative humidity in 2m.1,MIN Wind gust (FG2),MIN Wind speed in 2m,MAX Average temperature at 2m altitude (TM),MAX Maximum air temperature at 2m altitude (TX),MAX Minimum air temperature at 2m altitude (TN),MAX Precipitation (RR),MAX Relative humidity in 2m,MAX Relative humidity in 2m.1,MAX Wind gust (FG2),MAX Wind speed in 2m,STD_DEV Average temperature at 2m altitude (TM),STD_DEV Maximum air temperature at 2m altitude (TX),STD_DEV Minimum air temperature at 2m altitude (TN),STD_DEV Precipitation (RR),STD_DEV Relative humidity in 2m,STD_DEV Relative humidity in 2m.1,STD_DEV Wind gust (FG2),STD_DEV Wind speed in 2m,QUANTILE_25 Average temperature at 2m altitude (TM),QUANTILE_25 Maximum air temperature at 2m altitude (TX),QUANTILE_25 Minimum air temperature at 2m altitude (TN),QUANTILE_25 Precipitation (RR),QUANTILE_25 Relative humidity in 2m,QUANTILE_25 Relative humidity in 2m.1,QUANTILE_25 Wind gust (FG2),QUANTILE_25 Wind speed in 2m,QUANTILE_50 Average temperature at 2m altitude (TM),QUANTILE_50 Maximum air temperature at 2m altitude (TX),QUANTILE_50 Minimum air temperature at 2m altitude (TN),QUANTILE_50 Precipitation (RR),QUANTILE_50 Relative humidity in 2m,QUANTILE_50 Relative humidity in 2m.1,QUANTILE_50 Wind gust (FG2),QUANTILE_50 Wind speed in 2m,QUANTILE_75 Average temperature at 2m altitude (TM),QUANTILE_75 Maximum air temperature at 2m altitude (TX),QUANTILE_75 Minimum air temperature at 2m altitude (TN),QUANTILE_75 Precipitation (RR),QUANTILE_75 Relative humidity in 2m,QUANTILE_75 Relative humidity in 2m.1,QUANTILE_75 Wind gust (FG2),QUANTILE_75 Wind speed in 2m,Staur_Env,Vollebekk_Env
101,6.547081593927896,1,1,1,Zebra,0.7218805151060275,1.8888707552105255,1.4328548759222075,4.2238406054675535,10.71213947236538,23.284267837399724,70.58869873650993,9.279284596443167,8.823268717154853,1.6230061193928147,1.5058800483122514,14.654757372977103,16.884211296212456,21.353221722061466,13.084043562344903,17.210430222303714,25.67661680403254,574.997710958123,6.377567240413371,16.64882865276496,151.85913606061072,8.781956611107432,12.533213222963393,5.2048711045244245,15.399051553169516,14.396864065194235,16.53195447870801,15.309744446439328,41.85584486827554,58.26631767613494,182.8591360606107,-3.7436488631145073,275.3540560683962,Ralle/Dragon,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0000000000002,2126.1000000000004,698.3,308.29999999999995,7127.199999999999,10029.6,1356.2,1435.0000000000002,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
102,7.095954459203036,1,1,19,GN18666,0.7038099216297216,1.7960744565352758,1.33674743073061,4.088164061307903,10.598144724965097,23.564952908553455,71.90017040639113,9.261397294234488,8.802070268429821,1.551591560710219,1.476219614222641,14.71415889073231,16.879022298840773,21.507834082592133,13.221261448547525,17.093696399682134,24.940761108348354,574.0569186862558,7.399589336676412,17.256861438455587,163.52861290034875,9.012206990768629,12.857903490525795,5.315166365874323,15.434645458962297,14.408430291354964,16.636475417919435,15.364705331672463,41.87864314039868,63.129832474600335,194.52861290034875,-2.5037158303887175,312.4562067038326,GN04528/GN03509,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0000000000002,2126.1000000000004,698.3,308.29999999999995,7127.199999999999,10029.6,1356.2,1435.0000000000002,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
103,7.071005692599621,1,1,11,GN15590,0.75350641319528,2.0246284240856776,1.4618584322743184,4.504250215366473,11.171613544225695,23.564410713965593,69.50579578191858,9.709755111951374,9.146985120140016,1.8338920027017567,1.811918621603388,15.094224414005946,17.57311973392569,21.213424379065167,12.977262486389572,16.73860830935019,27.139186236735014,605.0961063895369,7.80925194335743,16.96355597241386,153.3824816969471,9.549791039176668,13.871443450802317,5.759528087151246,15.902380697081057,14.672166437053775,16.9148483633791,15.419569930737591,42.98229769767844,61.69815568414763,184.3824816969471,-2.728153365550698,298.6878197495478,Demonstrant/SW51114,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0000000000002,2126.1000000000004,698.3,308.29999999999995,7127.199999999999,10029.6,1356.2,1435.0000000000002,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
104,7.2495863377609115,1,1,5,Mirakel,0.7125525013543671,1.9283614484593177,1.3228265843354106,4.351697364822031,11.371354617178435,24.329257353004998,71.96107653190673,10.048528032843022,9.442993168719116,1.8213438112288576,1.8977480416186006,15.609909187856578,18.207639173193268,21.773926841672747,13.62613757037938,17.143773657788692,26.988306011918777,627.1330765355377,8.72671984444724,17.98518376524925,159.65103016790482,10.10870965508806,15.512663042301632,6.364218142594548,16.454832123174995,15.119848109861412,17.489905751936146,15.864005008468439,43.87358895943106,66.01904628723808,190.65103016790482,-1.2215259987562919,323.1118502492162,SW38337/NK98533//NK98535,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0000000000002,2126.1000000000004,698.3,308.29999999999995,7127.199999999999,10029.6,1356.2,1435.0000000000002,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
105,7.409783681214422,1,1,24,GN18751,0.658100212458521,1.7436764501035174,1.323602067772297,4.100731698796157,10.833495125174514,23.612455761809304,72.36172223550847,9.509893057402218,9.089818675070998,1.5056506199762163,1.396284175198517,14.906806391191822,17.191041878799748,21.86601281404924,13.393175263338692,17.294626851636334,25.026357432199468,587.3965587373818,7.2784037499345375,17.299824956482396,170.36513036102468,9.17961675994379,13.03439156183288,5.69749270588065,15.639317367469289,14.714344763598277,16.75484462466234,15.636113241677721,42.453848697726336,66.3477704479879,201.36513036102468,-1.8601976859781182,341.0281241079674,QUARNA/GN03531,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0000000000002,2126.1000000000004,698.3,308.29999999999995,7127.199999999999,10029.6,1356.2,1435.0000000000002,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
106,6.63637191650854,1,2,4,Bjarne,0.6760745793580994,1.8379965079948302,1.294846612494438,4.257581699639559,11.7872264906764,24.278730813061774,76.98594912090742,10.492379878181959,9.949229982681569,1.7050718241371214,1.7302830746397382,15.907441383460974,18.726367757056,22.20223199379615,14.011696543958601,17.610863781380424,26.63544787269395,651.2687885109333,8.672161701377668,18.169141588341315,175.77459922111845,9.903275526745075,15.414335809290636,7.04543419475178,16.7723893316883,15.60496649192381,17.62466539285317,16.24839234437502,44.892412760082124,71.43165530130719,206.77459922111845,-0.20044001391606892,372.0144854875871,SvB87293/Bastian,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0000000000002,2126.1000000000004,698.3,308.29999999999995,7127.199999999999,10029.6,1356.2,1435.0000000000002,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
107,6.863537001897534,1,2,8,Alarm,0.6524814907461385,1.750407072715452,1.2236157781444459,4.013516768813132,10.762133583426476,24.311850459389305,73.56847377665362,9.538517805282027,9.011726510711021,1.6247168765403184,1.6620618598535477,15.170586643121815,17.412468387366477,21.923941479471225,13.746175879659308,17.33248401681503,24.78015907844965,593.3827200997621,8.244881548923013,18.07467226653339,167.86290416263358,9.831198081081535,14.546033541748404,5.802264553249027,15.914763572825924,14.73280456134915,17.16177495225708,15.691202419893026,42.590324741200874,66.69177512778245,198.86290416263358,-1.1474459944439421,330.0097679586842,Avle//NK97537/NK98535,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0000000000002,2126.1000000000004,698.3,308.29999999999995,7127.199999999999,10029.6,1356.2,1435.0000000000002,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
108,7.018481973434537,1,2,10,GN14512,0.644578969571742,1.777231428772205,1.2177830878645226,4.0657961852848565,10.88305736333132,24.273351532379728,71.93614791709695,9.665274275466798,9.105825934559114,1.692100800108145,1.7644359058700192,15.234436802141918,17.527946064416565,21.79899342663714,13.622036180401482,17.2124055121949,24.704663458193288,602.2943901643151,8.538297355371233,17.891969422982037,164.095142919879,10.091474377373896,14.323651862918105,6.008268802603041,15.970823342921811,14.728312173595178,17.161496634428445,15.628331117831472,42.82194172077287,67.1337518648327,195.095142919879,-1.1309390810705748,335.28587556023854,GN03531/SW44431,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0000000000002,2126.1000000000004,698.3,308.29999999999995,7127.199999999999,10029.6,1356.2,1435.0000000000002,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
109,6.885859582542696,1,2,13,GN15549,0.6439977176487454,1.71009197179228,1.15299622854217,3.780954420566551,10.453103058040135,24.264860944692565,75.91128523804134,9.300106829497965,8.743011086247854,1.6231899973936441,1.719087249226885,14.919377954220218,16.962707020254587,21.736231330523374,13.946297660220964,17.672504169775735,23.63387775059004,580.2902394998824,8.545203939899464,17.995355200762106,162.4928956681968,9.847739543064556,13.639244831736182,5.611720066427152,15.58231722734194,14.338187138614014,16.923815541144762,15.376020226025883,41.8724320500718,66.018471333735,193.4928956681968,-1.3448551286314034,325.24140503929686,SW45126/GN03529,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0000000000002,2126.1000000000004,698.3,308.29999999999995,7127.199999999999,10029.6,1356.2,1435.0000000000002,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
110,7.350694497153699,1,2,2,Demonstrant,0.872072845231737,2.2575006652623366,1.638578950893134,4.832409154623745,11.716867759823797,23.197552172243853,67.11098049888298,10.078288808930662,9.45936709456146,2.004349534399802,1.9678396684117512,15.240356359510212,17.964516711534635,20.736820090593984,12.717799059682134,16.62130596184604,30.952417806402238,629.4541971106079,8.248669448341618,16.57308267631006,147.7407326631345,9.577537584660973,13.752166301741259,6.136261707247473,16.074147938357108,14.748609355063277,16.862331709367304,15.275217391732891,43.81066037445666,61.66147867166321,178.7407326631345,-3.036724331988926,305.00332732175343,T1005/NK93512,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0000000000002,2126.1000000000004,698.3,308.29999999999995,7127.199999999999,10029.6,1356.2,1435.0000000000002,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
