Plot_ID,GrainYield,Replicates,Block,Name,Line,Days2Heading,Blue,Green,Red,RedEdge,NIR,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR,Days2Maturity,MEAN Average temperature at 2m altitude (TM),MEAN Maximum air temperature at 2m altitude (TX),MEAN Minimum air temperature at 2m altitude (TN),MEAN Precipitation (RR),MEAN Relative humidity in 2m,MEAN Relative humidity in 2m.1,MEAN Wind gust (FG2),MEAN Wind speed in 2m,MEDIAN Average temperature at 2m altitude (TM),MEDIAN Maximum air temperature at 2m altitude (TX),MEDIAN Minimum air temperature at 2m altitude (TN),MEDIAN Precipitation (RR),MEDIAN Relative humidity in 2m,MEDIAN Relative humidity in 2m.1,MEDIAN Wind gust (FG2),MEDIAN Wind speed in 2m,MODE Average temperature at 2m altitude (TM),MODE Maximum air temperature at 2m altitude (TX),MODE Minimum air temperature at 2m altitude (TN),MODE Precipitation (RR),MODE Relative humidity in 2m,MODE Relative humidity in 2m.1,MODE Wind gust (FG2),MODE Wind speed in 2m,SUM Average temperature at 2m altitude (TM),SUM Maximum air temperature at 2m altitude (TX),SUM Minimum air temperature at 2m altitude (TN),SUM Precipitation (RR),SUM Relative humidity in 2m,SUM Relative humidity in 2m.1,SUM Wind gust (FG2),SUM Wind speed in 2m,MIN Average temperature at 2m altitude (TM),MIN Maximum air temperature at 2m altitude (TX),MIN Minimum air temperature at 2m altitude (TN),MIN Precipitation (RR),MIN Relative humidity in 2m,MIN Relative humidity in 2m.1,MIN Wind gust (FG2),MIN Wind speed in 2m,MAX Average temperature at 2m altitude (TM),MAX Maximum air temperature at 2m altitude (TX),MAX Minimum air temperature at 2m altitude (TN),MAX Precipitation (RR),MAX Relative humidity in 2m,MAX Relative humidity in 2m.1,MAX Wind gust (FG2),MAX Wind speed in 2m,STD_DEV Average temperature at 2m altitude (TM),STD_DEV Maximum air temperature at 2m altitude (TX),STD_DEV Minimum air temperature at 2m altitude (TN),STD_DEV Precipitation (RR),STD_DEV Relative humidity in 2m,STD_DEV Relative humidity in 2m.1,STD_DEV Wind gust (FG2),STD_DEV Wind speed in 2m,QUANTILE_25 Average temperature at 2m altitude (TM),QUANTILE_25 Maximum air temperature at 2m altitude (TX),QUANTILE_25 Minimum air temperature at 2m altitude (TN),QUANTILE_25 Precipitation (RR),QUANTILE_25 Relative humidity in 2m,QUANTILE_25 Relative humidity in 2m.1,QUANTILE_25 Wind gust (FG2),QUANTILE_25 Wind speed in 2m,QUANTILE_50 Average temperature at 2m altitude (TM),QUANTILE_50 Maximum air temperature at 2m altitude (TX),QUANTILE_50 Minimum air temperature at 2m altitude (TN),QUANTILE_50 Precipitation (RR),QUANTILE_50 Relative humidity in 2m,QUANTILE_50 Relative humidity in 2m.1,QUANTILE_50 Wind gust (FG2),QUANTILE_50 Wind speed in 2m,QUANTILE_75 Average temperature at 2m altitude (TM),QUANTILE_75 Maximum air temperature at 2m altitude (TX),QUANTILE_75 Minimum air temperature at 2m altitude (TN),QUANTILE_75 Precipitation (RR),QUANTILE_75 Relative humidity in 2m,QUANTILE_75 Relative humidity in 2m.1,QUANTILE_75 Wind gust (FG2),QUANTILE_75 Wind speed in 2m,Staur_Env,Vollebekk_Env
1265,6.653333333333334,1,22,GN14511,1623,68,1.6898111484722964,5.7624780642593025,2.1959268852149334,12.82354485315304,45.185630004983096,55.34766560697519,182.7381178787195,42.989703119768166,39.423151940723784,7.63921809483137,10.327398519789767,47.84026349000675,58.44719174368193,47.800280623594304,33.56732674028421,37.39380072805527,78.63784666924016,2722.0442343478644,34.62330979163031,45.27998294148266,433.54726269771015,29.618122707421122,50.32260814065865,39.926557472393796,48.63400022148193,42.8407979557729,44.79537271747025,39.0196120568699,126.3204206300681,228.08953674646676,495.54726269771015,20.35958040904124,1434.9692422680873,109,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1266,5.386666666666667,1,22,QUARNA,62,67,1.9171716551382678,6.457377865309844,2.6635646609044885,14.0161404666683,44.47140674209864,53.80833630911533,160.0289015876669,41.80784208119414,38.0140288767888,8.334019414576932,11.062406754620492,46.582854087694926,57.13543996875734,45.990155090085096,31.077388800036573,35.59486637106132,81.87555383809939,2660.223053047863,32.40185906414832,42.46402134051337,370.4445183494164,28.460812927631764,47.68683035168529,38.583096392404144,47.40205724893933,41.305620224956016,43.60143238711246,37.56991991685274,123.99716902087924,198.88127191939574,432.4445183494164,15.00165271697679,1150.7893486011872,107,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1301,6.213333333333334,1,23,GN14530,1610,67,1.7518682075316936,5.9926869726153384,2.425221211100281,12.789623805283318,45.51225336244103,54.065909334235506,186.47396654337032,43.087032151340736,39.51956638982569,7.808284526598698,10.405661803673642,47.41236581520138,58.00656901797478,46.9521371610847,33.22041654949924,37.79926950699273,79.81097707808512,2727.9205595410467,33.059417257702286,43.39412347520378,398.93046335554277,28.66112922657826,47.543408457372955,39.80283354752039,48.122307429598344,42.42083960602599,44.0109339611583,38.437948101183274,125.51788127176503,215.2344884170545,460.9304633555428,17.588741718229638,1313.6539248380523,108,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1302,5.626666666666666,1,23,GN08588,1316,68,1.7815847765806958,6.169574541169846,2.4464094586803586,13.178077436912629,45.429028195418695,53.951068731707366,177.23438809070586,42.98261873673833,39.25945365424885,8.111154847078634,10.855756146095977,47.28984173137478,57.8276466001343,46.44586174662328,32.50028574334692,37.03030491533458,80.1145267293489,2727.8837275038795,33.677873319671804,43.00523574849798,384.79200959252637,29.128617057998255,47.30374422620095,39.635772366528684,47.9837673010946,42.02239449560888,43.894632087173676,38.045672271901864,125.26313808782726,214.05575141204187,446.7920095925264,17.275325644421184,1305.4520104202934,108,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1303,5.493333333333334,1,23,SW11112,1546,67,1.7397783012837764,6.0703855205327235,2.369154599756631,13.02778657197795,45.60259145853067,54.42748352853139,180.20658753899716,43.23343685877404,39.53220593799795,8.031838140025041,10.785407220898477,47.68030035131285,58.39283718663754,46.70940249812753,32.892825781475345,37.138081899630336,80.39312538829166,2742.0554483574865,34.83046320230921,43.64603334185603,393.4302800041251,29.857411723549117,48.52885000212599,40.06982490181654,48.44499759063842,42.43465970642879,44.32852926772245,38.3736401499991,126.10845520000106,220.23469154078975,455.4302800041251,18.75347813612386,1355.8455630546898,108,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1304,6.173333333333333,1,23,GN13615,1552,67,1.8094324507988304,6.032574944134068,2.4824872190263383,12.722208722796097,44.972186529041124,53.87130096336203,184.69998218561574,42.48969931001479,38.93961158490705,7.773230218442968,10.330323055940164,47.02781319239452,57.626985053137595,46.575751009464206,32.972851840292435,37.5881288483637,80.15387570634027,2691.385467605196,32.912420941807184,43.12069153520619,387.41379380855045,28.376571977745773,47.268855490007645,39.19550411565937,47.81734568895855,42.07135011590186,43.81589068218389,38.150108148319795,124.73518048396286,209.99099826208914,449.41379380855045,16.51923755897626,1267.0054615317129,109,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1305,6.133333333333333,1,23,GN03597,52,69,1.6119446077635444,5.397404716373784,2.1177650581436858,11.842465012557987,44.224352884655275,55.17588456191156,197.3493785868613,42.1065878265116,38.82694816828149,7.065099766840338,9.497633401812962,47.37215383422593,58.08324195562891,47.937674680848225,34.40762820349023,38.38672608538284,76.72632132997529,2657.580855919899,34.4325337422839,45.31032701062598,433.5204618941834,29.233779452714362,49.59941277075454,39.409795958313055,48.33213210764461,42.85162859796194,44.612082623203996,39.09962477627805,125.04829455323747,226.48990999885314,495.5204618941835,20.39791363432012,1402.6985173458831,111,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1306,5.933333333333334,1,23,GN08596,1318,68,1.861531572865458,6.19245358264498,2.5986989459116705,13.001874017704619,44.868540138085045,53.56647894878404,180.03022774941917,42.26984119217338,38.676086555440065,7.924676646512831,10.478951704881476,46.800818807251275,57.43194600909468,46.169075814933194,32.485459642426534,37.2381568773089,82.16249921326556,2679.9406569997354,32.84503732800873,42.64818239705371,376.26666414781755,28.382770703901457,46.918564453948335,38.971464144647825,47.6105631667295,41.79103153328645,43.603921742696784,37.862379118262936,124.46099809793603,206.42237642949635,438.26666414781766,15.860865251279826,1233.1058900583014,108,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1307,5.453333333333334,1,24,Tjalve,1,68,1.7383800186943839,5.841970286601131,2.5347284645376886,12.586160001001016,43.56278479935,53.29116088403885,181.30590837919124,41.02805633481231,37.72081451274887,7.410832089970189,9.704182526218556,46.02230176749198,56.56479234324042,46.43219071282468,32.37060317775905,37.25750231090359,78.58286180426846,2593.9730529712765,31.595404029418244,42.3466730430205,389.9138531883584,28.003607629083795,45.96203926255148,37.754037889259784,46.97888536409829,41.57386532437703,43.23950764631628,37.90027104491986,122.78267604849026,207.49008337393477,451.9138531883584,15.586701615581532,1254.186191451696,108,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1308,6.586666666666668,1,24,DC623/07-14/08,1545,68,1.8303158563832662,5.930659702487249,2.4172078076042784,12.61901819993933,44.71949007662515,54.50087518510774,188.23618372897656,42.302282269020864,38.78883037413791,7.613795740986949,10.16036451282821,47.25361153068388,58.063876552575664,46.82175655862686,33.38942561958876,37.60998792998978,81.07234871749228,2678.675011936571,34.1666587077208,44.22867152808842,401.50193355564136,28.682996390640934,49.09818075630004,39.19384142027864,48.20355803780258,42.38887913607228,44.31500078471716,38.467869098796456,125.3974403741897,213.53364412214822,463.50193355564136,17.837139049039028,1285.2920869942154,108,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1309,6.5600000000000005,1,24,SW21074,1594,68,1.6437026941343216,5.510659318701653,2.257978183243447,12.030792503066802,44.08265774813752,54.57356302459208,193.3938990415972,41.82467956489408,38.57199842943587,7.119637760025535,9.469127622186365,47.0197560331206,57.77024640847134,47.457729600635915,33.83978592742422,38.070255897070496,77.6424967190454,2639.588019311973,33.631957067685704,44.391177617948934,422.6791278284332,28.912879177270312,48.56947032990345,38.94720546184893,48.02015138225342,42.59743153074804,44.24987532586324,38.80974344636203,124.60440493574275,221.86560663845208,484.6791278284332,18.963539260426238,1373.4663815761255,108,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1310,5.546666666666666,1,24,GN05589,1304,69,1.6442073218293927,6.008593074884756,2.3936965943502617,13.283168384770843,45.679456237837584,54.19700942917494,174.57645263058248,43.285759643487324,39.67086316295283,7.979282233589855,10.636700076384244,47.54391909973772,58.068118174611726,46.88631838926375,32.39258842687565,36.719354761563935,78.83407189505789,2741.7414378306194,32.97836460234552,43.110735513028196,400.1101602621256,29.648046386348167,47.735149661665275,39.884414492918424,48.21188086443985,42.426241443493886,44.100442454634354,38.41514137986226,125.75063195780027,217.78688537008034,462.1101602621256,17.93615353234713,1341.3479820731977,109,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1311,6.08,1,24,GN06573,58,67,1.635158987282725,5.605253157303938,2.285111099358504,12.672771128365584,46.510937957237005,54.50751595173166,191.3405809659116,44.2258268578785,40.90568479993307,7.290236227966644,9.696333846168674,48.16384902037903,58.67386299287018,47.86970642166991,33.72178801401585,37.98699353072321,79.13573184606085,2786.355293790527,33.4096235613966,44.42789474957999,439.568439685064,28.909859765768072,48.27444478199872,40.71149540333299,48.72472491976338,43.42991466053584,44.43911102002681,39.25778192696384,127.01422570154865,229.1568061271129,501.568439685064,19.812087500088577,1456.3920953081629,108,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1312,6.08,1,24,GN13527,1611,68,1.6623330463578871,5.775933526776178,2.3342082814096847,12.575251530441962,45.578545296464185,54.364468380501016,190.29379088324143,43.2443370150545,39.80261176968799,7.555325725784785,10.063367658587406,47.6008200607397,58.14559559824893,47.40542369018103,33.61764549822128,38.02305163142569,78.64223904486896,2732.32923071793,32.91162839979586,43.89017223604384,418.38494094530176,28.84411256933892,48.07124422971259,39.82275715394435,48.30670902025092,42.79465406212822,44.23129335954205,38.81467736602789,125.90269801885736,220.35984867323668,480.38494094530176,18.499055472326646,1363.3936387344993,108,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1313,6.106666666666667,1,25,GN12721,1550,67,1.5313654231763805,5.625808472269598,2.148662916705425,12.756256665037096,45.88159539479585,55.182900639110926,185.52935364108862,43.73293247809042,40.255786922526255,7.571588604657386,10.189268993539395,48.29545283553552,59.129919755116944,47.920517747561576,33.6217436640385,37.47094960326145,77.90176131041187,2763.0617709079925,35.121014583477255,44.876943005974965,437.93160171667694,30.56426104082016,49.929694390301876,40.73772194651947,49.102096614408396,43.447027549699094,44.961301439755744,39.35509160224697,127.39123140434836,236.790910137351,499.93160171667694,21.643938861469888,1518.6014558065972,109,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1314,6.466666666666667,1,25,GN13618,1592,67,1.7199192212416652,5.362908806934684,2.2756324577396643,11.805185097818665,45.48736493436904,54.724321457363246,208.6136152186832,43.21173247662937,40.12445612743436,6.730265934888035,8.907289300987191,47.830017338752256,58.63737248090495,48.18763034769841,34.92003468432007,39.21650785128332,79.86695909302807,2716.1950025655633,33.43776237287351,45.37885437688081,454.0962312089457,27.791045158270755,49.08312058033956,40.15359744409235,48.66828508640543,43.60147164856285,44.580195075178025,39.54324197532805,126.45526176443524,226.7119758894313,516.0962312089457,19.80924371938321,1421.5309019536357,108,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1315,5.973333333333334,1,25,GN04528,53,67,1.6295685941327673,5.698950619492485,2.187081283808645,12.591332570701917,46.50712115299448,54.768504070885285,193.47603060551882,44.320039869185834,40.808170533501986,7.581251361043559,10.218288183203942,48.2672193462615,58.68397233191828,47.94846380017441,34.08560013649303,38.346556251941216,78.08782392952158,2799.677165578504,33.736365248949554,44.719059708321225,436.6528768739121,29.044301040782038,48.40535294122063,40.834080133624646,48.782428832531195,43.25600972776789,44.54856224833301,39.18081887104442,127.04076783438389,230.39041337189195,498.6528768739122,20.2404357116419,1462.2987154119828,107,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
