Plot_ID,GrainYield,Replicates,Block,Name,Line,Days2Heading,Blue,Green,Red,RedEdge,NIR,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR,Days2Maturity,MEAN Average temperature at 2m altitude (TM),MEAN Maximum air temperature at 2m altitude (TX),MEAN Minimum air temperature at 2m altitude (TN),MEAN Precipitation (RR),MEAN Relative humidity in 2m,MEAN Relative humidity in 2m.1,MEAN Wind gust (FG2),MEAN Wind speed in 2m,MEDIAN Average temperature at 2m altitude (TM),MEDIAN Maximum air temperature at 2m altitude (TX),MEDIAN Minimum air temperature at 2m altitude (TN),MEDIAN Precipitation (RR),MEDIAN Relative humidity in 2m,MEDIAN Relative humidity in 2m.1,MEDIAN Wind gust (FG2),MEDIAN Wind speed in 2m,MODE Average temperature at 2m altitude (TM),MODE Maximum air temperature at 2m altitude (TX),MODE Minimum air temperature at 2m altitude (TN),MODE Precipitation (RR),MODE Relative humidity in 2m,MODE Relative humidity in 2m.1,MODE Wind gust (FG2),MODE Wind speed in 2m,SUM Average temperature at 2m altitude (TM),SUM Maximum air temperature at 2m altitude (TX),SUM Minimum air temperature at 2m altitude (TN),SUM Precipitation (RR),SUM Relative humidity in 2m,SUM Relative humidity in 2m.1,SUM Wind gust (FG2),SUM Wind speed in 2m,MIN Average temperature at 2m altitude (TM),MIN Maximum air temperature at 2m altitude (TX),MIN Minimum air temperature at 2m altitude (TN),MIN Precipitation (RR),MIN Relative humidity in 2m,MIN Relative humidity in 2m.1,MIN Wind gust (FG2),MIN Wind speed in 2m,MAX Average temperature at 2m altitude (TM),MAX Maximum air temperature at 2m altitude (TX),MAX Minimum air temperature at 2m altitude (TN),MAX Precipitation (RR),MAX Relative humidity in 2m,MAX Relative humidity in 2m.1,MAX Wind gust (FG2),MAX Wind speed in 2m,STD_DEV Average temperature at 2m altitude (TM),STD_DEV Maximum air temperature at 2m altitude (TX),STD_DEV Minimum air temperature at 2m altitude (TN),STD_DEV Precipitation (RR),STD_DEV Relative humidity in 2m,STD_DEV Relative humidity in 2m.1,STD_DEV Wind gust (FG2),STD_DEV Wind speed in 2m,QUANTILE_25 Average temperature at 2m altitude (TM),QUANTILE_25 Maximum air temperature at 2m altitude (TX),QUANTILE_25 Minimum air temperature at 2m altitude (TN),QUANTILE_25 Precipitation (RR),QUANTILE_25 Relative humidity in 2m,QUANTILE_25 Relative humidity in 2m.1,QUANTILE_25 Wind gust (FG2),QUANTILE_25 Wind speed in 2m,QUANTILE_50 Average temperature at 2m altitude (TM),QUANTILE_50 Maximum air temperature at 2m altitude (TX),QUANTILE_50 Minimum air temperature at 2m altitude (TN),QUANTILE_50 Precipitation (RR),QUANTILE_50 Relative humidity in 2m,QUANTILE_50 Relative humidity in 2m.1,QUANTILE_50 Wind gust (FG2),QUANTILE_50 Wind speed in 2m,QUANTILE_75 Average temperature at 2m altitude (TM),QUANTILE_75 Maximum air temperature at 2m altitude (TX),QUANTILE_75 Minimum air temperature at 2m altitude (TN),QUANTILE_75 Precipitation (RR),QUANTILE_75 Relative humidity in 2m,QUANTILE_75 Relative humidity in 2m.1,QUANTILE_75 Wind gust (FG2),QUANTILE_75 Wind speed in 2m,Staur_Env,Vollebekk_Env
1233,6.386666666666668,1,17,GN13542,1542,67,1.3721484271809554,4.801766978576786,1.9397733402438404,11.11796565353871,41.069985508918755,55.257205685975435,195.40561368581857,39.13021216867491,36.26821853034197,6.291612189728773,8.377696491964183,45.70445591126041,56.10524435282892,48.65161610169121,34.399327057159276,38.29101035329484,72.06575973746062,2462.292475653813,34.21748841083842,45.58071357965953,478.93585543825014,29.722976640710097,49.08050440568664,36.64418344424076,46.971907815222764,42.079948451964974,44.067435994989246,39.089079558658185,121.54106616982439,243.24009766899746,540.9358554382501,22.292534412084162,1601.1346941758627,108,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1234,6.613333333333334,1,17,GN13614,1551,67,1.4741760180331756,4.9191699586808735,1.9570779323112264,11.310465149581432,42.55022639036178,55.49802392437684,200.96925550457192,40.59314845805055,37.6310564316809,6.407085967017345,8.586346820462499,46.62244692474041,57.17627233592465,48.7468533440242,34.86101938049418,38.65509282277873,74.16335834048598,2554.072588537819,34.77681308898809,46.14657391466037,485.35062527075394,29.425277071394973,49.78675969995253,38.116010595389355,47.745272322752314,42.72225674982997,44.48569721253718,39.391032562838845,123.44461591326659,244.06561365923787,547.3506252707539,22.492863755040894,1611.1688810364549,110,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1235,6.32,1,17,GN10521 (Willy),1411,66,1.49137735064141,5.585435839369884,2.0924531894270446,12.609084330499181,43.63755489885806,54.991326900118224,175.47743048084743,41.54510170943102,38.05211905948818,7.587041138671313,10.243042512843335,46.87867194857009,57.30969040228828,47.44328783415019,32.91240712432147,36.828273493477305,75.36705459152478,2632.4254085635744,35.2654784349275,44.26112637471159,425.1938039209912,31.093568186102633,48.68414055101869,38.714878872943366,47.78177369472993,42.0267274599602,44.2368206205902,38.4801893234511,124.00837503839972,236.66502419860848,487.1938039209912,21.129261643244543,1535.0110211952267,109,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1236,6.2266666666666675,1,17,Paros/T9040 ,12,68,1.515176238957798,5.0538923805579605,2.0424403063952856,11.52436642721296,41.57745300233364,55.09999243136294,190.49732781482686,39.535012695938356,36.52356062177568,6.550168215762834,8.744644167367397,45.69554255883179,55.79282615842169,48.205643357876724,34.034168049572095,38.07763626234833,73.24672947328689,2492.558844722808,33.36956504114169,45.37785301159188,452.3461327346051,28.68600608262068,48.47832134271732,36.874095796932544,46.71497085891422,41.625014419632855,43.77372245468183,38.60177313915091,121.05673570848582,226.37447358102227,514.346132734605,20.148627406393327,1410.4895323668989,110,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1237,6.413333333333333,1,18,GN11592,1536,66,1.270551296416673,4.63332817610352,1.8792593949474425,11.037262985482803,41.901688665151596,55.05368531036685,199.16045502404498,40.02242927020414,37.26836048904807,6.116845660842925,8.119210684020025,46.067123831499615,56.360683926931195,48.95000936522995,34.53397586761678,38.540634038823086,71.06135894634532,2511.508507458492,33.75350584529195,45.327571702452694,499.63483996436014,29.89555889819624,47.99882991610506,37.408535970253965,47.15678375141327,42.51497506961924,44.00689144074621,39.34469915599054,122.07763081208982,252.21835878336447,561.6348399643601,22.754881057727538,1720.6467917182567,108,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1238,6.506666666666667,1,18,GN06600 (Mirakel),1401,68,1.4166184631176275,5.024647123180336,2.066024981671929,11.857501015067106,43.22221357375384,54.9839323026438,189.49521128457022,41.156188592081904,38.19756645057351,6.566650801571114,8.698862950410748,46.784040710032414,57.4564206578277,48.38383922859093,33.81911268827241,37.72730278946774,76.12284258182531,2587.7162011852506,34.906141639497825,45.11624312906915,479.05974353451535,30.369837291453795,48.883875767646074,38.58396240798709,47.861656591397,42.882826478275085,44.32940442564976,39.314555022911975,124.14043737337913,249.75439256404806,541.0597435345153,22.630146538382952,1689.4272330765896,107,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1239,6.706666666666668,1,18,Cadenza,1443,74,1.3557258548680715,4.7417777618393275,1.8248911846894766,11.063934009522205,41.836652636528015,56.20112102680302,202.39636566074296,40.01176145183854,37.094874874688685,6.302938484121107,8.489868587395168,46.70442685359723,57.56115809281843,49.17335660469377,35.34088176788279,38.838382266005986,72.7760458379795,2517.3811501963064,34.85684326134918,46.91609766185651,493.1079208285148,30.393116230749893,51.52382764048459,38.14473080414678,48.06325092841878,42.973867655829935,44.978089656038,39.73797326352663,123.5030139499296,246.38158764652098,555.1079208285148,23.7967414224804,1609.6766988961595,116,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1240,6.666666666666666,1,18,NK01565,1301,69,1.3507792525924747,4.668214063160124,1.8332714159041639,10.893847048282616,41.663509368896484,55.52505894138027,202.1974396387467,39.83023795299232,36.99529530573636,6.152377457823609,8.2540115387179,46.11772415977866,56.39990705887702,48.996228379030505,34.99950904895271,38.82082079708534,71.40925144294592,2503.2119830697775,34.26574732213371,46.12231574433554,492.4523429454428,29.64678419829742,49.095066345496605,37.37426349483108,47.23029766854274,42.39408764205705,44.2234791909671,39.307674154396025,121.99819298444487,246.38159551723416,554.4523429454429,22.862017799283578,1632.5757510038022,110,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1241,7.1866666666666665,1,18,SW21094,1554,67,1.427888269303376,4.800358467735347,1.9688863912597308,11.141471978276973,41.88256699591876,55.031576568685104,199.11203193242625,39.913680604659035,37.08220852818341,6.203942274907586,8.247859794879309,45.94686789966351,56.15575444591294,48.617127767187114,34.50503424980456,38.54394890420238,72.47217442752276,2508.079719338566,33.50872020324034,45.46868440568761,481.1039311319311,28.99946767156306,48.269079947016515,37.20290507923855,46.99495838207232,42.206113767226604,43.91128588096601,39.06382505658402,121.77935678789612,239.05968784773756,543.1039311319312,21.402337617359848,1564.8309333984382,108,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1242,4.28,1,18,ALTAR 84/AE.SQUARROSA (224)//ESDA,36,68,1.4482156175654435,5.2907119533047196,2.2705979507882135,12.123226508498195,41.559140890836716,54.43239908820636,177.81018083116635,39.288542940048494,36.26842893753199,6.862610338255782,8.974485160457,45.52116397435947,56.048897407139094,47.51595757949882,32.790106776070225,36.96870555661477,76.82597571931522,2478.1171365035702,33.11218525584501,43.70424537529422,436.9195660825049,29.99957531632759,48.11032429727706,36.5567662065454,46.77210854107016,41.63380155528314,43.654906097659754,38.43488294046346,121.60861622704752,230.53337532186868,498.9195660825049,19.52174092726527,1492.13052341463,109,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1243,6.373333333333334,1,19,GN14539,1601,68,1.4681228110566724,5.09684086404741,1.9543861821293902,11.771048318594694,43.54932031780481,55.46267474665934,193.1793270611145,41.59493413567543,38.4524794537574,6.771172734908756,9.13187294397502,47.17722495820905,57.81949421163182,48.46217730898386,34.37417477137443,38.12279733306394,74.73000705781469,2621.394235417246,35.51653324706514,45.79449552324324,471.2227768573466,30.247951789929523,49.647068953455474,39.08473729472662,48.194692924042414,42.92756004228119,44.65468212779913,39.345072755265456,124.63513579835953,246.19784919892015,533.2227768573466,22.79665270786165,1631.3224248229417,109,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1244,6.640000000000001,1,19,GN08597,1319,69,1.5126051846891628,5.175672547891739,2.1585555779747634,11.910016786307105,43.29356988519431,54.45069532667604,190.11649993666873,41.13501430721954,38.117897337302566,6.6801843331195485,8.833879071846617,46.48974324161289,56.97560913026542,47.981000140153164,33.68178182628094,38.02510281483559,75.48571770356018,2588.7855372298513,33.34304530149822,44.42091719892058,455.7441452846721,29.16627791340201,47.51413326106733,38.2730858170727,47.45995787557937,42.462706043535086,43.89804257026709,38.91944496330175,123.45324415416152,236.2269649899157,517.7441452846721,20.264091609676395,1553.2552121028352,107,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1245,6.24,1,19,GN08530,1407,67,1.4243648611009108,5.2560767503455255,2.065561023540809,12.345172796398403,44.50449623912573,55.01207626814954,189.65307982656006,42.43893521558492,39.24841948878021,7.022227616049331,9.386518933437722,47.35434964211987,57.7747078247729,48.640984791591876,33.913240289266156,38.00999299497572,75.07742580300072,2673.9567420072844,32.93314421534411,44.83113400296385,473.06535917830854,29.83775256113175,48.49940711954501,39.50520591341546,48.12808812464351,43.00466388434245,44.37620955901587,39.37074916799237,125.06200014732795,243.4729745433853,535.0653591783085,21.463533144918454,1633.7881541442082,107,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1246,6.626666666666666,1,19,SW51069,59,68,1.3083161236718186,4.244352063164117,1.9403761411085605,10.344311319291595,39.20271584391594,55.120002470165105,207.4079475147462,37.262339702807374,34.95836378075182,5.240011861547853,6.767837327159986,44.69809895522986,55.153780801330385,49.334526438614155,34.93471658082622,38.93922161953924,70.19835646898404,2327.899419050664,31.081139980139007,45.955959976944044,520.0380085836073,27.868271127813536,48.80115523467955,35.038762671591876,46.25335766070462,42.127033419115406,43.75712162531204,39.46556171341712,119.36449237353958,238.29252326744117,582.0380085836072,20.851636235892297,1578.0479822170257,109,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1247,6.613333333333334,1,19,SW01032,1511,68,1.5303583550266946,4.972864098846918,2.0085383611731187,11.976949427276855,44.01343566924333,55.777831484922494,195.6669451836267,42.004897308070205,39.040571570396416,6.406831481494022,8.567741874698575,47.63593861827742,58.59117310413866,48.9771113518729,34.597733980925426,38.13236234228644,76.77051425076611,2638.866867991165,35.305100365134436,46.755326597697625,498.06487456866387,29.395682689097583,51.10770011662946,39.66546523012672,48.74236890171625,43.71062673920103,45.08536323450129,39.96675529993476,125.92213435779766,246.5980027041314,560.0648745686639,23.281577902976714,1626.874008558753,109,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
1248,6.08,1,19,GN11514,1537,67,1.5394799741916376,4.960150280967351,2.2124180314131063,12.054862555116408,42.626682728528976,53.982747584051175,184.96677353053587,40.41426469711587,37.66653244756163,6.168402556329956,8.031167593318958,45.81640608766151,56.02317183617691,48.14162853585555,33.046111687425196,37.65829792846182,74.74781121758201,2534.7651718091224,31.84639557381001,44.221099374629226,467.41323150217306,27.684354052118728,46.28067196839293,37.32498765611313,46.74568078679058,42.203460543948424,43.35789633213553,38.84530724761553,121.97326681177364,231.59267397430375,529.4132315021732,19.115167291394904,1516.6916062062958,106,15.348648648648647,21.05135135135136,9.79459459459459,3.65638994042903,77.76216216216217,97.96846846846833,14.918018018018017,15.519819819819821,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.8,18.2,8.0,0.0,86.0,99.9,14.8,15.2,1703.7,2336.7,1087.1999999999998,405.85928338762216,8631.600000000002,10874.499999999998,1655.9,1722.6999999999998,9.1,12.4,0.3,0.0,44.5,62.0,10.8,11.2,24.1,33.1,18.3,35.8,97.9,99.9,19.0,19.5,3.035782507027707,3.9766332234205097,3.256290076363754,6.534447020074943,10.934483020194369,4.798825272577023,1.8610944091239434,1.9807170336118094,13.3,18.45,7.9,0.0,70.95,97.9,13.85,14.350000000000001,15.4,20.4,10.1,0.4,80.0,99.9,15.1,15.8,16.9,23.3,12.1,2.838273615635182,85.80000000000001,99.9,16.0,16.9,0,1
