Plot_ID,GrainYield,Block,iBlock,Entry,Name,Blue,Green,Red,RedEdge,NIR,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR,Pedigree,MEAN Average temperature at 2m altitude (TM),MEAN Maximum air temperature at 2m altitude (TX),MEAN Minimum air temperature at 2m altitude (TN),MEAN Precipitation (RR),MEAN Relative humidity in 2m,MEAN Relative humidity in 2m.1,MEAN Wind gust (FG2),MEAN Wind speed in 2m,MEDIAN Average temperature at 2m altitude (TM),MEDIAN Maximum air temperature at 2m altitude (TX),MEDIAN Minimum air temperature at 2m altitude (TN),MEDIAN Precipitation (RR),MEDIAN Relative humidity in 2m,MEDIAN Relative humidity in 2m.1,MEDIAN Wind gust (FG2),MEDIAN Wind speed in 2m,MODE Average temperature at 2m altitude (TM),MODE Maximum air temperature at 2m altitude (TX),MODE Minimum air temperature at 2m altitude (TN),MODE Precipitation (RR),MODE Relative humidity in 2m,MODE Relative humidity in 2m.1,MODE Wind gust (FG2),MODE Wind speed in 2m,SUM Average temperature at 2m altitude (TM),SUM Maximum air temperature at 2m altitude (TX),SUM Minimum air temperature at 2m altitude (TN),SUM Precipitation (RR),SUM Relative humidity in 2m,SUM Relative humidity in 2m.1,SUM Wind gust (FG2),SUM Wind speed in 2m,MIN Average temperature at 2m altitude (TM),MIN Maximum air temperature at 2m altitude (TX),MIN Minimum air temperature at 2m altitude (TN),MIN Precipitation (RR),MIN Relative humidity in 2m,MIN Relative humidity in 2m.1,MIN Wind gust (FG2),MIN Wind speed in 2m,MAX Average temperature at 2m altitude (TM),MAX Maximum air temperature at 2m altitude (TX),MAX Minimum air temperature at 2m altitude (TN),MAX Precipitation (RR),MAX Relative humidity in 2m,MAX Relative humidity in 2m.1,MAX Wind gust (FG2),MAX Wind speed in 2m,STD_DEV Average temperature at 2m altitude (TM),STD_DEV Maximum air temperature at 2m altitude (TX),STD_DEV Minimum air temperature at 2m altitude (TN),STD_DEV Precipitation (RR),STD_DEV Relative humidity in 2m,STD_DEV Relative humidity in 2m.1,STD_DEV Wind gust (FG2),STD_DEV Wind speed in 2m,QUANTILE_25 Average temperature at 2m altitude (TM),QUANTILE_25 Maximum air temperature at 2m altitude (TX),QUANTILE_25 Minimum air temperature at 2m altitude (TN),QUANTILE_25 Precipitation (RR),QUANTILE_25 Relative humidity in 2m,QUANTILE_25 Relative humidity in 2m.1,QUANTILE_25 Wind gust (FG2),QUANTILE_25 Wind speed in 2m,QUANTILE_50 Average temperature at 2m altitude (TM),QUANTILE_50 Maximum air temperature at 2m altitude (TX),QUANTILE_50 Minimum air temperature at 2m altitude (TN),QUANTILE_50 Precipitation (RR),QUANTILE_50 Relative humidity in 2m,QUANTILE_50 Relative humidity in 2m.1,QUANTILE_50 Wind gust (FG2),QUANTILE_50 Wind speed in 2m,QUANTILE_75 Average temperature at 2m altitude (TM),QUANTILE_75 Maximum air temperature at 2m altitude (TX),QUANTILE_75 Minimum air temperature at 2m altitude (TN),QUANTILE_75 Precipitation (RR),QUANTILE_75 Relative humidity in 2m,QUANTILE_75 Relative humidity in 2m.1,QUANTILE_75 Wind gust (FG2),QUANTILE_75 Wind speed in 2m,Staur_Env,Vollebekk_Env
201,5.733082352941177,2,6,20,GN16511,1.8142289783512853,5.886150195075963,2.9640336748834795,12.329034452398089,37.51816356872937,52.91363874006479,159.91395415768457,34.89018469497398,32.01259662646346,6.994037736917157,8.730540787156247,42.58451759980514,52.963929052632395,45.35377005957601,30.724764092690506,35.722568445418666,75.28883819515312,2208.51460443886,31.984048027260975,41.27469735106715,356.86362699288026,28.972116604033125,45.82088583799115,31.962527157718768,44.345933033696895,39.12017499528668,42.08075331084323,36.567782149739635,115.26574440487512,189.4259940193963,418.8636269928803,12.390024960997884,1082.254094049415,Berserk/GN05567,14.241441441441436,20.05675675675676,8.486486486486486,2.625759309798398,72.75045045045044,96.04954954954943,13.500000000000004,13.893693693693697,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,14.1,18.2,11.3,0.0,86.0,99.9,15.9,15.2,1580.8000000000002,2226.3000000000006,942.0,291.4592833876222,8075.3,10661.499999999998,1498.5,1542.2000000000003,2.6,4.6,-5.0,0.0,31.5,39.9,6.6,7.0,24.1,33.1,18.3,21.2,94.5,99.9,19.0,19.5,4.155926074862441,5.043458799125522,4.466206168886245,4.67889617773671,13.428564357530588,7.977854278323154,3.265995602067963,3.4660241639843643,12.3,17.75,5.800000000000001,0.0,62.55,95.65,11.2,11.55,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,16.8,22.950000000000003,11.5,2.838273615635182,84.0,99.9,15.95,16.8,0,1
303,5.651470208728654,1,1,23,SW170015,1.744996420781204,5.559163269731853,2.8714213246196936,11.847131535677168,37.0454475745054,52.797936792876285,164.21818099051555,34.58873233980114,31.93824803882439,6.501908794062804,8.041082209327083,42.12377161028336,51.8951314253473,45.9219534710158,31.01861991693096,36.049964345951665,71.61863729853465,2181.343312427138,30.024775018120035,41.47964634259646,381.0001687970564,28.007189470306592,44.18367024273697,31.48921354026024,43.64444141622591,38.873909588631896,41.59272496760067,36.578926243965675,113.67895570578088,197.05245720372628,443.0001687970563,13.306565408321765,1167.202927222047,SW40251/SW41483xSc.257-94-2a2/NK96556,14.241441441441436,20.05675675675676,8.486486486486486,2.625759309798398,72.75045045045044,96.04954954954943,13.500000000000004,13.893693693693697,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,14.1,18.2,11.3,0.0,86.0,99.9,15.9,15.2,1580.8000000000002,2226.3000000000006,942.0,291.4592833876222,8075.3,10661.499999999998,1498.5,1542.2000000000003,2.6,4.6,-5.0,0.0,31.5,39.9,6.6,7.0,24.1,33.1,18.3,21.2,94.5,99.9,19.0,19.5,4.155926074862441,5.043458799125522,4.466206168886245,4.67889617773671,13.428564357530588,7.977854278323154,3.265995602067963,3.4660241639843643,12.3,17.75,5.800000000000001,0.0,62.55,95.65,11.2,11.55,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,16.8,22.950000000000003,11.5,2.838273615635182,84.0,99.9,15.95,16.8,0,1
304,5.715365464895637,1,1,8,GN15590,1.7903795345957398,5.844184973073276,2.867959147710514,12.303910110879354,37.75803531097702,53.33122635756065,168.15362110766546,35.316613995187595,32.51209265890012,7.030031263840293,8.85907343011885,42.75632130756097,52.65661115475392,46.040420108161456,31.5746022904078,36.37464149771716,72.74220875037587,2231.1776931627546,31.827944965088356,42.02566571903791,382.81495131995666,29.063215348300115,45.69101291487286,32.33320759383976,44.24465106027716,39.231560688727996,42.08558620200378,36.80808896219414,114.9446855101128,197.69229733624817,444.81495131995666,14.087978183770757,1156.6858195450973,Demonstrant/SW51114,14.241441441441436,20.05675675675676,8.486486486486486,2.625759309798398,72.75045045045044,96.04954954954943,13.500000000000004,13.893693693693697,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,14.1,18.2,11.3,0.0,86.0,99.9,15.9,15.2,1580.8000000000002,2226.3000000000006,942.0,291.4592833876222,8075.3,10661.499999999998,1498.5,1542.2000000000003,2.6,4.6,-5.0,0.0,31.5,39.9,6.6,7.0,24.1,33.1,18.3,21.2,94.5,99.9,19.0,19.5,4.155926074862441,5.043458799125522,4.466206168886245,4.67889617773671,13.428564357530588,7.977854278323154,3.265995602067963,3.4660241639843643,12.3,17.75,5.800000000000001,0.0,62.55,95.65,11.2,11.55,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,16.8,22.950000000000003,11.5,2.838273615635182,84.0,99.9,15.95,16.8,0,1
305,5.800124478178369,1,1,13,GN16558,1.721118303721651,5.414377487064424,2.849118303331998,11.659291988599385,37.47130489906831,53.32331057212059,175.2400173362949,35.036999968485176,32.48483099480079,6.258518367075196,7.684130229474822,42.82533273156577,53.18393025573867,46.450239304044466,32.15190862549707,36.95414054515215,73.11634492736991,2204.3067570564863,31.587891942540747,42.424752139694974,405.2146996097219,28.65233504948827,46.3100650896213,32.28481269856452,44.59213502767951,39.90057469085611,42.36610094787645,37.385557175814846,115.69632886375244,204.6380343268744,467.2146996097219,15.103104910078883,1229.3742009860587,NK01533/Saar//NK01513,14.241441441441436,20.05675675675676,8.486486486486486,2.625759309798398,72.75045045045044,96.04954954954943,13.500000000000004,13.893693693693697,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,14.1,18.2,11.3,0.0,86.0,99.9,15.9,15.2,1580.8000000000002,2226.3000000000006,942.0,291.4592833876222,8075.3,10661.499999999998,1498.5,1542.2000000000003,2.6,4.6,-5.0,0.0,31.5,39.9,6.6,7.0,24.1,33.1,18.3,21.2,94.5,99.9,19.0,19.5,4.155926074862441,5.043458799125522,4.466206168886245,4.67889617773671,13.428564357530588,7.977854278323154,3.265995602067963,3.4660241639843643,12.3,17.75,5.800000000000001,0.0,62.55,95.65,11.2,11.55,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,16.8,22.950000000000003,11.5,2.838273615635182,84.0,99.9,15.95,16.8,0,1
306,6.402565464895637,1,2,14,GN17554,1.6229515659667604,5.4930627064897255,2.6738320256013033,12.074060875582097,38.66865161560383,54.18277543558249,174.71057730325288,36.36328106716064,33.627373570215724,6.689341821411385,8.439039692059286,43.92725749354833,54.49469152600559,46.882265409614696,32.48465810568683,36.80748584704016,73.33671222813601,2291.233163907435,33.29502555104979,43.2544800739137,420.00682294970187,30.44206508129534,48.20401098546949,33.88900860815557,45.621193678054006,40.63231705499931,43.159947824798635,37.87333865615637,117.82249534715294,214.12036611199485,482.006822949702,17.3084947687692,1308.3727897987728,Bombona/Berserk//Berserk 4,14.241441441441436,20.05675675675676,8.486486486486486,2.625759309798398,72.75045045045044,96.04954954954943,13.500000000000004,13.893693693693697,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,14.1,18.2,11.3,0.0,86.0,99.9,15.9,15.2,1580.8000000000002,2226.3000000000006,942.0,291.4592833876222,8075.3,10661.499999999998,1498.5,1542.2000000000003,2.6,4.6,-5.0,0.0,31.5,39.9,6.6,7.0,24.1,33.1,18.3,21.2,94.5,99.9,19.0,19.5,4.155926074862441,5.043458799125522,4.466206168886245,4.67889617773671,13.428564357530588,7.977854278323154,3.265995602067963,3.4660241639843643,12.3,17.75,5.800000000000001,0.0,62.55,95.65,11.2,11.55,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,16.8,22.950000000000003,11.5,2.838273615635182,84.0,99.9,15.95,16.8,0,1
307,6.07656925996205,1,2,18,SW141010,1.742855186799731,5.700279023264373,2.7997319276219765,11.877504252880664,38.11708830481,53.6468005630145,174.86154197399253,35.729526023933786,32.9799376301797,6.857970932107036,8.638625256700642,43.27994938929488,53.6285386565231,46.492043702085866,32.329551854368106,36.994082772121956,73.28641846573262,2253.7550971861906,31.326325112456935,42.61647377083231,410.58226580698283,29.065579246596307,46.7124116730666,33.12470962767917,44.92383706121971,39.95497750502741,42.588380485828644,37.35868744303711,116.50876138899346,206.765551916089,472.58226580698283,15.664661296723702,1245.4994718281991,Chamsin/SW51047,14.241441441441436,20.05675675675676,8.486486486486486,2.625759309798398,72.75045045045044,96.04954954954943,13.500000000000004,13.893693693693697,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,14.1,18.2,11.3,0.0,86.0,99.9,15.9,15.2,1580.8000000000002,2226.3000000000006,942.0,291.4592833876222,8075.3,10661.499999999998,1498.5,1542.2000000000003,2.6,4.6,-5.0,0.0,31.5,39.9,6.6,7.0,24.1,33.1,18.3,21.2,94.5,99.9,19.0,19.5,4.155926074862441,5.043458799125522,4.466206168886245,4.67889617773671,13.428564357530588,7.977854278323154,3.265995602067963,3.4660241639843643,12.3,17.75,5.800000000000001,0.0,62.55,95.65,11.2,11.55,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,16.8,22.950000000000003,11.5,2.838273615635182,84.0,99.9,15.95,16.8,0,1
308,5.565407210626187,1,2,16,GN17607,1.8787250270583868,6.00058368806878,3.100088258316651,12.387689563414074,37.60405918408198,53.03843161039723,170.60273828840585,35.02424675622832,32.2759008944345,7.022354090762524,8.682814217187994,42.70423183862242,53.09626552249845,45.87745044844478,31.69042268796588,36.60476947917606,74.83224185127172,2211.388639845452,30.91222255578849,41.64253818017213,385.3519407061608,28.56026200498099,46.08985023733981,32.23071414356579,44.45184259217373,39.47980906207286,42.1806567888727,36.94803444641156,115.66516694829603,198.12894395619733,447.35194070616075,13.927004057782712,1167.0210520953867,QUARNA/GN03531//Zebra,14.241441441441436,20.05675675675676,8.486486486486486,2.625759309798398,72.75045045045044,96.04954954954943,13.500000000000004,13.893693693693697,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,14.1,18.2,11.3,0.0,86.0,99.9,15.9,15.2,1580.8000000000002,2226.3000000000006,942.0,291.4592833876222,8075.3,10661.499999999998,1498.5,1542.2000000000003,2.6,4.6,-5.0,0.0,31.5,39.9,6.6,7.0,24.1,33.1,18.3,21.2,94.5,99.9,19.0,19.5,4.155926074862441,5.043458799125522,4.466206168886245,4.67889617773671,13.428564357530588,7.977854278323154,3.265995602067963,3.4660241639843643,12.3,17.75,5.800000000000001,0.0,62.55,95.65,11.2,11.55,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,16.8,22.950000000000003,11.5,2.838273615635182,84.0,99.9,15.95,16.8,0,1
309,6.392133586337762,1,2,5,SW11011,1.763338651558747,5.640234401477725,2.7878291941120352,11.836265756878124,38.38966204454647,53.622514497243515,176.2826431217366,35.98065094150287,33.22852602114953,6.729300957284665,8.466574487005543,43.44208856151375,53.863173587538306,46.44090489766973,32.372339945437695,37.08214641339702,74.04052858948822,2268.9240533043067,32.14870888326682,42.6477421394385,405.34500938896974,28.98980754102827,46.828952793282056,33.35113056493934,45.088267403100886,40.11523215242996,42.66399712590289,37.427510577447705,116.85055605111249,205.1108084576101,467.3450093889698,15.46989079474062,1227.0983135967174,Monsun/SW46164,14.241441441441436,20.05675675675676,8.486486486486486,2.625759309798398,72.75045045045044,96.04954954954943,13.500000000000004,13.893693693693697,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,14.1,18.2,11.3,0.0,86.0,99.9,15.9,15.2,1580.8000000000002,2226.3000000000006,942.0,291.4592833876222,8075.3,10661.499999999998,1498.5,1542.2000000000003,2.6,4.6,-5.0,0.0,31.5,39.9,6.6,7.0,24.1,33.1,18.3,21.2,94.5,99.9,19.0,19.5,4.155926074862441,5.043458799125522,4.466206168886245,4.67889617773671,13.428564357530588,7.977854278323154,3.265995602067963,3.4660241639843643,12.3,17.75,5.800000000000001,0.0,62.55,95.65,11.2,11.55,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,16.8,22.950000000000003,11.5,2.838273615635182,84.0,99.9,15.95,16.8,0,1
310,6.017889943074005,1,2,6,SW21074,1.7078322896325246,5.627089424174747,2.7614423981415266,11.748949483283365,38.3179202667572,53.56153236723046,178.4766298695974,35.93282049955489,33.18357522140059,6.784904160575438,8.545974227352048,43.37210484228125,53.728678803879696,46.48951705859727,32.51833091958752,37.27058152045983,73.18188676827545,2265.9390410994656,32.084202565841245,42.51119067035304,403.97010244279556,29.244863387116336,46.51048967225751,33.26232133577288,44.99911744460968,40.05955230811844,42.592279513035216,37.41326271800538,116.65394902517963,205.97377811100316,465.9701024427957,15.522993452767459,1237.1363738796197,SW46375/SW51169,14.241441441441436,20.05675675675676,8.486486486486486,2.625759309798398,72.75045045045044,96.04954954954943,13.500000000000004,13.893693693693697,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,14.1,18.2,11.3,0.0,86.0,99.9,15.9,15.2,1580.8000000000002,2226.3000000000006,942.0,291.4592833876222,8075.3,10661.499999999998,1498.5,1542.2000000000003,2.6,4.6,-5.0,0.0,31.5,39.9,6.6,7.0,24.1,33.1,18.3,21.2,94.5,99.9,19.0,19.5,4.155926074862441,5.043458799125522,4.466206168886245,4.67889617773671,13.428564357530588,7.977854278323154,3.265995602067963,3.4660241639843643,12.3,17.75,5.800000000000001,0.0,62.55,95.65,11.2,11.55,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,16.8,22.950000000000003,11.5,2.838273615635182,84.0,99.9,15.95,16.8,0,1
311,6.0257138519924105,1,3,20,GN17508,1.771076885997858,5.695427147931827,2.788335224956969,12.319095479708063,40.68637323082689,54.180650433317034,186.0665744677083,38.32146376856452,35.569655447756816,6.831442184908827,8.623200017900894,45.112951253546754,56.06023941000281,47.29046076604743,33.304063204956044,37.75686033941651,76.17231243411537,2409.360158946179,33.34793939706007,43.74042359268475,436.21212433778135,29.693430410527142,48.52188467548996,35.96754370521178,46.68198069125697,41.80345672489349,43.637366122919666,38.56075962712542,120.746562237418,218.18322430593716,498.21212433778135,17.8967404201097,1350.2983383069422,NK01533/Saar//NK01513,14.241441441441436,20.05675675675676,8.486486486486486,2.625759309798398,72.75045045045044,96.04954954954943,13.500000000000004,13.893693693693697,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,14.1,18.2,11.3,0.0,86.0,99.9,15.9,15.2,1580.8000000000002,2226.3000000000006,942.0,291.4592833876222,8075.3,10661.499999999998,1498.5,1542.2000000000003,2.6,4.6,-5.0,0.0,31.5,39.9,6.6,7.0,24.1,33.1,18.3,21.2,94.5,99.9,19.0,19.5,4.155926074862441,5.043458799125522,4.466206168886245,4.67889617773671,13.428564357530588,7.977854278323154,3.265995602067963,3.4660241639843643,12.3,17.75,5.800000000000001,0.0,62.55,95.65,11.2,11.55,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,16.8,22.950000000000003,11.5,2.838273615635182,84.0,99.9,15.95,16.8,0,1
312,5.8392440227704,1,3,7,SW141570,1.694160604485298,5.4884084567847555,2.902168007737299,11.84416333739724,38.22209872050333,53.40899826975043,181.85032584526022,35.75115452657738,33.23049092879113,6.380488301346912,7.805861547299452,43.280517920829986,53.787828044457754,46.78384887638324,32.61492591915417,37.35083599311159,74.13827480099442,2245.8958155060927,30.347860259117876,42.5388435898318,418.89506461120703,28.633065288788075,46.606736243032195,33.10465287029068,44.99445740429046,40.405665883320275,42.564101817216205,37.72567762460598,116.75445912901256,206.15200608104473,480.89506461120703,15.264646124881777,1246.957216224495,SW51047/Quarna//SW51047,14.241441441441436,20.05675675675676,8.486486486486486,2.625759309798398,72.75045045045044,96.04954954954943,13.500000000000004,13.893693693693697,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,14.1,18.2,11.3,0.0,86.0,99.9,15.9,15.2,1580.8000000000002,2226.3000000000006,942.0,291.4592833876222,8075.3,10661.499999999998,1498.5,1542.2000000000003,2.6,4.6,-5.0,0.0,31.5,39.9,6.6,7.0,24.1,33.1,18.3,21.2,94.5,99.9,19.0,19.5,4.155926074862441,5.043458799125522,4.466206168886245,4.67889617773671,13.428564357530588,7.977854278323154,3.265995602067963,3.4660241639843643,12.3,17.75,5.800000000000001,0.0,62.55,95.65,11.2,11.55,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,16.8,22.950000000000003,11.5,2.838273615635182,84.0,99.9,15.95,16.8,0,1
313,6.431253130929792,1,3,19,SW151065,1.790098822072754,5.964008812382426,2.9322001736858665,12.292708491570849,39.674260577297176,53.74779721033796,178.90455901466603,37.15021018434735,34.26187088719835,7.205718629006226,9.064647198228439,44.25160485832584,55.054146370424064,46.42918742719536,32.55067327251074,37.13503362858358,76.71962595474258,2344.5461829468013,32.654712280748754,42.57455378083509,403.58707123899865,29.608729739963962,47.84749737272169,34.654875293670194,45.8870837092958,40.73166208753063,43.097654369740546,37.71288004334127,118.93897549982705,205.21518875108458,465.58707123899865,15.575565782645143,1225.672407291367,Mirakel/3/Vinjett/449979//CanonM7M15S13N/Tjalve-2,14.241441441441436,20.05675675675676,8.486486486486486,2.625759309798398,72.75045045045044,96.04954954954943,13.500000000000004,13.893693693693697,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,14.1,18.2,11.3,0.0,86.0,99.9,15.9,15.2,1580.8000000000002,2226.3000000000006,942.0,291.4592833876222,8075.3,10661.499999999998,1498.5,1542.2000000000003,2.6,4.6,-5.0,0.0,31.5,39.9,6.6,7.0,24.1,33.1,18.3,21.2,94.5,99.9,19.0,19.5,4.155926074862441,5.043458799125522,4.466206168886245,4.67889617773671,13.428564357530588,7.977854278323154,3.265995602067963,3.4660241639843643,12.3,17.75,5.800000000000001,0.0,62.55,95.65,11.2,11.55,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,16.8,22.950000000000003,11.5,2.838273615635182,84.0,99.9,15.95,16.8,0,1
314,6.2291354838709685,1,3,25,SW21279,1.7827321494053134,6.118736163872909,2.7236196844861578,12.926469955373324,41.281966917575346,54.36964392155576,173.744063630899,38.916162739603166,35.767141243807025,7.731120493854345,10.036789099446635,45.497460657985066,56.49296520586634,46.6739649551633,32.55265157188223,36.83996260984485,76.77479253682529,2460.9306242080356,34.55538768425369,43.32449352858237,404.6541006590024,31.067696677392192,48.860744739873404,36.64619941259526,46.98699193167954,41.465270390807774,43.81834008060126,38.10674562328809,121.49146658660791,214.37561412515714,466.65410065900227,17.603736717624002,1303.4155861092977,,14.241441441441436,20.05675675675676,8.486486486486486,2.625759309798398,72.75045045045044,96.04954954954943,13.500000000000004,13.893693693693697,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,14.1,18.2,11.3,0.0,86.0,99.9,15.9,15.2,1580.8000000000002,2226.3000000000006,942.0,291.4592833876222,8075.3,10661.499999999998,1498.5,1542.2000000000003,2.6,4.6,-5.0,0.0,31.5,39.9,6.6,7.0,24.1,33.1,18.3,21.2,94.5,99.9,19.0,19.5,4.155926074862441,5.043458799125522,4.466206168886245,4.67889617773671,13.428564357530588,7.977854278323154,3.265995602067963,3.4660241639843643,12.3,17.75,5.800000000000001,0.0,62.55,95.65,11.2,11.55,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,16.8,22.950000000000003,11.5,2.838273615635182,84.0,99.9,15.95,16.8,0,1
315,6.741601518026568,1,3,10,SW141187,1.617200150246073,5.436844927510059,2.5698534902341033,11.358987205241935,38.2741967766388,54.40429508726168,188.90587146832877,36.05327472831529,33.35644909302119,6.686636214539937,8.525686255722253,43.914110615139165,54.65906692469432,47.19568550681442,33.50724229908086,37.79994515794093,72.50263698539742,2271.0695091106813,33.14670247290514,43.6508516918418,439.74588543314945,30.047814340240258,48.49274691752192,33.89035033724378,45.735620401810706,40.7852915961635,43.338990617104635,38.09200707648497,117.99227066268307,216.35178911923208,501.7458854331495,17.795856265199994,1328.1040672220108,SW51114/SW71124,14.241441441441436,20.05675675675676,8.486486486486486,2.625759309798398,72.75045045045044,96.04954954954943,13.500000000000004,13.893693693693697,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,14.1,18.2,11.3,0.0,86.0,99.9,15.9,15.2,1580.8000000000002,2226.3000000000006,942.0,291.4592833876222,8075.3,10661.499999999998,1498.5,1542.2000000000003,2.6,4.6,-5.0,0.0,31.5,39.9,6.6,7.0,24.1,33.1,18.3,21.2,94.5,99.9,19.0,19.5,4.155926074862441,5.043458799125522,4.466206168886245,4.67889617773671,13.428564357530588,7.977854278323154,3.265995602067963,3.4660241639843643,12.3,17.75,5.800000000000001,0.0,62.55,95.65,11.2,11.55,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,16.8,22.950000000000003,11.5,2.838273615635182,84.0,99.9,15.95,16.8,0,1
316,6.680314231499052,1,4,24,SW170020,1.7325128133199963,5.646922799891854,2.862253745662942,11.712487293936901,38.69796432522051,53.27592069128304,179.01528144558932,36.25863412289924,33.52639531539065,6.6990790408007665,8.338846596764501,43.50911870852717,54.058233487784406,46.408384664928455,32.50206524803404,37.400290628942315,73.80941125814391,2284.8075996742973,30.73809574184274,42.22212380520871,407.54162820068404,28.639588716004997,46.06347032441593,33.68486992134919,45.15346314212668,40.26463443110846,42.562509412810144,37.473492645741764,117.38457544013515,205.6474920253218,469.54162820068404,15.426866342148479,1233.8037346347924,SW41483/SW40350x(SWKungsjetxSW51114),14.241441441441436,20.05675675675676,8.486486486486486,2.625759309798398,72.75045045045044,96.04954954954943,13.500000000000004,13.893693693693697,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,14.1,18.2,11.3,0.0,86.0,99.9,15.9,15.2,1580.8000000000002,2226.3000000000006,942.0,291.4592833876222,8075.3,10661.499999999998,1498.5,1542.2000000000003,2.6,4.6,-5.0,0.0,31.5,39.9,6.6,7.0,24.1,33.1,18.3,21.2,94.5,99.9,19.0,19.5,4.155926074862441,5.043458799125522,4.466206168886245,4.67889617773671,13.428564357530588,7.977854278323154,3.265995602067963,3.4660241639843643,12.3,17.75,5.800000000000001,0.0,62.55,95.65,11.2,11.55,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,16.8,22.950000000000003,11.5,2.838273615635182,84.0,99.9,15.95,16.8,0,1
317,6.093521062618597,1,4,4,SW01074,1.7313724875786503,5.827852716469497,2.821635739732331,12.216291444036793,39.50251819017258,53.53307270793802,173.64989579093924,37.06608471217591,34.12593394010112,7.102697205628011,8.980259886472247,44.13001721763971,54.91087360164823,46.22230175212874,32.16645615571373,36.88764064932523,74.77356648606828,2341.571113613546,32.828633554973464,42.23901296318049,393.6425447993675,30.019044319531172,46.94757646929544,34.62399690356274,45.770929286140905,40.55560214527815,42.96550515295434,37.55340039181959,118.80886752962834,207.5577328309152,455.6425447993675,15.9972047831547,1247.1461087355297,SWKronjet//Tahti/SW38074,14.241441441441436,20.05675675675676,8.486486486486486,2.625759309798398,72.75045045045044,96.04954954954943,13.500000000000004,13.893693693693697,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,14.1,18.2,11.3,0.0,86.0,99.9,15.9,15.2,1580.8000000000002,2226.3000000000006,942.0,291.4592833876222,8075.3,10661.499999999998,1498.5,1542.2000000000003,2.6,4.6,-5.0,0.0,31.5,39.9,6.6,7.0,24.1,33.1,18.3,21.2,94.5,99.9,19.0,19.5,4.155926074862441,5.043458799125522,4.466206168886245,4.67889617773671,13.428564357530588,7.977854278323154,3.265995602067963,3.4660241639843643,12.3,17.75,5.800000000000001,0.0,62.55,95.65,11.2,11.55,14.8,20.1,9.3,0.4,73.9,98.8,14.5,15.2,16.8,22.950000000000003,11.5,2.838273615635182,84.0,99.9,15.95,16.8,0,1
