Plot_ID,_Bluemean,_Bluemedia,_Bluestdev,_DVImean,_DVImedian,_DVIstdev,_EVImean,_EVImedian,_EVIstdev,_EXGmean,_EXGmedian,_EXGstdev,_EXGRmean,_EXGRmedia,_EXGRstdev,_GLImean,_GLImedian,_GLIstdev,_GNDVImean,_GNDVImedi,_GNDVIstde,_Greenmean,_Greenmedi,_Greenstde,_GVImean,_GVImedian,_GVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,_NDVImean,_NDVImedia,_NDVIstdev,_NIRmean,_NIRmedian,_NIRstdev,_Redmean,_Redmedian,_Redstdev,_RedEdgeme,_RedEdge_1,_RedEdgest,_RVImean,_RVImedian,_RVIstdev,_Varimean,_Varimedia,_Varistdev,_Bluemea_1,_Bluemed_1,_Bluestd_1,_DVImean_1,_DVImedi_1,_DVIstde_1,_EVImean_1,_EVImedi_1,_EVIstde_1,_EXGmean_1,_EXGmedi_1,_EXGstde_1,_EXGRmea_1,_EXGRmed_1,_EXGRstd_1,_GLImean_1,_GLImedi_1,_GLIstde_1,_GNDVIme_1,_GNDVIme_2,_GNDVIst_1,_Greenme_1,_Greenme_2,_Greenst_1,_GVImean_1,_GVImedi_1,_GVIstde_1,_MTCImea_1,_MTCImed_1,_MTCIstd_1,_NDVImea_1,_NDVImed_1,_NDVIstd_1,_NIRmean_1,_NIRmedi_1,_NIRstde_1,_Redmean_1,_Redmedi_1,_Redstde_1,_RedEdge_2,_RedEdge_3,_RedEdge_4,_RVImean_1,_RVImedi_1,_RVIstde_1,_Varimea_1,_Varimed_1,_Varistd_1
1601,0.028068276853286,0.025669533759356,0.01054336926281,0.235344158150402,0.231853798031807,0.035313678005979,0.709600703928586,0.695162028074265,0.131511556379464,0.02494087817928,0.022742303088307,0.013386023126615,-0.029255238961235,-0.025815907865763,0.025929347263172,0.098022975756191,0.096081051975489,0.04308470653016,-0.111780863597106,-0.115581765770912,0.047975802788423,0.071338296765982,0.066945653408766,0.023730945258198,0.181853051337729,0.173539012670517,0.057248229795562,2.024917926794244,1.999183118343353,0.307777718667969,0.577373445653731,0.581107616424561,0.063966021178562,0.325011596678339,0.318289130926132,0.05987029384434,0.089667438499942,0.083300035446882,0.031022289991508,0.169017367687918,0.162473671138287,0.045073393655011,3.844575573175854,3.774496078491211,0.755509388484504,-0.600866353902767,-0.602799654006958,0.036733440821857,0.031361852272508,0.029056278988719,0.011637567146613,0.223806272260599,0.214210152626038,0.050421944703081,0.683569608226239,0.667066991329193,0.147697311844031,0.017357319658226,0.012951800599694,0.021431137296961,-0.042332515715744,-0.044807687401772,0.056027236800703,0.079772582738038,0.052626699209213,0.100665998668418,-0.111264327776784,-0.156928524374962,0.138027300565633,0.071053708926347,0.067250698804855,0.022650602758677,0.167672301609599,0.158858001232147,0.070248635709954,2.140057694273392,2.091245412826538,0.38834186512352,0.558062340930853,0.541813671588898,0.113736323858206,0.317194518234329,0.31099796295166,0.064279909551694,0.093388245913275,0.087914079427719,0.040174526179192,0.16660048939502,0.161864325404167,0.044045648832485,3.992211234245548,3.365036487579346,1.970407058652187,-0.616633726635335,-0.633729219436646,0.070038827903347
1602,0.037577874058223,0.034740155562758,0.014718626658353,0.236615697355975,0.233096219599247,0.036381883854842,0.757952122052442,0.74406823515892,0.141820961763521,0.025612610465145,0.023371557705104,0.015923477205668,-0.048303101533703,-0.043752269819379,0.036243100315865,0.080057261074368,0.075796000659466,0.045814038377405,-0.127375997960317,-0.133362531661987,0.050211692483229,0.090212439090242,0.086030200123787,0.029825723379528,0.194954825386108,0.186411589384079,0.06430328409662,1.968241323215909,1.946462690830231,0.301847869312515,0.513789132878069,0.514010637998581,0.07597856369405,0.353850090973918,0.348453715443611,0.065270080848977,0.117234393648107,0.110721558332443,0.040717258720692,0.198553685156544,0.193677045404911,0.051189173866406,3.221080135149408,3.1153165102005,0.702003475357528,-0.596272840305808,-0.598271608352661,0.039486458171505,0.040726888490912,0.037256233394146,0.01662403907763,0.215845082687252,0.205167844891548,0.04918966284831,0.702871243176996,0.689689517021179,0.146712973112027,0.014412778534991,0.011616935953498,0.02103984482362,-0.064692509444451,-0.067675583064556,0.064487246952575,0.063731450490165,0.036482609808445,0.096155953948038,-0.123940407918922,-0.16846975684166,0.129588573771136,0.086833789874178,0.081344030797482,0.03043142753274,0.166482556095549,0.158408313989639,0.073281709752519,2.180674081568666,2.106203556060791,0.470874183876898,0.497190346343639,0.468720555305481,0.135536632238014,0.334372995476798,0.330427676439285,0.066916358469674,0.118527912731625,0.114491507411003,0.053622285088108,0.188633955982932,0.183860048651695,0.052732938511526,3.502097540098613,2.76449728012085,2.119776758545248,-0.616286916838642,-0.628820836544037,0.063211289172906
1603,0.032219219558396,0.029298657551408,0.012393941102168,0.236103908941242,0.231084913015366,0.039407283307657,0.719538319259437,0.70300567150116,0.135672913240821,0.02323057854722,0.020758053287864,0.013620077200431,-0.035388829736302,-0.032250098884106,0.028220979373635,0.085366986318225,0.081418730318546,0.042269902184425,-0.116156715458146,-0.123106338083744,0.048907287599248,0.075693958684304,0.070538818836212,0.025762921189859,0.184792777070124,0.176291823387146,0.060606403392032,2.142384218366837,2.123233079910278,0.285668588715741,0.561236147884116,0.563502371311188,0.074696922398314,0.33204202822351,0.324504435062408,0.061145383063271,0.095938119265706,0.088971816003323,0.033739304611935,0.172204098818506,0.165551170706749,0.044327348855974,3.697058175927426,3.581926345825195,0.834226458133953,-0.609767288638572,-0.612663269042969,0.036672265716661,0.035439494080751,0.032416950911283,0.013209337824827,0.201430904894198,0.199364252388477,0.039208523118185,0.627809567582186,0.617393463850021,0.136767933376,0.013320796794491,0.011446140706539,0.016347717763301,-0.049694378449382,-0.046427780762315,0.04413480031393,0.056629845553463,0.045772621408105,0.071151638652664,-0.128782302215561,-0.146127752959728,0.093063994446972,0.072933101361515,0.06761647388339,0.024159623370429,0.130978082818995,0.13159317523241,0.070749102993724,2.239499252891105,2.169559597969055,0.481333220680581,0.52225172484074,0.52069690823555,0.09111445660231,0.298536816744441,0.29241444170475,0.062908090099649,0.09710591185548,0.089543409645557,0.038375697280535,0.161315934799652,0.155259422957897,0.043900508646555,3.384251416462667,3.172724843025208,1.127248164321155,-0.641303655662806,-0.64867576956749,0.054017435027138
1604,0.033485063546898,0.029733597300947,0.013978225108263,0.197528173838424,0.192873626947403,0.031753444516325,0.632935846373428,0.610533863306046,0.126544687598512,0.008931454314638,0.007300209254026,0.012739749065096,-0.065154346781604,-0.059784922748804,0.033395544956259,0.032671240672756,0.028942613862455,0.041616443783717,-0.176042693336422,-0.181122101843357,0.045110799769927,0.074149403390388,0.067812509834766,0.026666075292012,0.139468118436846,0.128954567015171,0.055853146997396,2.249144328955431,2.218466877937317,0.41790274326216,0.494348680186633,0.496437191963196,0.073098190412805,0.30341046282884,0.292980268597603,0.059650775681346,0.105882288919037,0.097638890147209,0.037626629145345,0.16839625959928,0.159759044647217,0.045596432594379,3.041369626729808,2.971699118614197,0.605790886080031,-0.645761333385345,-0.650169521570206,0.036864765316725,0.035890471604099,0.031692070886493,0.015185994644492,0.188503244460864,0.175840795040131,0.04862202269474,0.600351082586078,0.575846552848816,0.140690680682349,0.007042797929994,0.000370521098375,0.024409901006873,-0.062790341105211,-0.069803524762392,0.062410583491574,0.038887827041833,0.001518091885373,0.112574501891549,-0.146953152696977,-0.201069816946983,0.146145159245106,0.072188731314032,0.067058376967907,0.025195428782898,0.117676915742252,0.105241533368826,0.067775136903067,2.253693867364207,2.180490493774414,0.595646325169582,0.495937445621572,0.473463222384453,0.123560799173551,0.289947437535695,0.281142458319664,0.061933107441495,0.101444193095606,0.094346735626459,0.043985678124638,0.162465485225432,0.155926659703255,0.043697531514622,3.394294972529043,2.798405170440674,1.921913084121471,-0.64955294993113,-0.67282173037529,0.082433495216773
1605,0.029414433929881,0.027007499709725,0.011254281379751,0.215702676253261,0.213418900966644,0.032972779433833,0.669837179522488,0.657213389873505,0.127766828243329,0.016214822247055,0.014851314947009,0.011306990549787,-0.049153690616437,-0.044411052018404,0.026630623368471,0.061047324398283,0.060000635683537,0.037105156047584,-0.153971133397904,-0.155614763498306,0.039650589145333,0.071805261955226,0.068038456141949,0.023879507456497,0.161935354657881,0.154560029506683,0.05558641834978,2.179641193495556,2.145354270935059,0.371915278533596,0.534020708773936,0.536638975143433,0.063464259044028,0.313683943977963,0.307840198278427,0.05914045121479,0.097981267732295,0.092113338410854,0.032851614700621,0.167398241165988,0.161551281809807,0.043531528878622,3.373574354715063,3.316288948059082,0.607414492441197,-0.624457122620133,-0.625867962837219,0.03364883862342,0.032943450033231,0.030656680464745,0.012626134004729,0.192933378428061,0.17627140879631,0.061606597530127,0.604002721460544,0.568660318851471,0.163175011904965,0.008616827905487,0.002535318955779,0.023503624883554,-0.057590854378775,-0.063314825296402,0.057548326663001,0.04362922361161,0.010170962661505,0.110137386976569,-0.14784619758457,-0.197583109140396,0.144088822069708,0.06910670631518,0.066114492714405,0.021278288857096,0.12162858167894,0.105306759476662,0.080931121630635,2.271403340159942,2.23574686050415,0.448613076503653,0.505962720071004,0.482864499092102,0.117900839951345,0.289586513095342,0.277969032526016,0.066545721762544,0.096653134690333,0.092016488313675,0.037640154580993,0.157994347453552,0.153617888689041,0.039390973541379,3.561003429021428,2.867458343505859,2.488303056056679,-0.646246788759243,-0.66833621263504,0.082860110026927
1606,0.035067320419195,0.032903809100389,0.012375384968346,0.20466946092513,0.201769664883614,0.026548183070723,0.680958546941555,0.666131615638733,0.122855207451358,0.011087138683756,0.010209284722805,0.010773720413544,-0.075774269092434,-0.071127898991108,0.032722243284374,0.036355907102168,0.034595817327499,0.032847135788474,-0.182775179727387,-0.185735449194908,0.032600385721789,0.084154250295213,0.080704584717751,0.024943387086507,0.158309934261606,0.149338603019714,0.056877562735456,2.07810348039718,2.038298368453979,0.339889239925697,0.465537567496996,0.464633792638779,0.057750882154465,0.326823502396347,0.320198476314545,0.058317877012308,0.122154041485728,0.117231197655201,0.03724521094463,0.189837865033234,0.184724643826485,0.045086993775534,2.7874302908962,2.735760688781738,0.424124751594842,-0.627052165078264,-0.629127979278564,0.030717943626992,0.040151849530419,0.037731708958745,0.01421960379261,0.183844364291145,0.172696590423584,0.045079483759403,0.620541373117112,0.604768067598343,0.122714373065669,0.000578978506919,-0.006257394328713,0.024154303669245,-0.088868979493002,-0.100813701748848,0.065766793495547,0.01640201720684,-0.019999513402581,0.102565191438228,-0.177998938285612,-0.230097986757755,0.133926042113511,0.081372842928766,0.078769139945507,0.022341671182637,0.123970284454216,0.116121925413609,0.061538380054793,2.31850437127646,2.282108902931213,0.536522505054598,0.442544059841856,0.406830251216888,0.123315416784371,0.305859222062091,0.301963105797768,0.053634820297798,0.122014857816143,0.122775610536337,0.044260177557794,0.179967448117941,0.176640398800373,0.039597679750301,2.924827693213295,2.371716260910034,1.640810345917266,-0.652492216201964,-0.671702206134796,0.069475873859227
1607,0.029515248562031,0.026772583834827,0.011399689666583,0.203420662896199,0.199765153229237,0.02854448287675,0.629220413307961,0.614967733621597,0.113126883294589,0.01100198160946,0.009667526930571,0.009976583536469,-0.053262743417895,-0.046270105987787,0.030116550338302,0.045953012969671,0.04273153655231,0.037326653869152,-0.162870793778558,-0.167668409645557,0.042201480531369,0.067216026260909,0.062485357746482,0.022630397147554,0.143752257020958,0.135884329676628,0.049133204432513,2.331667862195706,2.303963184356689,0.331727057642658,0.531518109984478,0.53910505771637,0.069387881019069,0.29733548525919,0.290233343839645,0.054125572989396,0.093914822349353,0.085857082158327,0.033386493644439,0.155976486812055,0.149501353502274,0.040571691772961,3.363000429966317,3.339383602142334,0.643834791133483,-0.643099115659342,-0.645841360092163,0.029316646626998,0.034942628513747,0.031634826213121,0.014044453068296,0.182880217569034,0.173300191760063,0.043189709109296,0.58062467988456,0.560577929019928,0.125838735090615,0.006385019376324,0.002188777551055,0.019784448602667,-0.062021345720605,-0.06496424227953,0.052017294063934,0.034224400693374,0.008884624578059,0.08942754128294,-0.155203143639582,-0.192554771900177,0.116344620061868,0.07014726229504,0.06572537124157,0.02247623529567,0.106746064552113,0.098440945148468,0.06303361563377,2.266949164406715,2.216016292572021,0.53296086564376,0.49253514221945,0.480145961046219,0.108872737041213,0.281847094189593,0.274955183267593,0.055934250419065,0.098966876708482,0.093885704874992,0.03824034061501,0.157287204919844,0.153176710009575,0.037826569110618,3.230867378153937,2.847233772277832,1.497510575926143,-0.656174324303208,-0.672413885593414,0.063398291898622
1608,0.025452567491823,0.023430501110852,0.008387908191224,0.209602541855413,0.205400206148624,0.031103136977626,0.630698669410673,0.612812459468842,0.115776273073642,0.011708090544922,0.010135192424059,0.010156502369603,-0.04537905690045,-0.040373135358095,0.025402650535179,0.051967930069945,0.049421612173319,0.038965528536732,-0.160080778969723,-0.164199829101563,0.045063690066591,0.060617815938879,0.056518672034144,0.019209248549091,0.152102142844245,0.143515236675739,0.050246913526164,2.346324787928975,2.331727623939514,0.316368453564876,0.563779534711384,0.569034695625305,0.05873446166505,0.293677515743434,0.285046935081482,0.053475184804353,0.084074973840048,0.078017868101597,0.027714896061688,0.147794691779055,0.141406066715717,0.037748238326923,3.669569528027001,3.640744566917419,0.639959961335554,-0.643252116947254,-0.646516680717468,0.031865023638922,0.029146280526337,0.02704406529665,0.009887604522314,0.210527938215542,0.180848985910416,0.078844076689512,0.638453061117007,0.584783613681793,0.19474071403083,0.009708329795193,-0.001211260445416,0.029840734486753,-0.050876693964467,-0.063790820538998,0.068069666895136,0.052455991101548,-0.005697651766241,0.141088531695533,-0.138517492458198,-0.219267174601555,0.184185439958921,0.063878599012787,0.061467355117202,0.018529029291877,0.149865264080824,0.122367385774851,0.091785451230058,2.340381546109835,2.334819793701172,0.474179542130516,0.541439596637352,0.504537403583527,0.135533579571832,0.299430526020695,0.284313187003136,0.074492292800529,0.088902587707285,0.084828738123178,0.036316374091848,0.155440918641309,0.15113428235054,0.037266474828975,4.206888039467273,3.03663170337677,3.117460407346513,-0.638876197935746,-0.680198907852173,0.106417371314417
1609,0.029707816576604,0.027040125802159,0.011222425652524,0.235776421504919,0.233465671539307,0.030743080777549,0.709126810716268,0.69718062877655,0.113675902395796,0.024554807539967,0.022978307679296,0.011770997611427,-0.028772517623593,-0.025738840922713,0.025402815250401,0.097258634244991,0.095914870500565,0.041169492022203,-0.105344982653333,-0.108153268694878,0.047558010356447,0.071830554960748,0.067153967916965,0.02330522775141,0.180898340114032,0.175384253263474,0.047822947493049,2.051925010785083,2.042672634124756,0.269570106383108,0.578803887282805,0.581009864807129,0.070462889082215,0.325174907362398,0.318649679422379,0.052894570860342,0.089398485802143,0.083456143736839,0.030933562788087,0.167732667844447,0.161549538373947,0.040824665288357,3.887629177540623,3.773382425308228,0.851445603782467,-0.604312112135719,-0.605883300304413,0.032428849532878,0.034001837778667,0.031035526655614,0.013369569719366,0.212426805855002,0.204047292470932,0.04759651731532,0.649959536761029,0.633320897817612,0.1351056475979,0.015832683696286,0.011632829904556,0.019141150877762,-0.042330392817395,-0.043826762586832,0.050838957922452,0.073048972933256,0.047794241458178,0.092122356668588,-0.110031895692527,-0.150179706513882,0.1203547859384,0.071073003665158,0.067107938230038,0.02275657648397,0.145844019994585,0.139277219772339,0.066148326430886,2.105201206190972,2.07659649848938,0.370258431785125,0.547311906422431,0.536266058683395,0.11077780267695,0.304738291701986,0.298264384269714,0.059064410135674,0.092311485856872,0.085536930710077,0.038647778423886,0.162407904412193,0.157430112361908,0.03990031502259,3.830175591454739,3.312817931175232,1.876136736083991,-0.629276988691663,-0.645307660102844,0.067622661857984
1610,0.026263680741568,0.024457732215524,0.008989562730191,0.202144203661171,0.195338234305382,0.040451796871794,0.612049147727934,0.595708131790161,0.128868310478642,0.009835966093693,0.007582556456327,0.013121325998777,-0.048899872363131,-0.045995324850082,0.031287745460241,0.043931921498072,0.035198733210564,0.053615210525679,-0.165912447522786,-0.17786169052124,0.0606394549677,0.06070852445865,0.057366922497749,0.019382327233128,0.140785213712023,0.132609128952026,0.058029844007358,2.422716995260972,2.400275945663452,0.351582188474541,0.549546676972863,0.548101127147675,0.075526154883345,0.287461605737909,0.280661016702652,0.05675960302569,0.085317402080317,0.079396635293961,0.028654042519006,0.14568032671424,0.140356600284576,0.037398681004481,3.575486434381112,3.425768613815308,0.827327745778006,-0.649556588789942,-0.653701424598694,0.040757049634892,0.027237699440234,0.025619133375585,0.009051876026396,0.207052986388246,0.180702909827232,0.080085281478097,0.611044022974802,0.558778136968613,0.198641370718964,0.012316501014758,0.004406889900565,0.027210370982737,-0.037638240470415,-0.048343244940042,0.060255283140729,0.067204774594284,0.021929975599051,0.133688813770575,-0.11584963713437,-0.182836830615997,0.175697254985659,0.058517012289773,0.056220917031169,0.017254682544751,0.13648626441516,0.110853124409914,0.095084702262631,2.411490731496437,2.370106220245361,0.575994642540426,0.569143185391358,0.542432427406311,0.137119413381782,0.284532810567003,0.26884837448597,0.075407788255323,0.077479824118993,0.07393729314208,0.0316725873848,0.142536044735362,0.138071686029434,0.036374072460812,4.497245437926787,3.370938897132874,2.965791226281869,-0.63857783898844,-0.673353552818298,0.101083894364251
