Plot_ID,_Bluemean,_Bluemedia,_Bluestdev,_Greenmean,_Greenmedi,_Greenstde,_Redmean,_Redmedian,_Redstdev,_RedEdgeme,_RedEdge_1,_RedEdgest,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_NDVImea_1,_NDVImed_1,_NDVIstd_1,_MTCImean,_MTCImedia,_MTCIstdev,_Bluemea_1,_Bluemed_1,_Bluestd_1,_Greenme_1,_Greenme_2,_Greenst_1,_Redmean_1,_Redmedi_1,_Redstde_1,_RedEdge_2,_RedEdge_3,_RedEdge_4,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImea_1,_MTCImed_1,_MTCIstd_1
1502,0.013274030964502,0.012556086294353,0.003535694046256,0.032021603026288,0.029930017888546,0.009582745415233,0.016816903346967,0.015803122892976,0.004848831227689,0.08790793405136,0.084866225719452,0.018375439172428,0.363741544143491,0.362867027521133,0.032345922046923,0.912782933693986,0.915709793567657,0.018048770800359,3.990461146923899,3.998209476470947,0.617639144784389,0.052429097256462,0.045088458806276,0.030104131985634,0.081341795677982,0.074537105858326,0.038734171458431,0.13968981760218,0.133855685591698,0.074467452702686,0.13968981760218,0.133855685591698,0.074467452702686,0.433386018018307,0.393800258636475,0.157522251662904,4.503149116510814,3.529881238937378,32.57324022697806
1503,0.015726683472485,0.014814763795584,0.00435918235036,0.036678698544397,0.034512313082814,0.010139176274423,0.019785102433015,0.0185776790604,0.005498090185966,0.095278861437418,0.092019386589527,0.018973001032712,0.36582037066697,0.363370269536972,0.035517858759706,0.898843222663848,0.901838660240173,0.018439884036917,3.663734665006492,3.669873356819153,0.477705377797348,0.041351134655096,0.038755003362894,0.016490930947259,0.071226820706977,0.068798512220383,0.0244945172717,0.124250123967622,0.125893831253052,0.052884322067853,0.124250123967622,0.125893831253052,0.052884322067853,0.459787932533904,0.420922085642815,0.133051625311446,3.296389938394229,2.998811602592468,1.68221912982103
1504,0.012462091541262,0.011690366547555,0.003607136702023,0.032282286726463,0.029740009456873,0.010449209974658,0.017134000703545,0.016023512929678,0.005042238467872,0.087128796196529,0.083258967846632,0.020126572548502,0.347951231910302,0.34497906267643,0.036978110713313,0.907587342803761,0.910176128149033,0.018031971358314,3.852975552878036,3.841886520385742,0.635834741652606,0.044695900315173,0.039486715570092,0.022490262275023,0.074388403122178,0.066587317734957,0.034081972816192,0.125816883254984,0.114219665527344,0.064917256882762,0.125816883254984,0.114219665527344,0.064917256882762,0.459062659087675,0.442181289196014,0.121043056229029,2.823077039029918,2.582288861274719,1.007592103622269
1505,0.014789694837119,0.013955503702164,0.004514184864597,0.035159213438117,0.03312873467803,0.01074485984885,0.019790805796266,0.018747484311461,0.00573785093885,0.093631897613536,0.090755678713322,0.021080786413555,0.346574455524973,0.344636470079422,0.041438985284464,0.893662746267869,0.895896971225739,0.019116899898013,3.524630526622391,3.511343002319336,0.527079137816429,0.041798818551574,0.035562129691243,0.022076196046813,0.067770489547124,0.060956597328186,0.029263918284874,0.124776112606415,0.117068886756897,0.060122783696185,0.124776112606415,0.117068886756897,0.060122783696185,0.431774314915511,0.408490851521492,0.132714130181205,3.726650836868072,3.241934418678284,3.203646792176479
1506,0.015266726589385,0.014336508698761,0.004682226551536,0.0346612296889,0.032466020435095,0.010864665524384,0.019410335018048,0.018299100920558,0.005879477029126,0.091321668614424,0.088174521923065,0.020375247505897,0.345271050028888,0.343848437070847,0.039095557421968,0.895231744800926,0.897672355175018,0.021179955482528,3.632694027020429,3.62071418762207,0.563573407483337,0.049966516381031,0.046193420886993,0.022641036636546,0.078925685782067,0.074829377233982,0.030340261966158,0.142527759795498,0.142223015427589,0.064809153762801,0.142527759795498,0.142223015427589,0.064809153762801,0.393138711408062,0.342348575592041,0.145847165180791,4.786908394440838,4.053365707397461,26.66204136348899
1507,0.012998102415617,0.01215155236423,0.003893389148733,0.034717212004749,0.031907767057419,0.011986417997515,0.018298291634665,0.017029836773872,0.005875107676315,0.092166728872068,0.087829574942589,0.022742959177125,0.335825348943542,0.333475589752197,0.038354308137238,0.89854575601971,0.901585519313812,0.021505289313454,3.425754371489943,3.432704210281372,0.603367639303698,0.053569878366347,0.0457963347435,0.028412707677694,0.080213786193941,0.072184652090073,0.03501297537309,0.140443836695898,0.134672701358795,0.06605456996165,0.140443836695898,0.134672701358795,0.06605456996165,0.39325266113342,0.353857100009918,0.147264956371114,3.862707687459665,3.830873489379883,149.1320089433011
1508,0.015455897004048,0.014932341407984,0.004352972789844,0.037422685447619,0.036315198987722,0.010100405088996,0.021484428590397,0.020944412797689,0.005445571454585,0.097082247420252,0.095266852527857,0.019893828173362,0.346463592424879,0.345005482435226,0.041946901646467,0.884526499635211,0.885189801454544,0.018483543104068,3.378271980544083,3.350757241249084,0.466157044328069,0.050337473834408,0.042751602828503,0.02764410738148,0.079137599386958,0.070886507630348,0.03576193306139,0.14077122208785,0.132176995277405,0.07132395278426,0.14077122208785,0.132176995277405,0.07132395278426,0.407284386107982,0.365239173173904,0.148549504675567,5.282418431382186,3.67775821685791,48.3626659370417
1509,0.012722904163357,0.012165187858045,0.003274964946148,0.031313663606468,0.029779181815684,0.008731567133598,0.016005106807924,0.015287085901946,0.004225845034616,0.088217097878892,0.085952214896679,0.017804068811915,0.357575084447049,0.357596695423126,0.036093544543274,0.915266821764382,0.917116582393646,0.01537532888242,3.826571495879833,3.809327483177185,0.565206288652498,0.048599758566435,0.043128233402967,0.023216216322681,0.076819229095148,0.071216803044081,0.030314916296552,0.138345521870424,0.13923928886652,0.065437463913734,0.138345521870424,0.13923928886652,0.065437463913734,0.398300490325877,0.345008909702301,0.14738058936758,5.527766367065806,4.027277946472168,82.42795755901525
1510,0.012848148066795,0.012509731575847,0.003216631262289,0.031427104888295,0.030148688703775,0.008867931865339,0.018780882474364,0.018222165293992,0.004713455602759,0.086493906223218,0.084471505135298,0.019747448170353,0.32319404513538,0.322170704603195,0.041669444759354,0.891338503791058,0.892140865325928,0.016224890873136,3.609989757931268,3.560172200202942,0.562955215902033,0.052323255046631,0.045111548155546,0.029091446852112,0.080023359295092,0.074117310345173,0.035844538854422,0.141925768996249,0.144492015242577,0.069159359571576,0.141925768996249,0.144492015242577,0.069159359571576,0.380730837163069,0.321160763502121,0.166161487985491,6.039586985932583,4.459737300872803,208.3276978738061
1511,0.013744578876193,0.01316072512418,0.003423560589972,0.029220362727182,0.027395822107792,0.008526975179076,0.016614762576019,0.015912344679236,0.004200500764334,0.078641064681144,0.07566199451685,0.017764953047755,0.330195696322208,0.328360855579376,0.038187879182586,0.905318182411425,0.906789422035217,0.014273882886092,4.185460963454064,4.199264526367188,0.641914346802272,0.02453761439711,0.021818598732352,0.010411489065592,0.041771976369859,0.03812438249588,0.015369207806386,0.078817393030913,0.072796173393726,0.032924332147656,0.078817393030913,0.072796173393726,0.032924332147656,0.49838869432981,0.486010745167732,0.101359753521516,3.892308868050144,3.7031329870224,2.405833128335018
