Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev
1111,0.031672713697031,0.031340640038252,0.006266569427998,0.071739360531589,0.070983983576298,0.014405233812811,0.059609733486895,0.058925192803144,0.01102269018252,0.160739087279229,0.159886941313744,0.027398415596794,0.73720762575093,0.739065945148468,0.035828577127012,2.354584882292476,2.335932970046997,0.226352824245177
1112,0.031094002446432,0.030799863860011,0.005293826061237,0.074492067994512,0.073792688548565,0.014405939806486,0.06533678516201,0.064004402607679,0.012811661551389,0.168404432692103,0.168160296976566,0.028013110739593,0.713372488062074,0.714756518602371,0.04594457528917,2.215921780244952,2.194525718688965,0.240734167935714
1201,0.026608739980022,0.026178365573287,0.004476071687464,0.068725858270355,0.067629434168339,0.011120400122502,0.046053432746943,0.045634657144547,0.005855282484173,0.166840526878779,0.164973348379135,0.022537904076268,0.804641585813531,0.806613028049469,0.020472161446103,2.175303108721096,2.164070129394531,0.177843510645555
1202,0.028698052677991,0.027938060462475,0.005292414166602,0.069455703827723,0.068113081157207,0.012067177299558,0.048746550998685,0.048248920589685,0.00699244146173,0.157449394138904,0.155599907040596,0.022323307232389,0.785853909052271,0.788181662559509,0.024204632203832,2.328044114770274,2.31153416633606,0.211818590067348
1203,0.027806815129189,0.027125144377351,0.005580858226505,0.066817193679098,0.065577834844589,0.013185911358552,0.048092616184512,0.04775995016098,0.007714495242869,0.153644699719693,0.15174512565136,0.025064233948113,0.786421090988622,0.785704374313354,0.02452237498184,2.399304682676685,2.366687297821045,0.264457250666426
1204,0.026544859086241,0.02633875887841,0.003836769377406,0.062712995050806,0.061977511271834,0.010898251804967,0.060933689742974,0.060128219425678,0.008343663586688,0.148245413550886,0.146733514964581,0.022670370241475,0.7085334097768,0.708316564559937,0.034920320653458,2.47044475433589,2.440610408782959,0.266173312742292
1205,0.02995101560084,0.029110575094819,0.005943438219958,0.067135392527245,0.065817601978779,0.013147388425495,0.048695705312866,0.048264805227518,0.007528435354812,0.152349790307217,0.150633618235588,0.023774548958683,0.786961801277107,0.78650313615799,0.023213985634935,2.510444897136957,2.481870889663696,0.267957107872234
1206,0.028513826495524,0.027141703292727,0.00581359131994,0.061666064219692,0.059172563254833,0.012467879260376,0.045283048891248,0.044462896883488,0.007097832237368,0.143393531905405,0.139395862817764,0.023281603418076,0.792415460753384,0.789465546607971,0.023454199569723,2.571156804058006,2.554901599884033,0.299398792554364
1207,0.027395451692252,0.026360924355686,0.005139267401714,0.069445224937887,0.066690444946289,0.013802753827241,0.052062764424877,0.051900813356042,0.008359157803436,0.15867631871075,0.15422535687685,0.025076393056458,0.766432173625138,0.763802170753479,0.031411589850201,2.254221024389613,2.245579361915588,0.288315851460771
1208,0.028643175160669,0.02820211648941,0.005200645631661,0.071395007998785,0.07012628018856,0.013325055148072,0.059108811455609,0.059245962649584,0.010569366139103,0.159380323772631,0.157052055001259,0.024454929270759,0.738436092596464,0.736046493053436,0.04285090937105,2.385941466979869,2.358055353164673,0.285830631293699
1209,0.027042453324511,0.026456518098712,0.005260258569697,0.06411931608227,0.062932331115007,0.012449805074035,0.043958669949171,0.043686140328646,0.007113234277607,0.151387312139581,0.149315997958183,0.023595843659283,0.80679136927436,0.80900239944458,0.027492450156462,2.469550717031064,2.437079429626465,0.277417808488519
1210,0.02799532284127,0.027236646972597,0.005713071772478,0.070670664866279,0.069127645343542,0.013974837775322,0.050733380761179,0.050489982590079,0.008078932303032,0.162717148733993,0.160036839544773,0.026477019508169,0.780355998490749,0.782181859016418,0.031121069521799,2.27867554779684,2.252095460891724,0.270171578587365
1211,0.027808368972328,0.027403201907873,0.00486274230049,0.065525687457735,0.064524598419666,0.011768663407357,0.05240781543932,0.051923355087638,0.008150943160285,0.151642794211016,0.150451578199863,0.02264511356883,0.767147526531366,0.770892292261124,0.034970176874611,2.547803564095697,2.515718102455139,0.286070947594801
1212,0.033833013320659,0.03319114074111,0.007412571584843,0.07298309710088,0.071417860686779,0.016976393249688,0.071280980408328,0.069317646324635,0.014967447461374,0.159084110668114,0.157423853874207,0.029955026303143,0.681893253360804,0.684862971305847,0.038876218635601,2.526749277813571,2.503168106079102,0.319722692568682
1301,0.020320634412694,0.019435571506619,0.004193242937085,0.047882540604651,0.045579690486193,0.01104356439662,0.035136760773346,0.033957043662667,0.007013584834276,0.120508411717696,0.116624422371387,0.02263472779953,0.843275449703222,0.843459904193878,0.018758462112435,3.475112152458251,3.485739588737488,0.444087554829678
1302,0.021398428837415,0.019991179928184,0.005430823032871,0.05053457726375,0.046743832528591,0.014939844781329,0.031417722361881,0.029527969658375,0.00783535058124,0.121537424904975,0.116264812648296,0.025663213989947,0.865260126899628,0.868177652359009,0.021111909075667,3.519305253209943,3.546711206436157,0.524024547896972
1303,0.024544833300083,0.023082207888365,0.00665408354083,0.052515211717251,0.04977541230619,0.013522353004732,0.034555986477885,0.033166375011206,0.008024583458125,0.124118816288531,0.120310731232166,0.023945632744697,0.852790713321952,0.853747844696045,0.02241060924983,3.502212279890594,3.496165752410889,0.444189054649313
1304,0.021739302446846,0.020459457300603,0.005110939790716,0.045915237733276,0.042914241552353,0.011911574364983,0.029465100017001,0.028081483207643,0.006008093777235,0.111878304100276,0.107490267604589,0.021736958147809,0.872039771069079,0.872674316167831,0.016240824181281,3.935444488205374,3.951256155967712,0.547586099304641
1305,0.024000910199934,0.022744826041162,0.00564533968428,0.052660007097682,0.049932189285755,0.012666044293169,0.034070189051452,0.032714869827032,0.006889795769452,0.126427223129839,0.122661028057337,0.022692083686872,0.861727125101402,0.863068699836731,0.016948567135178,3.632428594714305,3.641501903533936,0.445288302178121
1306,0.024371816348172,0.022640503942966,0.00608594552728,0.047102382991375,0.043280921876431,0.013407221325239,0.030410790106012,0.028446383774281,0.007285067615219,0.112697184798936,0.107181943953037,0.023416064488515,0.872108263540675,0.875695049762726,0.019016964958821,4.090682368452672,4.135319232940674,0.601971562737087
1307,0.025642358107024,0.024021754041314,0.006356932950919,0.053871486573292,0.050958596169949,0.012898524821267,0.033777686307294,0.031892824918032,0.008108332203505,0.127407409986714,0.123395979404449,0.021991619141347,0.862538909504337,0.865580976009369,0.02196622130979,3.530534127707209,3.531657695770264,0.413605192963179
1308,0.023407217773673,0.021927328780293,0.005804421355281,0.051081467779174,0.047739254310727,0.013690151287885,0.031328816822621,0.029491765424609,0.007825998624898,0.122637731226871,0.11820650473237,0.023671737403878,0.870892571248776,0.87419930100441,0.021309203805906,3.650716665433751,3.665790438652039,0.487208956196692
1309,0.025148210785682,0.023541279137135,0.006413308194106,0.05532816984262,0.051902621984482,0.015114086442213,0.033830388388251,0.03215054422617,0.008434305632844,0.129430983194711,0.125389590859413,0.025091886042233,0.86009812927645,0.86239105463028,0.023035350410707,3.37533652019237,3.359305620193481,0.484289665899876
1310,0.02699676712506,0.025205189362168,0.007161839369448,0.056150790840333,0.052715107798576,0.014253210418413,0.03888110955775,0.037369906902313,0.008676896749249,0.127747433392372,0.123654574155807,0.023653056267169,0.834517718662147,0.835621476173401,0.022749950141039,3.433225618371747,3.437131881713867,0.415432467267901
1311,0.027866340163121,0.027138281613588,0.005660761604832,0.060727482798052,0.059751078486443,0.011361225364573,0.042393382626054,0.041899314150214,0.006697090642878,0.139078868756731,0.138143330812454,0.0203760434394,0.819507031136822,0.819902688264847,0.016937381922419,3.004985856727178,2.980719089508057,0.293494381105012
1312,0.02744706456465,0.026590835303068,0.006969959593981,0.059906097690319,0.058555204421282,0.014029626895286,0.044896896629684,0.04401683062315,0.010298828738865,0.136510946568697,0.135341838002205,0.024944411340233,0.808929004432276,0.81199187040329,0.032325895885001,3.186463544978062,3.146170139312744,0.388163738625324
1401,0.02318031555843,0.021650090813637,0.00575925353437,0.050656888938534,0.047672547399998,0.01277750700139,0.031150632814681,0.029439937323332,0.007193076010983,0.125655460235007,0.12169698625803,0.023303883088848,0.870130904340084,0.87302577495575,0.019048048240703,3.442592190095963,3.460733413696289,0.452343959196931
1402,0.023658497039183,0.022132793441415,0.005333480263172,0.049185501700062,0.04576350748539,0.012628804048495,0.035249142832032,0.033919792622328,0.006757930545568,0.117025641557631,0.111912779510021,0.023310960243863,0.837114357964404,0.838709473609924,0.018465716094749,3.500443621859731,3.532835483551025,0.490472145035799
1403,0.027205790530728,0.02547310013324,0.00724310855697,0.054638138541403,0.051782274618745,0.014519352823084,0.037263384969306,0.035392893478274,0.008533311680077,0.12484931684064,0.121601887047291,0.025558626353822,0.832629214415262,0.834474951028824,0.021443890313036,3.269226555627665,3.248856782913208,0.439301748553839
1404,0.023836442554876,0.022319613024592,0.005541337849415,0.05061049282036,0.047604974359274,0.012855861487056,0.032638245848264,0.030914384871721,0.007123484757899,0.119912603076383,0.115843154489994,0.023412807888075,0.854871072126154,0.856649339199066,0.018869029067849,3.44715156189972,3.437068939208984,0.452532899593602
1405,0.024347902963622,0.022784292697906,0.005366931998561,0.048658308817333,0.045155750587583,0.012441461233363,0.032565068771143,0.030800842680037,0.006727867687694,0.115013158030902,0.110191233456135,0.022558918553086,0.854256284946128,0.856304913759232,0.017591390477421,3.682090957059136,3.707751393318176,0.49177423586451
1406,0.023023117103142,0.021720462478697,0.005070629624056,0.052756615088665,0.049448154866695,0.013028706533047,0.035891301830716,0.034497803077102,0.007086121496635,0.122670638776272,0.118188783526421,0.023102443352653,0.835703482212946,0.836383759975433,0.020301852070933,3.256605606370465,3.272304177284241,0.415449515516051
1407,0.026440442975321,0.024887127801776,0.006445495604906,0.056184320610619,0.053655590862036,0.013257173326404,0.043522513378155,0.042038412764668,0.009263807673672,0.128046942702661,0.12457986548543,0.023672206919315,0.800680720418602,0.803203970193863,0.025734880036027,3.164127059307241,3.163153052330017,0.382217287346429
1408,0.02488807659596,0.023665733635426,0.005139711383629,0.047571740717487,0.04446636326611,0.012105702572914,0.033304239583936,0.03168342076242,0.00647226368212,0.110856781600231,0.105982255190611,0.022640533915928,0.847986101266824,0.84912833571434,0.016250957157832,3.868102901747136,3.895950675010681,0.540953675243504
1409,0.024265604314043,0.022816728800535,0.005774743663721,0.049742201509337,0.046612836420536,0.012773319024262,0.032098183510517,0.030305509455502,0.007038662713063,0.117341769422028,0.112900726497173,0.022990340295944,0.858456190986349,0.860896468162537,0.018338139352893,3.611130949203542,3.622742772102356,0.497764591828694
1410,0.024569394120436,0.023298505693674,0.00588648775279,0.05206395058809,0.049425676465034,0.012915349464398,0.036626734240996,0.035408575087786,0.007105488897565,0.120433918959059,0.11623265594244,0.024907953406116,0.830313252739868,0.830403029918671,0.019614351040888,3.355551880495335,3.350893497467041,0.460474972447283
1411,0.026784371637931,0.025546940043569,0.005978165181046,0.051693485658826,0.049004781991243,0.013111762662417,0.035145537420637,0.03388063237071,0.007554996786312,0.117445666738784,0.113277919590473,0.02315329826988,0.847414354192652,0.8487229347229,0.020889035671897,3.800503270534051,3.808559656143188,0.543437052325647
1412,0.020575534853365,0.019443903118372,0.004628874111184,0.046946066399459,0.044297073036432,0.011513374818987,0.028939229266747,0.027216244488955,0.006989084006447,0.117105796575613,0.112880706787109,0.022070492668079,0.877469054634049,0.880407392978668,0.019040789567032,3.721267799606091,3.755437612533569,0.449593335459885
1501,0.022655729244162,0.02122526243329,0.005771399618777,0.050060873047234,0.046585347503424,0.014039423735969,0.029505401765383,0.027701061218977,0.00786785883063,0.120291276257195,0.11592461168766,0.023996253740071,0.877483868437721,0.881102979183197,0.02298692880648,3.686409042893882,3.677565574645996,0.547897524467434
1502,0.022506583544217,0.020905866287649,0.005957681482228,0.046886409416896,0.043041003867984,0.013804228295329,0.028061144314758,0.026194101199508,0.00747088890251,0.113094913730139,0.108366653323174,0.023426101763571,0.881465020692594,0.885316014289856,0.021366693290491,3.946432978964188,3.950419187545776,0.601656247787172
1503,0.02488742967633,0.023112782277167,0.006449062438013,0.050559389791712,0.047193720936775,0.013217817182105,0.031246592074972,0.029186650179327,0.008105457451338,0.118385104661307,0.114150803536177,0.022630823975489,0.867043915862374,0.871076941490173,0.022027276921078,3.680744467548681,3.684441685676575,0.445505003758943
1504,0.020827180227084,0.019458696246147,0.005167456419318,0.046774073822429,0.043228551745415,0.013455425897556,0.028963940988693,0.027246357873082,0.007479379160553,0.11148842579134,0.107211656868458,0.023122342458238,0.869679746307726,0.87306946516037,0.023122170370933,3.729727320914007,3.707195281982422,0.568940489631555
1505,0.02467639540719,0.023154946044087,0.006463650367727,0.050733490187935,0.047588530927896,0.013683769712333,0.033128233342085,0.0313402377069,0.008048748980954,0.118404415391558,0.114419728517532,0.024210089999424,0.852869769508699,0.855206310749054,0.021085994572136,3.531924301604314,3.527364730834961,0.458115553581594
1506,0.025155026845073,0.023330336436629,0.007262776691192,0.050436001122758,0.046654256060719,0.015169474129188,0.031966776470297,0.029631017707288,0.00906881114797,0.117581307402888,0.11299117282033,0.025452216750317,0.860808279030785,0.865487605333328,0.025345296450589,3.637820669613323,3.637438535690308,0.538645991239192
1507,0.020990937283312,0.019592420198023,0.005320485654425,0.049964593223901,0.045982327312231,0.015101189893329,0.03033968188281,0.028375469148159,0.008115245569758,0.118792821248291,0.11307180300355,0.02643755734823,0.863428629239767,0.866564214229584,0.022708098966089,3.378074586603789,3.40077018737793,0.540395955939642
1508,0.025658594010627,0.024259677156806,0.006729060017087,0.054242321940604,0.052037838846445,0.013336249588464,0.037164765814653,0.035702329128981,0.008580901391778,0.12483865137956,0.121690101921558,0.023503875050387,0.8354418497024,0.837040066719055,0.02393469199922,3.326452490417221,3.309071063995361,0.410387754698301
1509,0.022277216736709,0.020696319639683,0.005887792414443,0.047386329978291,0.044219449162483,0.012960082963235,0.028381777762051,0.026431938633323,0.00751062842563,0.117091331114544,0.11278073489666,0.023003868493474,0.879331207403233,0.882712990045547,0.021156883843949,3.682063453295018,3.700835704803467,0.492934846020015
1510,0.020450228101748,0.019617849960923,0.003963459457208,0.043654712382612,0.04130120947957,0.010478385418318,0.032161293866972,0.030752386897802,0.006653711208321,0.106540501144898,0.102022632956505,0.022372045156016,0.841407398923721,0.842381000518799,0.019088977171542,3.663888477264734,3.693728446960449,0.509499084497666
1511,0.023391812826094,0.022049874067307,0.005169090005255,0.044036245007696,0.040685795247555,0.012032605562728,0.029255368431026,0.027619853615761,0.006717180767361,0.103795583789622,0.098597198724747,0.022354978950739,0.86796993781131,0.870526552200317,0.018585025459524,4.236383503705199,4.292305946350098,0.634019219779347
1512,0.024716225928498,0.02316767256707,0.006287817987252,0.050161950066574,0.047424612566829,0.012776324247994,0.035516354519834,0.034032402560115,0.008323808450603,0.116426693019646,0.112817648798227,0.022384027784014,0.841039591038673,0.842762410640717,0.024014488858123,3.675257830712159,3.661818027496338,0.48602045290657
1601,0.02343646403086,0.021888567134738,0.005945326708077,0.048611477527451,0.045077243819833,0.013677596769887,0.03040052577784,0.028611492365599,0.007438309975038,0.113079674919644,0.107786681503057,0.024112845096575,0.861961844789271,0.864132314920425,0.02003379464214,3.633921829861383,3.64416766166687,0.538968758315101
1602,0.024731900815335,0.023312907665968,0.005694951966368,0.051271482654324,0.048404328525066,0.012973340794461,0.035230858085564,0.034056901931763,0.007399627382928,0.118993268395276,0.114729553461075,0.024202068447963,0.841876821900529,0.843114912509918,0.020705537081818,3.54049390754356,3.552963256835938,0.482954862164606
1603,0.024841179949228,0.023720025084913,0.005776072136149,0.046698375528692,0.043773228302598,0.0129527251089,0.03117990582123,0.02989356406033,0.007262757529708,0.106468271875782,0.102526783943176,0.023205371002738,0.854731030178035,0.855339080095291,0.020188381887957,3.938907778164475,3.94388222694397,0.600199329172038
