Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_NDVImea_1,_NDVImed_1,_NDVIstd_1,_EVImean_1,_EVImedi_1,_EVIstde_1,_EVImean_2,_EVImedi_2,_EVIstde_2,_DVImean_1,_DVImedi_1,_DVIstde_1,_RVImean_1,_RVImedi_1,_RVIstde_1,_VARImea_1,_VARImed_1,_VARIstd_1,_EXGRmea_1,_EXGRmed_1,_EXGRstd_1,_GLImean_1,_GLImedi_1,_GLIstde_1,_GNDVIme_1,_GNDVIme_2,_GNDVIst_1,_GVImean_1,_GVImedi_1,_GVIstde_1,_MTCImean,_MTCImedia,_MTCIstdev,_EXGmean,_EXGmedian,_EXGstdev
324,0.017540445162354,0.016577964648604,0.009117590339079,0.046314942908963,0.045604415237904,0.022348414374379,0.026717039448297,0.023439407348633,0.017131583471024,0.119052325227016,0.123718596994877,0.051406907929478,0.890512741691092,0.909644365310669,0.059492355686169,1.100413197039818,1.091806530952454,0.374767742684681,1.100413197039818,1.091806530952454,0.374767742684681,0.425927544596772,0.417636126279831,0.144501800007095,20.61398040385641,21.1347541809082,7.046081139478458,-0.422167957960805,-0.414114236831665,0.051911555383763,0.057283488860083,0.056562379002571,0.029498570151772,0.366025261016857,0.379875719547272,0.060622931747956,0.288967459447284,0.308587402105331,0.083921274598049,0.397663639995828,0.386834442615509,0.165798470293242,3.626038209553635,3.589210510253906,0.41498235989871,0.061914911800469,0.06068717315793,0.015341429599958
323,0.015302685855616,0.014025141950697,0.008302110721731,0.044920192547089,0.044009432196617,0.024575447334946,0.025147287689199,0.022187114693224,0.016140345550414,0.115059990760512,0.117926437407732,0.058714954033403,0.889669826145728,0.906499832868576,0.051052545822687,1.005716766155153,0.988801866769791,0.360928887137905,1.005716766155153,0.988801866769791,0.360928887137905,0.389019640722982,0.377586171030998,0.137523720698374,19.8084362558558,20.39033699035645,6.450948647922728,-0.413491665498632,-0.402866393327713,0.064709890021525,0.059104401299052,0.054814156144857,0.036248662069506,0.379113684348769,0.39146101474762,0.064763959016375,0.289683957540536,0.307098045945168,0.082868384873553,0.355385241195659,0.336424112319946,0.154844381828656,3.104097787406393,3.081079363822937,0.427746232792115,0.069600555980867,0.067762553691864,0.019669769260797
325,0.016065139400008,0.015093857888132,0.008686226496537,0.045294398965641,0.04454986564815,0.024010495898688,0.024729435152796,0.021842638961971,0.015646248944626,0.116124257591286,0.119765479117632,0.056697223441504,0.897052770858738,0.912310153245926,0.052127093966431,1.095023829545123,1.077150344848633,0.412262767819735,1.095023829545123,1.077150344848633,0.412262767819735,0.424828257965261,0.414023846387863,0.158698491157976,21.79242908219886,21.80765724182129,7.630794286604892,-0.410021325004653,-0.39600582420826,0.062275859204459,0.060467413090533,0.058752572163939,0.03449273034343,0.381520291801935,0.397991538047791,0.062785316717657,0.302554012379159,0.324855551123619,0.081109389485127,0.396564888789702,0.385591760277748,0.180163564581762,3.417387241106601,3.380735874176025,0.416977440373577,0.071453283803597,0.069905325770378,0.018030048218219
326,0.017236614712014,0.01575477886945,0.008684722030426,0.047853532091135,0.045778721570969,0.023184722141781,0.027078293422246,0.023445789702237,0.016085738180492,0.121477767078823,0.121918503195047,0.054102663679411,0.88933534592874,0.905434489250183,0.052925456955756,1.110560796905839,1.132224023342133,0.3951531873203,1.110560796905839,1.132224023342133,0.3951531873203,0.42967363646914,0.440917536616325,0.151565648600233,19.8273789933896,20.14936065673828,6.524392653175073,-0.415687813664633,-0.402930438518524,0.059246474981058,0.061336077381984,0.057771069929004,0.032247556751414,0.372483289483027,0.387992694973946,0.06242997477455,0.289744912205921,0.31030410528183,0.082438665304212,0.401555045691978,0.414905846118927,0.17462027643459,3.65888209455649,3.640418291091919,0.469613839841431,0.062182821948806,0.060417793691158,0.017900837072546
327,0.017005795173381,0.015519804321229,0.009477095320589,0.047813311370103,0.044971287250519,0.026743682766258,0.027678713544473,0.024414729326963,0.017052486026003,0.118686092465021,0.116214536130428,0.06235231571862,0.880290338714889,0.898597836494446,0.054224351148143,1.019163872334645,0.948728501796722,0.395688785187499,1.019163872334645,0.948728501796722,0.395688785187499,0.392945723512582,0.360666394233704,0.150314609488931,18.32823363661169,18.72344017028809,6.366648960517545,-0.42539635506145,-0.417322635650635,0.064045031972817,0.060005226454059,0.053388625383377,0.037781946310861,0.362648580156656,0.376656979322433,0.061712827240781,0.271482735177568,0.288277089595795,0.078926363850043,0.359734096555686,0.315802067518234,0.1718531478488,3.173866334153953,3.11583137512207,0.492250425602556,0.071853050594633,0.069885730743408,0.02409576650424
328,0.016024380312735,0.014078553300351,0.008742932217123,0.045294884301562,0.042108200490475,0.022925302726146,0.025236466009423,0.021161396056414,0.016025477360569,0.115748084789956,0.114437777549028,0.052728101158618,0.893743268772071,0.910311430692673,0.049680540165104,1.055788648149848,1.052359998226166,0.362440399930754,1.055788648149848,1.052359998226166,0.362440399930754,0.408932250286486,0.407902032136917,0.138317504344401,20.47291538698292,21.29938697814941,6.330315648669699,-0.409129253349896,-0.399126037955284,0.052614475171131,0.059292754147097,0.057165343314409,0.02978067963433,0.382836568915687,0.394629195332527,0.057714289551095,0.299814507074619,0.312444731593132,0.076489083136136,0.377794804280015,0.372464686632156,0.158794743976901,3.63794710159074,3.599831581115723,0.443335014388776,0.06059680190053,0.05964632704854,0.015518882000642
329,0.016498409737157,0.014776241034269,0.008921125077005,0.047198730114658,0.044599186629057,0.024822887180009,0.026603096798342,0.02257177978754,0.01623522918195,0.119731382018849,0.117152847349644,0.057529656413024,0.886178665476143,0.903150916099548,0.052380433420685,1.044659279693774,1.006063222885132,0.370117468211046,1.044659279693774,1.006063222885132,0.370117468211046,0.403697677473734,0.384552299976349,0.141230627946873,19.32775280841233,19.65068626403809,6.645273417277193,-0.414158151232483,-0.402419656515121,0.06330891846307,0.06125034829698,0.057493381202221,0.034972171276286,0.375686807146142,0.389168918132782,0.06383830312889,0.286146324139823,0.302596300840378,0.083245184095749,0.371162900688283,0.344167113304138,0.161566941502974,3.383037680508558,3.346055507659912,0.437427224350413,0.069197305120092,0.067673437297344,0.019180675851222
330,0.01669731123344,0.01526563661173,0.008949705553314,0.048083256044134,0.046144006773829,0.024736152765636,0.025454991268714,0.021975861862302,0.015641975339932,0.123597439741249,0.122946228832006,0.058817823465203,0.895741815569862,0.906793981790543,0.047986914057422,1.108723956083341,1.075842261314392,0.41085916485196,1.108723956083341,1.075842261314392,0.41085916485196,0.429670472944551,0.416318118572235,0.157568260378833,21.29529494601957,20.457839012146,7.840068997156174,-0.396653736658341,-0.379908382892609,0.065953962127111,0.066460477883721,0.063092455267906,0.036449543641958,0.393385222732025,0.4134501516819,0.066724032874106,0.315966746991785,0.340854361653328,0.084689017988091,0.400327319593162,0.381416916847229,0.179759551087314,3.532478712657438,3.464658737182617,0.500067719087189,0.068273964369353,0.067544862627983,0.017979793753299
331,0.015730489161436,0.014221312478185,0.008749201146167,0.044151609262825,0.042009592056274,0.023533212572956,0.025703784815036,0.021317647770047,0.017615638745505,0.112373013558935,0.111183054745197,0.055159108868867,0.88650987849198,0.906818032264709,0.061469100989368,1.012610325809879,0.912256419658661,0.381931745797438,1.012610325809879,0.912256419658661,0.381931745797438,0.391647798736444,0.349675893783569,0.146534845503088,20.13587848814042,20.46338653564453,7.352406119644753,-0.420825490037477,-0.408256143331528,0.063867537016902,0.055035255074038,0.051180902868509,0.031933478676482,0.370904110258236,0.391212582588196,0.070157011498707,0.283685781221547,0.309417456388474,0.093372660404232,0.35812303989834,0.30778768658638,0.167848564940375,3.452908166920874,3.397071838378906,0.40172743284793,0.063190899691557,0.062491770833731,0.016081051423616
332,0.015842707469444,0.013912466354668,0.00867122907776,0.044927069953534,0.041650837287307,0.022934666903424,0.025317682945507,0.020546037703753,0.016775766331242,0.115277825795178,0.113247565925121,0.05376496838993,0.890384674228671,0.909651607275009,0.057994828444314,1.042237552032159,0.973662763834,0.376959375867752,1.042237552032159,0.973662763834,0.376959375867752,0.403576923395642,0.372068271040916,0.144927141340873,20.8212110209101,21.13652610778809,7.659822553577082,-0.410061315889293,-0.399146616458893,0.060321219063805,0.058176063293569,0.054083051159978,0.03127102023781,0.381924834027744,0.397657379508018,0.066737841622911,0.297359035657632,0.316744223237038,0.089331119057109,0.370922147836678,0.335346281528473,0.166025759779458,3.439272824794097,3.414451241493225,0.434449001333687,0.067902285583865,0.066351063549519,0.018170634931949
333,0.016017203102653,0.014136513695121,0.009181216990895,0.045602987226997,0.041623871773481,0.025743524138127,0.025696276281105,0.020858220756054,0.017612938796558,0.117057622513936,0.109348762780428,0.062215285501112,0.889992523520545,0.908201575279236,0.062517996693242,1.056089448523408,0.931856393814087,0.433596581135453,1.056089448523408,0.931856393814087,0.433596581135453,0.408749279625234,0.358981817960739,0.166599344782067,21.29538125764214,20.78686237335205,8.53435176803142,-0.411804403112157,-0.398043274879456,0.069891565651912,0.05912069550547,0.048762014135718,0.037962198893066,0.379375555037314,0.40350054204464,0.07414290195169,0.29528310109617,0.324173852801323,0.095899943879138,0.378013896074386,0.31952203810215,0.190046205849233,3.495129613325402,3.440574884414673,0.458222373138114,0.066553385693497,0.065629087388515,0.017602465088221
334,0.017360922467551,0.016117451712489,0.008905184186912,0.049321971207706,0.048460219055414,0.024007984223963,0.028436316355057,0.024286216124892,0.017936575682174,0.12697305735668,0.130097106099129,0.057688105615627,0.884090395213028,0.902767837047577,0.062754769491337,1.123100629352754,1.064067244529724,0.419513016346726,1.123100629352754,1.064067244529724,0.419513016346726,0.433771340565015,0.40756544470787,0.161657213067459,20.19828714521128,19.56932830810547,8.554303619303363,-0.411232413214452,-0.385944545269012,0.068784646988847,0.062357831909182,0.059549391269684,0.033792936872935,0.376191178982546,0.403662413358688,0.076177223954684,0.288981690525423,0.321729511022568,0.097861265175904,0.405431984252827,0.375661939382553,0.186727831939536,3.498345914064642,3.468780040740967,0.396869681100455,0.071488679813198,0.070675749331713,0.016623484177958
335,0.016024162706206,0.014282933436334,0.009280134720738,0.045450550912609,0.042896673083305,0.025708381086299,0.025583261519386,0.021652242168784,0.017328620421835,0.116160551928598,0.112413510680199,0.062207017447046,0.888344986749237,0.906547069549561,0.06376835037691,1.05209841062376,0.906640470027924,0.453907313638806,1.05209841062376,0.906640470027924,0.453907313638806,0.407310117797185,0.349121779203415,0.175181175351397,21.17480569586532,20.40114974975586,8.843189904240536,-0.414991076680494,-0.394709497690201,0.077778375226312,0.058927662372081,0.048790462315083,0.038986021133687,0.376083846484604,0.404050081968307,0.080793779293176,0.291256869498429,0.323749154806137,0.103262994876446,0.375865307859765,0.308571010828018,0.199006570533728,3.616400067292298,3.566460132598877,0.478718928395334,0.06290811642437,0.061319664120674,0.016660973176443
336,0.016440622962854,0.014648986980319,0.008615398061128,0.04646759671258,0.043799687176943,0.023826658012862,0.027452930176963,0.022737285122275,0.01726244981603,0.118290950934618,0.115898445248604,0.056272029395142,0.878256247240443,0.89753657579422,0.061505859797588,1.012120296984406,0.962321639060974,0.36222754536154,1.012120296984406,0.962321639060974,0.36222754536154,0.390435494082522,0.368253469467163,0.138683865032174,18.5571403894809,18.5191650390625,7.02358550406849,-0.424633247699154,-0.417030304670334,0.066666351696991,0.057075134772895,0.052115019410849,0.033342817350604,0.364890842276964,0.38290610909462,0.071513795149775,0.271763181269668,0.297224253416061,0.09137085533995,0.35539600683678,0.329788714647293,0.160075362881453,3.622416672088503,3.591606140136719,0.407666379143312,0.058238318630184,0.057551935315132,0.014204243884705
