Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,ndvi_mean,ndvi_median,ndvi_stdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value
1759,0.01802192248093585,0.01759449858218431,0.004061794204152231,0.04617523384244267,0.04506661370396614,0.00999845863929077,0.8683511685897612,0.8701920211315155,0.02109942213205792,0.330795665040425,0.3305320590734482,0.04121648120994225,0.112263478536819,0.1107704043388367,0.01710914217551257
1760,0.01430733969727554,0.01403980841860175,0.003161280007617458,0.04249061545663763,0.04183505289256573,0.009162968467596719,0.8795091505603092,0.880927324295044,0.01747685801010647,0.3272843511747878,0.3278636038303375,0.04257284239907053,0.1106780659811707,0.1102271936833858,0.01711363384428729
1761,0.01368623450221824,0.01324933953583241,0.003249094391032444,0.03740881118373458,0.03655379265546799,0.007862585065524693,0.9084402772048398,0.9086646437644958,0.01388561791231299,0.3353474514736214,0.334401398897171,0.02786329727128796,0.0987509936166977,0.0977093055844307,0.01300593675105603
1762,0.01489071269539851,0.0144917038269341,0.003236425943817838,0.03949936393117111,0.03890899568796158,0.007903635392417313,0.8925823736106446,0.8927577137947083,0.01450151130129142,0.3252409045768901,0.3241904973983765,0.03492272582494689,0.1015254505423128,0.1008337140083313,0.01402600333037512
1763,0.01403032938679647,0.01380176655948162,0.003023843753152294,0.04236249908555451,0.04188140667974949,0.008337402358079005,0.9123048587410403,0.9127770364284515,0.01063824394310287,0.3597693286907936,0.3613912165164948,0.03338879365392547,0.1131915103688205,0.1128240525722504,0.01536767109908331
1764,0.01880339533215555,0.01827381551265717,0.005048614291935811,0.04282231342761338,0.04196286387741566,0.009675142319484738,0.867743849841581,0.8675602674484253,0.01704594603942863,0.3256678251396464,0.3239617645740509,0.03896683863040038,0.1045750352933687,0.1034348681569099,0.01583338423086502
1765,0.01447512579780184,0.01429793518036604,0.002762812871826977,0.03937959680927348,0.03906985744833946,0.006942523422417051,0.8928289081345756,0.893437922000885,0.01354602252438506,0.3239558907917048,0.32415771484375,0.03347875510614232,0.1014630327403964,0.1011192351579666,0.01288094932988822
1766,0.01535172892393205,0.01505067851394415,0.003653893976586252,0.04066663493605445,0.04007720574736595,0.008591700289762989,0.9032139802271291,0.9030011296272278,0.01323051482567768,0.3533955282340349,0.3536930978298187,0.03608373781299008,0.1085204800642099,0.1079540476202965,0.01569046025970244
1767,0.02497173923737912,0.02415228821337223,0.007392833916200609,0.06993231493208371,0.06902601569890976,0.01813730441872287,0.8567476667826834,0.863267719745636,0.04534012116260343,0.4160282173972526,0.4299489855766296,0.0702930657194746,0.1631666249218725,0.1639526039361954,0.03198058242957004
1768,0.01308145315430314,0.01285344595089555,0.00279764811078444,0.03696560459900958,0.03639058582484722,0.007620790013380497,0.8991412386608961,0.8994383215904236,0.01579312212466143,0.3195213007191243,0.3190893828868866,0.03253585512458085,0.09740366309459565,0.09664368629455566,0.01349489788136811
1769,0.0153454536896506,0.01503340527415276,0.003445120846796895,0.04268311699627522,0.0421152338385582,0.008287174828971807,0.8961067731803116,0.8960241675376892,0.01556790547824182,0.3393663382468806,0.3393437415361404,0.03334464452530106,0.1082228260513116,0.107243500649929,0.01416037651722607
