Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,Replicates,Block,Name,Line,Days2Heading,Days2Maturity,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1101,0.02745081204921,0.067744210362434,0.10468378663063,0.170411452651024,0.294232174754143,522.6666666666666,1,1,GN12687,1574,66,107,0.47515869624651286,1.8838448038714752,0.189548388123513,0.22648796439170898,0.003353822045028005,-0.07545926887541997,0.30010925506621156,0.341972973668378,0.6256981772961985,0.26648535522719635,0.5608344271761859,1.0295983793865202,9.89532023668294,-0.25479578929954916,0.19298038875974724,3.3432814875247656,0.012531889269047702,-0.09469600925793867,-0.039300645252613925,0.3162949534762658,0.39413138509776785,0.3391357578228522,0.4339046187714521,1.0867592855836037,0.6765069922621235,4.343281487524766,-0.5611979005638205,2.8106756951037917
1102,0.022540995851159,0.062822304666042,0.073400571942329,0.151996314525604,0.281686186790466,388.0,1,1,Avocet YrA,28,69,110,0.5865766878817162,1.6500877528760662,0.20828561484813696,0.21886388212442398,0.029703041538595987,-0.010235454514622613,0.34953610126999324,0.38670329028018374,0.6352931424102624,0.29904335976503543,0.5098111908350129,0.7746123922576169,12.074006199836738,-0.09305148019919543,0.307220161915595,3.4838563037106915,0.13404735766420753,0.03893044984476316,0.013665010394931336,0.3653762838465796,0.3887418853781213,0.40436996548029425,0.43381605231770715,1.1223938424450668,0.9589937633940513,4.4838563037106915,-0.44533143354362,3.8376565650167884
1103,0.02302111312747,0.05578975751996,0.08889077603817,0.149933025240898,0.276584059000015,541.3333333333334,1,1,GN08557,1313,70,108,0.5135600729999227,2.0748094215613686,0.18769328296184498,0.22079430148005497,-0.0003323741257199968,-0.06898970305919801,0.31047024994269623,0.3451453385416607,0.6642951114254985,0.29694246359327475,0.5782039516014311,0.8223778267015296,9.9375562369823,-0.27207937043458125,0.2448865199431832,3.957613570932998,-0.0014871897507713096,-0.07492635878770984,-0.027935594148300668,0.3253011099165533,0.3978878787955419,0.3571879573418692,0.4484281943353452,1.07599285169922,0.7639457489308683,4.957613570932998,-0.5253779487757523,3.1115046051712816
1104,0.028769755735993,0.069884732365608,0.096600458025932,0.175365909934044,0.315172731876373,572.0,1,1,GN08541,1311,69,109,0.530807442568804,1.7749764465952418,0.218572273850441,0.24528799951076502,0.01439925096929098,-0.05095665790140583,0.34061677835802634,0.3930087373727849,0.6370166073618018,0.2850067456996822,0.5369305756535983,1.0512389997798641,12.0457074046135,-0.19399224006477722,0.259759566761806,3.5098939526235817,0.05430817088987108,0.013950557751784434,0.005891489018475772,0.35958329813447465,0.4157153790926645,0.3822709383904253,0.4500222739851668,1.153520511496777,0.8062785527602994,4.509893952623582,-0.5079951402651872,3.2626422101618417
1105,0.033745152875781,0.077539436519146,0.125456497073174,0.191259190440178,0.316208675503731,542.6666666666667,1,1,SW44431,1324,67,106,0.4318931857760242,1.8988506194825068,0.190752178430557,0.238669238984585,-0.004122776910663005,-0.10222243629396058,0.2870271172486841,0.3359376594934454,0.6061470054000365,0.24622147223281285,0.5700980713330842,1.53643546041086,9.5284482836723,-0.28311278891102687,0.15056643333985806,3.07803679906357,-0.01311814321637202,-0.11297050603325517,-0.05266131308551835,0.3038535096958443,0.40056460389783044,0.3170404190316916,0.4310068672066639,1.0988517551277792,0.5875971547803543,4.07803679906357,-0.5973847966426489,2.5204647258666766
1106,0.024977996945381,0.060421558097005,0.10295844078064,0.160259172320366,0.27705742418766,505.3333333333333,1,1,GN13641,1569,67,106,0.4581360923485206,2.0383378838072774,0.17409898340702,0.216635866090655,-0.007093321532010994,-0.09081358052790198,0.28241994961394296,0.3167544371223962,0.6419240233097588,0.26707939465350344,0.5829695566755884,0.9221895382136818,8.744463697075801,-0.3073429725709689,0.17885304554025058,3.5854068136219297,-0.028512477895555312,-0.1457697127678891,-0.05781274594695057,0.29675428081053645,0.3880142738024301,0.32239605297011037,0.4354673741104758,1.048525812031452,0.6404157019242566,4.58540681362193,-0.5759244539647963,2.6909636751196513
1107,0.034667752683163,0.074179142713547,0.122274897992611,0.180882439017296,0.291657894849777,512.0,1,2,GN07560,1405,66,104,0.409204102178156,1.8901229073204642,0.169382996857166,0.21747875213623,-0.008584365248679997,-0.1055900797247884,0.26327213516280457,0.3020975479444179,0.5944689296216649,0.23442539798865605,0.5728813487959459,1.4209965706994419,8.2391496002674,-0.29727955234517806,0.13315988439526694,2.9318046041062273,-0.028117716762544032,-0.1794671039837813,-0.07890960026658057,0.2780012898930582,0.376766197392528,0.2951268841396933,0.41358583857843995,1.0467002580908904,0.5444299457748065,3.9318046041062273,-0.6148222783352872,2.3852638574059717
1108,0.030857978388667,0.075168073177338,0.109030731022358,0.184016108512878,0.30526202917099,577.3333333333334,1,2,SW21306,1595,68,108,0.4736536985513626,1.6169275226151987,0.196231298148632,0.230093955993652,0.010447436943650992,-0.0670275133103122,0.3048699397114033,0.35125643377893356,0.6048258394204943,0.2478057189149361,0.5231791067457785,1.169037665805196,10.419371575117122,-0.2208326299660794,0.18935471131045367,3.0610596529567786,0.035997733261293186,-0.07836102472862597,-0.033848202154235826,0.3219394925108032,0.3920140089143937,0.34169209809046963,0.42576080605766775,1.104575109012785,0.6732542294317648,4.061059652956779,-0.562526890561497,2.7997797163112894
1109,0.024967452511191,0.061217484995723,0.102619145065546,0.162027776241302,0.288021475076675,535.9999999999999,1,2,GN08581,1409,67,107,0.4746109862912602,2.120797876366316,0.18540233001112905,0.22680399008095203,-0.005151627585290995,-0.08760094568133237,0.29663779716563377,0.33587586466849867,0.6494235065696423,0.27995535703347646,0.589862782615135,0.9555821992634287,9.468073397874821,-0.2981342642062745,0.19698023003700457,3.7048890541125274,-0.020604732765248754,-0.10595565337429093,-0.04302102655015551,0.31225107942223085,0.40060100998242637,0.33670296601664224,0.44537831521906246,1.0758697949763047,0.6753217972616561,4.7048890541125274,-0.5616821757916874,2.8067031243800256
1110,0.026064230129123,0.061988856643438,0.106560818850994,0.153868392109871,0.267303347587585,386.6666666666667,1,2,Nanjing 7840 - Pl.4,74,68,107,0.42994901134232905,2.397818101067541,0.160742528736591,0.205314490944147,-0.008647335693241002,-0.09584362544119458,0.26288988438310673,0.2928217943342221,0.6235024343306457,0.2693318301916428,0.6264273741455322,0.929240578144975,7.861673235893219,-0.3128176502047693,0.14688895648134756,3.31211933985366,-0.03369930867791486,-0.19723254186242883,-0.07767505105303778,0.2759167870305775,0.3713669739628062,0.30109256032093024,0.4196152915757599,1.0176256802955788,0.5838112529490335,4.31211933985366,-0.5989180971901691,2.5084580849679874
