Plot_ID,Blue,Green,NIR,Red,RedEdge,GrainYield,Block,Name,CodeName,Heading_Date,Maturity_Date,Days2Heading,Days2Maturity,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1101,0.01930648740381,0.0663922727108,0.394212990999222,0.047034801915288,0.176781363785267,453.6585366,1,Avle,,2020-06-21,2020-08-07,62,109,0.7868100297811539,1.6758180261596958,0.34717818908393405,0.327820718288422,1.6758180261596958,0.06644325610250201,0.06698680613189882,0.5226502475771893,0.62135454901298,0.7117172644705257,0.38079470557291323,0.4839728665874135,-0.8403854715157472,21.604990176856525,0.20566670233151882,0.4772984013378872,4.9376336266779965,0.0002560360475997291,0.5353180435450281,0.23141325242336486,0.5532733118166264,0.5118971298715181,0.5774294611561235,0.5282274216120674,1.4639872433991412,8.035886987179603,5.9376336266779965,-0.08806206532522622,8.381304373498141
1102,0.026520929299295,0.076623313128948,0.388482660055161,0.059251753613353,0.186322942376137,439.0243902,1,,GN10637,2020-06-21,2020-08-11,62,113,0.7353263372012284,1.5909170257029308,0.329230906441808,0.31185934692621303,1.5909170257029308,0.067473943345248,0.061144801415501826,0.4920286135249605,0.5860174297771401,0.6705124528744025,0.35170102174358436,0.4782924314695644,-0.7059376252938757,20.448716767132282,0.15885598772747714,0.48713556193266344,4.070032137626188,-0.03827878933903108,0.43615545534065786,0.19361622225418634,0.5210809616494977,0.4847022331091526,0.5417348417945368,0.49889036468119435,1.41510951411147,6.16593597994179,5.070032137626188,-0.20798658029944336,6.5564753170041605
1103,0.026253867894411,0.075286023318768,0.377726659178734,0.061871733516455,0.184003971517086,409.7560976,1,Runar,,2020-06-19,2020-08-04,60,106,0.7185079174784157,1.5861716024613184,0.315854925662279,0.302440635859966,1.5861716024613184,0.062446445226670005,0.05111204162240102,0.4763866757822933,0.5644471200631482,0.6676206815945682,0.3448675879071829,0.47997743590284503,-0.6633334783038881,19.48786713182926,0.12095418772440016,0.49665254471404546,4.017221557571241,-0.05379013240002451,0.3950429056873326,0.17203702700396228,0.5042392496377079,0.4760282440324587,0.5267774722385665,0.493367665131787,1.3830365667088567,5.7002730964488615,5.017221557571241,-0.24185069843754065,6.104995572465676
1104,0.022987795993686,0.06812509149313,0.387541875243187,0.04742288030684,0.171641454100609,474.796748,1,Betong,GN13618,2020-06-20,2020-08-08,61,110,0.7819461016013942,1.7380687488895314,0.340118994936347,0.319416783750057,1.7380687488895314,0.06583950668573399,0.06757256574928798,0.5157079814886142,0.610822890632865,0.7009873593380216,0.38609953089255733,0.49376744778424114,-0.7951135263167487,21.23522814363242,0.22366218523198292,0.4521187152550432,4.688680436961589,-0.011059592103138739,0.5200394732209213,0.2209664236835194,0.5456660150835199,0.501351613377763,0.5716624249816566,0.518814230757421,1.4472231239428701,7.822232273543875,5.688680436961589,-0.10059164230912707,8.172044227083571
1105,0.028440281748772,0.079974964261055,0.37950111925602,0.065909922122955,0.19247905164957,411.3821138,1,Reno,,2020-06-20,2020-08-04,61,106,0.7040489974433481,1.4776278252519937,0.313591197133065,0.299526154994965,1.4776278252519937,0.06559972465038301,0.05330079793930104,0.4698761197896673,0.5582735409202568,0.6518862803526836,0.326972991581765,0.4644179492750079,-0.637763904290211,19.3780735135079,0.11975894662665446,0.5018571970404324,3.745249000890441,-0.05652863596786858,0.37208020417173887,0.16503964824616119,0.497547389560304,0.4682651711812594,0.5179806374505207,0.4835152848749309,1.3764583527858898,5.3411318682103905,4.745249000890441,-0.2692066342312302,5.757875400733449
1106,0.02374738547951,0.067174524068832,0.381848499178886,0.048565816134214,0.170048356056213,450.4065041,1,Mirakel,GN06600,2020-06-20,2020-08-07,61,109,0.7743299216296495,1.7434615975156988,0.333282683044672,0.314673975110054,1.7434615975156988,0.062035846523939994,0.06121822800487238,0.5080066474392831,0.5999392192288941,0.7007969721331059,0.3837676209125157,0.49561254213816375,-0.766060163970448,20.74130930006504,0.2022840552359934,0.45082782123365334,4.684424333064359,-0.02486510018677222,0.5002850892346903,0.210064995037186,0.5373133413137299,0.4973651335135994,0.5644895023724659,0.5166865013279826,1.4303932188791864,7.505863677228489,5.684424333064359,-0.11966439785131525,7.862495260527057
1107,0.025548818521202,0.076368547976017,0.376989930868149,0.057691929861903,0.186787694692612,440.6504065,2,Felgen,SW21074,2020-06-21,2020-08-11,62,113,0.7345556137768946,1.4733421845787165,0.319298001006246,0.300621382892132,1.4733421845787165,0.069496347568929,0.0650961937382818,0.48429550803912946,0.5725274988062038,0.6630986226585283,0.33737102636230465,0.4592858866432594,-0.68768114906185,19.90494478493932,0.17211623369984314,0.4757946541372602,3.936455397666328,-0.02912222724319835,0.42254175335669264,0.18096856736452022,0.5124171353184043,0.47299319652026345,0.5369223816819715,0.4901234649248403,1.3927107974204769,6.14334050406326,4.936455397666328,-0.20958950974650167,6.534534930111519
1108,0.024635360576212,0.070971798151731,0.340713620185852,0.062571872025728,0.175024211406708,359.3495935,2,Polkka,,2020-06-22,2020-08-07,63,109,0.6896894471328998,1.4734189585669784,0.278141748160124,0.269741822034121,1.4734189585669784,0.054736363701522,0.038107541017233834,0.43798564875248386,0.5064447422157862,0.6552134470133992,0.3212667340449069,0.46581361420047995,-0.5702043203164663,17.024501934647564,0.07712842258555103,0.49088765330652806,3.8006902609038935,-0.0708504286358541,0.29953321925701576,0.1182788542336307,0.461883453058339,0.4438073977194617,0.49378468291111083,0.4718361066799803,1.2934634600445283,5.016612836856536,4.8006902609038935,-0.2949043488556544,5.445156252409373
1109,0.026426232419908,0.06928277015686,0.310828313231468,0.072901695966721,0.169099673628807,391.8699187,2,Seniorita,GN07574,2020-06-21,2020-08-08,62,110,0.6200365141154821,1.4733016540172,0.23792661726474698,0.24154554307460796,1.4733016540172,0.03923761192709101,0.006458007730541605,0.38408747751537303,0.4361680299328611,0.6354604052096027,0.29531230410183074,0.4762821178735107,-0.4489931680617796,14.130840003490379,-0.031262793963537865,0.5284096171688807,3.486372478001898,-0.12629669235524044,0.13988386496833313,0.053126168597863316,0.4038449777448746,0.4116733915189745,0.4375822802489884,0.44721456475082555,1.1955236436884344,3.7793703017851517,4.486372478001898,-0.4021643001463066,4.263663679009038
1110,0.027499385178089,0.072859819978476,0.341520249843597,0.064931180328131,0.172983109951019,430.8943089,2,Arabella,CHD132/05,2020-06-20,2020-08-12,61,114,0.6804972229980975,1.5597790847492443,0.276589069515466,0.268660429865121,1.5597790847492443,0.053289074450732,0.03524524196982459,0.4338410927020426,0.5025414768772132,0.6483430295778432,0.32757247680531404,0.48137224625563224,-0.5512763586557162,16.91248975694176,0.07188796393185559,0.48585894185688927,3.687360604850352,-0.08217815932462194,0.28476995429534485,0.11379265918739088,0.457700865665355,0.4407255342694625,0.48828382237752316,0.46773981894661587,1.2893678033188811,4.8236944435781695,4.687360604850352,-0.31063947968476946,5.259726499929891
