Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,Replicates,Block,Name,Line,Days2Heading,Days2Maturity,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1516,0.015800777822733,0.057205379009247,0.02423657476902,0.123945608735085,0.452559053897858,605.3333333333334,2,3,GN12630,1571,68,108,0.8983355831646965,3.295723888716176,0.428322479128838,0.395353674888611,3.295723888716176,0.07437340542674101,0.09764757975936002,0.6203042189690098,0.7524620125880084,0.7755615130580457,0.5700100388815055,0.6345179346825479,-1.3197569240109737,27.01810091733936,0.5022579769527651,0.4378268470637819,6.911127620091527,0.11115724465427657,0.7883696202186764,0.37152605278152395,0.6577463082734236,0.587295900911845,0.6726215756623904,0.5902876525894079,1.6798986750082534,18.44114803484336,7.911127620091527,0.30246913871446157,18.672566491381204
1517,0.014985897578299,0.058622609823942,0.024416925385594,0.127892658114433,0.450072646141052,590.6666666666666,2,3,GN12701,1562,67,107,0.897081298090351,3.1135801557540117,0.42565572075545804,0.39145003631711,3.1135801557540117,0.077842396683991,0.1022813109681014,0.6179383355278181,0.7488378910127369,0.769517764765724,0.5574382850569899,0.6213910447621956,-1.3156637735502215,26.9075706228614,0.5026283036286572,0.43900017457045826,6.677458364489913,0.12269407609312848,0.7848561401105558,0.3675779831880987,0.6551979618754993,0.5821134292080407,0.6708632259018653,0.5853937691724888,1.6735915648032904,18.199895480158013,7.677458364489913,0.29658738875600005,18.432814084225164
1518,0.017552709206939,0.061640854924917,0.024564556777477,0.133927494287491,0.467840701341629,590.6666666666666,2,3,SW71237,1328,68,107,0.900226261306352,3.0532574806118626,0.443276144564152,0.406199846416712,3.0532574806118626,0.08116444386541799,0.1084149193018672,0.6317031156700753,0.7711570070625713,0.7671652423190868,0.554886764504142,0.6163858891418309,-1.3661259212060708,28.07962059974672,0.5400559162240489,0.4406328410939722,6.589782813873893,0.1180393581158932,0.7981875666362183,0.3920501345001854,0.6700027145225249,0.5918510787456132,0.6794490679644791,0.5891380889377693,1.7117096766883182,18.81621247773559,7.589782813873893,0.31142173743866375,19.045354881818486
1519,0.014448336325586,0.057361572980881,0.021562682464719,0.128766804933548,0.484038710594177,638.6666666666667,2,4,GN08554,1312,69,110,0.9147048138682353,3.3139761557577136,0.46247602812945804,0.426677137613296,3.3139761557577136,0.07871212717145701,0.10588594470173139,0.650406833626982,0.7979228616191284,0.7880992133875432,0.5797465862471591,0.6338072976739275,-1.534019123717338,29.18051730841396,0.5552288514030604,0.46111061378849594,7.438379309359428,0.14164376222002598,0.8314468346814039,0.422165227969778,0.6898499216314805,0.6145722413506673,0.6948243091921167,0.6083218778277505,1.7597984551621746,22.236919497465706,8.438379309359428,0.38362885182616824,22.447982127741493
1520,0.015844858251512,0.058780267834663,0.022700096480548,0.127676799893379,0.461000382900238,593.3333333333334,2,4,GN11542,1573,67,107,0.9061398636213561,3.175214806432165,0.43830028641969,0.402220115065575,3.175214806432165,0.07901558093726602,0.10601571369916182,0.6302073958321492,0.7667502550693285,0.7738266410973341,0.5662247370027897,0.6248756508072523,-1.3799750171343337,27.741224039346,0.5497050836950863,0.4362948334747588,6.842774452762597,0.12962588984265055,0.8069895706587931,0.3872736371039848,0.668344118367598,0.5916273976796627,0.680907192800784,0.5916910324392738,1.7053878319875937,20.086397578888967,7.842774452762597,0.34011476703508964,20.308300596663766
1521,0.016487654298544,0.054759703576565,0.023134091868997,0.12039665132761,0.4810491502285,677.3333333333334,2,4,GN10603,1526,67,108,0.9082314129571033,3.7080301084854153,0.45791505835950297,0.42628944665193497,3.7080301084854153,0.069897660985589,0.09226963594555819,0.6448975426129222,0.7907411983753228,0.795599855479479,0.5996425579292103,0.6602310263381432,-1.4650228839988106,28.739927969872898,0.515023597262858,0.4586760298720634,7.784728893864395,0.10150087398396078,0.8182299375104864,0.4140407473505865,0.6840112030793734,0.6173283493657425,0.6894408490545514,0.6126530933326734,1.7461647031520509,20.574653626458883,8.784728893864395,0.3505217751247288,20.793950026332126
1522,0.017072688788176,0.056002248078585,0.021630918607116,0.122756168246269,0.484415709972382,667.9999999999999,2,4,GN08595,1317,68,109,0.9145101759976734,3.576352523396768,0.46278479136526596,0.428413461893797,3.576352523396768,0.073300888761878,0.09901985079050059,0.65055468717126,0.798226795008824,0.7927446812442772,0.5956460677776555,0.6513279823571596,-1.4959136128834325,29.14194066077472,0.5675538018314366,0.45050133710446094,7.649933290046267,0.11478241896442735,0.8311993373202359,0.42251213688826317,0.6900049831965069,0.6176558063689396,0.6948234125173248,0.6116540231006224,1.76025359919218,22.183283183199364,8.649933290046267,0.38261309882810596,22.394597232362663
1523,0.015616495162249,0.054204694926739,0.022818770259619,0.120699547231197,0.46227952837944,664.0,2,4,SW21306,1595,68,110,0.9059210460080486,3.4897555139701106,0.439460758119821,0.40807483345270096,3.4897555139701106,0.06997412443161001,0.0922325409948824,0.6309649353770764,0.7681017480297836,0.7901012558340792,0.5859215114889974,0.6467688482024645,-1.387612819658468,27.62308247387406,0.5111133907893123,0.4440248805386818,7.528403840372857,0.10738851526670826,0.8070466684561279,0.388753798727756,0.6691628014081666,0.6021856868453086,0.6812306884810203,0.6032288993501109,1.7076250241625273,20.036565479101004,8.528403840372857,0.3390339400357615,20.258739762041785
1524,0.01602616533637,0.055724170058966,0.02002752572298,0.121258795261383,0.462856471538544,624.0,2,4,T7347,1424,69,109,0.9170503647395325,3.37442845313298,0.442828945815564,0.40713230147957796,3.37442845313298,0.07539464905858201,0.10308028310537601,0.6372569703639072,0.7751776614102593,0.7850896636353208,0.5848121007838101,0.6377099047879587,-1.423878270147239,27.997602522373278,0.597678146509122,0.42705178842292446,7.306206643342739,0.13335734323532228,0.829017206330446,0.3967415323637673,0.6758105947131473,0.5995582747985144,0.688816252546137,0.5999762983528528,1.7221578076652617,22.903003204747208,8.306206643342739,0.3959714230480942,23.111016205434346
1525,0.01747674215585,0.057927744463086,0.024049687199295,0.128118798136711,0.466492801904678,539.9999999999999,2,5,TJALVE/Purpur seed,1321,68,107,0.9019465684074615,3.2514355193392093,0.442443114705383,0.408565057441592,3.2514355193392093,0.074329059571027,0.09858724195509999,0.6317119984803431,0.7706279259758918,0.7790790430912574,0.5690672764278629,0.6309323593665277,-1.367454471865242,27.901709172874618,0.525235583107382,0.4410464034232001,7.05301166528151,0.10421346547971277,0.8009669156598682,0.39148225123091146,0.6700012158573972,0.5982382804945983,0.6801140926471745,0.5969503101709269,1.7111250468759769,19.16998677000998,8.05301166528151,0.31965944943129704,19.39704238308567
