Plot_ID,Blue,Green,NIR,Red,RedEdge,GrainYield,Block,Name,CodeName,Heading_Date,Maturity_Date,Days2Heading,Days2Maturity,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1101,0.024545880034566,0.082166258245707,0.459972351789474,0.05145201086998,0.182917140424252,453.6585366,1,Avle,,2020-06-21,2020-08-07,62,109,0.798789363093988,2.1074425766328164,0.40852034091949396,0.377806093543767,2.1074425766328164,0.08833462558686801,0.09846806861460303,0.5712457465347303,0.7015120132600456,0.6968809941783154,0.4309530871490992,0.5395077939944876,-0.9888336717504278,25.73979035019872,0.2815950730930055,0.5079168625386882,4.598068618556163,0.025666196000734186,0.6087694879115012,0.31477780472164435,0.6058589589121494,0.5437944001484785,0.6084383642282208,0.5380790746215149,1.5966704634031714,8.60537919369464,5.598068618556163,-0.05597555560659603,8.939832360523887
1102,0.031325858086348,0.091255456209183,0.447529673576355,0.063361421227455,0.189308449625969,439.0243902,1,,GN10637,2020-06-21,2020-08-11,62,113,0.7519572297427233,2.050236732329547,0.38416825234889995,0.35627421736717196,2.050236732329547,0.08782363310456301,0.09037309959530901,0.5374738084701265,0.6594277113310747,0.6612547334203266,0.40547387874948077,0.5392246562855851,-0.8225717607024617,24.165856540203116,0.22624547293648758,0.5118147794262761,3.9041415403205253,-0.012380394991666663,0.5193414910893119,0.2689499549638878,0.5700439755433664,0.514458005536804,0.5726238659662684,0.509848023635699,1.5352316417020124,6.6868538729301905,4.904141540320525,-0.17211819919023888,7.063125556635034
1103,0.031892670318484,0.092441260814667,0.447553142905235,0.069186616688967,0.193583346903324,409.7560976,1,Runar,,2020-06-19,2020-08-04,60,106,0.7322187216896197,2.04161150831117,0.378366526216268,0.355111882090568,2.04161150831117,0.083803234621883,0.07938323207199621,0.5263525948983416,0.6469971306547098,0.6576214117114562,0.3961243823101466,0.540991879306331,-0.783846890386993,23.63217733800408,0.17924698029357922,0.5359196758802971,3.8414867880536843,-0.030206922504660793,0.48653749174401373,0.25559225984948764,0.558205562405586,0.5121833552474706,0.5591019603209813,0.507306744458865,1.5194416665061592,6.075604455912334,4.841486788053684,-0.21441889029282044,6.46878203218463
1104,0.027655679732561,0.083374582231045,0.456478655338287,0.051505163311958,0.180879950523376,474.796748,1,Betong,GN13618,2020-06-20,2020-08-08,61,110,0.7972173072409611,2.1302350384896944,0.40497349202632904,0.37310407310724203,2.1302350384896944,0.087588321417571,0.09885567501187484,0.5682005603809265,0.6968606499032098,0.6911213032399851,0.43240759955272173,0.5423961517458945,-0.9551532628883581,25.573186278343222,0.2972226307425045,0.4887503141820431,4.475033794751832,0.017135289568940202,0.6036203298479322,0.30965684239777963,0.6026487993159669,0.5382068251949333,0.6062624283992908,0.5331175924870676,1.589067770763536,8.526870664326438,5.475033794751832,-0.06028939959686405,8.862774642097017
1105,0.034748360514641,0.096048586070538,0.447003275156021,0.072023928165436,0.201028004288673,411.3821138,1,Reno,,2020-06-20,2020-08-04,61,106,0.7224656907979895,1.9067247970705123,0.374979346990585,0.350954689085483,1.9067247970705123,0.085324883460999,0.08053997009992658,0.5204898778636642,0.6402301649437279,0.6462636704582919,0.3795731451082534,0.5253857033529179,-0.7525154418331365,23.45974713563918,0.18019734035077434,0.531012681429472,3.653928740062266,-0.03588089120941064,0.470092509638996,0.24834554940788187,0.5519666390186092,0.5047036041038032,0.5522302275319398,0.49918748308723637,1.5107879323208744,5.804910990614604,4.653928740062266,-0.23408674135818566,6.206316241586725
1106,0.029908899217844,0.084370627999306,0.458589762449265,0.05461860448122,0.182833939790726,450.4065041,1,Mirakel,GN06600,2020-06-20,2020-08-07,61,109,0.7871484254713322,2.150724185939825,0.403971157968045,0.374219134449959,2.150724185939825,0.08421375229954801,0.092118334025146,0.5639018185201902,0.6928396104586326,0.6892199523814158,0.42991211845701954,0.5461639819702299,-0.9236256036716648,25.428350418806144,0.2727533243452659,0.49359131179098803,4.435419568680195,-0.0006194040668310595,0.587664578290337,0.30529725903950733,0.598057375688491,0.5382071139187887,0.6000685342191517,0.5323473975698166,1.584084918613096,8.051108499160206,5.435419568680195,-0.08717992783054783,8.396218958815508
1107,0.032180245965719,0.093779794871807,0.447010979056358,0.065720327198505,0.198523543775082,440.6504065,2,Felgen,SW21074,2020-06-21,2020-08-11,62,113,0.7436461304516583,1.871095005729723,0.381290651857853,0.353231184184551,1.871095005729723,0.08965901657939,0.09143035337329003,0.5324897349540955,0.6536777703034455,0.6531753151385528,0.3849328370407857,0.5176290459643678,-0.8019318905973944,23.999817818403262,0.22038560303224936,0.5156840686639415,3.7666022267099546,-0.01443556344409223,0.5050045988991126,0.2627530339149888,0.5647460232090887,0.5090809695372995,0.5667800031197028,0.5040465675719058,1.5276225984823044,6.418281539092654,4.766602226709955,-0.1903546279451249,6.801715665629349
1108,0.031189072877169,0.088532492518425,0.40445140004158,0.070729501545429,0.184982180595398,359.3495935,2,Polkka,,2020-06-22,2020-08-07,63,109,0.7023049482451561,1.9209109254251793,0.33372189849615097,0.315918907523155,1.9209109254251793,0.07514641061425201,0.06465760096907643,0.4841224438627222,0.5841657820237528,0.6408300804365571,0.3723391857128502,0.5301673961478005,-0.6653977490531418,20.7354335486889,0.13900667532245592,0.5194883969036946,3.568395043858133,-0.04798161558376254,0.3962752783054489,0.18967066685217526,0.5133230633717069,0.4772266346264993,0.5253966195493942,0.4838081170495704,1.4208454099398047,5.300100600190186,4.568395043858133,-0.2724035006468928,5.718284325555498
1109,0.034651653841138,0.090364303439856,0.389681592583656,0.080843806266785,0.189156159758568,391.8699187,2,Seniorita,GN07574,2020-06-21,2020-08-08,62,110,0.6563679390557974,1.8513625303165497,0.308837786316871,0.29931728914379996,1.8513625303165497,0.06523314677178901,0.04241612143814602,0.4502346291739001,0.5412026482142761,0.6235180669665381,0.34642770277798346,0.5277949792555816,-0.5696984627079197,18.9110870659351,0.06971839678123982,0.5414255136428776,3.312339914654655,-0.08483833512796925,0.30515382598785296,0.145369937100345,0.47732566301100465,0.45811725301580025,0.4898102231566511,0.4676497279388923,1.362400640628299,4.364699619303291,4.312339914654655,-0.3495113933309856,4.820178694923203
1110,0.036784213036299,0.093825928866863,0.419628873467445,0.076151918619871,0.191309340298176,430.8943089,2,Arabella,CHD132/05,2020-06-20,2020-08-12,61,114,0.6928000445549362,1.9826731950206824,0.343476954847574,0.325802944600582,1.9826731950206824,0.074715726077556,0.06192896887659957,0.487812309830321,0.594032986527312,0.6345309131775405,0.37371951536961967,0.5394334459226283,-0.6539108845355622,21.31557770073412,0.13269410599024523,0.523070771802693,3.47241906939061,-0.0635760691173823,0.39619548834590035,0.1992776872434449,0.5173984438797891,0.4822162920095022,0.5237679404337306,0.4837784859077313,1.4408065514041777,5.084419431271426,4.47241906939061,-0.28945593224603733,5.510417610908985
