Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,Replicates,Block,Name,Line,Maturity_Date,Days2Heading,Days2Maturity,Lodging,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1378,0.015249277465045,0.042350199073553,0.020255328156054,0.097045883536339,0.389511048793793,740.0,1.0,36.0,GN04528,53.0,2020-08-12,67,89.0,0.0,0.9011371879419323,3.80860854318734,0.369255720637739,0.34716084972024,0.04919579252600701,0.06318853218108442,0.5768449199975361,0.6756817620230612,0.8038712698456257,0.6010913540103763,0.6670364535539616,0.8002181869158401,23.0391380749643,0.46656715908347146,0.7690110222092128,8.197384128402744,0.4092657625207747,0.7644375739059354,0.2934566502430733,0.6088195771903567,0.558818467633595,0.6480826801582963,0.5865578308618191,1.5494170788036847,3.3852085163288588,9.197384128402744,0.31577272544246054,19.23005373168315
1379,0.014334077946842,0.042326156049967,0.018364824354649,0.103809989988804,0.432275325059891,729.3333333333334,1.0,36.0,GN12625,1530.0,2020-08-16,68,93.0,0.0,0.918494504413297,3.844165233144443,0.41391050070524205,0.38994916900992405,0.051953409798443005,0.06856881175190141,0.6165829386357694,0.739321447759362,0.8216349601312366,0.6127109358353735,0.6670817657496517,0.8519616451973772,25.793083310127244,0.516888109966884,0.7957086223010239,9.212959677925395,0.4427172744947081,0.8210289684002909,0.3583892518792373,0.6531028080817212,0.6001671091744964,0.6778304720088986,0.6144788195702597,1.6612865846654048,3.8516206236372614,10.212959677925395,0.40366547764352795,23.538222675702414
1380,0.031832557171583,0.079256094992161,0.04394743591547,0.163758479058743,0.44937327504158,534.6666666666666,1.0,36.0,DH20070,93.0,2020-08-10,65,87.0,80.0,0.821830160626294,2.383877049140552,0.40542583912610997,0.37011718004941896,0.08273219689726902,0.100461881607772,0.5772271498215075,0.7041531118105764,0.7001449428089767,0.46582939812330065,0.566819545498677,1.0703527169827174,25.737896710634235,0.3864319009961575,0.6363914608348705,4.669889174908582,0.3531154809038823,0.6425348871078126,0.31772155952332637,0.6122280065047996,0.5397238171956121,0.6205617429948016,0.5374693502127047,1.5979842899657117,2.197693613638574,5.669889174908582,0.011136797248530537,10.22524444670492
1381,0.015720365568995,0.045401250943542,0.019511800259352,0.106681261211634,0.430819898843765,745.3333333333334,1.0,36.0,GONDO,30.0,2020-08-18,72,95.0,0.0,0.9133447621021935,3.7184884946067265,0.411308098584413,0.38541864790022295,0.055570336058736985,0.0736550666391862,0.6129160606904392,0.734729955655589,0.80932702815144,0.6030473266303701,0.6602625335501684,0.8598681943666059,25.71406394243238,0.5262865881497921,0.7851656148388142,8.48916362193421,0.4409131000702694,0.8097500981022687,0.35333252580028934,0.6492071646761676,0.592210045824446,0.6739091205467954,0.6057935169698004,1.6523326384342187,3.698932500215891,9.48916362193421,0.37655795520454005,22.079966641585166
1382,0.01562240626663,0.043811857700348,0.019905369728804,0.102838017046452,0.416851669549942,661.3333333333334,1.0,36.0,Pfau/Milan,17.0,2020-08-16,68,93.0,0.0,0.9088492322336673,3.7863695741046017,0.396946299821138,0.373039811849594,0.052095939405262,0.06804027948528438,0.6006366121295273,0.7149017277403529,0.8097880335269351,0.6042329886514797,0.66483302974957,0.8408087853489995,24.773037508130038,0.4970699005358437,0.7816284261312189,8.514585580940361,0.42302321161251566,0.7944410655885337,0.3327081889071352,0.6356178013779846,0.5824721163048839,0.6651723795347202,0.6010338862704933,1.6175451000382186,3.576206864818407,9.514585580940361,0.3536224621325556,20.941669269611115
1383,0.014829330146313,0.041738407686353,0.022051176056266,0.099879167973995,0.380416318774223,,,,Bastian,,,66,,,0.8904200893761446,3.604579070943785,0.358365142717957,0.33867791108787,0.046596309170127005,0.057463070377707585,0.5648854064394105,0.6583088989796592,0.8022601426908299,0.5840928314766616,0.6559744534581365,0.7880387893175441,22.2893978282809,0.40210640640089285,0.7513278829373665,8.114298792443053,0.3871497683751664,0.7355462811170511,0.27595530654560935,0.5956421889498673,0.5509019821236298,0.6371304048884774,0.5817661451397759,1.5191663202263164,3.1534949904404206,9.114298792443053,0.26609600002052786,17.25152063561367
1384,0.024822911247611,0.051132690161467,0.038550525903702,0.094453871250153,0.216870427131653,,3.0,3.0,RB07,1331.0,,63,,,0.6981412413854247,2.189789450395951,0.178319901227951,0.165737736970186,0.03889194317162099,0.036053897067905225,0.35283491494891495,0.34953987741838044,0.6184171984421941,0.39321234005117445,0.5632274914326293,0.5576711252523416,11.20248064398766,0.1939886698521798,0.48877861484402835,3.2413263696241827,0.23479969106678628,0.09911110533174611,0.021727710157627377,0.35408053055341704,0.32370520360843086,0.42925110041999937,0.38723488281670554,1.0371763489933352,1.3718379515633428,4.241326369624183,-0.279949599191072,5.625615268476194
1385,0.039528839290142,0.071256525814533,0.070914506912231,0.120858758687973,0.232203900814056,,3.0,3.0,QUARNA,62.0,,67,,,0.5321002941116917,2.2293885315579707,0.161289393901825,0.160947374999523,0.032069705426693,0.004045921564102585,0.29295414988058727,0.30606596263325814,0.5303735211461675,0.3153693519533553,0.592687798603541,0.7902460333769686,9.69104439020158,0.0033321472471570016,0.30153278292377983,2.2587036507847436,0.12677957822621705,-0.13614856475545198,-0.04080094452903207,0.3012433640235921,0.30047660656084163,0.3482681560719792,0.3472731774972107,1.0022998439345987,0.8095359342681021,3.2587036507847436,-0.5066571309261587,3.2744202974075334
1386,0.039136812090874,0.070814698934555,0.076017379760742,0.121357277035713,0.235091522336006,,3.0,3.0,Filin,16.0,,69,,,0.5113133745230969,2.508480436348005,0.159074142575264,0.164276823401451,0.026475206017494,-0.009134426712989786,0.2851959618219137,0.30031565794712006,0.5370169417252719,0.3190759668731171,0.6240321156682436,0.8191908948983063,9.33634132146836,-0.04830928034466951,0.2755805216437502,2.319812494765686,0.10310318523971114,-0.15804769846439404,-0.049302634989668,0.2941790100516426,0.3057616737511812,0.33765896137236684,0.35259632926440826,0.9987901500928311,0.7585796214118566,3.319812494765686,-0.5275801987165204,3.092602284845069
1401,0.049801684916019,0.091248393058777,0.094436883926392,0.14321830868721,0.250776052474976,,1.0,4.0,Saar,14.0,,65,,,0.4528774911459676,2.20489139698433,0.15633916854858398,0.15952765941619898,0.03825821727514298,-0.0027050271630287906,0.26608737365784435,0.28924696631431607,0.4664218055152314,0.27299310444570124,0.6027968043960755,1.2581936132116478,9.252810478210437,-0.02346487032807032,0.20016023843467298,1.7482791101147437,0.11709237061238989,-0.2005285407682171,-0.07199231165221846,0.2774552337323838,0.2841859169214659,0.3094520295980304,0.31776870794924933,1.0005667320369898,0.6295669450315674,2.7482791101147437,-0.5803420083901205,2.6554884283395155
