Plot_ID,Blue,Green,NIR,Red,RedEdge,GrainYield,Replicates,Block,Name,Line,Days2Heading,Days2Maturity,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1101,0.028636001981795,0.091657891869545,0.79030305147171,0.033833989873528,0.214978851377964,522.6666666666666,1,1,GN12687,1574,66,107,0.9178923208734779,3.1760448257576277,0.756469061598182,0.698645159602165,0.12084579188376698,0.16513609793037282,0.833280950591898,1.0542673008900447,0.7921497713440582,0.5723013599099652,0.6234950951167736,1.3778743617335971,47.7010997757316,0.5970097235039974,0.7743719111960704,7.622313205681557,0.49167121893653615,0.8972256171853221,0.7649408795544996,0.8569381846190839,0.7583193609433774,0.7686623202030362,0.670509930402785,2.190806357637138,3.83303813464546,8.622313205681557,0.4004483017889238,23.35825761093727
1102,0.032279301434755,0.102059718221426,0.723863691091537,0.040813110768795,0.222147226333618,388.0,1,1,Avocet YrA,28,69,110,0.8932539586149247,2.766806804087378,0.683050580322742,0.621803972870111,0.13102702423930201,0.17594838738441498,0.7811130742776687,0.9929143425816813,0.7528591221156367,0.5303495504295944,0.5937276239468917,1.380580394345212,43.43289911746976,0.5537992033205918,0.722601355698124,6.092550358811123,0.47266025921725213,0.855475543061059,0.6806479257672194,0.8101483865102673,0.703438790471657,0.7386911610073176,0.6306818227426132,2.084765712406888,3.2114199253588454,7.092550358811123,0.27891699126533875,17.736057787709502
1103,0.028530178591609,0.108579900115728,0.886745005846024,0.032526960596442,0.24907822906971,541.3333333333334,1,1,GN08557,1313,70,108,0.929233215449135,2.9446457703619053,0.854218045249582,0.778165105730296,0.156102661043405,0.21914481632411423,0.8909364628759695,1.115740869936743,0.7818201886331567,0.5614137457080829,0.6041688312193291,1.4452728320593202,54.29520029574636,0.6755656507787211,0.7697391639124342,7.166750981543565,0.5610825184444538,0.9205539178051925,0.8573302858807544,0.902805873835538,0.780598018491976,0.7914761726511673,0.6735465510306048,2.3102129663512225,4.221287816990219,8.166750981543565,0.46325794624117733,27.26184646785048
1104,0.02475075609982,0.091090209782124,0.852291584014893,0.027921579778194,0.210306122899055,572.0,1,1,GN08541,1311,69,109,0.9365572319825983,3.5199554201827983,0.824370004236699,0.761201374232769,0.12950808368623398,0.18150808177888636,0.8786749622570372,1.1041010670175861,0.8068858008898072,0.6041660516850971,0.6450925058857725,1.3747460449628033,51.98894545435914,0.6701457398130702,0.7966200724675757,8.356566266050592,0.5514437479873352,0.9259691209230161,0.835286799521243,0.8959159634130437,0.7910603183829027,0.7925010304913598,0.6898803102535178,2.2803750590501126,4.524895991818046,9.356566266050592,0.506471098158378,30.524475720407114
1105,0.026490835472941,0.091768890619278,0.759974658489227,0.032095868140459,0.200078278779984,542.6666666666667,1,1,SW44431,1324,67,106,0.9189570447040137,3.333065513095474,0.727878790348768,0.668205767869949,0.12495107762515599,0.17178575284779135,0.8178565534870014,1.0364679487512933,0.7845152083268966,0.5831932365123748,0.634625132777795,1.3294898816106422,46.059648320078836,0.6128234383969894,0.7647724903478371,7.2813974688016785,0.5160613050000117,0.8947085009080095,0.7373433072284516,0.8450143881627854,0.7414932014774261,0.7645219235232993,0.6604497438691225,2.1569361500856976,3.866032350305616,8.281397468801678,0.40614528286060886,23.678270834220804
1106,0.029044473543763,0.107498832046986,0.843827486038208,0.034820608794689,0.231445178389549,505.3333333333333,1,1,GN13641,1569,67,106,0.9207404898514889,3.114475006406663,0.809006877243519,0.736328653991222,0.15113258175552002,0.2098825614899414,0.8630674298375656,1.0867600864354983,0.77400219040853,0.5695135084407257,0.6185385727226849,1.4272525641382432,51.44754156470302,0.641608865453512,0.755878310409747,6.849643293513967,0.5419604579277983,0.9067553345932077,0.8147120752512333,0.8802175989750058,0.7610231877032623,0.7789037319455886,0.6625674583680428,2.25422844111098,3.922759895104787,7.849643293513967,0.41577805265534745,24.233564984852087
1107,0.031339948996902,0.112761121243238,0.90762323141098,0.036315789446235,0.245963253080845,512.0,1,2,GN07560,1405,66,104,0.9230547977278114,3.1560600202792237,0.871307441964745,0.794862110167742,0.15786650404333902,0.21978552006184798,0.8968079585962117,1.1206705145352793,0.7789830450654709,0.5735677274527082,0.6213799320090212,1.4974223101524538,55.336259789764824,0.6492891501363294,0.7643566280764879,7.049079517869798,0.5384664412476463,0.9155540746992613,0.868465501410392,0.9051359815535848,0.7842051012759779,0.7892713505934138,0.6733926185825924,2.326586788121459,3.9992523223359413,8.049079517869798,0.4284493417971189,24.992523782381298
1108,0.022523566149175,0.078044004738331,0.722230136394501,0.027168338187039,0.174188740551472,577.3333333333334,1,2,SW21306,1595,68,108,0.9274929450524712,3.727655393600056,0.695061798207462,0.64418613165617,0.10639610514044798,0.14640443641692436,0.8029102778099838,1.018055619338774,0.8049568248504059,0.6113675313377626,0.6591613818724795,1.249847366081798,43.7387345544994,0.6152668903180393,0.7873217510291264,8.254139876804407,0.5170383404728134,0.9009872622692789,0.7071728276199348,0.8344757245364716,0.7431349797069777,0.764309395314628,0.6708356541770728,2.122399859363203,4.155921135394164,9.254139876804407,0.4533057919472169,26.583522754404243
1109,0.025905536487699,0.093153271824121,0.825668126344681,0.029587565921247,0.20980317145586,535.9999999999999,1,2,GN08581,1409,67,107,0.9308100111140862,3.4173786063745477,0.796080560423434,0.73251485452056,0.130813441239296,0.1825441207736712,0.8608134265306534,1.0849748093633198,0.7972331249364148,0.5947677701902393,0.6389786992926322,1.368916840497765,50.307461861521,0.6564311266377129,0.7850723597749093,7.863544029925135,0.5409993081973219,0.916808872528908,0.8075604558706012,0.8811037263666707,0.7744260716669253,0.78411829304466,0.678995481331697,2.244845342139877,4.282605029911858,8.863544029925135,0.4723778723173302,27.905915902050058
1110,0.024765315465629,0.09645452350378,0.860780209302902,0.028148359619081,0.215731650590897,386.6666666666667,1,2,Nanjing 7840 - Pl.4,74,68,107,0.9366690179544641,3.438731431622671,0.832631849683821,0.764325685799122,0.13999537192285003,0.1970421919599166,0.8831197296861585,1.1086588001300224,0.7984725789859958,0.5992024637570095,0.6397163269748926,1.3820531605123925,52.69015753641722,0.6841729570096461,0.7877316838603087,7.924207782428871,0.5694972813387955,0.9268009579059953,0.842485979358187,0.8992167073754572,0.7867562465317501,0.7937927084391867,0.684122739255525,2.2897513419726145,4.529929456983667,8.924207782428871,0.5071478325111659,30.58011979921568
