Plot_ID,Blue,Green,NIR,Red,RedEdge,GrainYield,Block,Name,CodeName,Heading_Date,Maturity_Date,Days2Heading,Days2Maturity,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1101,0.028579152189195,0.065614260733128,0.29417185485363,0.046904154121876,0.121526811271906,453.6585366,1,Avle,,2020-06-21,2020-08-07,62,109,0.7249636275341527,2.313574056129072,0.24726770073175403,0.22855759412050203,0.05574521515518499,0.0556936601176866,0.42339117762953166,0.46602099650681,0.635259628481656,0.41531296020465763,0.5728742028303929,0.7742568957015166,15.58446630835532,0.22290053566164086,0.5049516248979707,3.4833524231890873,0.2696759820402466,0.29700659073721153,0.09385146700149784,0.4409845806319182,0.3987461357721339,0.4934734377670857,0.43971469661611856,1.219326726929845,1.5043493133915506,4.483352423189087,-0.22912292586193517,6.271765483484732
1102,0.032562799751759,0.066504575312138,0.285350888967514,0.050313670188189,0.125359810888767,439.0243902,1,,GN10637,2020-06-21,2020-08-11,62,113,0.7002145813979113,2.1319028078617075,0.23503721877932499,0.218846313655376,0.05013268068432802,0.04619811773300144,0.4056802777563809,0.4435668921308107,0.6219778740779727,0.3895468955026794,0.5563250264297358,0.7948525400372397,14.749869331717461,0.19216449429589766,0.493858790778988,3.290695604448638,0.23221871171088027,0.23616018698357155,0.07387101990231162,0.4218867777822063,0.38535817899654606,0.4741860486851811,0.4275549035377874,1.1876853536874319,1.3814782290356906,4.290695604448638,-0.27620702651739215,5.671438555370969
1103,0.032494870945811,0.067391701042652,0.276944786310196,0.050833497196436,0.119320370256901,409.7560976,1,Runar,,2020-06-19,2020-08-04,60,106,0.6898299871937217,2.3015274170005267,0.22611128911376,0.20955308526754396,0.05145503394305701,0.04767983891069861,0.3949409420074107,0.4281496537417577,0.6085706655095515,0.39777510952216527,0.5766277443813993,0.7762334151694097,14.229005500674239,0.1931428978402431,0.4750243625977237,3.1094790905325045,0.23591131230274806,0.2028113363201841,0.06182534380904923,0.40973161585474555,0.3722800478359022,0.46355341506441977,0.4155025276228621,1.1647615438855343,1.3341115215105779,4.1094790905325045,-0.29465955694895607,5.448076594848425
1104,0.026802874170244,0.056351628154516,0.274608850479126,0.039726661518216,0.115316264331341,474.796748,1,Betong,GN13618,2020-06-20,2020-08-08,61,110,0.7472340222344847,2.1073346097821566,0.23488218896090998,0.21825722232460998,0.046173720620572,0.04690802264958559,0.41894147897827094,0.4492163261304653,0.6594661188117591,0.4085209700462951,0.5467108802469647,0.7030486847839795,14.7579300031066,0.2399836437747951,0.5561620541263865,3.8731307235018892,0.25761870975718615,0.30992172552420033,0.08701324503444313,0.43265125768273627,0.39398484272710455,0.4951815392692465,0.44455151040268354,1.188309827230381,1.6291552400745426,4.873130723501889,-0.1825602674482383,6.912457276411426
1105,0.035113580524921,0.070572949945927,0.261020675301552,0.056686252355576,0.128928035497665,411.3821138,1,Reno,,2020-06-20,2020-08-04,61,106,0.643153816168892,1.8284797807950028,0.20433442294597598,0.19044772535562499,0.04934606701135699,0.040558263659477595,0.3625168463566526,0.3877537555374639,0.5743407317118588,0.33874362485557996,0.5266914637518468,0.7768763467537828,12.815533280372598,0.15070382425787898,0.41756147947166716,2.698593802604908,0.21183503309580273,0.09169780341190421,0.027477296788015214,0.3748306686078155,0.3435230614573588,0.4277401291794456,0.38740885881046455,1.1091447263198844,1.1458461512778049,3.698593802604908,-0.3694263256898401,4.6046557049537675
1106,0.030442417599261,0.054931791499257,0.248217418789864,0.052792113274336,0.113436564803123,450.4065041,1,Mirakel,GN06600,2020-06-20,2020-08-07,61,109,0.6492329467953435,2.2224762626925987,0.195425305515528,0.193285627290607,0.026629052124916994,0.007651885040103584,0.3561973427444772,0.37397712734516586,0.6375923826628664,0.37267902498324534,0.5740297482172054,0.6948241786581214,11.81110545992852,0.027686814826612997,0.4552074326983734,3.5186477996666348,0.13790425805274015,0.07709322834808259,0.021532510479819713,0.36596063659551725,0.3609895113157627,0.4239072989239475,0.4173290658747931,1.0853646553121368,1.1683610821309625,4.518647799666635,-0.3603785862729726,4.701789782500159
1107,0.034265261143446,0.065537437796593,0.256448268890381,0.055424723774195,0.119304277002811,440.6504065,2,Felgen,SW21074,2020-06-21,2020-08-11,62,113,0.6445686219851354,2.1469153266734797,0.20102354511618603,0.19091083109378804,0.04138489067554501,0.029327715188265012,0.35996315014471514,0.3825831208923434,0.5929170988927981,0.36498486407209424,0.5662467138844237,0.7535627151673657,12.465921267867081,0.11664447024692831,0.43284482256657536,2.913004192905946,0.18746140386556384,0.08532843828247348,0.02497058117023374,0.37140700626662904,0.348383486855125,0.42601197407176183,0.39609230822642466,1.1003836370432432,1.1510381711742912,3.913004192905946,-0.3673376334459291,4.626965213848839
1108,0.030089015141129,0.055765260010958,0.24147430062294,0.050430927425623,0.117724325507879,359.3495935,2,Polkka,,2020-06-22,2020-08-07,63,109,0.6544705433146061,1.8389616016090526,0.191043373197317,0.185709040611982,0.031010577455164,0.016172539070249813,0.35359901053750575,0.36728825748995636,0.6247790173553475,0.34451683863064575,0.5264054160265474,0.6696498714339524,11.675975695252422,0.07008974876410916,0.45545000338339114,3.330192320012311,0.16147098547521951,0.0724559038638636,0.019414447540738157,0.36186787212169047,0.3494101079184814,0.42275096931781225,0.40615260926793534,1.073439880838556,1.1881998352220249,4.330192320012311,-0.3524279462387917,4.788218518865697
1109,0.026488680392504,0.048752810806036,0.248420268297195,0.040307205170393,0.126424968242645,391.8699187,2,Seniorita,GN07574,2020-06-21,2020-08-08,62,110,0.7207941129653683,1.4166101824103006,0.208113063126802,0.199667457491159,0.03070973604917501,0.023032459616660828,0.3873069464042556,0.4023325783094464,0.6718894527515367,0.32545511630526974,0.45152299450163064,0.6439843697169715,12.82460801303384,0.1349756331206192,0.5494088875966837,4.095506580852124,0.18691086026661582,0.2098163024618947,0.05333401814336088,0.39578891973645863,0.37570408997461163,0.46378498182557615,0.436743689901464,1.117490076275121,1.482573814432216,5.095506580852124,-0.23738082347074776,6.163172744104522
1110,0.025188079103827,0.047980755567551,0.25260192155838,0.038094159215689,0.121654942631721,430.8943089,2,Arabella,CHD132/05,2020-06-20,2020-08-12,61,114,0.7379107477868199,1.5670865395636715,0.21450776234269103,0.20462116599082902,0.032679272815586,0.02732820548117242,0.3978537210035525,0.4147356976031862,0.6807483649668264,0.3498853099462338,0.4741566795112118,0.6421416245538814,13.265929594635942,0.16237658340331274,0.566411766783361,4.264650766133676,0.20521541930221307,0.2523365519682709,0.06408080449712995,0.4069346634411556,0.3833854488185027,0.4759476984452021,0.4442658748428833,1.1345367045031733,1.575070529984447,5.264650766133676,-0.20257435806720125,6.630988234394381
