Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,Block,iBlock,Entry,Name,Pedigree,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
115,0.024552035145462,0.071356311440468,0.02913339342922,0.174199946224689,,546.0560151802657,1,3,2,Demonstrant,T1005/NK93512,,,,,,0.089027194306254,0.11959675494581401,,,,,,,,0.5560207228452501,,,0.08997483801298947,,,,,,,,,,,
116,0.02201310172677,0.06804558262229,0.026837241835892,0.175467781722546,,587.5728273244782,1,4,5,Mirakel,SW38337/NK98533//NK98535,,,,,,0.087240821681918,0.11771426573395923,,,,,,,,0.5655070342216947,,,0.10379086438423363,,,,,,,,,,,
117,0.021552737802267,0.068910174071789,0.027128929272294,0.17270664870739,,574.380569259962,1,4,6,Seniorita,SW38337A/NK01502,,,,,,0.08913868106901698,0.12006835415959437,,,,,,,,0.5609247342862952,,,0.10846267250017677,,,,,,,,,,,
118,0.023019790649414,0.064348269253969,0.02655775565654,0.162816762924194,,590.6768880455409,1,4,21,GN16554,Bajass-1/GN03529//Demonstrant,,,,,,0.07911899220198398,0.106286403536797,,,,,,,,0.5566741771547403,,,0.08285401079710937,,,,,,,,,,,
119,0.024598189629614,0.071016918867826,0.027805460616946,0.17605048418045,,602.0584440227705,1,4,19,GN16582,Syn/Avle//SW45126,,,,,,0.08963018748909202,0.1217194614931936,,,,,,,,0.5821748723051525,,,0.09572880628332758,,,,,,,,,,,
121,0.019470283761621,0.054964015260339,0.024410068057477,0.143886983394623,,622.1055028462998,1,5,22,GN18510,QUARNA/Zebra//GN03531,,,,,,0.06604767870157999,0.08683759868145119,,,,,,,,0.5100502377015289,,,0.07206150453332401,,,,,,,,,,,
120,0.023265172727406,0.070358075201511,0.028399815782905,0.174518659710884,,634.7804174573056,1,4,20,GN16511,Berserk/GN05567,,,,,,0.08905116189271099,0.119649494998155,,,,,,,,0.5557921397897193,,,0.09716694056802087,,,,,,,,,,,
122,0.024559257552028,0.063549339771271,0.028092151507735,0.158513218164444,,635.5564326375712,1,5,9,GN13618,SW44254/Zebra//GN03531,,,,,,0.074447270482779,0.09866759814322101,,,,,,,,0.5285630232267657,,,0.06062823554774175,,,,,,,,,,,
124,0.023894501850009,0.065640948712826,0.027555814012885,0.165545493364334,,574.768576850095,1,5,7,GN11644,T03038//NK01513,,,,,,0.07983158156275799,0.106894390657545,,,,,,,,0.5495511144758916,,,0.07765808006453724,,,,,,,,,,,
123,0.023402398452163,0.063668541610241,0.027276558801532,0.162030026316643,,569.8538140417457,1,5,17,GN16571,Demonstrant/GN06557,,,,,,0.076658125966787,0.10213948525488323,,,,,,,,0.5387996297582397,,,0.07296861744562999,,,,,,,,,,,
125,0.024529691785574,0.069691695272923,0.028434157371521,0.172900021076202,,700.7417077798862,1,5,24,DC13414,,,,,,,0.086419541388751,0.11630341634154458,,,,,,,,0.5605936154810927,,,0.08696691536443316,,,,,,,,,,,
126,0.026468202471733,0.074338316917419,0.030899133533239,0.183031916618347,,643.1922580645161,1,1,20,GN18666,GN04528/GN03509,,,,,,0.091309297829866,0.12238882780075043,,,,,,,,0.5514738873196086,,,0.08236582184686686,,,,,,,,,,,
127,0.020734797231853,0.058519072830677,0.026560549624264,0.148437350988388,,582.6503225806451,1,1,18,GN18597,Bombona/Bjarne//GN03509,,,,,,0.06974279880523698,0.0910771021619444,,,,,,,,0.496675888008252,,,0.06829846918373475,,,,,,,,,,,
128,0.025569813326001,0.0660070925951,0.030726291239262,0.164063408970833,,625.6877419354839,1,1,9,GN18540,GN09543/GN07501,,,,,,0.075718080624937,0.0987083654850702,,,,,,,,0.4957705340500426,,,0.051569078049041005,,,,,,,,,,,
129,0.021207965910435,0.062382638454437,0.026336241513491,0.156735062599182,,581.5974193548387,1,1,6,GN18536,GN08536/Bjarne,,,,,,0.077221069484948,0.1027329698204976,,,,,,,,0.5339343637126363,,,0.08611499876496598,,,,,,,,,,,
130,0.021716670133173,0.0620056707412,0.026770523749292,0.157366439700127,,642.9290322580646,1,1,7,GN18538,GN09543/GN07501,,,,,,0.075524147599935,0.10005108509212621,,,,,,,,0.5254309112626798,,,0.0783686471896183,,,,,,,,,,,
131,0.020092511549592,0.054973468184471,0.026231747120619,0.139869689941406,,568.5677419354839,1,2,11,GN18545,GN09543/GN07501,,,,,,0.06362267769873099,0.0818716999143354,,,,,,,,0.47030681507470123,,,0.05534743310878873,,,,,,,,,,,
132,0.025418169796467,0.069556005299091,0.029344134032726,0.172187030315399,,593.0477419354838,1,2,25,GN18726,SW45126/NK01533//GN03531,,,,,,0.08434970676898901,0.11282392442226363,,,,,,,,0.5472345327790958,,,0.07630562879663827,,,,,,,,,,,
133,0.025291362777352,0.071203842759132,0.02856071293354,0.177977651357651,,645.9561290322581,1,2,22,GN18686,Bombona/Berserk//GN03531,,,,,,0.088555609807372,0.11977445445954799,,,,,,,,0.5725970400393537,,,0.08841224986501335,,,,,,,,,,,
134,0.022707901895046,0.068776547908783,0.026597213000059,0.175563827157021,,617.9225806451614,1,2,12,GN18547,GN07560/GN05567,,,,,,0.088247980922461,0.11978843063116139,,,,,,,,0.5804560144361057,,,0.1042043212305983,,,,,,,,,,,
135,0.026803224347532,0.073808308690786,0.030203379690647,0.181220062077045,,625.556129032258,1,2,21,GN18667,GN04528/GN03509,,,,,,0.090610013343393,0.12213359046727319,,,,,,,,0.5647687665563814,,,0.08211044932256763,,,,,,,,,,,
137,0.023073122836649,0.070221286267042,0.028551935218275,0.174154676496983,,611.2103225806452,1,3,24,GN18715,GN07574/GN05567,,,,,,0.08881751447915999,0.119066091440617,,,,,,,,0.5504530613910925,,,0.09682125069742104,,,,,,,,,,,
136,0.024039627984166,0.073077969253063,0.028495775535703,0.182207770645618,,595.9432258064517,1,3,17,GN18569,SW71139/GN05567,,,,,,0.093620534986257,0.1268044184893358,,,,,,,,0.5750009873681182,,,0.10338933505470203,,,,,,,,,,,
138,0.023059978149831,0.065471645444632,0.026387335732579,0.170293487608433,,600.0232258064516,1,3,23,GN18697,NK01513/Sommerset,,,,,,0.08149597700685401,0.11002535242587543,,,,,,,,0.5680941291619966,,,0.0888312979631312,,,,,,,,,,,
139,0.022571424022317,0.057831464335322,0.028296637348831,0.145220577716827,,564.6193548387097,1,3,1,Zebra,Ralle/Dragon,,,,,,0.064794867299496,0.08301103934645461,,,,,,,,0.4647006116908127,,,0.04181445725162922,,,,,,,,,,,
140,0.022609095089138,0.064911719411612,0.028705841861665,0.162757411599159,,579.4916129032258,1,3,10,GN18541,GN09543/GN07501,,,,,,0.078508501872421,0.10323204267770203,,,,,,,,0.5098811380611714,,,0.07506295892688804,,,,,,,,,,,
141,0.023315694183111,0.064912293106318,0.027323060669005,0.163185693323612,,596.3380645161291,1,4,13,GN18548,GN07560/GN05567,,,,,,0.07918583136052001,0.105845839530231,,,,,,,,0.5454065307304655,,,0.0790938379506147,,,,,,,,,,,
142,0.023256055079401,0.067035846412182,0.027279559522867,0.169062495231628,,643.4554838709678,1,4,16,GN18568,SW71139/GN05567,,,,,,0.08353607822209601,0.1123805413022642,,,,,,,,0.5594800179089316,,,0.08938016614792806,,,,,,,,,,,
143,0.023222900927067,0.069498583674431,0.027076782658696,0.174702197313309,,628.32,1,4,15,GN18567,SW71139/GN05567,,,,,,0.088697483763099,0.12028857171535559,,,,,,,,0.5783282236104682,,,0.10142218422481034,,,,,,,,,,,
144,0.024256804957986,0.074874401092529,0.027644680812955,0.187159851193428,,559.3548387096774,1,4,14,GN18566,SW71139/GN07525,,,,,,0.09784731641411701,0.13401916436850903,,,,,,,,0.6034800177262657,,,0.11392453516654934,,,,,,,,,,,
145,0.022902881726623,0.067699190229177,0.028932184912264,0.164593912661076,,564.8825806451613,1,4,4,Bjarne,SvB87293/Bastian,,,,,,0.08356331381946701,0.11075744517147443,,,,,,,,0.5258076426273697,,,0.08472911136465301,,,,,,,,,,,
146,0.024297241121531,0.07177671417594,0.028519900515676,0.177163504064083,,606.4722580645162,1,5,2,Demonstrant,T1005/NK93512,,,,,,0.090736286714673,0.12258514016866662,,,,,,,,0.5691732922031718,,,0.09654996947753755,,,,,,,,,,,
147,0.024177502840757,0.068693518638611,0.027757776901126,0.173035278916359,,575.2800000000001,1,5,5,GN18535,GN08534/GN06578,,,,,,0.08545175753533901,0.11528438851237362,,,,,,,,0.5663981397514609,,,0.08851697549759485,,,,,,,,,,,
148,0.024624476209283,0.075856409966946,0.027763364836574,0.188606023788452,,612.9212903225807,1,5,19,GN18598,Bombona/Bjarne//GN03509,,,,,,0.09932497888803499,0.1363126780837774,,,,,,,,0.608808954282256,,,0.11498526662496972,,,,,,,,,,,
149,0.023249065503478,0.063851181417704,0.027499374002218,0.161087535321712,,619.8967741935485,1,5,8,GN18539,GN09543/GN07501,,,,,,0.07695392332971202,0.1023059811443108,,,,,,,,0.5337887241540128,,,0.0734249537694006,,,,,,,,,,,
150,0.024645451456308,0.069935213774443,0.029306360520422,0.170265011489391,,599.6283870967743,1,5,3,Krabat,T1005/NK93512,,,,,,0.085918615572156,0.11482492461800822,,,,,,,,0.5446510047439207,,,0.08246423030108781,,,,,,,,,,,
151,0.023688012734056,0.063500963151455,0.027231093496084,0.159045174717903,,616.7172675521822,1,1,21,GN19502,SW45126/NK01533//GN03531,,,,,,0.07608282007276998,0.10146025232970739,,,,,,,,0.5409857093670462,,,0.07071596169484812,,,,,,,,,,,
152,0.022809069603682,0.067679055035114,0.027423633262515,0.169660195708275,,649.7912713472487,1,1,24,GN19505,SW71144/GN05567,,,,,,0.085125407204031,0.11441137567162396,,,,,,,,0.5568322972324736,,,0.09400439543789987,,,,,,,,,,,
153,0.023513065651059,0.06489023566246,0.027166170999408,0.165251523256302,,645.8064516129033,1,1,17,GN18718,GN03597/SW51114,,,,,,0.07910123467445299,0.10595883093774179,,,,,,,,0.5503680460674226,,,0.07874887514464578,,,,,,,,,,,
154,0.02482061740011,0.071169871836901,0.027845407836139,0.178013540804386,,643.5483870967743,1,1,23,GN19504,GN08596/Berserk,,,,,,0.089673718437553,0.12186001930385941,,,,,,,,0.5839296611579696,,,0.09488871382665169,,,,,,,,,,,
155,0.023913057520986,0.060821257531643,0.029770342633128,0.147827491164207,,645.1423149905124,1,1,20,GN19501,GN08564/GN03509,,,,,,0.067959114909172,0.0871018927544358,,,,,,,,0.4656807672656775,,,0.04071193564669675,,,,,,,,,,,
156,0.024874076247215,0.071500860154629,0.028863593935966,0.177224889397621,,606.0910815939279,1,2,12,GN18640,Bombona/Demonstrant//GN03531,,,,,,0.08926405012607702,0.12035587877035364,,,,,,,,0.564803984782307,,,0.09028791807775104,,,,,,,,,,,
157,0.023197576403618,0.064750194549561,0.027271140366793,0.164611220359802,,667.4573055028463,1,2,16,GN18684,SW81060/GN04526,,,,,,0.07903167232871101,0.10560227036476183,,,,,,,,0.5445656411780013,,,0.07935516326620656,,,,,,,,,,,
158,0.021359749138355,0.064325548708439,0.026468427851796,0.164344564080238,,603.0360531309299,1,2,11,GN18636,GN07574/GN05567,,,,,,0.08082292042672701,0.10809267014265159,,,,,,,,0.5452227563017937,,,0.0934805051398768,,,,,,,,,,,
159,0.02066804189235,0.053666211664677,0.024611473083496,0.137588560581207,,695.7495256166983,1,2,18,GN18738,SW51114/Zebra,,,,,,0.062052908353508004,0.08126305770129061,,,,,,,,0.5043381132199509,,,0.05495439466903904,,,,,,,,,,,
160,0.022092940285802,0.057957857847214,0.027047716081142,0.146298110485077,,602.5047438330171,1,2,1,Zebra,Ralle/Dragon,,,,,,0.06677505932748401,0.08686611466109923,,,,,,,,0.4913185154780173,,,0.05341933407449155,,,,,,,,,,,
161,0.024560792371631,0.069626092910767,0.029283329844475,0.169414758682251,,602.9032258064517,1,3,3,Krabat,T1005/NK93512,,,,,,0.085408063605428,0.11403749473393004,,,,,,,,0.5426160893366629,,,0.08173108463360493,,,,,,,,,,,
162,0.022442420944571,0.069458782672882,0.027678603306413,0.17414154112339,,584.4402277039849,1,3,9,GN18629,GN07574/GN05567,,,,,,0.08879654109478,0.1195052791386838,,,,,,,,0.5593439845248784,,,0.102295295702051,,,,,,,,,,,
163,0.023116823285818,0.065790578722954,0.027127524837852,0.166626766324043,,679.4117647058824,1,3,6,GN18625,GN07569/GN05567,,,,,,0.08133680932223801,0.10914885327219918,,,,,,,,0.5539017870845014,,,0.08550082426876593,,,,,,,,,,,
164,0.024850388988853,0.067225113511086,0.029199127107859,0.167023628950119,,592.9411764705883,1,3,22,GN19503,GN03531/Saar//NK01568,,,,,,0.08040071092545999,0.10674704648554337,,,,,,,,0.5312832205782764,,,0.06989716376464417,,,,,,,,,,,
165,0.02047012001276,0.054734282195568,0.024929633364081,0.140627473592758,,456.66034155597725,1,3,4,GN18617,BAJASS-5/NK00521//Zebra,,,,,,0.06406881101429501,0.0839016065001496,,,,,,,,0.5035096762443276,,,0.060273973097014905,,,,,,,,,,,
166,0.019457045942545,0.051470369100571,0.023563029244542,0.133975192904472,,685.5218216318787,1,4,19,GN18721,SW51114/Zebra,,,,,,0.059920663014055,0.07840279117226717,,,,,,,,0.5021441431399066,,,0.05789426433934542,,,,,,,,,,,
167,0.02851489558816,0.072011418640614,0.031235570088029,0.171330213546753,,601.707779886148,1,4,15,GN18728,QUARNA/Demonstrant//Demonstrant,,,,,,0.084272371605039,0.1125539921224124,,,,,,,,0.5456270102850413,,,0.06016957465221633,,,,,,,,,,,
168,0.02634160593152,0.07524361461401,0.030260993167758,0.18377660214901,,559.203036053131,1,4,5,GN18619,Demonstrant/QUARNA//GN03531,,,,,,0.09388463012874199,0.1267628543078908,,,,,,,,0.5682278386985028,,,0.09001415311074837,,,,,,,,,,,
169,0.023217615671456,0.067075934261084,0.026559123769403,0.169280640780926,,570.4933586337761,1,4,14,GN18714,GN09648/Demonstrant,,,,,,0.08437512908130901,0.11426829006522884,,,,,,,,0.5753803196245275,,,0.09405385606845051,,,,,,,,,,,
170,0.02224993892014,0.074369102716446,0.028344517573714,0.185699358582497,,513.9089184060722,1,4,8,GN18628,GN07574/GN05567,,,,,,0.098143748939038,0.13283052705228443,,,,,,,,0.5719920386327281,,,0.1192712021842617,,,,,,,,,,,
171,0.024881040677428,0.0784692466259,0.030923753976822,0.185310035943985,,520.8159392789374,1,5,2,Demonstrant,T1005/NK93512,,,,,,0.10113369859755,0.13630968965589924,,,,,,,,0.562588924586612,,,0.10653427515729146,,,,,,,,,,,
172,0.0226174518466,0.075194820761681,0.027448112145066,0.189146026968956,,528.5199240986718,1,5,7,GN18627,GN07574/GN05567,,,,,,0.10032407753169602,0.13709154129028464,,,,,,,,0.5966438187447904,,,0.12536095885088444,,,,,,,,,,,
173,0.022963743656874,0.068509414792061,0.026465121656656,0.173818290233612,,597.4573055028463,1,5,25,GN19506,Bombona/NK00521//Berserk,,,,,,0.08758996427059201,0.11904820874333458,,,,,,,,0.5838609950724991,,,0.10233727742788676,,,,,,,,,,,
174,0.02335181646049,0.069362059235573,0.02701879106462,0.173046052455902,,539.9430740037951,1,5,13,GN18643,Bombona/Demonstrant//GN03531,,,,,,0.08835351094603598,0.119889262691141,,,,,,,,0.5798141635543949,,,0.10043353462348291,,,,,,,,,,,
175,0.02240442391485,0.075666751712561,0.030430762097239,0.184870056807995,,534.7628083491461,1,5,10,GN18633,GN07574/GN05567,,,,,,0.098498317413033,0.1315620021894594,,,,,,,,0.5404985007973939,,,0.11182696898043959,,,,,,,,,,,
202,0.022557438351214,0.070080354809761,0.024860733188689,0.174887895584106,,599.0023529411765,2,6,18,GN17624,QUARNA/GN03531//Bajass-5,,,,,,0.092742538079619,0.12801786642521545,,,,,,,,0.6247214922354876,,,0.12081415098428486,,,,,,,,,,,
203,0.019848193973303,0.058576300740242,0.023393454030156,0.15316978096962,,556.8376470588236,2,6,13,Tarrafal,,,,,,,0.073910953477025,0.09973641857504859,,,,,,,,0.5663548413569682,,,0.09560600075202906,,,,,,,,,,,
204,0.020403178408742,0.060425028204918,0.022574827075005,0.156927824020386,,570.2776470588236,2,6,17,GN16571,Demonstrant/GN06557,,,,,,0.07787205092608898,0.106692321226,,,,,,,,0.6046678996683116,,,0.10649593555287235,,,,,,,,,,,
205,0.021031888201833,0.061462752521038,0.023725332692266,0.156005710363388,,556.4423529411765,2,6,25,DC13242,,,,,,,0.078168284147977,0.1064155708998426,,,,,,,,0.5882116083349616,,,0.09962583524135707,,,,,,,,,,,
206,0.022198962047696,0.064016252756119,0.024884501472116,0.15999048948288,,569.7505882352941,2,7,12,SG-S1393-13,,,,,,,0.08094904199242599,0.11012699268758258,,,,,,,,0.5866671644756815,,,0.09669471796263156,,,,,,,,,,,
207,0.018634508363903,0.05508310906589,0.021464487537742,0.143020659685135,,565.929411764706,2,7,21,GN16554,Bajass-1/GN03529//Demonstrant,,,,,,0.07006722223013499,0.09510004874318619,,,,,,,,0.580501274409422,,,0.09971777740197363,,,,,,,,,,,
208,0.019739521667361,0.053841479122639,0.023080954328179,0.139452129602432,,577.6564705882354,2,7,1,Zebra,Ralle/Dragon,,,,,,0.06486248224973801,0.0863906253129264,,,,,,,,0.5379321170447813,,,0.07322758568727729,,,,,,,,,,,
209,0.021124578081071,0.064514700323343,0.023864097893238,0.161398373544216,,560.395294117647,2,7,2,Demonstrant,T1005/NK93512,,,,,,0.084040724672377,0.1151456879451868,,,,,,,,0.6044319947238764,,,0.11220687372359005,,,,,,,,,,,
210,0.021296291612089,0.06362783908844,0.023019607178867,0.163671135902405,,582.9270588235295,2,7,7,GN11644,T03038//NK01513,,,,,,0.08293977938592399,0.11434016842395019,,,,,,,,0.6213850715234548,,,0.11255908839203796,,,,,,,,,,,
211,0.020573114976287,0.062851876020432,0.022828897461295,0.158708989620209,,613.6282352941176,2,8,11,GN14547,SW45126/NK01533,,,,,,0.082301739603282,0.11319315917790101,,,,,,,,0.6147199803813083,,,0.11501597028839934,,,,,,,,,,,
212,0.021700594574213,0.06774365901947,0.024028409272432,0.171351119875908,,701.9105882352942,2,8,24,DC13414,,,,,,,0.08975831419229502,0.12386220023036024,,,,,,,,0.6238665669165514,,,0.12148273921332788,,,,,,,,,,,
213,0.021026918664575,0.068950437009335,0.023831006139517,0.174311757087708,,574.3623529411765,2,8,5,Mirakel,SW38337/NK98533//NK98535,,,,,,0.093042949214578,0.12862997762858916,,,,,,,,0.6288025904165063,,,0.1318268250854927,,,,,,,,,,,
214,0.022574816830456,0.068607442080975,0.025763967074454,0.167933665215969,,565.5341176470589,2,8,3,Krabat,T1005/NK93512,,,,,,0.08887610025703999,0.12141398843377937,,,,,,,,0.5967341014264095,,,0.1092334007041114,,,,,,,,,,,
215,0.021749207749963,0.068135228008032,0.024414456449449,0.169922985136509,,475.67058823529413,2,8,8,GN11542,Avle//NK97537/NK98535,,,,,,0.09010679181665199,0.12406178079545538,,,,,,,,0.6175208641489343,,,0.12043560591992887,,,,,,,,,,,
216,0.019447263330221,0.071493230760098,0.022974418476224,0.180286481976509,,556.3105882352942,2,9,6,Seniorita,SW38337A/NK01502,,,,,,0.10056477971375101,0.1398938246071354,,,,,,,,0.6467417049094148,,,0.1567975841408243,,,,,,,,,,,
217,0.021865358576179,0.063567265868187,0.023380171507597,0.160082042217255,,642.7482352941178,2,9,10,GN14512,GN03531/SW44431,,,,,,0.08188900165259802,0.11272402741014922,,,,,,,,0.6174832627017118,,,0.10628686166458567,,,,,,,,,,,
218,0.019889084622264,0.064127631485462,0.021810062229633,0.164240792393684,,597.684705882353,2,9,16,GN16509,Syn/Avle//Bjarne/3/NK01513,,,,,,0.086556116119027,0.1201496604830028,,,,,,,,0.640703412790296,,,0.13196765330741872,,,,,,,,,,,
219,0.021417828276753,0.057879496365786,0.022352069616318,0.147479370236397,,660.0094117647059,2,9,9,GN13618,SW44254/Zebra//GN03531,,,,,,0.07198909483850101,0.09857569374144183,,,,,,,,0.604066807103056,,,0.08844541209725834,,,,,,,,,,,
221,0.021099185571074,0.059934359043837,0.023295419290662,0.153796657919884,,626.0141176470589,2,10,15,GN15549,SW45126/GN03529,,,,,,0.07547411322593801,0.1027948852628482,,,,,,,,0.5897085175524608,,,0.09460270194879082,,,,,,,,,,,
220,0.019308712333441,0.061290711164474,0.021031372249126,0.158271498978138,,610.9929411764707,2,9,14,GN12760,NK02529/NK01533//NK01568,,,,,,0.082241337746381,0.1140881277620786,,,,,,,,0.6389015255846936,,,0.12859337590883924,,,,,,,,,,,
222,0.020544206723571,0.063835982233286,0.022912740707397,0.160360485315323,,627.0682352941177,2,10,4,Bjarne,SvB87293/Bastian,,,,,,0.084215017035604,0.1159731622785342,,,,,,,,0.6181336842895243,,,0.11908586676761866,,,,,,,,,,,
224,0.022258158773184,0.070083178579807,0.023545194417238,0.175854042172432,,617.5811764705883,2,10,19,GN16582,Syn/Avle//SW45126,,,,,,0.094363003969192,0.1314829103648658,,,,,,,,0.6520645155498229,,,0.1305579566892104,,,,,,,,,,,
223,0.017734354361892,0.055069569498301,0.019634693861008,0.147343888878822,,638.0047058823529,2,10,22,GN18510,QUARNA/Zebra//GN03531,,,,,,0.07277009077370201,0.10035108886659183,,,,,,,,0.6219928425530679,,,0.11999687345531164,,,,,,,,,,,
225,0.022738591767848,0.06545989215374,0.024043019860983,0.163271076977253,,494.1176470588235,2,10,23,SG-U784-16,,,,,,,0.084138172678649,0.11593783702701281,,,,,,,,0.620344401614657,,,0.10511048844885484,,,,,,,,,,,
226,0.021267704665661,0.062067940831184,0.022732635959983,0.159108683466911,,638.8490322580645,2,6,8,GN18539,GN09543/GN07501,,,,,,0.080135541036724,0.11037779152393179,,,,,,,,0.6191331125955722,,,0.1074581072399187,,,,,,,,,,,
227,0.022076772525907,0.06221029907465,0.023480534553528,0.15822035074234,,654.905806451613,2,6,9,GN18540,GN09543/GN07501,,,,,,0.078863291069865,0.10820084176957578,,,,,,,,0.6088239588863376,,,0.0979715097253698,,,,,,,,,,,
228,0.017042879015207,0.051539247855544,0.020875768736005,0.132862530648708,,598.1806451612904,2,6,11,GN18545,GN09543/GN07501,,,,,,0.065159847959876,0.087473019585013,,,,,,,,0.5537709119006471,,,0.09660195781181834,,,,,,,,,,,
229,0.020641479641199,0.062905643135309,0.023200758732855,0.156928196549416,,619.6335483870968,2,6,4,Bjarne,SvB87293/Bastian,,,,,,0.08196904789656399,0.112393628805876,,,,,,,,0.6065062487174171,,,0.11236668852699659,,,,,,,,,,,
230,0.020604887977242,0.055996736511588,0.022537535987794,0.144798114895821,,625.0296774193548,2,6,1,Zebra,Ralle/Dragon,,,,,,0.06885104905814,0.09329523518681641,,,,,,,,0.5775859833450544,,,0.08285840218868709,,,,,,,,,,,
231,0.019138732925057,0.060308616608381,0.021239539608359,0.15372234582901,,610.8154838709678,2,7,6,GN18536,GN08536/Bjarne,,,,,,0.080238960683346,0.1108122218400244,,,,,,,,0.6260124663774701,,,0.12379441265827368,,,,,,,,,,,
232,0.020264932885766,0.061418823897839,0.021869985386729,0.157713785767555,,622.0025806451613,2,7,10,GN18541,GN09543/GN07501,,,,,,0.080702729523183,0.11150357387960139,,,,,,,,0.6275215167796594,,,0.11689159043192159,,,,,,,,,,,
233,0.022592915222049,0.071246460080147,0.023757752031088,0.178827464580536,,609.8941935483871,2,7,19,GN18598,Bombona/Bjarne//GN03509,,,,,,0.096142252907157,0.13412786014378078,,,,,,,,0.6558190515733053,,,0.13183287379786002,,,,,,,,,,,
234,0.021055353805423,0.068540506064892,0.023002611473203,0.175629302859306,,661.3548387096776,2,7,15,GN18567,SW71139/GN05567,,,,,,0.09302304685115799,0.1293598968535658,,,,,,,,0.64603971214626,,,0.1351588771038812,,,,,,,,,,,
