Plot_ID,Blue,Green,NIR,Red,RedEdge,GrainYield,Block,Name,CodeName,Heading_Date,Maturity_Date,Days2Heading,Days2Maturity,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1305,0.024999804794787996,0.066455468535423,0.7157055139541629,0.026874199509621003,0.13504001498222398,642.2764228,5,Caress,SW01074,2020-06-20,2020-08-13,61,115,0.9276193544683154,5.368290309048834,0.6888313144445419,0.64925004541874,5.368290309048834,0.081036932766437,0.10986852198839062,0.7993580294477608,1.0136165085767226,0.8300721462124128,0.6825372326057294,0.7357945145473382,-2.720338573958939,42.9131296277046,0.579267499494867,0.6565104488935806,9.7697008196198,0.07891045732672805,0.9003013478314371,0.7006392664382892,0.8315337522987235,0.7595575605780222,0.7631805857911976,0.6891073367346927,2.1147451665189556,26.437919820438424,10.7697008196198,0.4540247344310994,26.63169608821053
1306,0.026543732732534,0.07357951253652599,0.660112261772156,0.029894339852035,0.12549055367708198,543.0894309,5,Reno,,2020-06-19,2020-08-08,60,110,0.9133505685839312,5.592498768554774,0.6302179219201209,0.58653274923563,5.592498768554774,0.09072095248848297,0.12244838923215998,0.7586895922032448,0.9619972132766484,0.7994266390519208,0.6805241752976111,0.7450854017124042,-2.1933385997729866,39.5604822225869,0.56785525461052,0.5999923031644404,7.971413903353412,0.08419294847111665,0.8715996181069648,0.6304411451255535,0.7943879316215083,0.7131433816574273,0.7414270909377665,0.6563031753194151,2.0279496254195064,21.86870641724237,8.971413903353412,0.37658801069132075,22.081513257675102
1307,0.026637166738509997,0.06708221510052699,0.654806911945343,0.029867943376303,0.141759619116783,635.7723577,6,Krabat,GN03509,2020-06-21,2020-08-12,62,114,0.912752912877831,4.58521413173322,0.62493896856904,0.587724696844816,4.58521413173322,0.07765932008624099,0.1029264144599438,0.7552581439033005,0.9574168888926639,0.8141481493839856,0.6440733734374615,0.7056382558196981,-2.15740354967354,38.98490898311136,0.5292659408196185,0.6008252772876896,8.761259537480582,0.05547349077462375,0.8697543124151177,0.6241719527607489,0.7912790996134109,0.7214951223918444,0.7398574310952677,0.6664383070619788,2.0203024574726705,21.709828565905987,9.761259537480582,0.37350034406390525,21.923401410519006
1308,0.030279882252216,0.079395122826099,0.6776602864265439,0.033326018601656,0.141388952732086,617.8861789,6,,GN10637,2020-06-22,2020-08-13,63,115,0.9062541194789001,4.962583498308386,0.6443342678248879,0.5982651636004449,4.962583498308386,0.09518434479832599,0.12792304158210654,0.7641535084900976,0.9701221143345747,0.7902528088281491,0.6547485890412936,0.722477917582076,-2.1495150008644974,40.502820238470996,0.5588112637429498,0.6102838236403488,7.535288595885659,0.07099593324921234,0.8646795102121342,0.6436416310967771,0.7981109263781686,0.7138887743494119,0.7397754294242621,0.652376244187909,2.041927505641202,20.11250951555026,8.535288595885659,0.34067971694911664,20.334270784835674
1309,0.026958210393785997,0.07320701330900199,0.683562576770782,0.030125075951218997,0.14291068911552401,614.6341463,6,Eleven,SW11011,2020-06-20,2020-08-14,61,116,0.9155791028853528,4.793624581068166,0.653437500819563,0.61035556346178,4.793624581068166,0.08933074027299899,0.1203626472502944,0.7734815581460378,0.9814413713041744,0.8065276029358315,0.6541674243696987,0.714484878814029,-2.3357927015427378,40.929527543485094,0.5640925666892739,0.6228532515377382,8.337391950215334,0.0792331197362194,0.8788656480624536,0.6574196317358089,0.8075852539416517,0.7284814594650948,0.7479074458517962,0.6657676804142929,2.0606200614253525,22.480886501529184,9.337391950215334,0.3882073923791181,22.69081670956325
1310,0.028875159099697997,0.07679428905248599,0.7016585469245911,0.031198667362332,0.141033321619034,583.7398374,6,Rabagast,GN07501,2020-06-20,2020-08-10,61,112,0.9148574462961694,5.10426539874457,0.670459879562259,0.6248642578721051,5.10426539874457,0.09351475164294198,0.12663090638816316,0.7831827457626768,0.9940658838988646,0.8027002138001144,0.6652790257421763,0.7271941966866865,-2.387347246344486,42.05141764134171,0.5763004436100541,0.6338883431291763,8.136858425045565,0.0782564561338757,0.8808127074140963,0.6757921554010435,0.8157390877783631,0.7331489754112162,0.7509150050355131,0.6658451377809765,2.082282042379095,22.279151304504076,9.136858425045565,0.38442629176571236,22.490016601534236
1311,0.031656440347433,0.080594107508659,0.687922120094299,0.034437116235495,0.14429137110710097,661.7886179,6,,SW11230,2020-06-20,2020-08-11,61,113,0.9046537664266187,4.948654466070301,0.653485003858804,0.60732801258564,4.948654466070301,0.09509465843439,0.127476803213356,0.7688807905287922,0.9764879021372647,0.7902604925857292,0.6532347225017967,0.7220825765000384,-2.1606413353990543,41.0553798824548,0.5536085299740555,0.6182061690040628,7.535637918943253,0.06379988515416564,0.8643337299948023,0.6531870595454289,0.8019144263444168,0.7181555892271942,0.7406110538118229,0.6540844355014751,2.0530610998424423,19.75244248023231,8.535637918943253,0.3328036359243083,19.976182540663622
1312,0.028619848191737997,0.076906986534595,0.6647607684135439,0.033503621816635,0.141914322972298,595.1219512,7,Seniorita,GN07574,2020-06-21,2020-08-12,62,114,0.9040374325673668,4.822830586535084,0.6312571465969089,0.5878537818789489,4.822830586535084,0.09169050306081702,0.12169241905212305,0.7554337099304422,0.9587466369375239,0.7926106777017082,0.6481499813549623,0.7169503805990507,-2.1016409909845106,39.611563384532936,0.5306634225348122,0.6073504482500316,7.643698035347089,0.06846203379796383,0.8590539260556685,0.6280482786022191,0.7902143530389588,0.710158308697686,0.7355042965578605,0.6519627419888829,2.0226773508931006,19.6169615210359,8.64369803534709,0.3297915023480076,19.84145988907627
1401,0.027698171325027998,0.07546902447938901,0.6719728112220761,0.033077394589782004,0.136031396687031,687.804878,7,Alarm,GN11542,2020-06-20,2020-08-13,61,115,0.906170101598102,5.205639446913408,0.6388954166322941,0.5965037867426871,5.205639446913408,0.09016248304396801,0.11932315509766223,0.7608862757339283,0.9657965165836919,0.7980604754119437,0.6632903755809815,0.7319711546554195,-2.1753990407828665,40.02939019352193,0.524335790477018,0.6178831033083698,7.90395517707527,0.06940252082206577,0.8634927848075256,0.6375068579119575,0.795272363198173,0.7172724647405215,0.7385645507507677,0.6573465794439391,2.034543882017264,20.09330197894202,8.90395517707527,0.3402642420946366,20.31516748993454
1402,0.024278658442198998,0.06906618177890801,0.6601931154727939,0.026498734951019,0.14356867223978,694.3089431,7,Felgen,SW21074,2020-06-21,2020-08-13,62,115,0.9228220491195157,4.412955667335196,0.633694380521775,0.5911269336938859,4.412955667335196,0.08735497016459803,0.11932292301207946,0.7647137678560694,0.9689553349098471,0.8105853924956682,0.6427581543821282,0.6965136507037273,-2.3267161170573183,39.724360704422054,0.597133975752758,0.6000763561126659,8.558847738046076,0.09681230170885523,0.8853746132897929,0.6380547317812518,0.8010011785647536,0.7213208820329721,0.7484356678342637,0.6647407966616619,2.0399235700673204,24.713792758384606,9.558847738046076,0.4271661377652118,24.91413709722797
1403,0.030758077278732997,0.077136192470789,0.695174902677536,0.033921252936125,0.13244304060936,689.4308943,7,Arabella,CHD132/05,2020-06-20,2020-08-14,61,116,0.9069498510588788,5.711750419456214,0.661253649741411,0.618038710206747,5.711750419456214,0.08959305472672,0.11923949308693396,0.7744184263982312,0.9834639129790406,0.8002458000270611,0.679941592171478,0.7497014210627357,-2.2368723789783327,41.403816565871224,0.5381728467113273,0.6303788452803184,8.012305124352547,0.05689319330990787,0.8688246392869649,0.6626301254469049,0.8069998999524102,0.7286410287902464,0.7437369350506398,0.6629103884132376,2.064872081835573,20.272889589100746,9.012305124352547,0.3441286719954449,20.49378612242232
1404,0.027143491432071,0.070859052240849,0.6084302663803101,0.03164130076766,0.127147056162357,647.1544715,7,Bjarne,,2020-06-19,2020-08-08,60,110,0.9011319908845591,5.039311067997443,0.57678896561265,0.5375712141394611,5.039311067997443,0.082933312281967,0.10949454344809202,0.7209458987349694,0.9110583204989069,0.7913729826204813,0.6542931592212541,0.7260791602559733,-1.8369222198950286,36.17604799568656,0.5204270805971476,0.5564737775164728,7.586486089487387,0.060219878320772115,0.8425134811443858,0.5630993315636821,0.7588852080429813,0.683765051100433,0.7209217141270753,0.6405076321269276,1.9429267374694494,19.000944693816088,8.586486089487387,0.31574783197887085,19.228990326534728
1405,0.024285536259412998,0.067931324243546,0.6242020130157471,0.027324242517352,0.131053827702999,666.6666667,7,Tjalve,,2020-06-20,2020-08-09,61,111,0.9161223595049306,4.754170995961764,0.5968777704983951,0.5562706887722011,4.754170995961764,0.08425286971032701,0.1139302544295802,0.7394681003566226,0.9349820410354555,0.8037045159172937,0.6529551427810729,0.712737917600797,-2.067080630004346,37.43694949895146,0.5721722456543729,0.5689000811211499,8.188721403072766,0.08706104521604845,0.8689335146762699,0.5926762048157987,0.7775043351774084,0.6999267674844123,0.7355002582218373,0.6527977071772926,1.9836879043617557,22.635032811553952,9.188721403072766,0.39106553331629346,22.844256803069783
1406,0.027921292930841,0.070564612746239,0.629543572664261,0.032105511054397004,0.14097145199775699,658.5365854,7,Avle,,2020-06-20,2020-08-11,61,113,0.9029530551936843,4.487832617188281,0.597438061609864,0.5589789599180219,4.487832617188281,0.08110242150724,0.10671931877732321,0.7344784020103106,0.9300566844247404,0.7984179753451551,0.634085131410401,0.7022348811637712,-1.9334585357696203,37.384647764265516,0.5145110798968068,0.5762522330640718,7.921519557234653,0.05238624359588671,0.8501250401562814,0.5884439676183784,0.771452502287548,0.6986607124842105,0.7271207057226313,0.6498937801077204,1.9744952281428534,19.382755289189607,8.921519557234653,0.3245201866671593,19.608582825472325
1407,0.028729750774801,0.07680133357644099,0.692926287651062,0.032402278855442994,0.143804639577866,700.8130081,8,Willy,GN10521,2020-06-20,2020-08-13,61,115,0.9106548939289505,4.92917425189419,0.660524008795619,0.616124954074621,4.92917425189419,0.09247063752263798,0.1239087807014588,0.7755703844057609,0.9846271731859522,0.800445426516034,0.6562702897713703,0.7206575115848141,-2.3032091509417523,41.40740271657706,0.551720195933833,0.6304792998823728,8.022321037712018,0.07297052679857513,0.8735642003625049,0.6632930978940016,0.8085880312235164,0.7278627444667839,0.7460778221604643,0.662694040713948,2.0664388777597265,21.168865597811138,9.022321037712018,0.3627551346750906,21.385109693748067
1408,0.03384729847312,0.08150434494018599,0.668375551700592,0.038217112421989,0.123620960861444,598.3739837,8,Polkka,,2020-06-21,2020-08-07,62,109,0.8918270331338763,6.37857193549467,0.630158439278603,0.586871206760406,6.37857193549467,0.09094427898526299,0.11894466653466439,0.7496614778058898,0.9524352687289568,0.7826202694450155,0.6878244817984323,0.7712532321221751,-1.9335188629859168,39.54099565744406,0.5040775138667952,0.6042063884958405,7.200489828991278,0.040157440446974425,0.8423851332298672,0.6221305744832906,0.7833941702316494,0.7043131204098515,0.7271679825684123,0.6449985420351624,2.013046683822988,17.249786182832946,8.200489828991278,0.27243380426665165,17.488907699788133
1409,0.026998328976332996,0.066535491496325,0.572783529758453,0.032869331538677,0.123659230768681,678.0487805,8,Mirakel,GN06600,2020-06-20,2020-08-11,61,113,0.8914581812813348,4.946853149952023,0.539914198219776,0.506248038262128,4.946853149952023,0.07320332247764,0.09372174981981721,0.6937657595997165,0.8728245750797962,0.7918551168218422,0.6448832904082915,0.7234027394099075,-1.6323049569976762,33.74149829149248,0.4649605038239972,0.5318402042267413,7.608691645271607,0.03455933378659976,0.8178733680518154,0.5143356809736941,0.7324824324874798,0.666513981796657,0.7051683935525049,0.6333491694810608,1.87904106588504,17.18652562804534,8.608691645271607,0.27076703709717737,17.426077834423392
1410,0.025146162137389003,0.065913118422031,0.6054474115371701,0.028015609830618,0.12780477851629302,559.3495935,8,Bastian,,2020-06-18,2020-08-07,59,109,0.911547765581877,4.7865178086150735,0.5774318017065521,0.5395342931151391,4.7865178086150735,0.078664464876055,0.10535572953522078,0.7255044235713005,0.9157603522222182,0.8036431530282647,0.6514029408982073,0.7146119660360212,-1.9215893329366656,36.16180844604965,0.5509754975978588,0.5516782878623618,8.185537356320916,0.06893066494368402,0.8579986051325768,0.5676688514109998,0.7641605294847805,0.6909072134271906,0.7277362475079974,0.6489775177823474,1.9517609266788178,21.39596319018609,9.185537356320916,0.36731032523632295,21.6110737977041
