Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,Replicates,Block,Name,Line,Maturity_Date,Days2Heading,Days2Maturity,Lodging,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1849,0.014288150705397,0.03048737347126,0.017100343480706,0.081088289618492,0.285448238253593,565.3333333333334,2.0,43.0,GN12687,1574.0,2020-08-10,66,87.0,0.0,0.8869580324410599,3.1937257088241324,0.268347894772887,0.254960864782333,0.029586252756417002,0.0361331453546886,0.4878660889603421,0.5202690285765154,0.8070026148377896,0.5575431999138135,0.6286015566930032,0.6236674375590004,16.63635488599538,0.4020181491683341,0.7800667016183204,8.362834700164672,0.32032497338649957,0.6530703379568779,0.16133242347493174,0.5015544869439369,0.4687150452534299,0.5801507244206267,0.5357045333471084,1.28764191709128,3.085651004886249,9.362834700164672,0.25072709818137895,16.692544133728013
1850,0.014023671858013,0.027965780347586,0.017631564289331,0.068861685693264,0.217966437339783,612.0,2.0,43.0,PS-1,1591.0,2020-08-09,67,86.0,0.0,0.8503250098268051,2.9104899141439873,0.200334873050452,0.19000065699219698,0.024276324547828,0.02755791489035061,0.412734482319175,0.399732474867932,0.7725732674591148,0.5198400703174417,0.6113427975302328,0.4973559334689611,12.43346102535732,0.32730484447028996,0.7294419169428282,6.794040954004625,0.27716876770225596,0.45866404664378413,0.07930182142300128,0.4085143093240624,0.3820735701320029,0.5064102250907538,0.4680600571066943,1.0971024465219452,2.516004241751977,7.794040954004625,0.10563704650703311,12.362285828017894
1851,0.016326922923326,0.033638454973698,0.019339289516211,0.085270293056965,0.294036358594894,437.3333333333333,2.0,43.0,T2038,25.0,2020-07-30,64,76.0,0.0,0.8765743947701106,3.1664323963897236,0.274697069078683,0.260397903621196,0.031610697507859005,0.03817414715886162,0.4907060393685509,0.5293974486752963,0.7946839147790865,0.5503886225795531,0.6278858085101806,0.6506025472578584,17.053790763020462,0.3901458370178666,0.7670675297081128,7.741077996144645,0.30706954262610825,0.6344064596263677,0.1661896491449761,0.5065870911858676,0.47192067346800326,0.5802940437996706,0.5339580728307814,1.303292801090929,2.8992426335950485,8.741077996144645,0.2064780943224991,15.20409311564525
1852,0.014554833993316,0.030518365092576,0.018633890897036,0.073607169091702,0.242243252694607,586.6666666666666,2.0,43.0,SW01074 (Caress),1587.0,2020-08-09,66,86.0,0.0,0.8571443198089899,3.067601007997875,0.22360936179757102,0.211724887602031,0.0278480052948,0.032278923131525604,0.43779617897019313,0.4414429271726781,0.7762268361644096,0.5339112186368933,0.6228953588071057,0.5473759812767458,13.89194067567586,0.34350750749036596,0.7321895208789091,6.937622214026659,0.2955465194886568,0.5179790220283074,0.1040537361006781,0.4408254939990295,0.41097710353739314,0.5312936689537328,0.4892413719234913,1.1624518448703063,2.605571153471893,7.937622214026659,0.13044020196050243,13.000143342748638
1853,0.016750546172261,0.0320850238204,0.02032726444304,0.077584348618984,0.256260275840759,346.6666666666667,2.0,44.0,Kariega,27.0,2020-08-08,61,85.0,0.0,0.8530138818098404,3.120590749482209,0.235933011397719,0.22417525202035898,0.027092237025499,0.030719090625643004,0.4486135685636956,0.462309081135312,0.777454157511124,0.5352068421377886,0.6274304012523685,0.5847640319284979,14.62629105895754,0.3297023277017166,0.7407465299757047,6.986912438501166,0.2675833098313116,0.5272541937919022,0.116063979825923,0.45571104188363387,0.42654263071660165,0.540402530141729,0.5000058039858597,1.1961922696400558,2.5505953184832495,7.986912438501166,0.11530758531748347,12.606727115635168
1854,0.01411979785189,0.02988775074482,0.016978992149234,0.077468354254961,0.26838444173336,576.0,2.0,44.0,GN08541,1311.0,2020-08-10,68,87.0,0.0,0.8810009263049478,3.1561927722878647,0.25140544958412603,0.23849669098854,0.028676711488516,0.0347938732244084,0.4706255772498206,0.49136577919196334,0.7995941190729242,0.5520154519289935,0.6265776067276461,0.5925952384356306,15.600677318871,0.39419733898734866,0.7707382478003479,7.979747055066534,0.3155646224920561,0.618489054770066,0.14019615402080882,0.48017027290395076,0.44814919003030246,0.564495040359333,0.5204258405879508,1.240789574849318,2.9757833837983556,8.979747055066534,0.2250120694309877,15.806853514887106
1855,0.015358468517661,0.028356508351862,0.019586822018027,0.066382504999638,0.20219461619854,626.6666666666666,2.0,44.0,SW51127,1325.0,2020-08-11,66,88.0,0.0,0.8233682478070983,2.90223590180896,0.182607794180513,0.17383810784667802,0.021767726168036003,0.022702683694660206,0.3877543804141073,0.3658765568554149,0.7540111035488546,0.5056726745488079,0.6141512936594061,0.47088857001636764,11.307255104184181,0.2691337582956599,0.7009774531195002,6.130448279795461,0.2374877610512551,0.3521749996515636,0.056994648355783314,0.3794939531107527,0.35693212015858994,0.4783045373644594,0.44510973575302976,1.046811701423462,2.2129414046564575,7.130448279795461,0.015892958196804915,10.322992469755809
1856,0.016503961756825,0.033342815935612,0.02000930160284,0.082751981914043,0.279099941253662,382.6666666666667,2.0,44.0,HAHN/PRL//AUS1408,1422.0,2020-08-09,65,86.0,0.0,0.8662074002678716,3.1294161863301873,0.259090639650822,0.24575712531805,0.030172368511559005,0.035502162203195006,0.47373645564351335,0.5026046448617226,0.7865668819750343,0.5426196373941033,0.6264315419451509,0.6256629587350294,16.0787789523602,0.3618502486743251,0.7531302312828279,7.37061698066022,0.2923710418028579,0.5912551734087839,0.14522550695614625,0.48633645893897054,0.4537374291481243,0.564333312130252,0.5201839198046859,1.260180689904204,2.7347703929055434,8.37061698066022,0.16487497160513784,13.948509887723828
1857,0.017609911039472,0.032392114400864,0.023143915459514,0.072409003973007,0.203305691480637,513.3333333333334,2.0,44.0,GN13606,1614.0,2020-08-11,66,88.0,0.0,0.795593237963705,2.656986751820801,0.18016177602112302,0.170913577079773,0.024030402302742004,0.024021035060286397,0.3785967389478375,0.3596919695969695,0.7251386004233794,0.47475411962449315,0.5967297068029523,0.4830758936600077,11.17963451892138,0.24384775529027025,0.6589231773531429,5.276394586801477,0.2276941927181733,0.2821045485317178,0.048334878675642345,0.3720046944067637,0.34847238033078104,0.46619733281039266,0.4319295546737406,1.0401208051467674,1.9638508937862291,6.276394586801477,-0.0647125857119402,8.784412120597429
1858,0.016595884226263,0.032154232263565,0.019745082594454,0.078607108443975,0.262687340378761,588.0,2.0,44.0,GN03509 (Krabat),45.0,2020-08-07,66,84.0,0.0,0.8601783578061322,3.1273173031010106,0.242942257784307,0.230533108115196,0.027967497706413005,0.0324786143377424,0.45713638265031936,0.47492930166770553,0.7818880697494346,0.5393589979847428,0.6270315837291783,0.5955940245312772,15.07290145382286,0.35149982443770694,0.7501101399589214,7.169603871289457,0.2778703995828513,0.5550389953845902,0.1255021134053476,0.46574423039845764,0.4350548261123752,0.5491059089921508,0.5068426502352291,1.2158468732742298,2.6474562749478427,8.169603871289457,0.14177592559967025,13.303937277656395
