Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,Replicates,Block,Name,Line,Maturity_Date,Days2Heading,Days2Maturity,Lodging,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1378,0.011105630546808,0.025463650934398,0.012269208207726,0.075412549078465,0.431133449077606,740.0,1.0,36.0,GN04528,53.0,2020-08-12,67,89.0,0.0,0.9446588422232631,5.633545756271254,0.41886424086988,0.40566979814320797,5.633545756271254,0.027552463114262002,0.0358392225578436,0.6290340283552766,0.7519546476701092,0.8884633698561443,0.7022479721368571,0.7433879203248763,-1.4428190592989831,25.65963216125968,0.49552444706893145,0.41198010659463813,15.93132890441889,0.028112409176111124,0.8761594573381501,0.3730029827696684,0.6659896031168289,0.6361138845258637,0.6941703617188597,0.6579171360606632,1.6911499257316718,34.970772912901495,16.93132890441889,0.5569287612240771,35.13946798996519
1379,0.011860280297697,0.027622162364423,0.013908492401242,0.083648633211851,0.480696260929108,729.3333333333334,1.0,36.0,GN12625,1530.0,2020-08-16,68,93.0,0.0,0.9437591640290913,5.693243849270481,0.466787768527866,0.453074098564685,5.693243849270481,0.029475552029907003,0.03762582503259121,0.6637282834148804,0.8112209934136159,0.8913194521439862,0.7035549215371913,0.7454814197867797,-1.6870868242952939,28.5558129101992,0.462200771277296,0.46340601856863456,16.402557214283803,0.022877654654990958,0.8864508064733096,0.43724898190894895,0.7039797974494892,0.6740044931710886,0.7130833776458982,0.677931481122272,1.7934948770129084,34.3912489364767,17.402557214283803,0.551180554067508,34.56134907088728
1380,0.014668387360871,0.033156864345074,0.017313186079264,0.094026118516922,0.497846186161041,534.6666666666666,1.0,36.0,DH20070,93.0,2020-08-10,65,87.0,80.0,0.9327851262650116,5.264041600447094,0.48053300008177696,0.464689321815967,5.264041600447094,0.034332155250013,0.043250559084117395,0.6695028268467469,0.8240189687933428,0.8751161059678615,0.6822756605647176,0.7314392579313895,-1.6777312856379059,29.465727135539023,0.44254028752025554,0.4776527715237557,14.014875380850189,0.011956735260666273,0.8694152648853573,0.4519376936874579,0.7100358030798344,0.6760736375918378,0.7117326957741528,0.6724851959417721,1.809598280334773,28.56883514587486,15.014875380850189,0.4839418023326428,28.755318858226293
1381,0.012276268564165,0.028628429397941,0.01400806568563,0.085142202675343,0.467049717903137,745.3333333333334,1.0,36.0,GONDO,30.0,2020-08-18,72,95.0,0.0,0.9417614009646508,5.368835996183143,0.453041652217507,0.43842128850519596,5.368835996183143,0.030972524546086996,0.039989661984146004,0.6531899731989916,0.7942025636523058,0.8844878292342715,0.6916209763223357,0.7343908718428096,-1.5973077801847209,27.76731368154286,0.48156306419406275,0.4473047926725753,15.314192839958167,0.028059153367181885,0.8793154630365551,0.4182118095767144,0.69268343791166,0.6604864579386375,0.7067095413478814,0.6686531956415488,1.76350678513948,33.168301521063675,16.314192839958167,0.5385483491521765,33.341485425946715
1382,0.013835615478456,0.032660961151123,0.015908444300294,0.093466974794865,0.503194838762283,661.3333333333334,1.0,36.0,Pfau/Milan,17.0,2020-08-16,68,93.0,0.0,0.9387079803986665,5.282821391208519,0.487286394461989,0.47053387761116,5.282821391208519,0.035577862523496,0.045967001654207404,0.6763280470460779,0.8334514955746094,0.8780979466625125,0.6867003294960731,0.7315377559743697,-1.7502526291451768,29.9072843417525,0.4823118025378235,0.4806337262773412,14.406614533907597,0.030682914208868185,0.8817714838679614,0.4627989325197551,0.7172281787734184,0.6813697586823789,0.717543864998643,0.6761945185621997,1.8279881764229642,31.452869725759946,15.406614533907597,0.5195850228655192,31.630675461646717
1383,0.012220793403685,0.028890931978822,0.014748135581613,0.083790078759193,0.484783336520195,,,,Bastian,,,66,,,0.9409521265214409,5.807965988582092,0.47003520093858203,0.45589240454137303,5.807965988582092,0.030812934972346006,0.039056477136909795,0.6650418196347441,0.8142535013018318,0.8875126368963632,0.7052620593665293,0.749519597743806,-1.689895291684584,28.76782391220328,0.4501455530831734,0.4685531006224142,15.779774943762877,0.022678289214567934,0.8819029683124643,0.4406727370230789,0.7053832931596369,0.6746137571634755,0.7126804721549748,0.6767252748975052,1.7971491042990242,32.69640242334594,16.779774943762877,0.5334822342485662,32.870821795576035
1384,0.013386695180088,0.031041737645864,0.015794076956809,0.089203558862209,0.501204818487167,,3.0,3.0,RB07,1331.0,,63,,,0.9389009257234651,5.612371166927568,0.485410741530358,0.47016308084130304,5.612371166927568,0.032902703154831,0.041832733061162405,0.6750945078868342,0.8313862954421892,0.8833557970900037,0.697824210209597,0.7432351924372556,-1.748698921706394,29.734550919383683,0.45584640051121084,0.4819448276090277,15.146158575434889,0.020390958797117175,0.8816924612091089,0.46038869609844685,0.7159458240883088,0.6832133438196387,0.7170037422469139,0.6791844273920091,1.8246749878447823,31.55620335112598,16.14615857543489,0.5207712152513123,31.733720169768585
1385,0.016751217655838,0.033827504143119,0.019532554782927,0.092829063534737,0.523191601037979,,3.0,3.0,QUARNA,62.0,,67,,,0.9280203227608959,5.871528464752623,0.503659046255052,0.48936409689486005,5.871528464752623,0.03137123584747299,0.03785316329449419,0.6836708496543189,0.8482416063236059,0.8785409554951585,0.6986170468838898,0.7528036075820812,-1.7496961812160772,30.791340749710802,0.39047806115144973,0.50258089952825,14.466455900040256,-0.023631875210704076,0.8667910989399418,0.4806676003014093,0.7245334877542986,0.6944492694070338,0.7167236846536023,0.6824979883503397,1.847378277703321,26.592401868168963,15.466455900040256,0.45630929439275575,26.78562056282007
1386,0.016041528433561,0.036929752677679,0.017651807516813,0.101816304028034,0.549250483512878,,3.0,3.0,Filin,16.0,,69,,,0.9377253971411854,5.316186729937736,0.5315986759960649,0.512320730835199,5.316186729937736,0.040166169404984,0.052383391559124796,0.7060407775533495,0.8809398933390232,0.8739986427462091,0.6872323823717209,0.7328716748707725,-1.963149190595695,32.66703836619854,0.5002057414080425,0.5197282270081297,13.872844893024554,0.030091410770870224,0.8894440012732068,0.5199828158938627,0.747395540058791,0.7075078984570826,0.7313206775604333,0.6865911290423997,1.9042608446002425,30.936550305944536,14.872844893024554,0.5135692417182437,31.115821027944456
1401,0.011208868119866,0.025780949741602,0.013253265991807,0.071954838931561,0.392815470695496,,1.0,4.0,Saar,14.0,,65,,,0.9347240267747439,5.465963102781545,0.379562204703689,0.367034520953894,5.465963102781545,0.027099765371531002,0.0343261427246032,0.59563907896656,0.696835003259069,0.8768219292717241,0.6903638746231474,0.7385750818936807,-1.2311126906619874,23.27483963221314,0.450225597314644,0.37881268749936,14.236656315326531,0.017347351456735532,0.8418061265617123,0.31694074008850537,0.6283665730892797,0.5993402207782069,0.6705231716645034,0.6343532520934357,1.5907077377803338,29.45546262797371,15.236656315326531,0.4954482477617953,29.63914486725985
