Plot_ID,Blue,Green,NIR,Red,RedEdge,GrainYield,Block,Name,CodeName,Heading_Date,Maturity_Date,Days2Heading,Days2Maturity,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1101,0.020172189921141,0.045517900958657,0.291075810790062,0.031956437975168,0.104008927941322,453.6585366,1,Avle,,2020-06-21,2020-08-07,62,109,0.8021470729481689,2.596258407400119,0.259119372814894,0.24555790983140502,0.038907174021005006,0.03968606181442681,0.4559077170301382,0.49494923771652816,0.7295380194586762,0.47348546909053296,0.5902726383458703,0.6832986975663967,16.0896208882332,0.2366658706026389,0.6323826581570986,5.394754693421394,0.27176564787535473,0.4522453000999321,0.12835317105771435,0.47225252692766817,0.4402816559273182,0.5364432157009765,0.4944845333757661,1.2541848659670498,2.0180322454426025,6.394754693421394,-0.046653609446086014,9.108518634531318
1102,0.024764384143054,0.052079331129789,0.262999072670937,0.042079627513885,0.110786087810993,439.0243902,1,,GN10637,2020-06-21,2020-08-11,62,113,0.7241391976011932,2.215410082279423,0.22091944515705197,0.21091974154114798,0.037314650602639,0.03048250321298901,0.399970536103009,0.4238541382190907,0.6694198618403119,0.4072205131517051,0.5623511536189132,0.6696245911529795,13.655154854059278,0.14409921363253925,0.5267816708207838,4.049970246651332,0.21821091885882385,0.2434996645811879,0.06647599301510872,0.4116108992319673,0.3881585020980042,0.47501518575083895,0.44396827945397266,1.1513934275624447,1.5000066574129738,5.049970246651332,-0.23076670962056303,6.25003328710919
1103,0.026465213857591,0.054017174988985,0.288947239518166,0.044347835704684,0.115718077868223,409.7560976,1,Runar,,2020-06-19,2020-08-04,60,106,0.7338824423071247,2.4271903302920386,0.24459940381348197,0.23493006452918097,0.037221300415695005,0.029151505418122392,0.42368290956504817,0.4630445059592227,0.6849983689030296,0.42808008051882923,0.5833087914912681,0.7417757532872784,15.062737800180958,0.13448354111967534,0.5478008857308408,4.349173472642491,0.2081176495234381,0.3061888211580057,0.09351771509642667,0.44029914088008054,0.41804267265517175,0.4958480554523725,0.46709082740850805,1.2128753848558078,1.5525429587989243,5.349173472642491,-0.21098541374496965,6.515475556513967
1104,0.020740838721395,0.040923792868853,0.255353897809982,0.029858628287911,0.093343161046505,474.796748,1,Betong,GN13618,2020-06-20,2020-08-08,61,110,0.7906219008230888,2.5519717909799904,0.22549526952207102,0.21443010494112902,0.031248118728399995,0.030369831994177584,0.422233938257164,0.43847694977452617,0.7237470511189154,0.46461744556943807,0.5876607327544824,0.6123290311404076,13.972322754561942,0.22111939795735205,0.6380498478547382,5.239741722579465,0.23592913606078678,0.3718220890719503,0.08910042574934876,0.43076605764811443,0.4039359147905898,0.506489050293453,0.4699552691741446,1.16492032925863,1.924396931924919,6.239741722579465,-0.07804522325018493,8.552097415451879
1105,0.021428041160107,0.048796415328979,0.279234200716019,0.034217048436403,0.110638067126274,411.3821138,1,Reno,,2020-06-20,2020-08-04,61,106,0.7816754692863626,2.2061487334254952,0.245017152279616,0.23043778538704002,0.041947741061448,0.04284028857946282,0.4376344336216895,0.4697264995844256,0.7024886523257616,0.4324394102787114,0.5532211605329137,0.670749443248099,15.284203812480001,0.23673405614216297,0.596664443493874,4.722432658904529,0.2737425631448749,0.3900094784124964,0.10720881692498832,0.45181039281993673,0.41744432075658405,0.5175129492598205,0.47217895314541686,1.2161649760820994,1.8566894611711755,5.722432658904529,-0.10128067129056732,8.160674677566462
1106,0.022731365635991,0.047877993434668,0.294859051704407,0.033621167764068,0.10669581964612,450.4065041,1,Mirakel,GN06600,2020-06-20,2020-08-07,61,109,0.7952925882814403,2.5749453088328993,0.26123788394033903,0.246981058269739,0.039403453469277,0.0402118120342498,0.4558075831708801,0.49743285596905795,0.7206138401803623,0.4685866004450354,0.5892002608217577,0.7078491009056018,16.24454606324434,0.2425958900462469,0.6324389725828501,5.158550735981813,0.2590482991977746,0.4422640458878188,0.1288846342524797,0.4729827178757637,0.4396052001528786,0.5347972620561733,0.491272844636733,1.2590745730082464,1.9614256617657762,6.158550735981813,-0.06552771981547598,8.770041950164865
1107,0.024638313800097,0.047210611402988,0.275218486785889,0.03847387060523,0.101468056440353,440.6504065,2,Felgen,SW21074,2020-06-21,2020-08-11,62,113,0.7547031688932104,2.7581978882987612,0.236744616180659,0.22800787538290102,0.031309038400649,0.024656230956314997,0.42269600429853854,0.4531163327832416,0.7071566327718207,0.46125998783338434,0.6111806692289801,0.6885410250709938,14.55414660274986,0.14311694008332118,0.5910903249127077,4.829589547922487,0.19874538965981675,0.3263145078866712,0.09102129608602932,0.43642652047215164,0.4158556814532916,0.4997855939338775,0.47262463279864825,1.1934013032343653,1.6745816541881142,5.829589547922487,-0.1659504895998059,7.153387024919629
1108,0.03060238622129,0.05713278055191,0.306055694818497,0.04927284643054,0.11841044574976,359.3495935,2,Polkka,,2020-06-22,2020-08-07,63,109,0.7226631654336686,2.7140839560012364,0.25678284838795695,0.24892291426658697,0.03439032845199,0.02254112400114398,0.43077547057035964,0.4803646684923389,0.685382194500298,0.4420735392875521,0.6117283409930887,0.8220726462114094,15.721368268132217,0.10368862917266279,0.5499305953980896,4.356919300302902,0.17714117567312745,0.31059416804621454,0.10357974129563513,0.4503231846086477,0.43256412945000877,0.4982895916565669,0.47578057618787284,1.2431126276154716,1.4922775566986497,5.356919300302902,-0.23369613349824678,6.2114474196237905
1109,0.031100677326322,0.065046362578869,0.377456158399582,0.049790222197771,0.134175300598145,391.8699187,2,Seniorita,GN07574,2020-06-21,2020-08-08,62,110,0.7669250134867989,2.882984319184549,0.327665936201811,0.31240979582071304,0.049201825633645,0.04454187713563461,0.5012935293226299,0.5907270753202664,0.7060068158028117,0.475500193592509,0.6200087169287429,0.9688986910278563,20.270201787352583,0.18219352779032985,0.591719401382029,4.802878799593363,0.23320210612478898,0.48206232693624945,0.20082586953665554,0.530062898693745,0.4972025891714127,0.5579701246834521,0.5185203130990494,1.416389883997835,1.7533487578009759,5.802878799593363,-0.13759628773556037,7.580929382084177
1110,0.0254928143695,0.048949550837278,0.31823618710041,0.037005838006735,0.106836944818497,430.8943089,2,Arabella,CHD132/05,2020-06-20,2020-08-12,61,114,0.7916584447148468,3.027293307146981,0.281230349093675,0.26928663626313204,0.03540044929832099,0.032541826926169984,0.47184571712596074,0.52801685962148,0.733379890448878,0.4973244046914792,0.6282057723398808,0.7768750812307509,17.35156945884222,0.19753893932481612,0.6456610458539014,5.501309647524982,0.22070414581435605,0.4647699031861121,0.15103502025689391,0.493246953793768,0.46579404702308724,0.5458218378735564,0.5108003060108599,1.3092877784551353,1.93251106518146,6.501309647524982,-0.07529071917592108,8.599621147411701
1111,0.025827111676335,0.048560839146376,0.29003632068634,0.039069227874279,0.103185400366783,356.097561,2,Zombi,GN11644,2020-06-20,2020-08-06,61,108,0.7625732653542137,2.914255687071811,0.250967092812061,0.241475481539964,0.032225338742138,0.026089258864523415,0.43747090813235495,0.4768674705925755,0.7131645216967119,0.47517954964220815,0.6231264210678672,0.7279323690329678,15.437690019607542,0.15357859861582374,0.6063654772558631,4.972638154214945,0.19889972221047947,0.36570932290518016,0.10843840105647741,0.4540442888986018,0.4319275567093509,0.5131143851273575,0.48430978150974885,1.230468290170514,1.724637812175172,5.972638154214945,-0.14786503481837207,7.423651207534708
1112,0.026961341500282,0.05295542627573,0.256579160690308,0.043309465050697,0.109286949038506,334.9593496,2,Bastian,,2020-06-18,2020-08-05,59,107,0.7111630029736395,2.232461784675177,0.213269695639611,0.203623734414578,0.035640046000481,0.02796222120523521,0.3894477079074159,0.4098840491605281,0.6578383902439939,0.40258501056842194,0.5660938615831572,0.6710710872184822,13.182020187377981,0.1391842300896689,0.5212516006506414,3.8451911113762627,0.2022914654229613,0.20636723162144877,0.055463393806669974,0.3999363575936109,0.3772977789208169,0.46374205340690006,0.4336714271259986,1.1312255588272722,1.4339927503751582,4.845191111376263,-0.25594054312462583,5.924320708878827
1201,0.019507011398673,0.049649043008685,0.369676426053047,0.028668822720647,0.116906434297562,473.1707317,3,Krabat,GN03509,2020-06-21,2020-08-08,62,110,0.8560604259299992,2.864651334483938,0.3410076033324,0.320027383044362,0.05112225189805,0.0606349430978292,0.5402990969399288,0.6271001968573241,0.7631956717545539,0.5194798509206646,0.6068261482316705,0.8108718946021473,21.29966501146552,0.35674061407233615,0.7000504022833036,6.4457915732309345,0.3466528308914961,0.6531916479449937,0.24346998006264692,0.5693928984394919,0.5221666218564305,0.6107468525636467,0.5524137986936328,1.4667324578440342,2.5909218111489474,7.4457915732309345,0.1264361181463023,12.894719453785235
1202,0.019906820729375,0.04842060431838,0.37981541454792,0.027734766714275,0.113499775528908,478.0487805,3,Tjalve,,2020-06-21,2020-08-06,62,108,0.8638952060903048,3.105178238768792,0.352080647833645,0.33139481022954,0.04919962119311,0.05879155211150501,0.551507736863822,0.6442442473986498,0.7738601977172898,0.539848851963258,0.6249008538968863,0.8271750199913184,21.9522723741829,0.3677577020664789,0.7203985169641955,6.844086621689389,0.3405223495656091,0.6774924295879857,0.26010252985735743,0.5819193061214223,0.5355235147537508,0.6203515732311816,0.5633704832768198,1.4952185222551064,2.700616104957517,7.844086621689389,0.1559243820294246,13.694559556270944
