Plot_ID,Blue,Green,NIR,Red,RedEdge,GrainYield,Block,iBlock,Entry,Name,Pedigree,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
144,0.025116928853095,0.058838326483965,0.394361913204193,0.026907111518085,0.117097165435553,668.1017077798862,1,4,11,GN19529,GN05567/Bjarne,0.8722568717895955,3.07422754201214,0.367454801686108,0.335523586720228,0.06565261259675001,0.086820982955396,0.5661404206049863,0.6672162734816985,0.7403429154210024,0.5421054378505531,0.621497468673791,0.8794636883824953,23.324536699801676,0.5266699678764964,0.7287341947747291,5.7024665174946305,0.3868729779763334,0.7050118613340854,0.28269823191940413,0.5982858293703287,0.5279954401238853,0.632159612946299,0.5471680619219228,1.533824574902917,2.828370341616261,6.7024665174946305,0.18885221667111035,14.656419472567007
145,0.022712061181664,0.04885277338326,0.365306317806244,0.025456365197897,0.107282646000385,752.1396584440229,1,4,2,Demonstrant,T1005/NK93512,0.8697093335413134,3.153310516809088,0.339849952608347,0.316453544422984,0.04953712038695901,0.06275098249316322,0.5436641203786143,0.6280107065047977,0.7640869201110606,0.5459790464159792,0.6277718605052129,0.8152008508370026,21.32685348391534,0.4534444461692106,0.7444366221909827,6.477698654697477,0.3395884770846105,0.6796028593251998,0.24584499053011286,0.5722903963525722,0.5192535098205082,0.617053339116281,0.5511600343510662,1.4678292297081073,2.7881781540457555,7.477698654697477,0.17865467150416486,14.350293726789506
146,0.021656228229403,0.048023466020823,0.32287809252739,0.022872051224113,0.104730218648911,651.1628083491462,1,5,10,GN19524,GN08595/Berserk,0.8676960710648232,2.664949396514264,0.300006041303277,0.274854626506567,0.05151865258813,0.06752124689519479,0.5102098228518974,0.568257442550737,0.7410446793009067,0.510158170869924,0.5879456965200566,0.7329920422224188,19.00641907006502,0.5107997150157011,0.7313962396236551,5.723340051869433,0.36648461731037874,0.640156782394334,0.19464674500900092,0.5320827495917476,0.47339671827792074,0.5931902244810492,0.5177129772573581,1.368058016974827,2.7572209212221788,6.723340051869433,0.17069945332036063,14.116709050869641
147,0.020485423505306,0.047108821570873,0.315540865063667,0.022047235630453,0.103161450475454,693.3130929791272,1,5,7,GN19604,Sommerset/GN08596,0.8693838107141729,2.6182761553451908,0.293493629433214,0.26843204349279404,0.051684984005987,0.06792767569422581,0.5051322697838467,0.5583799279228777,0.7401965405896138,0.507232481661233,0.5834390696147845,0.7126283209491598,18.61208120360964,0.5149221211489873,0.7275485750782134,5.698126901539039,0.377951515610573,0.6374205700022909,0.18705875157995347,0.5256049408832194,0.4667573309045578,0.5898324920226176,0.5135984012949264,1.3515828147048115,2.78312537307636,6.698126901539039,0.1773622458723509,14.312037588414148
148,0.021184660494328,0.047533687204123,0.380236357450485,0.022701663896441,0.105534955859184,716.2922201138521,1,5,8,GN19606,NK01513/Sommerset,0.8873193260811936,3.316316363653119,0.357534693554044,0.332702670246362,0.051181050017477,0.06693240776658262,0.5632472310939667,0.6565305736454595,0.7777605617873367,0.5654953144921192,0.6373075598269725,0.823705295098743,22.445362545549923,0.5062522668034568,0.7671071676290218,6.999302806400086,0.3683316850133377,0.7285810557693649,0.2739729426816969,0.5939522178178479,0.5379070042677783,0.6351226600373887,0.5660422358575087,1.5160414201173233,3.0925875209379408,7.999302806400086,0.25231611764891204,16.74927261653696
149,0.01723082922399,0.037893269211054,0.337734639644623,0.018084200099111,0.095472626388073,661.4049335863378,1,5,12,GN19531,GN07501/Berserk,0.8983516437064687,3.1304682737954077,0.31965043954551203,0.299841370433569,0.040471509099007,0.05304689817130562,0.5358717176500416,0.6030549356127198,0.7982403952544789,0.5592288778421954,0.6225055430798769,0.726479447356014,19.97138913720844,0.5112461123825542,0.7913220448271986,7.912787064202449,0.364274869566386,0.7263056765549031,0.22774813506002173,0.5602536857705096,0.5136451809058136,0.6196951621703443,0.5597941508950762,1.425472384569567,3.321536159345005,8.91278706420245,0.3025447472164874,18.675674776526375
150,0.018628295511007,0.04477109387517,0.364212244749069,0.01966704428196,0.104184076189995,733.231119544592,1,5,3,Krabat,T1005/NK93512,0.8975352677577232,3.0766363026332586,0.344545200467109,0.319441150873899,0.051246847957373,0.06848407983779899,0.5560948379151573,0.6398938177439925,0.7810615267322455,0.5551456254774945,0.6185223527365034,0.7784588728373582,21.67687401175494,0.5480055844578331,0.7734044741710203,7.134986510817882,0.400874836538217,0.7417626875800836,0.25980484276927057,0.5847153645462558,0.5271402741397522,0.6334957175533343,0.561424437570149,1.4880655848575843,3.303360443265476,8.134986510817882,0.2987109526516752,18.518911104662035
201,0.019437598995864,0.048392217606306,0.532267153263092,0.018868645653129,0.12690369784832,694.3635673624289,2,6,14,GN17554,Bombona/Berserk//Berserk 4,0.9315281435528843,3.752147540803577,0.5133985076099631,0.483874935656786,0.058478190563619,0.08045430425554441,0.6915527157756886,0.8598263825893809,0.8333197739189148,0.6149596189383959,0.6601621466775187,1.0080288986307544,31.98485333472486,0.6173474857438025,0.8363786816558462,9.999023801581934,0.4328810146157201,0.8751152626090336,0.4944788132299848,0.7326339396003427,0.6716384672639796,0.7219415875173043,0.6533029280231826,1.8676118332379334,4.31122217410509,10.999023801581934,0.4765642228073346,28.209080982705608
202,0.018252888694406,0.043460108339787,0.446057766675949,0.01924960501492,0.109969787299633,657.3343453510437,2,6,13,GN15549,SW45126/GN03529,0.9172606918090752,3.704666050179985,0.426808161661029,0.402597658336162,0.049417722970248004,0.06592838428914702,0.6256950931843361,0.7554332449387069,0.8224370934835018,0.6044448282702826,0.6589673292094977,0.8939038763751642,26.576909832656423,0.544584628116422,0.816150667439967,9.263613776305077,0.39717606870792505,0.8235738462362698,0.375341767409981,0.6632211265206889,0.6102936619458637,0.6825573805517658,0.6198407677793444,1.6886235812608474,3.8137623020737688,10.263613776305077,0.3970874652154498,23.17230750086655
203,0.018505446612835,0.043542135506868,0.477589994668961,0.019330248236656,0.11130254343152,734.1502846299811,2,6,5,Mirakel,SW38337/NK98533//NK98535,0.9221997955904262,3.982584651838672,0.458259746432305,0.434047859162093,0.04924857616424501,0.0657283641397946,0.650082336698354,0.7950966066249157,0.8328940666461038,0.6219937043504233,0.6744674064389703,0.9368930525207324,28.46406027674678,0.5457191511528622,0.8279756989161263,9.968455936058296,0.3942410312388857,0.8437470153624027,0.41896377562038734,0.6895131526720697,0.6375979851217014,0.6975881035502592,0.6372447281998675,1.757284297590352,3.970600902557576,10.968455936058296,0.42374526773438415,24.70687333250619
