Plot_ID,Blue,Green,NIR,Red,RedEdge,GrainYield,Block,iBlock,Entry,Name,Pedigree,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
502,0.058239463716745,0.067307636141777,0.382157504558563,0.072076641023159,0.184105738997459,545.7722960151804,1,1,15,GN18518,QUARNA/Demonstrant//GN03509,0.6826454297888462,1.7678600394206336,0.310080863535404,0.314849868416786,0.004299167543649993,-0.0293004937469956,0.4600818235460106,0.5488673671283222,0.7004989706792357,0.34975211231684017,0.5123481342649938,1.5114049889956942,18.414091616868962,-0.058771530535674917,0.6159277957874166,4.67777337705911,0.01622747592962282,0.3391132330222253,0.15450262004168694,0.48742889515817717,0.4974114186823351,0.5048251807000017,0.5166002899771924,1.366772387781774,1.302628770216559,5.67777337705911,-0.3070102127012561,5.302099253429023
503,0.062366828322411,0.069643318653107,0.371628373861313,0.079328689724207,0.182851947844028,557.7130929791272,1,1,2,Demonstrant,T1005/NK93512,0.648176307103512,1.8235170477226414,0.292299684137106,0.30198505520820595,-0.002408880740404004,-0.043825727701186784,0.4352720182041483,0.5176401092617215,0.684351750477032,0.3404564934544306,0.5252529130165515,1.707736929686442,17.150566205382358,-0.11183362317311733,0.5810378785534812,4.336166929557047,-0.008573073750463438,0.27032720970121127,0.12289374420282444,0.46106132757720353,0.48123999310153426,0.47842917540176827,0.5022439256126524,1.3247634337426952,1.1644088047685475,5.336166929557047,-0.3619649719085329,4.684665474159613
504,0.056785462424159,0.066657517105341,0.376479461789131,0.069779690355062,0.184855282306671,627.4110056925996,1,1,20,GN18560,SW71142/GN07574,0.6872683057824879,1.6652026396965294,0.306699771434069,0.30982194468379,0.006749881431460998,-0.0242841679602848,0.4591133109564227,0.5453963547914616,0.6991561513478894,0.34137238340934734,0.4967090443966837,1.441501235039436,18.2770993560553,-0.03919780098101196,0.6184758285763671,4.647967073153483,0.02597305131123077,0.34019616969543526,0.15169802233249383,0.4861772339095962,0.4927523015484309,0.5058888931397498,0.5136842135789489,1.3594913848027912,1.3227695576479854,5.647967073153483,-0.299101285412594,5.395258417936218
505,0.062719974666834,0.072112046182156,0.383439257740974,0.077630069106817,0.195326216518879,579.7776091081594,1,1,19,GN18550,GN06578/Zebra,0.6632607524011486,1.598293957435147,0.30580918863415696,0.311327211558818,0.0038740485906609973,-0.0326960019767268,0.45036788578302933,0.5388599707571547,0.6834075742462402,0.325024642257144,0.4900405173688989,1.7093516620299973,18.12783040106298,-0.06340941380218332,0.5946786528532001,4.317270526097696,0.013613495039418616,0.3088975037227203,0.1436453036875476,0.4772952066379745,0.48871349494364186,0.49239138919688324,0.5057697215075618,1.3559691035069859,1.2224566634767535,5.317270526097696,-0.3387495910014982,4.939313621032223
506,0.059417977929115,0.070652283728123,0.39400914311409,0.073434486985207,0.193582534790039,706.5836812144213,1,2,9,SW160177,,0.6858038819799186,1.6681636696221913,0.32057465612888303,0.32335685938596703,0.008452102541924002,-0.023703895509242796,0.468883080988817,0.5633168046658705,0.6958977885973106,0.341098446184516,0.4973702470154637,1.5783539101956612,19.12319123744962,-0.03285984322670886,0.6131734638110482,4.576736126892604,0.03082942089371468,0.3577468235448333,0.1684051511143664,0.4970439302432221,0.5028036527454999,0.510921843414284,0.5176513956057762,1.3903965618294452,1.3163443224658358,5.576736126892604,-0.3016214085536175,5.365451020219711
507,0.064581762999296,0.072641227394342,0.385487675666809,0.081791765987873,0.191895037889481,617.8064516129033,1,2,14,GN17612,Bajass-1/GN03529//Demonstrant,0.6499235416895706,1.7582823328840664,0.303695909678936,0.312846448272467,-0.0010910741984849759,-0.04295831918716517,0.4442737007917192,0.5330304815537426,0.6828786531084861,0.3352934426888663,0.515896749665695,1.8501173035112146,17.855733036994923,-0.1018409937686344,0.5818581096715219,4.306734061280943,-0.0037409628438259696,0.28997896207797247,0.13720495654459472,0.4709537336378465,0.48977718019925975,0.48414771712878946,0.5061184596338433,1.350622399161356,1.1709531749842432,5.306734061280943,-0.35933859643050997,4.7130376879741664
508,0.060702312737703,0.070872355252504,0.390930339694023,0.074328914284706,0.192815080285072,661.9354838709678,1,2,10,SW160187,,0.6804838865683079,1.6720539291341325,0.316601425409317,0.320057984441519,0.006713483482599002,-0.0264746412634854,0.46415748238674154,0.5569170252313755,0.693062184226922,0.3393864048064752,0.4987427498364535,1.6163375973149667,18.85782316327094,-0.040906529064062586,0.6121905203447254,4.515977820988403,0.024256022913603077,0.34556783917417283,0.1619274464056538,0.49199439027024416,0.4991532870356219,0.506352242521288,0.5147259525291104,1.3811687536287751,1.2933523982002557,5.515977820988403,-0.31066192088644007,5.259465222330864
509,0.062190337106586,0.070357743650675,0.381728738546371,0.077641516923904,0.192693144083023,577.5711574952562,1,2,22,GN18648,GN06578/GN03509,0.6619654146112731,1.6430501604458627,0.30408722162246704,0.31137099489569603,0.0008836332708599959,-0.03745674677193059,0.4486593627010435,0.5363060313055408,0.6887421039056464,0.3290884281741582,0.49713840166016715,1.6914328341878793,17.953882366418863,-0.08488363422885584,0.5960111014679392,4.425539801868117,0.003149676153283546,0.3047806983574845,0.14116512212843604,0.47544817012292,0.4905609953265579,0.4909619390611193,0.50870425005638,1.352031754593965,1.2173304579974376,5.425539801868117,-0.340792217650554,4.916554359963126
510,0.065416775643826,0.072529196739197,0.387134522199631,0.080846048891544,0.193092063069344,588.6034155597723,1,2,6,GN16654,Demonstrant/SW51114,0.654489720788887,1.7287247173242135,0.306288473308087,0.314605325460434,-0.0012044310569759992,-0.04185970276594059,0.4477305633707222,0.5374606296531987,0.6844249665532155,0.33442531600018804,0.5109710746825628,1.8611105052181418,18.04463431239134,-0.0945543067493584,0.59349542802231,4.33763697386175,-0.0041343746438650885,0.29918226669309333,0.1416968869830165,0.4746300945319863,0.4917430750768353,0.4877355883413433,0.5077033168880608,1.3566200124810812,1.1882732445238182,5.33763697386175,-0.35239856539954906,4.788539792698798
511,0.051434015855193,0.067450512200594,0.400394380092621,0.058010002598166,0.195646032691002,628.8387096774195,1,3,4,SW01074,SWKronjet//Tahti/SW38074,0.7469046772299461,1.4876071858765143,0.342384377494455,0.332943867892027,0.025457005947829014,0.011693514510990627,0.5056960479982733,0.6059607693778379,0.7116543824173232,0.34351420308130615,0.4599170597716715,1.2841098029971318,20.920683033764423,0.12752878681490576,0.6717088153684827,4.936120676176198,0.10418466300944353,0.46859199224211445,0.213633583750435,0.535866253866432,0.5160080978003851,0.5536577473863945,0.5302963709331828,1.4459066886270056,1.6271964227959987,5.936120676176198,-0.18328064369948555,6.902161043952092
