Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,Block,iBlock,Entry,Name,Pedigree,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
101,0.019434852525592,0.056165460497141,0.032753307372332,0.134171605110168,0.420785441994667,654.7081593927895,1,1,1,Zebra,Ralle/Dragon,0.8555655611872389,2.826056473807017,0.388032134622335,0.364619981497526,0.06014276109635801,0.07045359127223422,0.5761830707482131,0.6908547765435491,0.7644811648171451,0.5164612980044845,0.6036490029914352,0.899468294255142,24.21841420233246,0.3369434927341175,0.6845154036008767,6.491889824638513,0.36556708662725845,0.6877867549701864,0.3049541345642397,0.6104085463961393,0.5598336322237802,0.6324492707635434,0.5724459767167305,1.5736500730308638,2.5842869628867513,7.491889824638513,0.12461587721356118,12.847113032319934
102,0.017639080993831,0.04844906181097,0.026945092715323,0.122270710766315,0.425467818975449,709.5954459203036,1,1,19,GN18666,GN04528/GN03509,0.880882742207233,3.1806466552039185,0.39852272626012597,0.37701875716447897,0.052313949912786,0.06303988192230381,0.5924962379120412,0.7104565958761996,0.7955377249674098,0.5535435098058171,0.6283963611533585,0.8805153839209645,24.77152233943344,0.3723303907415236,0.7375355812580109,7.7817555814695485,0.3697561525337828,0.7408726516003452,0.32645073253562346,0.6276522315609645,0.5806739229019887,0.6507418747261056,0.5947447821499253,1.6071217100490602,2.973685735639519,8.781755581469548,0.22451098447318213,15.79017832562499
103,0.017085673287511,0.051668334752321,0.029869290068746,0.125352099537849,0.420287728309631,707.1005692599621,1,1,11,GN15590,Demonstrant/SW51114,0.8672939047963947,3.088887208196564,0.390418438240885,0.36861939355731,0.056381706148385,0.0662330348044616,0.58189993281186,0.696726124292603,0.7810459964552307,0.5405317092326037,0.623239372770063,0.8770062701773997,24.2970680817961,0.33822163898676727,0.7026443753071798,7.13433857166746,0.37514866979034395,0.7107245549158935,0.31161398280674363,0.6163482940543996,0.5688828038111857,0.6398655206466455,0.5832990853371612,1.583490594374261,2.751119541307964,8.13433857166746,0.16912114557492897,14.070897813182471
104,0.017940505407751,0.054603576660156,0.029667424969375,0.130904823541641,0.420737490057945,724.9586337760911,1,1,5,Mirakel,SW38337/NK98533//NK98535,0.8682633160538423,2.862901166997229,0.39107006508856995,0.366133913397789,0.06159922294318601,0.074668404646217,0.5827107271392845,0.6978018878803258,0.7702551684113655,0.5253996282937087,0.6051155433833022,0.8822356592799976,24.46164997294544,0.375937963850074,0.6989992852320546,6.705310087589104,0.3928143995512366,0.7129247715732411,0.3127675644576026,0.6172159764304171,0.5630859694493074,0.6406731916158748,0.5762793129194048,1.585316054015189,2.7658730844994164,7.705310087589104,0.17293171200005003,14.181800088557148
105,0.01588864158839,0.048338150605559,0.024238265119493,0.127122290432453,0.436556339263916,740.9783681214421,1,1,24,GN18751,QUARNA/GN03531,0.8947979646943726,3.0076005277807165,0.412318074144423,0.388218188658357,0.056549394503235,0.0709539739415038,0.6074054441237197,0.7315186022769521,0.8006240466103428,0.5489547279770793,0.6134957271215749,0.8795466415245383,25.70307986810802,0.42513374097149015,0.7494133133832671,8.031299993792295,0.4133630735963223,0.7743385281639648,0.3490597104213824,0.6437141803200933,0.5912585449277002,0.6641779281473444,0.6019871386045357,1.6439803405076798,3.243941450740385,9.031299993792295,0.2859957828283775,18.011039037312404
106,0.017895315773785,0.053283970803022,0.025734131224453,0.133372224867344,0.475308433175087,663.637191650854,1,2,4,Bjarne,SvB87293/Bastian,0.8972776644024512,3.1767211470892325,0.44957430195063397,0.422024462372065,0.062938494607806,0.08019468169659381,0.6351322536524399,0.7778292314914406,0.7983929757521498,0.5617661803275285,0.6260784176564128,0.947119224655282,28.0764517001808,0.4507294458767545,0.7541697854574144,7.920289272963302,0.4190385411668314,0.7954786220692233,0.3994878854941497,0.6736591199101073,0.6154397904454777,0.6800988713321451,0.6128799271295498,1.722410959500296,3.2976694016481347,8.920289272963302,0.29750521622814285,18.469962285862636
107,0.015732793137431,0.049044659361243,0.026932272128761,0.122384093701839,0.419958770275116,686.3537001897533,1,2,8,Alarm,Avle//NK97537/NK98535,0.8794682838846387,3.11753795442713,0.39302649814635504,0.37091411091387305,0.055424253456294,0.0667637318372716,0.5879237534289323,0.7029808760118338,0.7908558604815762,0.548683676579031,0.6238811411771192,0.8616211792356399,24.466085378080585,0.36704628594854144,0.7209924647166075,7.562782895113424,0.39376573493264844,0.7350458961071654,0.3187123514723119,0.6226056862074278,0.574168418144403,0.6476063587783221,0.5896853553378982,1.5944157224034134,2.948815390372565,8.562782895113424,0.21854068451190653,15.593142987243237
108,0.016674199141562,0.053753949701786,0.027122844010592,0.133958846330643,0.446066230535507,701.8481973434536,1,2,10,GN14512,GN03531/SW44431,0.885361495141834,2.921368990107631,0.418943386524915,0.392312280833721,0.063710856251418,0.07949282433837522,0.6090290166104421,0.7374778823003513,0.7849068451927413,0.5380929146911482,0.6077663391098189,0.9042417133788775,26.20184741914266,0.41479796679898456,0.7236514219298614,7.298296832329072,0.42107584309714874,0.7600787898742282,0.3550187209982608,0.645727635280399,0.5885742585340865,0.6616402641268474,0.5945745410403068,1.6530623050292506,3.0553847152831892,8.298296832329072,0.2437461166039916,16.44614518895251
109,0.01782001554966,0.052930988371372,0.027863634750247,0.129138000309467,0.435054242610931,688.5859582542696,1,2,13,GN15549,SW45126/GN03529,0.8796173744289973,3.0206680694788455,0.407190607860684,0.382123254239559,0.060178326442837,0.07410022616386319,0.5984746722949621,0.7212541097266698,0.7830631543302115,0.5422198659059297,0.616426962073039,0.8975105708615883,25.43413061648604,0.3980549397228298,0.7227845149211867,7.219272981613779,0.3970970830184391,0.7433529518472138,0.33761085304100164,0.6343073756869593,0.580155313444767,0.653682648482712,0.5897098204850831,1.6252713538399293,2.951416598489109,8.219272981613779,0.21916765791126264,15.613693134815241
110,0.018660965375602,0.055748153477907,0.029335918836296,0.136453866958618,0.449132367968559,735.06944971537,1,2,2,Demonstrant,T1005/NK93512,0.8773757022343228,2.9190113000753306,0.419796449132263,0.393384214490652,0.06349942274391601,0.0781772898510086,0.6068930748928467,0.7364694825388642,0.779162985657714,0.5339580788623309,0.6085854412226764,0.9261635424325003,26.24427633360022,0.39763624224963556,0.7174316384247286,7.056452814110699,0.3981324988171089,0.7460707025606764,0.35370206582467867,0.6435514387028676,0.5872104286453856,0.657505561056272,0.5916615118079166,1.6507584659941565,2.912797116078141,8.056452814110699,0.20979791389849425,15.309981271589418
