Plot_ID,Blue,Green,NIR,Red,RedEdge,GrainYield,Block,iBlock,Entry,Name,Pedigree,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
101,0.028886923566461,0.061244390904903,0.307496458292007,0.086605377495289,0.169739127159119,654.7081593927895,1,1,1,Zebra,Ralle/Dragon,0.5604923924179256,1.6570566309103185,0.220891080796718,0.246252067387104,1.6570566309103185,0.006996480748056002,-0.05300665684044559,0.35186328359113256,0.401462556965977,0.6678187890585559,0.28865687164268644,0.5150058690314075,-0.386500869983534,12.23902538418764,-0.21318409647845848,0.610471897896232,4.020810130506008,-0.2279505139747846,0.043876785864791885,0.017504038975758602,0.37058040586989793,0.42518790433547604,0.39864708349660083,0.4657330103417005,1.1564426264732137,3.0198429310998702,5.020810130506008,-0.4759551835428957,3.550546942754607
102,0.027786699123681,0.058227835223079,0.288691729307175,0.082704491913319,0.160418473184109,709.5954459203036,1,1,19,GN18666,GN04528/GN03509,0.5546293301448633,1.6505814529834089,0.20598723739385602,0.230463894084096,1.6505814529834089,0.005964479409158001,-0.051593974046409606,0.33800379212982995,0.37859859798576145,0.6643150679499882,0.28561643759485833,0.5149681455184824,-0.36369460755494054,11.380167976021761,-0.21632878901418043,0.5929362279920415,3.957967752040867,-0.23028895606824476,0.003844821611898796,0.0014377865242776637,0.3545813587050212,0.4081802518257859,0.38763398979531893,0.4546360215898541,1.1190602439613824,2.955402930234987,4.957967752040867,-0.482509192987927,3.4906414709584013
103,0.028826100751758,0.058066759258509,0.277465671300888,0.084062688052654,0.155375733971596,707.1005692599621,1,1,11,GN15590,Demonstrant/SW51114,0.5349593696994138,1.7120280834458483,0.19340298324823402,0.219398912042379,1.7120280834458483,0.0032447297126060003,-0.0563762743026006,0.3216562419982885,0.3568102405602196,0.6538828800441103,0.28206621603687265,0.5272666150241685,-0.3350463423143561,10.56434184312824,-0.22943654872996466,0.5931613858227248,3.7783908529427475,-0.23937419104314997,-0.04393352546004457,-0.016055118025401778,0.3367323567735302,0.3938786287962922,0.3708388619325817,0.44275389159636597,1.0884049193898937,2.7502759364271485,4.7783908529427475,-0.5036803154669195,3.3006994866389827
104,0.03581303358078,0.072550173848867,0.316861897706985,0.09702980145812,0.187879040837288,724.9586337760911,1,1,5,Mirakel,SW38337/NK98533//NK98535,0.5311343443038514,1.4197461393306183,0.21983209624886496,0.24431172385811797,1.4197461393306183,0.012257512658834,-0.05103403553366698,0.3417021748512614,0.39484955645934594,0.6273861076827897,0.25554268936793073,0.4811262764468114,-0.3582860597890094,12.210740670561778,-0.18300207280927216,0.6156254252592728,3.367486401439317,-0.2169244109403594,0.017077643619172987,0.0072515979766472555,0.3608175286793197,0.41203351911573877,0.3830550199082435,0.44467847815258965,1.15665025032084,2.7122417165632644,4.367486401439317,-0.5076572931117792,3.2656142024958066
105,0.031726159155369,0.07085644453764,0.347689792513847,0.087393254041672,0.189425155520439,740.9783681214421,1,1,24,GN18751,QUARNA/GN03531,0.5982686306278766,1.5511289577048912,0.26029653847217504,0.276833347976207,1.5511289577048912,0.02259347587823901,-0.02890063524246178,0.3946229258785209,0.4639345530121281,0.6614164062885904,0.2946569213398719,0.49251608099631194,-0.4600127387903995,14.956319928169222,-0.13070144559125896,0.5975692181855161,3.9069607539953406,-0.18503447709100163,0.16081575407905108,0.07093565271072538,0.4175509428242859,0.4520730750552676,0.43741212252446576,0.47849822580657553,1.250424635186905,3.4770988864048844,4.906960753995341,-0.4307736799805075,3.9784511553724387
106,0.026754436083138,0.053805971518159,0.267518520355225,0.084885686635971,0.149501010775566,663.637191650854,1,2,4,Bjarne,SvB87293/Bastian,0.5182481653058604,1.8264631672309481,0.18263283371925398,0.213712548837066,1.8264631672309481,-0.004028179682790994,-0.06906216945499137,0.307650988946263,0.3381183024873699,0.6650988463128984,0.28300235545237534,0.5460749779699705,-0.31653149800312386,9.71478141844276,-0.2776530857456946,0.6200849853310143,3.9719113475153973,-0.26377927615725766,-0.08513500030316393,-0.03043527411085558,0.32138420755320185,0.3903071519569614,0.35642336894863147,0.44400929610971196,1.06194190054331,2.5882143466474155,4.971911347515397,-0.5207373370306388,3.1515150664029834
107,0.030106274411082,0.061714310199022,0.294034004211426,0.083395257592201,0.164001539349556,686.3537001897533,1,2,8,Alarm,Avle//NK97537/NK98535,0.5580880126057063,1.6131802885201942,0.210638746619225,0.232319694012404,1.6131802885201942,0.009927088394761006,-0.045111962035298395,0.3428628872865656,0.38604713507830574,0.6530451012745008,0.2838916470345008,0.5086861581366245,-0.36770068034075076,11.77108690142634,-0.18852457834849193,0.577560861816953,3.764437992796128,-0.21857590213566652,0.018020108667392967,0.006853920237520287,0.3600952620150369,0.40722200108414414,0.3919376215435604,0.45045167869907377,1.1306704716940446,2.9932239556726454,4.764437992796128,-0.4786569106582047,3.525788068780108
108,0.027898251079023,0.05914762429893,0.296166986227036,0.077157936990261,0.158845894038677,701.8481973434536,1,2,10,GN14512,GN03531/SW44431,0.5866445972836881,1.6810445156189864,0.21900904923677503,0.23701936192810602,1.6810445156189864,0.01323906052857601,-0.03563442695885938,0.3584417323512865,0.4028877187539742,0.667068999997637,0.30179605489006794,0.514444446070857,-0.39790381707244266,12.42013044655326,-0.16613559229921496,0.5564434134052164,4.007250751614613,-0.20554407195853666,0.0640308493199416,0.023817216792893902,0.37616420317529764,0.4156704895681958,0.4106484428209299,0.4599507894530441,1.149768981199351,3.3280380369008,5.007250751614613,-0.44524842528973163,3.838451334752752
109,0.0262496676296,0.053609184920788,0.268309056758881,0.070687316358089,0.142300009727478,688.5859582542696,1,2,13,GN15549,SW45126/GN03529,0.5829612234010628,1.759590948233569,0.197621740400792,0.214699871838093,1.759590948233569,0.010281385853886993,-0.03507167212664962,0.33941981609018196,0.36976821557489914,0.6669391293822183,0.3068832554275545,0.5264213863782609,-0.36523913046799666,11.17417916655548,-0.1741834060484924,0.524912163258949,4.004908340899601,-0.2122295509484214,0.009128541920261326,0.0030398632121478447,0.3533181073237611,0.3918270594639678,0.3960384304325743,0.4455109876932278,1.0949674304025454,3.2824386094227176,5.004908340899601,-0.44972528997627276,3.795717118466861
110,0.023251667618752,0.052078194916248,0.266576886177063,0.064310759305954,0.143186628818512,735.06944971537,1,2,2,Demonstrant,T1005/NK93512,0.6112834058093911,1.564360026977652,0.202266126871109,0.214498691260815,1.564360026977652,0.01659396290779001,-0.02136290520429757,0.3516275400386692,0.3806270941137608,0.6731375207477199,0.3011255342240109,0.4926119887473391,-0.3908750250807516,11.6466650366783,-0.1313390676903494,0.5033461983442997,4.118781221310975,-0.1850847642847504,0.04988016280734015,0.015941343960878426,0.3651506818714214,0.3930202649710903,0.41204159186382844,0.44812788944154075,1.105242720056217,3.6539680867928914,5.118781221310975,-0.4139135221900865,4.145136662262715
