Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,Block,iBlock,Entry,Name,Pedigree,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
257,0.030079817399383,0.059465669095516,0.07853818684816401,0.124962165951729,0.201469540596008,630.7969639468691,2,7,3,Krabat,T1005/NK93512,0.43902843278621323,1.6480141539268407,0.12293135374784399,0.14200387150049198,1.6480141539268407,0.010313333943484985,-0.0401744585484286,0.23231521598079521,0.23434929077151367,0.5442112303217649,0.2343748266778449,0.5338488561900835,-0.20552158145872151,6.612980514764717,-0.17672168323111603,0.5400906967110638,2.387997539763658,-0.21600737064445,-0.3185494531306415,-0.09193947235081634,0.23640410746438914,0.27992633871823136,0.2793845336805851,0.3373532748770467,0.9067568476444146,1.9408821268017147,3.387997539763658,-0.5916922471959385,2.565243083412458
258,0.028381396085023998,0.058853175491095,0.074383750557899,0.12765710055828097,0.20515295863151603,659.3548387096774,2,7,23,GN19504,GN08596/Berserk,0.46780692400942364,1.454683403102666,0.13076920807361703,0.14629978314042102,1.454683403102666,0.014941204339266996,-0.030342870950696606,0.24733528050819412,0.24982750775998017,0.5541529693112197,0.23285311225836547,0.49775473663932945,-0.22484234409110845,7.224929481744861,-0.14811402958089623,0.5207241855611083,2.4858434896611055,-0.19917300705461427,-0.2772868704297571,-0.07858274422429037,0.2516287043292573,0.2872354879226838,0.2975160102435563,0.3450416665389919,0.9248141264781142,2.155890916335073,3.4858434896611055,-0.5676395783340372,2.7580346123018975
259,0.028680332005023998,0.059302814304829005,0.071189980953932,0.131185919046402,0.21678063273429896,676.7552182163189,2,7,16,GN18684,SW81060/GN04526,0.5055746831792687,1.426675145173533,0.14559065178036695,0.15747781842946995,1.426675145173533,0.01873531565070201,-0.021627843379973796,0.27130600370747837,0.2777575873168256,0.5703993488865393,0.24598546397597815,0.48654624560928744,-0.25533945841156824,8.259952440857896,-0.11675551567275023,0.49149987555149,2.655486426327099,-0.18568405455932763,-0.2047330799706413,-0.05871102728257006,0.2771499011217659,0.30437026913201964,0.3250004516628674,0.36111854164310925,0.9617634571838962,2.4720414886786752,3.655486426327099,-0.5331426767132703,3.04510030526038
260,0.030036060139537003,0.062437389045954,0.081732749938965,0.13681608438491802,0.21494328975677499,633.5863377609109,2,7,7,GN18627,GN07574/GN05567,0.44901010527990676,1.418345605938476,0.13321053981781,0.15250590071082099,1.418345605938476,0.013105968013406001,-0.038882492855191,0.24456671586294826,0.25215818304284066,0.5498072229438952,0.22210411751638598,0.49465282608267647,-0.2219105077210426,7.220817953348159,-0.16905871662705158,0.5572269508138831,2.4425412888193714,-0.20846295229864342,-0.27773936348502526,-0.08487874817385607,0.250811873045695,0.29426876343074404,0.2916959249856012,0.3486800128626748,0.9351918979850138,2.0131843646677536,3.4425412888193714,-0.5835525096384648,2.6298306360337405
261,0.028360807336867,0.059568762779235986,0.07853654772043202,0.13801748305559197,0.229671083390713,633.9848197343454,2,8,4,GN18617,BAJASS-5/NK00521//Zebra,0.49036597544782795,1.540890367958679,0.15113453567028096,0.170102320611477,1.540890367958679,0.012240170501172952,-0.03814223352819588,0.2722337855737452,0.2853265059821417,0.5881012691160463,0.2492696501850719,0.5083339029740507,-0.2598144974360566,8.309360742569018,-0.17283585413893743,0.5503077450689862,2.855562423578989,-0.20938623343941018,-0.19642511778016744,-0.061274369032067164,0.2804994592710611,0.3232901660444963,0.3227938325388037,0.37864477530589913,0.9796018009625647,2.339617912959133,3.855562423578989,-0.5474624416364361,2.924384761707089
262,0.027364382520318,0.053923606872559,0.071709029376507,0.121522106230259,0.19901046156883198,605.1612903225807,2,8,8,GN18628,GN07574/GN05567,0.4702337158946137,1.5555825946281903,0.12730143219232498,0.14508685469627297,1.5555825946281903,0.008773801848293006,-0.0376952324062578,0.2446659467488338,0.24422623204119345,0.5736153124421512,0.24174877414373222,0.5141034468015724,-0.22155152692072955,6.926669031381579,-0.18098848640417978,0.5185184075928067,2.690599963744371,-0.2181986686160207,-0.2884076562255637,-0.07877421934649369,0.24775829667194726,0.28904294700718536,0.2955553088923954,0.35135598097754334,0.9142722683612174,2.174976470342277,3.690599963744371,-0.5655271313551176,2.7752496902995443
263,0.029866585507989,0.058330178260803,0.082253649830818,0.12604458630085,0.19760799407958998,701.46110056926,2,8,25,GN19506,Bombona/NK00521//Berserk,0.4121834726508658,1.6342059235868103,0.11535434424877199,0.13927781581878698,1.6342059235868103,0.004540121182799006,-0.05228481031954317,0.21805309949143642,0.21951977001609618,0.5441853965947295,0.22111180975174125,0.536440261249948,-0.18973836293165205,5.96432179212572,-0.2160771982010302,0.5763027131641387,2.3877488458213674,-0.23511634724165406,-0.3561732517920537,-0.1043084303484067,0.22187463343566638,0.2763674747120813,0.26225142802464413,0.3348522090076542,0.8893027298764924,1.757250459109971,3.3877488458213674,-0.6125882253854749,2.402422196292038
264,0.029164643958211,0.057220604270697,0.07959816977381699,0.12324467301368701,0.19336529076099399,614.7248576850095,2,8,21,GN19502,SW45126/NK01533//GN03531,0.41678516518026154,1.6065575141711124,0.11376712098717699,0.13614468649029698,1.6065575141711124,0.005678394809366008,-0.048538438603280776,0.21775318209551695,0.2172548901826041,0.5433054660681484,0.22147318710793668,0.5313845251957288,-0.18923861941215328,5.93092463910582,-0.20786536926340488,0.5640278090553278,2.3792948051759297,-0.23091971612497403,-0.36078849028728277,-0.10261466967100213,0.22077457757536534,0.2720768283646245,0.26276379269199307,0.331586369959905,0.8835197067808674,1.7876711159298102,3.3792948051759297,-0.6091052118037404,2.4292680511430493
265,0.027328009717166,0.054864354431629,0.081871334463358,0.123392183333635,0.19816947728395498,608.349146110057,2,8,11,GN18636,GN07574/GN05567,0.4152899789675491,1.8009577353282353,0.11629814282059699,0.143305122852326,1.8009577353282353,0.0005293646827340057,-0.059226149134338206,0.21976681570685497,0.221344341483457,0.5663476772284125,0.2325441839263519,0.5599561648573345,-0.19408661320396742,5.897609367966661,-0.2468472070213132,0.6024764212290741,2.6119895939158515,-0.24818651147474868,-0.35165364020975914,-0.10287541353871335,0.22363857326917153,0.28545554691582187,0.2642894470601502,0.34695734791770333,0.8915178641113435,1.777740836061974,3.6119895939158515,-0.6102412726172972,2.4204989277736386
266,0.02905192784965,0.05804346688091799,0.07993508875369999,0.122311733663082,0.190690159797668,558.2732447817838,2,9,5,GN18619,Demonstrant/QUARNA//GN03531,0.409256237682292,1.6135875381547096,0.11075507104396802,0.13264669291675002,1.6135875381547096,0.007099917158485992,-0.04676574021577599,0.21290186396480731,0.21162138932000227,0.5332881391552108,0.21846010379857517,0.5337978598341292,-0.18375754644265652,5.7696393877268015,-0.2009758524426024,0.5669151725420378,2.2852992773310397,-0.22634138530814119,-0.3746617910635856,-0.10605023225661964,0.21558157726891297,0.2657420907589853,0.25719595266777856,0.32453090291261694,0.8758679510489352,1.738115074068011,3.2852992773310397,-0.6147833257802124,2.385562620506147
