Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,Block,iBlock,Entry,Name,Pedigree,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
101,0.038031160831451,0.089507952332497,0.111087560653687,0.207938551902771,0.338306844234467,499.624440227704,1,1,1,Zebra,Ralle/Dragon,0.5056121774309378,1.3460708109472137,0.22721928358078,0.24879889190197,0.029897183179856013,-0.03611744940280873,0.33894665764036663,0.4001345382307436,0.5815574727626949,0.23866250087157245,0.4720268053752951,1.4695420515850266,12.769972681999201,-0.13274502088040777,0.22572572879805045,2.779628909147108,0.09111255197486261,0.014915198641766983,0.0069547463836085914,0.35899613860829765,0.40223365614973766,0.37286079714250575,0.42326068236975173,1.1782967231458668,0.7451094764166472,3.779628909147108,-0.5331066229039678,3.0454070846791845
102,0.036037478595972,0.088637087494135,0.097950987517834,0.203190475702286,0.336898952722549,515.53275142315,1,1,11,GN14547,SW45126/NK01533,0.5494952237377007,1.2705162228261104,0.238947965204715,0.24826186522841398,0.043285708874464,-0.005208586156368593,0.3623544750680377,0.42493433747997783,0.5834097274157988,0.24756729160617408,0.4505358389144968,1.2473481352849056,13.964321911334938,-0.06186558037912454,0.2694270201731651,2.8008802212148627,0.1390649026211559,0.07353879263356437,0.03278489453515063,0.38340051422039945,0.40235364336048696,0.4016945267039188,0.4239907506573668,1.2020946866107665,0.8545793555171681,3.8008802212148627,-0.488154522239479,3.4394645859104744
103,0.033297451213002,0.08074614033103,0.101810913532972,0.185837171971798,0.310334533452988,529.5010246679317,1,1,13,Tarrafal,,0.5059466783994814,1.4816482822667674,0.208523619920016,0.229588393121958,0.026383915916086007,-0.035405222699044794,0.3248104568303921,0.37435355442291135,0.5870614645835266,0.25091588278820626,0.4959334520822569,1.1591389984434501,11.668826267123281,-0.14112842877651108,0.22286417858764582,2.8433358199008465,0.08895434424894663,-0.027778287500254895,-0.011824764812582045,0.3429117920980408,0.3864774535177599,0.36445910916273183,0.4166148515887518,1.1311848319540831,0.7458940532835762,3.8433358199008465,-0.532784805640488,3.048146045290955
104,0.0336047783494,0.07923398911953,0.096770439296961,0.184091061353683,0.310255900025368,544.5039848197345,1,1,14,GN12760,NK02529/NK01533//NK01568,0.524500358094382,1.4448458531334152,0.21348546072840702,0.231021910905838,0.02809276059269901,-0.028151865303516363,0.3346239689561906,0.3846660049577314,0.5931396869198143,0.25521515965169544,0.4865871981078235,1.1174969170053755,12.10766963660718,-0.12314953140101659,0.24883754475930778,2.915692034100736,0.09725955464030703,-0.0026509766140707,-0.0011075633405041054,0.35305280255903504,0.3895860656627506,0.3765000775511596,0.42042977581507157,1.1414046073797168,0.7905591335940155,3.915692034100736,-0.514451424311057,3.2061020108969513
105,0.036525329574943,0.087151706218719,0.101194981485605,0.197895966470242,0.324387207627296,529.5010246679317,1,1,4,Bjarne,SvB87293/Bastian,0.524439771802765,1.3080656952682523,0.22319222614169099,0.23723550140857702,0.03658310137688999,-0.01793816648423798,0.3421269941789153,0.3983255845006313,0.5764594633141865,0.2421890028826228,0.4618051793632977,1.2587617419531651,12.82980255782602,-0.0924986802905454,0.24410858874793231,2.722098186043569,0.11724461514262433,0.01953318041225931,0.008561621977680478,0.36170568443349715,0.3903873402523541,0.3811458584145209,0.41508197545494413,1.1658356864119483,0.7904094934458978,3.722098186043569,-0.5145128778599882,3.2055661542211964
106,0.0384009052068,0.094056744128466,0.096011590212584,0.20777840167284,0.351089760661125,543.0812903225807,1,2,16,GN16509,Syn/Avle//Bjarne/3/NK01513,0.5705153204079493,1.2822353712689223,0.25507817044854103,0.25703301653265903,0.053700992837548,0.01334151066839643,0.38147870732522265,0.4511457654249802,0.5774121862512472,0.2564314245237786,0.44947333638720915,1.309400083039188,15.226496383547742,-0.012889030263627982,0.2929466821960887,2.732744142000007,0.16650129154072063,0.12428390826036215,0.05683307505496569,0.40398765699134936,0.4079256737925722,0.4201574746645608,0.42474510634747736,1.2393648285940166,0.9122613637238233,3.732744142000007,-0.46447796768222543,3.6567435231908965
107,0.039083514362574,0.090224765241146,0.098107360303402,0.19986130297184,0.335716426372528,562.3523339658444,1,2,23,SG-U784-16,,0.5477087088510016,1.3351337534248444,0.23760906606912602,0.24549166113138202,0.04325865581631601,-0.003866883367300747,0.36074998931117563,0.4227431919621824,0.5763510690321808,0.25366088983385515,0.4631310142319846,1.3085758814686144,13.941240161657321,-0.052815198746774296,0.27580498207891035,2.7208899959479003,0.13618750988597864,0.06924699613033385,0.030805910513086003,0.3816711505844059,0.397689934341652,0.40013396465506934,0.4189697953395311,1.198988344711978,0.8498456831153152,3.7208899959479003,-0.49009877220314463,3.421929051340367
108,0.038630919530988,0.097946483641863,0.087542351335287,0.222238510847092,0.390761464834213,653.2754459203037,1,2,12,SG-S1393-13,,0.6339466741604923,1.2511340679490666,0.303219113498926,0.29281498119235,0.06971969641745099,0.045106888189912195,0.4384344290136633,0.5286429870481233,0.5991614871528621,0.2749151071332751,0.4336565177147322,1.3165684124494907,18.609312102198597,0.07084488619471209,0.3666395740010147,2.9895405154412185,0.21647626531092443,0.271199712397403,0.13202295111708978,0.46491556378594956,0.4442388396548357,0.47503885425370374,0.4513818304218742,1.3490674287949362,1.112743434688654,3.9895405154412185,-0.38277349429037894,4.463684820820011
109,0.035938013345003,0.082841869443655,0.08817296475172,0.178704977035522,0.307603731751442,649.1366982922202,1,2,25,DC13242,,0.5544307407143384,1.4237919987003604,0.21943076699972203,0.224761862307787,0.041572760790587,0.0009724795818339821,0.34879673548238854,0.39833112571224644,0.5756547432467513,0.2650554110730235,0.4780676676252139,1.0776889551538875,12.95260220766072,-0.03946713636361332,0.28370132112666585,2.7131432911549522,0.1434558960330445,0.035269897158424976,0.014163350038205874,0.3674421893139986,0.37862256044523085,0.3948182217432602,0.40832711137993744,1.1532959421707019,0.8677901381043903,3.7131432911549522,-0.4827291706206092,3.4886400000000175
110,0.037956226617098,0.0867725238204,0.088590580970049,0.186947263777256,0.327951014041901,564.809715370019,1,2,3,Krabat,T1005/NK93512,0.5746375294524549,1.4335960327274586,0.239360433071852,0.241178490221501,0.046998240053653,0.009743950515984388,0.3708712551669093,0.43032300375694427,0.5815403954756446,0.27384777991851905,0.47655742251894984,1.1693554549902792,14.28890369832516,-0.013231194637544698,0.3097034483138057,2.77943385305569,0.15661284781605808,0.09667099997080093,0.04085647990517176,0.3917341575786278,0.39549407045728674,0.41516593970447313,0.4196426182901271,1.201169122402557,0.9240250149945547,3.77943385305569,-0.45965453647027493,3.7018722583247965
