Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,Replicates,Block,Name,Line,Maturity_Date,Days2Heading,Days2Maturity,Lodging,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1378,0.003096648375504,0.007435850566253,0.00340393697843,0.019177128560841,0.093986872583628,740.0,1.0,36.0,GN04528,53.0,2020-08-12,67,89.0,0.0,0.9300973676317786,4.742841271655436,0.090582935605198,0.08655102201737501,0.008371115778572,0.011041454575023,0.29026014187062193,0.18984623060984468,0.853369139866923,0.6610736918649806,0.7107575129991085,0.21560417254334635,5.596252679824801,0.5207078808387866,0.8438720425816012,11.63969356917684,0.3916808706397976,0.44368612107987176,0.015899642937498015,0.22744642407104543,0.21586569317852053,0.35192762227727514,0.3310768894705181,0.7736616241868495,4.254638505032942,12.63969356917684,0.4682438669647741,27.61122581857483
1379,0.002821980626322,0.007140456233174,0.003082031966187,0.019796161912382,0.101670779287815,729.3333333333334,1.0,36.0,GN12625,1530.0,2020-08-16,68,93.0,0.0,0.9411561001696886,4.898527033055161,0.09858874732162799,0.094530323054641,0.008376899873839001,0.0112025113543512,0.3046102443284504,0.20638714719657095,0.868755166707088,0.6740485647077463,0.7161921009556402,0.23207973747741167,6.07766180997716,0.5483980966079085,0.861193356564335,13.238695115230946,0.41500772727235263,0.5406458433176508,0.021195891718821802,0.24453482188167894,0.23290549896080728,0.37238036058866486,0.3516606099868917,0.7973486620792127,4.74353810590703,14.238695115230946,0.5347563737308214,32.98822997400612
1380,0.004754247609526,0.010471746791154,0.005528325447813,0.024792961776257,0.08975387737155,534.6666666666666,1.0,36.0,DH20070,93.0,2020-08-10,65,87.0,80.0,0.8839589076609898,3.372029167214488,0.084225551923737,0.07928213058039599,0.010660920524969003,0.013393011689184803,0.27285880391816303,0.17629067734079545,0.7910365362423802,0.5671122492648604,0.6415595163416302,0.20624771983135778,5.2512699691578595,0.4395783774183507,0.7678255184583642,7.571051149495853,0.3414109323469221,0.18605840957134911,0.007381750528473853,0.21223266425108056,0.19813082128322684,0.3299311545949593,0.30466688603588654,0.7560003380107561,3.0293019014224374,8.571051149495853,0.237667571426786,16.23527381280647
1381,0.00310867279768,0.007603699341416,0.003305869875476,0.020201317965984,0.097624629735947,745.3333333333334,1.0,36.0,GONDO,30.0,2020-08-18,72,95.0,0.0,0.9344921527545504,4.582495317982128,0.094318759860471,0.090020930394531,0.008792856009676,0.0117683375254256,0.2968840530361155,0.19756040295210556,0.8554818952636638,0.6570989945765074,0.7031615970659715,0.2236155828813112,5.83103877026586,0.5509404605546783,0.849589497273406,11.839096517691459,0.4066635768226657,0.4849241164441724,0.018206677583324154,0.2354317843447618,0.2231081876118462,0.361470813112803,0.3394091826754799,0.7847402116470188,4.43421506815363,12.839096517691459,0.4940640227554224,29.530693406947965
1382,0.003112249891274,0.007487282156944,0.003437417326495,0.019950117915869,0.096227612346411,661.3333333333334,1.0,36.0,Pfau/Milan,17.0,2020-08-16,68,93.0,0.0,0.931020592924592,4.61932280656908,0.092790195019916,0.088740330189467,0.008424897096118999,0.011099794995969999,0.2939210478768588,0.19438506141891368,0.8556179959918525,0.6565586559346598,0.7052031511700813,0.22045427505035592,5.729406294412921,0.5183860430293917,0.8457802674254367,11.852141849251097,0.39141453592561426,0.45855381383388544,0.017034430022493413,0.23210506806740783,0.22048569034180215,0.3573457509345854,0.3365010169660252,0.780257486120095,4.290950812555453,12.852141849251097,0.47360331860639115,27.994160500881204
1383,0.002953105140477,0.007159312721342,0.003721573622897,0.019561663269997,0.090903677046299,,,,Bastian,,,66,,,0.9213407923027355,4.503889521191143,0.08718210342340199,0.083744364324957,0.00764394667931,0.009593056328596198,0.28341564572679506,0.18276370824061486,0.8539854283801482,0.6458316569887715,0.700969350737879,0.2082854111505171,5.36843576934192,0.43363193434421166,0.8296113226369268,11.697263073215673,0.3641135575553753,0.37896413222599734,0.013306750437742706,0.21992533110211823,0.21003899026796477,0.3423937853542547,0.32451133113027997,0.7637129285138385,3.9422808149889677,12.697263073215673,0.41904610273213316,24.42613965420801
1384,0.006449064938352,0.010759888682514,0.009790095034987,0.02076019719243,0.050210943445563,,3.0,3.0,RB07,1331.0,,63,,,0.6736691469711623,2.6846373744251086,0.040420848410576,0.039451054763049,0.005280617391689001,0.002334373025221205,0.16501599458417174,0.0847090369604381,0.6470479963300654,0.41496791496355245,0.6159817721046915,0.10714862193681743,2.46404265053564,0.06877520980838729,0.506691793688209,3.666492835298685,0.13985079464414232,-0.5904327922046918,-0.02128283271759135,0.1082699288922298,0.1054895883268717,0.18373026186487548,0.17853512331520188,0.6293694636237104,1.2646742237297086,4.666492835298685,-0.32198634209737925,5.128749339625759
1385,0.011032884474844,0.015723299235106,0.017759439535439,0.027110022492707,0.055083829909563,,3.0,3.0,QUARNA,62.0,,67,,,0.5123931237367729,2.9916645352162328,0.037324390374124,0.039360530674457,0.0026542744599289993,-0.006485641654579603,0.1382923026613128,0.0775802428109646,0.555883724561659,0.3403394122464009,0.6642154167963432,0.10777670502150372,2.15801781043412,-0.09069726126119704,0.33955028403848536,2.503325166424059,0.044062449171271896,-0.708158431791438,-0.04241183829665319,0.09773456117487161,0.10343387984686825,0.1602983434440225,0.17053429337438697,0.6269810732101633,0.7611544170767034,3.503325166424059,-0.5265235511653465,3.1016648807887828
1386,0.009952208958566,0.014997993595898,0.017450511455536,0.027241926640272,0.056179363280535,,3.0,3.0,Filin,16.0,,69,,,0.5259937214863396,2.955388582170843,0.038728851824999,0.041181369684637,0.0025932667776940015,-0.0068394556641583944,0.14272747773405176,0.08051393128946757,0.5785740225803784,0.34688311182593456,0.6594814684208038,0.11042232537279302,2.22563039511442,-0.10901874021899637,0.3388076810004168,2.7457919235210393,0.04517988097396693,-0.6936791213147158,-0.04118577168347774,0.10127310360923482,0.10814864031859565,0.16577011766474875,0.17813755741938395,0.6308218323471964,0.7942556657147642,3.7457919235210393,-0.512933303466564,3.2193533939495316
1401,0.012705769389868,0.01870746165514,0.022029794752598,0.031816989183426,0.059749569743872,,1.0,4.0,Saar,14.0,,65,,,0.4612382992154723,2.8539926081843348,0.037719774991274005,0.041042108088732,0.0026793591678139998,-0.009454891830683198,0.13190073867786156,0.07804278416379944,0.5231157406402818,0.30505220342094436,0.6613765681206712,0.11330287552886169,2.13029317557812,-0.11852147177707775,0.2671173017255289,2.1938897347655613,0.03713570430925792,-0.7210907686343867,-0.052682050477408614,0.0972527833397472,0.1064265084378109,0.15600907492593197,0.17211531925873857,0.6317696746756396,0.6468807972597242,3.1938897347655613,-0.5732897736329675,2.712216360382825
1402,0.012657110113651,0.017962045967579,0.020297287032008,0.029695422388613,0.05710113607347,,1.0,4.0,TUI/RL4137,1423.0,,66,,,0.47551161334780667,2.9160799078719695,0.036803849041462,0.039139090105891,0.0029696947894989976,-0.007484461087733202,0.13229005115697373,0.07629607061360157,0.5214152803232804,0.31574654767941246,0.6640143769705659,0.10948455175619276,2.1148212999105596,-0.09121243396845097,0.29699430960649426,2.178988416828238,0.04311498160208732,-0.723188410177694,-0.04881050311902987,0.09561123022344681,0.10209075627214433,0.15502987997990939,0.16650455322712407,0.6276285596105691,0.6772715396989909,3.178988416828238,-0.5608854812882512,2.8132398178842233
1403,0.009167113341391,0.0137770306319,0.014474991708994,0.024045340716839,0.04947155341506,,1.0,4.0,Avans,1420.0,,67,,,0.5472783813132348,2.656769641042207,0.034996561706066,0.03569452278316,0.003911956213415,-0.002576001547276597,0.13839386417765975,0.07301363164531488,0.5643529151049135,0.34585537104713676,0.6319551125283468,0.09787952974241283,2.0718752592802003,-0.036571359974112316,0.36903832667949404,2.590871990987026,0.07641111620365817,-0.7107466089080879,-0.034901437332595486,0.09308478438776759,0.09505888819114375,0.1562719428722593,0.15988689440310944,0.6173562874504498,0.8487092402598486,3.590871990987026,-0.4905655560486922,3.4177258550221468
1404,0.003249964676797,0.008337821811438,0.004514568019658,0.022118719294667,0.087227538228035,,,,Bastian,,,64,,,0.9015813304423339,3.698492356504402,0.082712970208377,0.078889716416597,0.008911110926421,0.0109285375103378,0.2730796032758684,0.17337147556790264,0.8255053544925884,0.5954371041903322,0.660436373386524,0.1996421453278354,5.115708364173821,0.3981550212935877,0.7853425254882501,9.461669750290707,0.3646091096066578,0.2552191240503501,0.009062493175036586,0.2096681206265761,0.1986928430777984,0.3285623189590478,0.30868704743245406,0.750886615358452,3.395605493761843,10.461669750290707,0.3179031116133218,19.321347656789296
1405,0.003503014449961,0.008663111831993,0.004186275415123,0.022610585205257,0.089819069951773,584.0,1.0,37.0,HAHN/PRL//AUS1408,1422.0,2020-08-14,66,91.0,15.0,0.9109353750303396,3.647815604061616,0.08563279453665,0.08115595811977999,0.009636933798902,0.012439260049722801,0.27929543821219005,0.17946873711901473,0.8240674267145237,0.5977825392477297,0.6562293611968028,0.20615952145047606,5.317041128873799,0.47899185213677026,0.802804332517486,9.367991513173113,0.3852382957360888,0.3167351091847558,0.011365041198886048,0.21624248469622187,0.20340444692412404,0.337129891549953,0.31397118965697696,0.7593751910185955,3.632019492152508,10.367991513173113,0.3641832586024251,21.45560457568078
1406,0.003367268480361,0.008674133103341,0.003679715562612,0.023681986145675,0.097766552120447,744.0,1.0,37.0,GN08588,1316.0,2020-08-13,67,90.0,0.0,0.9274548852973427,3.7038078085746626,0.09408683655783501,0.089092419017106,0.010301282163708998,0.013823813479393196,0.2954002305478733,0.1969975013376011,0.8370147075790817,0.6100078850882131,0.6577224345447749,0.22392377670880634,5.84498689509926,0.5557639766834159,0.8278931597284733,10.27104587348221,0.4222658943150083,0.44406834954900054,0.017180868293239736,0.23465147664882208,0.2203655390903462,0.359870643370181,0.33437993503985997,0.7842531780126656,4.154517577267524,11.27104587348221,0.45308945119998345,26.56905145435987
1407,0.003426826559007,0.008336621336639,0.003581419121474,0.022215880453587,0.099199965596199,768.0,1.0,37.0,GN13560,1580.0,2020-08-13,67,90.0,0.0,0.9303099655387658,4.131275048447166,0.095618546474725,0.09086334425956,0.009664996992797001,0.012987631559372404,0.29825305811637254,0.20016868561662274,0.8449528374590196,0.63405303053314,0.6815502940097433,0.22722817178468574,5.927320877090099,0.5600144186293143,0.8404549719495438,10.899300878668976,0.4081245590825739,0.466338076688156,0.01828675070974763,0.23794334620878402,0.2243404254506357,0.3638710808128804,0.3396296009501317,0.7887616690378038,4.262937187056046,11.899300878668976,0.4694750230542003,27.698507834897413
