Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,Block,iBlock,Entry,Name,Pedigree,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
101,0.029387617483735,0.06441292911768,0.040377669036388,0.164361596107483,0.381272166967392,499.624440227704,1,1,1,Zebra,Ralle/Dragon,0.8084777197161009,1.7495055688591632,0.340894497931004,0.31685923784971204,0.05906057171523699,0.0669447641819738,0.5249815295332049,0.6174894852626827,0.7109486959133814,0.3975387623330474,0.49171269985355215,0.9277565344273597,21.41508027911192,0.31875742666428275,0.6421114982913019,4.919186911541037,0.2973978109041861,0.5652381226691718,0.22965670022028795,0.5548113035137662,0.5025868111300043,0.5860819978444705,0.523141876690998,1.45456440535275,2.072889400537469,5.919186911541037,-0.028666398513069326,9.442649267935524
102,0.022128039039671,0.049594841897488,0.030767990276217,0.129891641438007,0.298894479870796,515.53275142315,1,1,11,GN14547,SW45126/NK01533,0.8133364088275136,1.7049698679575667,0.26812648959457897,0.24929963797330798,0.046293654479087995,0.0528133099898722,0.46698719057205684,0.5107378565075369,0.7153723870456818,0.39414251076255474,0.4845996152203997,0.7068413715497547,16.840663440525578,0.3232921524755632,0.6459978648466272,5.026725127758399,0.3043918691122676,0.48765231049351093,0.14167721945334744,0.4847630800036091,0.44072382216977946,0.5475741065352189,0.4902750702932412,1.2784468065909755,2.1168032091044235,6.026725127758399,-0.014483669510141527,9.714462244283633
103,0.020174629986286,0.052182216197252,0.031501717865467,0.138890072703362,0.310154557228088,529.5010246679317,1,1,13,Tarrafal,,0.8155940917119642,1.594814305361632,0.278652839362621,0.257972341030836,0.05268808454275101,0.06076789572834922,0.476725926946413,0.5275692922586347,0.711968422614415,0.3813974672202867,0.467631473910899,0.7182999577245672,17.546390295028658,0.32562942757011104,0.6255785679408996,4.943683113336632,0.3376558644451847,0.5066199216224744,0.15459865119968497,0.49661515206723866,0.44873247143246914,0.5554656708134557,0.493881254691537,1.3055953907767066,2.1377762004223757,5.943683113336632,-0.007778057048141951,9.845639483937079
104,0.021341601386666,0.053944421932101,0.032780786976218,0.137472473084927,0.316152974963188,544.5039848197345,1,1,14,GN12760,NK02529/NK01533//NK01568,0.8121088266493941,1.7067305773710058,0.28337218798697,0.26220855303108703,0.053766455501318,0.061817775666713794,0.47971768269594744,0.5343650818999164,0.7084852669344044,0.3938943519308661,0.4850265617183339,0.7384051076938853,17.84887667745352,0.32368411224287774,0.6231951456132548,4.860716708784548,0.3318686905976696,0.5060660751205118,0.15924220292894178,0.5006966397583258,0.45203310681087283,0.5567958134809466,0.49464221965021554,1.3170896708935156,2.105553023069958,5.860716708784548,-0.01809876313825031,9.644459579098957
105,0.019714189693332,0.054421305656433,0.031420182436705,0.142590343952179,0.316288083791733,529.5010246679317,1,1,4,Bjarne,SvB87293/Bastian,0.819272732411472,1.5624492891950745,0.284867901355028,0.2618667781353,0.057708239182828996,0.06814128942787501,0.4830988552247412,0.537727720320964,0.7063937024231085,0.378526706285897,0.46202771227565465,0.7267701540886216,18.0121190100908,0.34783098321457323,0.6194589294523323,4.811842990105575,0.36072838692714504,0.5219750412385232,0.16299880556347238,0.5040671054603045,0.4511266008649534,0.5610858051833544,0.49342782197162605,1.321786153216332,2.1727588475963158,5.811842990105575,0.0033089497511157827,10.0663987050007
106,0.018611939623952,0.049571119248867,0.028962118551135,0.13461808860302,0.331146836280823,543.0812903225807,1,2,16,GN16509,Syn/Avle//Bjarne/3/NK01513,0.8391480236049673,1.8600818068424592,0.30218471772968797,0.281575717031956,0.05156818032264701,0.060592333599925,0.5035649994255882,0.5672080435499618,0.7395913771395465,0.4219483631722918,0.502829478593786,0.7422609958989266,18.95544309169056,0.3439344828141462,0.662745731966487,5.680237228825365,0.3514822926429546,0.5821375513294363,0.18954009804235594,0.5269996016761505,0.47956734945174584,0.5810027205305874,0.520744159043365,1.368294305214971,2.3813890477941944,6.680237228825365,0.06689399149393584,11.43379189254253
107,0.020578445866704,0.051821868866682,0.029931230470538,0.141224756836891,0.323379099369049,562.3523339658444,1,2,23,SG-U784-16,,0.8305669099223473,1.636702047992866,0.29344786889851104,0.271557230502367,0.05313406139612199,0.0630522076040508,0.4936882515255295,0.552592010316302,0.7237647380796556,0.3920637766971447,0.47204357892586907,0.7414393569238268,18.48249766975642,0.3578383718461847,0.6536871330779611,5.240205273201951,0.3446830011288968,0.5549433871091904,0.17645908084806636,0.5158402376665404,0.4654197841835987,0.5716773106635424,0.5073930105125646,1.3450010058151054,2.2869544675715616,6.240205273201951,0.038649633680815025,10.804069671888648
108,0.023121044039726,0.059545788913965,0.036724947392941,0.154803365468979,0.397819638252258,653.2754459203037,1,2,12,SG-S1393-13,,0.8309727074913941,2.0580922131492803,0.361094690859317,0.338273849338293,0.05924558639526301,0.0673764489591106,0.5477771745191056,0.649717430068217,0.7396139481599954,0.43975055534580176,0.5291997575628632,0.8990845346447138,22.57851511239998,0.3119745389723671,0.6558843277402158,5.680902974130539,0.3310964077587322,0.6233056922412619,0.2623123775533918,0.5795785932621202,0.5300074136887962,0.6073466979225073,0.5479313133730345,1.5060003269262843,2.291262472371357,6.680902974130539,0.039957389255559306,10.832408662040017
109,0.023219122551382,0.061888048425317,0.035026028752327,0.163594737648964,0.410521969199181,649.1366982922202,1,2,25,DC13242,,0.8427732638756503,1.9205857604802927,0.37549594044685397,0.348633920773864,0.06553094554692498,0.07838255371898419,0.5625459441702979,0.6715025858503679,0.7379901097926777,0.43009936586905445,0.5103381707805515,0.9147528563530383,23.60423721373084,0.3645028321032092,0.6671560413846636,5.633299637725298,0.3600181089372528,0.6558557003393558,0.2846310272357316,0.5956798722968335,0.5377884551604205,0.6200927783051204,0.551278302142377,1.5416546481586566,2.4235190735932894,6.633299637725298,0.0792101565768978,11.720482847257054
110,0.021396529860795,0.053828995674849,0.032262023538351,0.143720112740993,0.374834015965462,564.809715370019,1,2,3,Krabat,T1005/NK93512,0.8415016585389855,2.073549841719256,0.342571992427111,0.321005020290613,0.053999437950551996,0.06266160067170959,0.5369123762742098,0.6264872031990408,0.7488516890278527,0.4456890620097614,0.5296353934507585,0.8389891577024717,21.41699843108658,0.3333664482459703,0.6766057683448603,5.9634220602893215,0.3347420937798072,0.6265160348824095,0.24132997716228233,0.5664868616577247,0.5184954331124115,0.604081087793962,0.5453120273280492,1.4664886353710116,2.408581606593245,6.9634220602893215,0.07486337703292133,11.618428568805786
