Plot_ID,Blue,Green,NIR,Red,RedEdge,GrainYield,Block,iBlock,Entry,Name,Pedigree,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
151,0.02500713057816,0.061032842844725,0.494705468416214,0.023602977395058,0.147822618484497,708.4544971537003,1,1,23,GN20540,SW71139/GN07501,0.9089230453958206,2.792495992497346,0.471102491021156,0.433672625571489,0.07345557771623201,0.10144425220787581,0.6543668014443477,0.8061779834305554,0.7803540205596231,0.539871885764459,0.5939687507090922,1.0104862676983124,29.76334407925604,0.6277157130581196,0.7880341560865668,7.105561618271739,0.4303807595669554,0.8240792486963454,0.43170641272393,0.6939486159016907,0.616164944871885,0.6945254683622683,0.6059094766178914,1.7720771224941898,3.578149392271844,8.10556161827174,0.3539937305169568,20.959451857959056
152,0.026989508420229,0.064815975725651,0.495437726378441,0.026113830506802,0.148686811327934,666.2278557874763,1,1,19,GN20536,SW51069/GN03509,0.8998609814808862,2.828934343666757,0.46932389587163903,0.43062175065279,0.076528612524271,0.10478522554039917,0.6498663413129552,0.8014484480031966,0.7686191970450967,0.538328995018932,0.5982357342942162,1.0325400173144044,29.7075195610523,0.6052856577632327,0.7733311225805957,6.643759440967129,0.41879492661667633,0.8076841882778598,0.4264241146888494,0.6891339346140721,0.6092245890745963,0.688610995207017,0.5978750951155208,1.7622961987678072,3.3557129031669763,7.643759440967129,0.30968390693328646,18.97223489481529
153,0.026304996572435,0.061990611255169,0.485799849033356,0.024580087512732,0.137430146336555,654.7114990512335,1,1,17,GN20534,GN04526/GN08581,0.9036792563631176,3.0870139220809962,0.461219761520624,0.423809237778187,0.073096138425171,0.1006746271625152,0.6455964150387856,0.7932795597235953,0.7736703511685177,0.5589745443654878,0.618554139015093,1.0105321811493697,29.169606640934923,0.6207597751221677,0.783215981408595,6.836668153402798,0.41801156465353034,0.8113443979109821,0.41696001678687333,0.6847222685813679,0.6067185002736397,0.6879975613484303,0.5987778326447416,1.749424498476525,3.4456674744680176,7.836668153402798,0.32804638647859896,19.763959293542843
154,0.026788784191012,0.062118429690599,0.464595228433609,0.025387471541762,0.144232630729675,621.4861480075901,1,1,12,GN20529,Krabat/GN08536,0.8963740085393296,2.6956301787386234,0.439207756891847,0.40247679874301,0.07206060364842398,0.09863657318055619,0.6274507292423145,0.7652140771174664,0.7641282745094473,0.5261956937125223,0.5870269426597667,0.9880010156004748,27.8217037394643,0.6049522760414138,0.7721433614159018,6.479185013975343,0.40847645370282765,0.7895218729970641,0.38542624193281433,0.6654779273962671,0.5880073702511122,0.6757222260046142,0.5860911516488475,1.7010930195006566,3.2778706411057796,7.479185013975343,0.29329064468091676,18.300177222034772
155,0.029334459453821,0.066886089742184,0.532100290060043,0.027411093004048,0.1524418592453,674.96440227704,1,1,2,Demonstrant,T1005/NK93512,0.9020177467920859,3.0365200680461046,0.504689197055995,0.465214200317859,0.07702662702649901,0.10553718656301582,0.6747137262267277,0.8408674792504797,0.7766690796399464,0.5546165874519361,0.6148621680940991,1.0994206975801655,31.86035169288514,0.6076561255052482,0.7864207218402116,6.955320637086903,0.4043016166592445,0.8234627868290941,0.4732383116905554,0.7145121871127634,0.6349681063402879,0.7014332350194931,0.6129414343892208,1.8278690023949864,3.405889200054267,7.955320637086903,0.32000219494265464,19.411859643154827
156,0.027576111257076,0.06337333470583,0.497884422540665,0.026370985433459,0.138293564319611,625.4573055028463,1,2,7,GN20524,GN08536/Demonstrant,0.8993964200183869,3.2128535796769917,0.471513437107206,0.434511087834835,0.07279957272112499,0.09925352782011236,0.6512123289103071,0.8037888061841002,0.7741738661511364,0.5652362477924452,0.6284617496930772,1.040558253180814,29.770900197327197,0.5951972871291418,0.7806737157227992,6.856370898766392,0.40288923238199437,0.8076934542284627,0.42915418476773165,0.6905212802925,0.6141454583505755,0.6890898217424639,0.6024352368751547,1.7661028995541264,3.3451131458065397,7.856370898766392,0.3074794222021597,18.880008249860804
157,0.025857106782496,0.063555721193552,0.512107580900192,0.025174619629979,0.15092134475708,645.7102087286528,1,2,1,Zebra,Ralle/Dragon,0.9062890242589924,2.872331154374286,0.486932961270213,0.44855185970664,0.07607971597462901,0.1043909696862104,0.6643056513000044,0.8231041414565322,0.7791913399294567,0.5447518534505292,0.6010796102225047,1.0430121526549145,30.751221738755703,0.6104521605890848,0.7827844763058981,7.0576157627198395,0.42707063362178616,0.8248288261196242,0.4516209400359906,0.7041472817445446,0.6255003663788867,0.6983298310210396,0.6097243921642321,1.7995023834026864,3.510234718755051,8.05761576271984,0.3408523887317739,20.342217218263457
158,0.026805914007127,0.066137507557869,0.543155908584595,0.025686329230666,0.158969551324844,651.2698292220114,1,2,5,GN20522,Berserk/GN07525,0.9096890929572357,2.8824810146642807,0.5174695793539289,0.47701840102672594,0.079782771877945,0.10995941851288157,0.6861023482509282,0.8568062593060949,0.7829042434871647,0.547176223048946,0.6014980582763442,1.0889570214701836,32.666221894323854,0.6221542706493554,0.7884910830489011,7.212524611837608,0.4318014597872627,0.8398131888147449,0.4922574859614797,0.7262104186839338,0.6450300624953816,0.7099884618447311,0.6200734219443623,1.8555845086270626,3.5984474915061866,8.212524611837608,0.35785718137638817,21.14571933213954
159,0.027220480144024,0.062014125287533,0.493776947259903,0.025919031351805,0.134181097149849,634.723339658444,1,2,8,GN20525,Krabat/GN08530,0.9002531002027612,3.3215313919915146,0.467857915908098,0.43176282197237004,0.07088873907923701,0.09661622047424301,0.6489919408210459,0.7998981768875189,0.7768437517238452,0.5726431141559074,0.6360912437035016,1.0313335197485403,29.515278711915002,0.5945231872377417,0.7839451839228398,6.962330275086043,0.4001221116676427,0.8078183424555448,0.4246202767244092,0.6882314813260451,0.6134208270921487,0.6883340944045405,0.6031967127443557,1.759789127514424,3.364716312095306,7.962330275086043,0.31154957985753867,19.05074848507085
160,0.025927752256393,0.06238879263401,0.499866992235184,0.024786995723844,0.142822757363319,579.5242504743834,1,2,18,GN20535,GN07580/GN05567,0.9055110747551215,3.0248818655689327,0.47507999651134,0.437478199601174,0.074062837287783,0.1017498359084114,0.6558888611919269,0.8096626735263552,0.7780768315313129,0.5555468016953987,0.6135174015907381,1.026812023161577,30.00887166708704,0.6139265730557695,0.7842308528767685,7.012127998173369,0.42202890529132897,0.8195038469206061,0.435833312473839,0.6954737922666485,0.6177582732416632,0.6938979467972811,0.6057108973940646,1.7770817688093656,3.4907128313422326,8.01212799817337,0.33701294977349927,20.16650173358177
