Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,iBlock,Entry,Pedigree,Replicates,Line,Days2Heading,Days2Maturity,Name,Block,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
121,,,,,,551.0865051903115,,,,1.0,1614.0,47.0,103.0,GN13606,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,583.1615135617816,,,,1.0,1569.0,46.0,104.0,GN13641,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,558.648063399933,,,,1.0,1553.0,46.0,101.0,SW11197,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,339.9486549838152,,,,1.0,1331.0,45.0,99.0,RB07,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,,,477.8283290545819,,,,1.0,1532.0,46.0,89.0,GN12634,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,,,549.6041968969752,,,,1.0,1535.0,48.0,93.0,GN04603,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,,,621.6104475945976,,,,1.0,1413.0,47.0,95.0,SW71139 (Berlock),5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,,,298.8333519366001,,,,1.0,67.0,56.0,120.0,Frontana (95),5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,,,598.7150351601741,,,,1.0,1518.0,48.0,96.0,SW11130,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,478.8588012054918,,,,1.0,1514.0,46.0,99.0,GN11604,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,627.6593369795736,,,,1.0,63.0,51.0,101.0,GN03529,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,241.16262975778545,,,,1.0,1338.0,55.0,112.0,Sumai #3-1 (12SRSN),6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,,,648.1687688358076,,,,1.0,1530.0,46.0,110.0,GN12625,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,679.8187297689476,,,,1.0,1579.0,47.0,111.0,GN12767,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,,,743.1507980801429,,,,1.0,1600.0,45.0,110.0,GN13616,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,702.0926442683337,,,,1.0,1433.0,47.0,111.0,Scirocco,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,431.3624288425048,,,,1.0,1334.0,48.0,93.0,Møystad,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,,702.2926665922536,,,,1.0,1545.0,47.0,112.0,DC623/07-14/08,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,,590.2158723071772,,,,1.0,1586.0,50.0,112.0,GN14649,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,614.6578859247684,,,,1.0,1536.0,48.0,106.0,GN11592,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,634.3279383859806,,,,1.0,1501.0,48.0,101.0,GN11591,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,532.3737024221454,,,,1.0,20.0,53.0,120.0,Altar84/Ae.squarrosa(219)// 2*Seri,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,540.5603303940172,,,,1.0,1572.0,49.0,104.0,GN10677,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,,476.96751869628315,,,,1.0,23.0,48.0,94.0,DH 49-18 Bastian/Adder,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,448.4429065743945,,,,1.0,62.0,45.0,93.0,QUARNA,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,529.5162406518585,,,,1.0,1513.0,52.0,98.0,GN11537,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,388.0433084049559,,,,1.0,1524.0,46.0,101.0,GN11516,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,,522.0154035048555,,,,1.0,52.0,51.0,103.0,GN03597,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,,,554.6333296126801,,,,1.0,65.0,48.0,98.0,GN04526,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,471.4186851211074,,,,1.0,1525.0,48.0,96.0,GN10547,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,0.015021281782538,0.053533276543021,0.022726684808731,0.085101075470448,0.517258554697037,503.62763701305954,,,,1.0,90.0,60.0,120.0,Gondo -1,9.0,0.9158247924349486,6.928444104093358,0.49453186988830594,0.463725278154016,0.069318586494773,0.09103450430557058,0.6729818326618667,0.8344382376930455,0.8124245176154019,0.7174409731051007,0.7833823445613488,0.9748397881079196,30.904175862669963,0.5030577398304509,0.7717640456257305,8.662374285671678,0.4786715216763832,0.8434170985035332,0.4647000457070769,0.713277243420285,0.6496014416037154,0.7064889971643908,0.6345518085049404,1.8206217440219072,3.77074052647103,9.662374285671678,0.3894987404395167,22.75996517091308
152,0.013820998836309,0.071657467633486,0.019039461389184,0.058421052992344,0.537669569253922,570.6779774528408,,,,1.0,1522.0,45.0,96.0,GN11551,9.0,0.9315999549452619,12.16935366886296,0.518630107864738,0.46601210162043594,0.11045447504147901,0.1554566967301074,0.6950940836462688,0.8653840764427896,0.7647980040421973,0.8039860020874201,0.8630163599939847,0.9824212198735028,33.22252672165636,0.6844535879663055,0.7394724704958843,6.5033291994631615,0.6269574405252472,0.8764185032504795,0.5012493601131056,0.7361961895259425,0.6301281129791857,0.7236271425230529,0.6057399249945215,1.8765983041880092,4.314108280962694,7.5033291994631615,0.47698398493056465,28.239746821796285
153,,0.047541156411171,0.050495538860559,,0.336189299821854,583.2650965509544,,,,1.0,1620.0,48.0,106.0,GN13596,9.0,0.738828452480231,,0.285693760961295,0.288648143410683,,,0.45943299761150225,0.5260964899136412,0.7522158815442,,,,17.02345035970218,,,6.071542326699857,,0.38238852355414527,0.14135479193374167,0.48330660765412536,0.4899369621837011,0.5225931665671523,0.5308662409872031,1.3148523443645013,1.580271691907406,7.071542326699857,-0.20063859536371964,6.657802004058707
154,,0.035348342731595,,,0.345427885651588,525.9408416117872,,,,1.0,1325.0,47.0,106.0,SW51127,9.0,,,,0.310079542919993,,,,,0.8143353492328664,,,,,,,8.772109778228392,,,,,0.5280788688334567,,0.5733971403422655,,,9.772109778228392,,
155,0.026546906679869,0.076377928256989,0.035729240626097,0.118161648511887,0.553762793540955,530.4806339993303,,,,1.0,1507.0,46.0,101.0,GN12640,10.0,0.8787795642511705,5.284343332935184,0.5180335529148581,0.47738486528396606,0.09047970920801199,0.11683670058846518,0.6747127536203867,0.8466316269145086,0.7575845343273031,0.6482888815567318,0.737715017427783,1.1357540070945422,32.707960680127165,0.4750883948245268,0.7150978002489731,6.250298694640001,0.420773222593297,0.7912904804784214,0.4824245515171229,0.7132225890631357,0.6336178177764799,0.6911795313349457,0.6041770182375736,1.8348556048295155,2.9368602034263427,7.250298694640001,0.21565146362448748,15.498868261322102
156,0.023121766746044,0.081116948276758,0.04320264980197,0.146843656897545,0.559370368719101,525.8622614131042,,,,1.0,1539.0,47.0,96.0,GN12626,10.0,0.8566060926259039,3.98034256306613,0.516167718917131,0.478253420442343,0.095909480005502,0.11654271855950199,0.6649454209491403,0.8367975381925289,0.7467024057330945,0.5841383728698243,0.6819218050144416,1.1452667881280025,32.48663507401938,0.374655246812021,0.6583154180989153,5.895850751320416,0.4196280533576443,0.7573551837763108,0.47253808083939547,0.7022224971677918,0.629011931981107,0.6768764516717143,0.5974528393993493,1.8188571928983557,2.598276529835256,6.895850751320416,0.128448933995826,12.947593985163248
157,0.015566864050925,0.051980273798108,0.022915815934539,0.089163161814213,0.480186685919762,549.7756446031923,,,,1.0,1585.0,47.0,104.0,GN14636,10.0,0.9089019996916039,5.902478339521264,0.457270869985223,0.428206412121654,0.065477867610752,0.08537599910050539,0.6446816331572419,0.7901773698724724,0.8046467453535052,0.6867895471682854,0.7556255211247389,0.9324900777818302,28.598830513656143,0.48988432816380245,0.7632524109015363,8.23786372855235,0.4596769444388333,0.8192010913615948,0.41340039079782465,0.6837848611780866,0.6222923647527415,0.689593039849058,0.6186461317023751,1.7453752339780062,3.577595299557308,9.23786372855235,0.35388785616752866,20.95437872652916
158,,0.049221459776163,,,0.423100292682648,547.2003571827213,,,,1.0,1581.0,48.0,104.0,GN14502,10.0,,,,0.373878832906485,,,,,0.7915765703361063,,,,,,,7.595850155739333,,,,,0.5767825803974128,,0.5912794102885766,,,8.595850155739333,,
159,0.022586099803448,0.071757420897484,0.038771286606789,0.125103801488876,0.476009801030159,261.8691350025455,,,,1.0,1627.0,60.0,108.0,N894037,10.0,0.8493678670878732,4.064586790047186,0.43723851442337,0.404252380132675,0.08215745538473102,0.09963507503271042,0.6094065510022418,0.7496831477527981,0.7380003109899016,0.5837598717958992,0.6872874456592847,1.017793478939259,27.55375623703,0.3750870613583767,0.654874542752639,5.633596847219589,0.40101802037531464,0.707779764426542,0.3680912397476504,0.646304685439405,0.5787340522863655,0.6479709085424414,0.5711657273865711,1.6725234431239373,2.503909180143669,6.633596847219589,0.1022283405609009,12.277379542695078
160,,0.057514749467373,,,0.466719686985016,580.2326152472375,,,,1.0,1417.0,51.0,108.0,GN09584,10.0,,,,0.409204937517643,,,,,0.7805762251843351,,,,,,,7.114782578506702,,,,,0.5992840939838845,,0.5980478557017448,,,8.114782578506702,,
161,0.018776974640787,0.071819361299276,,0.102847028523684,0.497383922338486,523.3119767831232,,,,1.0,7.0,44.0,96.0,T9040 (1995),11.0,,,,0.42556456103921,,,,,0.7476495186736082,0.6573084797578171,,,,,,5.925485180324209,,,,,0.5970303789069563,,0.5836020909234041,,,6.925485180324209,,
162,0.00983211491257,0.071879867464304,0.015219209715724,,0.553653568029404,626.0627302154259,,,,1.0,1584.0,47.0,100.0,GN14634,11.0,0.9464934505178848,,0.53843435831368,0.48177370056510005,0.11870841030031401,0.1692813841626044,0.7138799574702306,0.8909509102225823,0.7701805742563637,,,0.9693852583618399,34.572487808764,0.7333102801744722,0.7446383666513937,6.7024845420639085,0.7032028032517643,0.9053977338737351,0.5317539481177074,0.7556105406429425,0.6420604915487558,0.7387220030077177,0.6133076948689079,1.924777344534975,5.031467621832365,7.7024845420639085,0.5687666449945643,36.37860167321217
163,0.023384619504213,0.070997484028339,0.035619128495455,0.138910353183746,0.521678298711777,494.46947203929017,,,,1.0,1311.0,46.0,98.0,GN08541,11.0,0.8721719255947328,3.7057160149193313,0.48605917021632195,0.45068081468343796,0.08299122005700998,0.10412192419171198,0.6510968917454203,0.8112173783015637,0.7604171248567082,0.5794346367133303,0.6643582758275722,1.0729035702812173,30.578684434294676,0.4250571715201022,0.7007335852081796,6.3478420517485725,0.41289427955223873,0.7685321363385192,0.4392275411062383,0.6895777257779899,0.6186841812581318,0.6776256986014481,0.5987715096169756,1.77557271884617,2.8270112670445577,7.3478420517485725,0.18850979329536446,14.646015238085992
164,0.013777344487607,0.075422465801239,0.019761085510254,,0.497030600905418,600.3187855787477,,,,1.0,1619.0,47.0,96.0,GN13595,11.0,0.9235239806301392,,0.477269515395164,0.421608135104179,0.117306501604617,0.1650634476915004,0.6639049952298591,0.8175489401911038,0.7364938011944031,,,0.9357242333513033,30.862626135349238,0.6837486042237872,0.7061754545729698,5.589954274569117,0.6362097999866455,0.8518662054025319,0.44459738540007127,0.70408155638684,0.589687532526073,0.7051941165572098,0.5756111268669594,1.7952371882926221,4.01517584671429,6.589954274569117,0.4310421487419083,25.151988773466393
165,0.029668227769434,0.090179648250341,0.057993479073048,0.16874185949564,0.524295479059219,560.9054581984598,,,,1.0,45.0,49.0,94.0,GN03509 (Krabat),11.0,0.8008085907757339,3.2104633783976153,0.46630199998617106,0.43411583080887806,0.09269758965819999,0.10168636720627383,0.6110799027008105,0.7664212218410177,0.7064823481295759,0.5130367438859635,0.6406484018721513,1.2221923005059054,29.265566766261983,0.2716020122243023,0.5824729287518605,4.813900245028251,0.34585942333598946,0.6515644466871567,0.39061894489151433,0.6462719541981838,0.5842873746184962,0.6281947143056944,0.5605290802778237,1.7071568818331135,2.0067579977560532,5.813900245028251,-0.050387417546394045,9.04059365706999
166,0.023749891668558,0.091360427439213,0.050265921279788,0.14935477077961,0.505065500736237,579.5646835584329,,,,1.0,1573.0,46.0,97.0,GN11542,11.0,0.8189696484405397,3.589815925325341,0.454799579456449,0.413705073297024,0.10870504193007997,0.12969317957758975,0.6103007878893434,0.7601811085600343,0.6936403227180371,0.5435509036611702,0.6637009133319964,1.108893179912603,28.93175501376394,0.3486235265947922,0.574631327332663,4.528274274682923,0.4234106598416497,0.6707728469008835,0.38149271330681894,0.6464314005560942,0.5659822464963036,0.6357886225306351,0.5469207993635389,1.6930229727862156,2.1698377181753012,5.528274274682923,0.0023878425387803257,10.047871159566801
201,0.024411033838987,0.069717593491077,0.037979073822498,0.131206840276718,0.521785199642181,631.4990512333966,,,,1.0,92.0,47.0,102.0,Vinjett,12.0,0.8643033304450629,4.189506777010029,0.48380612581968296,0.452067606151104,0.07704507932066901,0.09359196946024881,0.6466492448272674,0.8062246742720242,0.7642696051466641,0.5981364786835264,0.6920446301826964,1.0888412169800037,30.297908335924138,0.381080365778367,0.69805394407586,6.484268654639708,0.3817414435425786,0.7551623752380134,0.43372528130353505,0.6847835947110853,0.6212548547678053,0.6721730206068984,0.6015514649869604,1.7671056771796319,2.706582690839132,7.484268654639708,0.15749584195105545,13.738755244028264
202,0.019561907276511,0.064394123852253,0.035271540284157,0.129260286688805,0.508928596973419,603.0423038285523,,,,1.0,1510.0,50.0,110.0,GN12699,12.0,0.8703729092686259,4.039508183778036,0.47365705668926195,0.44453447312116595,0.07395480014383801,0.0889687675982712,0.6420734151374338,0.7972022146227675,0.7753651773663682,0.5949152672574005,0.6835176749208655,1.0291656761994696,29.584326744079554,0.36356077055201325,0.6963463924331567,6.903339101889384,0.40275633027479407,0.7602857318773759,0.4225276038403696,0.6804113116666209,0.621249971461333,0.6726171036175358,0.6061921450090215,1.7521076870569328,2.7985357198789975,7.903339101889384,0.18129667724186654,14.428873615196657
203,0.02519987244159,0.077155567705631,0.050892876461148,0.155989721417427,0.476068124175072,558.7801138519924,,,,1.0,13.0,44.0,94.0,T9040/Paros ,12.0,0.8068438597934076,3.0455567233326533,0.425175247713924,0.398912556469441,0.07821838650852402,0.08412392716854783,0.5857047361547632,0.7232686014655966,0.7210691847150003,0.5064068185999645,0.6276391800634512,1.0827394509878752,26.56102251261476,0.255352999112684,0.5951304727202348,5.170236812868754,0.3394838014185824,0.6332490794096123,0.33904892047449514,0.6210195627446232,0.5681308152455973,0.6189219581899896,0.5593091774861636,1.6322011180458966,2.058482873197227,6.170236812868754,-0.033361161654926655,9.354317485640765
204,0.025427363812923,0.071913294494152,0.040898760780692,0.140974000096321,0.510926455259323,386.0145105480523,,,,1.0,1.0,48.0,96.0,Tjalve,12.0,0.8517691486656301,3.696743147385366,0.470027694478631,0.439013160765171,0.077500464394689,0.09215549379587218,0.6327361924019618,0.7873041164501838,0.7532313315124121,0.5674983843371832,0.6662584401257294,1.0932619102600354,29.44224301725626,0.35491953103679463,0.677530656285715,6.104756621890986,0.36878164965725635,0.7290975873626179,0.41177485505623873,0.6703029466933073,0.6081414551854774,0.660313352052154,0.5909930922663543,1.7356416092289904,2.534468542360638,7.104756621890986,0.110813446108892,12.492467876936935
205,0.019727290607989,0.060745554044843,0.031688120216131,0.12417009472847,0.541316151618958,726.7346802098449,,,,1.0,1512.0,48.0,111.0,GN11505,12.0,0.889396565527697,4.510566076147434,0.509628031402827,0.48057059757411497,0.07007569726556599,0.08645788300782559,0.6732469241120346,0.841770293510275,0.7982082119710032,0.6268289678111696,0.7047800633671879,1.0588725063375621,31.7399792373181,0.39965450581888523,0.7394614376151643,7.911206097805163,0.40528082865689274,0.8048228036101843,0.4753209826008234,0.7124315039276268,0.6540975815206117,0.6952592924553691,0.6306190089364344,1.8275180840793934,3.13311276386138,8.911206097805163,0.2615190415922816,17.082621118793856
206,0.01948710065335,0.064188431948423,0.032674614340067,0.12780637294054,0.52265477180481,593.5162406518584,,,,1.0,1504.0,49.0,106.0,GN10607,12.0,0.8823234816839218,4.150542412681802,0.489980157464743,0.458466339856387,0.07621514890342901,0.0946591207757582,0.6575112154863431,0.8187374089663347,0.7812416279582096,0.607028416768614,0.6879885091691033,1.037694454144806,30.65936215221882,0.4072818412708886,0.7156979805654073,7.142507239073485,0.4221543637482323,0.7863305393864859,0.4476557619439983,0.6964368147483925,0.632749514750356,0.684971380954153,0.6138722794187339,1.7886727041542096,2.9994679857464797,8.142507239073485,0.23064329799638542,15.995744169011003
207,0.024116957560182,0.068836003541946,0.037878938019276,0.131801605224609,0.509904742240906,537.8421698850318,,,,1.0,1441.0,48.0,116.0,Sirius,13.0,0.8617011079947304,4.025685686605247,0.47202580422163,0.44106873869896,0.07567611150443398,0.0914816018193936,0.63776575519534,0.7926614270734315,0.7621179982797556,0.5892152049136714,0.683781417300063,1.0710781017662492,29.5598308742046,0.3747920230387247,0.6936527525984979,6.407529722875178,0.37900989841130184,0.7456780506154818,0.4175880046610613,0.6757489352731924,0.6133105759051575,0.6669068776043449,0.5970548412509107,1.7443898411057253,2.6689823981538696,7.407529722875178,0.147537109493973,13.46143183796292
208,0.018410138785839,0.054441761225462,0.027440588921309,0.107741117477417,0.511145889759064,461.88012054916845,,,,1.0,59.0,46.0,110.0,SW51069,13.0,0.8981014562840752,5.023687633634665,0.48370530083775504,0.45670412853360204,0.063032794743776,0.0790577314794054,0.6591027500281837,0.8169834084732814,0.8074860328697259,0.6518229782896432,0.725778778921685,1.0006925840213405,30.102364942431425,0.4254014745226378,0.7597218418729154,8.38885661031857,0.40736161954695577,0.8099094490458292,0.44470588937415445,0.6986013838525279,0.6428905141378661,0.6924057587708716,0.629426545385544,1.7877594604208673,3.3159432200287275,9.38885661031857,0.3013677861639289,18.62736587851194
209,0.018773542717099,0.054973818361759,0.027804439887404,0.10766427218914,0.501143574714661,607.67496372363,,,,1.0,1323.0,47.0,111.0,SW44333,13.0,0.8948689129372319,4.9271240770808316,0.473339134827257,0.44616975635290196,0.063369654119015,0.0794172566384084,0.650827532479625,0.8044685488352981,0.8022941952682114,0.6463111547044424,0.722241152151607,0.9914810246755811,29.487123228609615,0.42449026213926594,0.7538756063847597,8.116040865432543,0.40485164276025104,0.800648808524416,0.4300801788598453,0.6900335995258943,0.6336934122255539,0.687046228155047,0.6230399661655603,1.766469025575501,3.24545271232909,9.116040865432543,0.28632266334026507,18.023868732622432
210,0.015456930734217,0.05259689129889,0.024565736763179,0.11097015067935,0.524501711130142,479.8106931577185,,,,1.0,1632.0,60.0,120.0,TRAP#1/BOW//TAIGU DERIVATIVE,13.0,0.9105183275481598,4.786000410256791,0.49993597436696297,0.471904819831252,0.06517111510038401,0.08337597493082341,0.6746857544529652,0.8385922576794916,0.8177195679299604,0.6507472404415674,0.7146997712763202,0.9910081262475203,31.117404643446218,0.45427174069157833,0.7702202197728177,8.972104779911414,0.448786036689854,0.8360468608243001,0.4699507356722856,0.7148291209076785,0.6571888851684936,0.7050612404395389,0.6402193930040548,1.8259971277870943,3.620708352228013,9.972104779911414,0.3620607108165339,21.350945676349717
211,0.020274717360735,0.05619665235281,0.027854373678565,0.109303541481495,0.554583489894867,545.7394798526622,,,,1.0,1519.0,52.0,116.0,SW11140,13.0,0.9043524625694146,5.466967440241345,0.526729116216302,0.49838683754205704,0.06426421366632001,0.081464742869139,0.6901802470059717,0.8644241131673849,0.8159840228400165,0.6707164432632814,0.7416538031617289,1.0659107409587272,32.737438119947925,0.44440136572677846,0.7784643798000096,8.868621468999944,0.40034422217594995,0.8339120835817959,0.5022193699870685,0.7299205810448385,0.6730227052856274,0.7094588544839281,0.6466005157952148,1.866910700766397,3.4620740099526697,9.868621468999944,0.331329650825433,19.910104470295096
212,0.019880622625351,0.066367641091347,0.032616563141346,0.13370469212532,0.539369642734528,520.5313092979128,,,,1.0,1615.0,47.0,106.0,GN13626,13.0,0.8859533226281192,4.012983074140388,0.506753079593182,0.473002001643181,0.080238096415997,0.1009425491094596,0.6700444571949025,0.8376186051565004,0.780869882493728,0.6027045299441974,0.6802892596602225,1.060538412572722,31.755227893590963,0.4266694031319108,0.719412273496953,7.1269973418544605,0.433175119374426,0.7983745516114683,0.4704766887871044,0.7090852617536284,0.6416560360611842,0.6922986738347283,0.6177079419195937,1.820315031476254,3.066531598887261,8.12699734185446,0.24632619569542208,16.536679244748584
213,0.018134048208594,0.059961497783661,0.030394781380892,0.125481843948364,0.556354403495789,644.0718830226589,,,,1.0,1403.0,50.0,106.0,GN07574 (Seniorita),14.0,0.8963959996389933,4.531347881755058,0.525959622114897,0.496392905712128,0.071394165977836,0.0888029698282482,0.6866353480818114,0.8608419225744396,0.8054195984261219,0.6319296769019549,0.7049670872655085,1.0621324089794533,32.740245983004584,0.40938525453192853,0.7463593060799327,8.278527456120198,0.4238254225585077,0.8211677219814337,0.4985006512877625,0.7259627558514069,0.6670059592582989,0.7043323685740005,0.6394212779797765,1.8597950241422636,3.278349436288563,9.278527456120198,0.2933929317044519,18.30427389899067
214,0.020101032219827,0.063591502606869,0.034508243203163,0.125139117240906,0.423107892274857,577.4573055028465,,,,1.0,1402.0,50.0,102.0,GN07501 (Rabagast),14.0,0.8491825767152371,3.2877182107927445,0.38859964907169403,0.35951638966798805,0.07257372979074797,0.08785369191318879,0.5744493461649496,0.6900618072029175,0.7386826313095274,0.5434936622766638,0.6400197992509186,0.9119482701132606,24.479309320449882,0.3728684495555353,0.6553787188571956,5.6535287723984995,0.39921238424733035,0.6767809629274023,0.3037973372054871,0.6086984669661722,0.5465439497574882,0.6291928379930153,0.5559250441756475,1.572484378538747,2.5015806857372387,6.6535287723984995,0.10157048035415896,12.261067298728069
215,0.020529318600893,0.063261680305004,0.036739125847816,0.123761273920536,0.442169323563576,547.1985712691148,,,,1.0,1611.0,49.0,106.0,GN13527,14.0,0.8465714025594216,3.658931165166856,0.40543019771576,0.378907643258572,0.069254916161299,0.08108182027936056,0.585854598957945,0.7106844628325123,0.749672339762311,0.5626273805631777,0.6645953062697347,0.9492498808512229,25.386714041233123,0.33373673092325146,0.6592103094230668,5.989528596644001,0.3768117742745589,0.6836281838896195,0.3252454144143307,0.6212483883853611,0.5652913652960603,0.6345669682241191,0.5694168757628323,1.6071696755002285,2.46920445354126,6.989528596644001,0.0923687080920164,12.03537954047051
216,0.021612756885588,0.065457340329885,0.037591150030494,0.128152586519718,0.477769732475281,656.8518807902669,,,,1.0,1618.0,46.0,108.0,GN14522,14.0,0.8541171776650209,3.8605521236090845,0.44017858244478697,0.412312392145396,0.07171077374368799,0.08454050403088141,0.6131591053766805,0.7544785052232456,0.7590056033405318,0.5769999470154005,0.6755512734128571,1.0094661438420947,27.52536255866286,0.34218627511984245,0.6752378082376277,6.29894814038376,0.37718970384774925,0.7172056909633737,0.37345075206831235,0.6502790141350803,0.5928417737042372,0.6517679567279691,0.5863147311730844,1.680445872049512,2.565057265596285,7.29894814038376,0.11931647113597059,12.709633306980857
217,0.015070153400302,0.051169691607356,0.023724628612399,0.106417644768953,0.474597871303558,590.451612903226,,,,1.0,1333.0,60.0,120.0,C80.1/3*QT4522//2*PASTOR,14.0,0.9047820292425078,4.452373896213533,0.450873242691159,0.423428179696202,0.063544601202011,0.08149981275200839,0.6387033798667865,0.7814733237621295,0.8053524210430373,0.6336839832150988,0.7003719821288062,0.9245086659715691,28.15019708126782,0.4587621433623159,0.7562082643147451,8.274980098479453,0.4502425128573227,0.8094160637946792,0.4035924897460849,0.6774462802287569,0.6191873212893396,0.6848820186895003,0.6174514552698496,1.7298911020563321,3.4726321540939593,9.274980098479453,0.3334319495397781,20.004438385835172
