Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,Block,Name,CodeName,Heading_Date,Maturity_Date,Days2Heading,Days2Maturity,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1101,0.026941031217575,0.078043095767498,0.059718575328588,0.163122862577438,0.36508783698082,453.6585366,1,Avle,,2020-06-21,2020-08-07,62,109,0.7188433432351679,1.9531586143748418,0.305369261652232,0.28704474121332196,0.069426584988833,0.0638636752963078,0.4685217828098766,0.5502341571046019,0.6477650734807826,0.3823568408824075,0.5319056571653059,0.9486833109909033,19.055136516690318,0.16535295644384085,0.46370980742685797,3.6780286377730453,0.28600530076166797,0.38117936145972914,0.15924185175834848,0.4952970550177145,0.4565295197828945,0.5221715344165343,0.47592442308559824,1.3591791208945128,1.4725436255810564,4.678028637773045,-0.24119742935138921,6.113471980401516
1102,0.024078712798655,0.078847803175449,0.043089546263218,0.169367551803589,0.410774350166321,439.0243902,1,,GN10637,2020-06-21,2020-08-11,62,113,0.8101212870105102,1.9117089894609907,0.36768480390310304,0.33192654699087204,0.09052734728902498,0.10904978569596879,0.5457740251717637,0.6537027130391594,0.6779238740024452,0.41611681132326306,0.5136475463554441,0.9460352045614566,23.49141851067542,0.3654072664406028,0.5740272881416595,4.209712048061533,0.4025873482288877,0.5931592279183543,0.2647687294116442,0.5782032509240644,0.5031110296035984,0.5989679569717241,0.5109532445643731,1.5147257723844878,2.0875620776905923,5.209712048061533,-0.023906182875868466,9.533039583593046
1103,0.030525103211403,0.086062747985125,0.052052851766348,0.173425763845444,0.406993836164474,409.7560976,1,Runar,,2020-06-19,2020-08-04,60,106,0.7732132563640571,1.924383854008701,0.354940984398126,0.320931088179349,0.08954754099249901,0.10273629650473678,0.5238750560615948,0.6284589176983219,0.6509011308162044,0.40241244836500845,0.5204417346092912,1.0249659807502836,22.65685491263864,0.31610502147009495,0.5368297912418022,3.7290360311852737,0.3515756879587022,0.5217858642757347,0.2374076186314945,0.5551465672081993,0.4847625401741494,0.573367067974347,0.4914292206352393,1.4781962935770556,1.7962220244773428,4.729036031185274,-0.12240640997000228,7.81885761017217
1104,0.030433096922934,0.088174365460873,0.058714916929603,0.176021851599216,0.399950549006462,474.796748,1,Betong,GN13618,2020-06-20,2020-08-08,61,110,0.743974982682531,1.9089127001564397,0.341235632076859,0.311776183545589,0.087200717069209,0.09317419882863781,0.5038559054581415,0.6037807410445017,0.6387221268674924,0.38878372847686493,0.5225763466871395,1.0410980385497,21.652515865862338,0.2529659409072846,0.4917850022837722,3.535905043557567,0.3284436392745392,0.46299466651542054,0.21131695315320742,0.5339229025168878,0.4732845700692464,0.5515672861431762,0.48104335535661974,1.44291408633979,1.6099303834894592,4.535905043557567,-0.18964509544333785,6.8117366066614355
1105,0.02607087418437,0.072360061109066,0.041063588112593,0.153123334050179,0.400220036506653,411.3821138,1,Reno,,2020-06-20,2020-08-04,61,106,0.813890270013876,2.2050442858767467,0.35915644839406,0.327859975397587,0.07758565992116899,0.09245669767260477,0.5406606502795134,0.6433416821963204,0.6937659394708324,0.4465522053834664,0.5486638946744665,0.9369556587564543,22.80124582350252,0.35827680326255473,0.6070908731148534,4.530952163009014,0.36622129324579655,0.5918936958792678,0.254789828633239,0.5723404280075635,0.5056549730988779,0.597316197695373,0.5182900578651402,1.4969879065357543,2.121914221282577,5.530952163009014,-0.012845493746518699,9.746348405046398
1106,0.03389885276556,0.09088172391057,0.059421304613352,0.178397804498672,0.395731166005135,450.4065041,1,Mirakel,GN06600,2020-06-20,2020-08-07,61,109,0.7388949486197144,1.8266915039184037,0.33630986139178304,0.304849442094565,0.08844329044222801,0.0961351878941052,0.4984953939139105,0.5961656261404046,0.6264721884933493,0.3785444955264139,0.5123116570678286,1.0711024418743844,21.4370084553957,0.27026882061795804,0.4933221735667238,3.3543536475446354,0.32151421884233505,0.4498650336724341,0.20358630852935572,0.5281510623754342,0.4634788049251175,0.5467097629529963,0.471455869267169,1.431303201945027,1.580649575519692,4.354353647544635,-0.2004980459450223,6.659752231629967
1107,0.027501441538334,0.071332223713398,0.043593659996986,0.147662818431854,0.375860929489136,440.6504065,2,Felgen,SW21074,2020-06-21,2020-08-11,62,113,0.7921412181929252,2.1927544576052327,0.33226726949215,0.30452870577573804,0.07156934589147598,0.0818704456090936,0.513032747123562,0.6022493006077124,0.6809780149693322,0.4358887480529758,0.5502664651731525,0.9147943469552736,21.04557871818548,0.31728613906192177,0.5840732872100457,4.269160414783759,0.33481239195616014,0.5283732798164357,0.21393507690783903,0.5420614676759387,0.4822596712393392,0.5734138196865689,0.5015351444092455,1.4314129005939127,1.9363101434451122,5.269160414783759,-0.07400326842674682,8.621917258498655
1108,0.029437331482768,0.08504119515419,0.050481844693422,0.171816051006317,0.392310470342636,359.3495935,2,Polkka,,2020-06-22,2020-08-07,63,109,0.7719840973784241,1.8172486229292257,0.341828625649214,0.307269275188446,0.09016321413218999,0.10452982671558919,0.5136986110842775,0.6109325962409521,0.6436958272024487,0.3908598709542451,0.5063055991458421,0.9838047276255358,21.89209155738356,0.3257682018949567,0.529095962441542,3.6131815249224752,0.36065059671438027,0.5060227479127343,0.22024536672387807,0.5438556618423547,0.4715845166625603,0.567075287993289,0.48210319643383154,1.4491202340024572,1.7877083849797435,4.613181524922475,-0.12540892888960767,7.77131803968637
1109,0.02942275069654,0.084609463810921,0.057473350316286,0.168417438864708,0.364957600831985,391.8699187,2,Seniorita,GN07574,2020-06-21,2020-08-08,62,110,0.72789233288868,1.7715244186399008,0.307484250515699,0.280348137021064,0.082322826609016,0.08646959997713664,0.47309135315961914,0.5549829690800947,0.6235958082110538,0.3684839884503046,0.5062341939884928,0.9615531142544099,19.53449957072734,0.2408671952447023,0.467894770601655,3.313437107314204,0.32142911350369974,0.397135009982248,0.16445115263078303,0.5000118168188085,0.44285677251215266,0.5279325384571156,0.4599135243392724,1.3649725346522523,1.5199269387973813,4.313437107314204,-0.2232392127998966,6.350031776876741
1110,0.034565795212984,0.088908135890961,0.078640639781952,0.174071833491325,0.349761694669724,430.8943089,2,Arabella,CHD132/05,2020-06-20,2020-08-12,61,114,0.6328654936831456,1.841010830415121,0.271121054887772,0.26085355877876304,0.064609836786986,0.04342107698321418,0.4142259772750196,0.4857396841476878,0.5946466809567313,0.33539254693217035,0.5299586567443509,1.0955724790209296,16.677963137626683,0.07720909904033053,0.36200814841259993,2.9339672479319536,0.2220096070940803,0.2174043843847551,0.09349692837182305,0.438044549480639,0.4168455461431263,0.46077494770721117,0.4357219045670972,1.2754328000163444,1.1089321290791154,3.9339672479319536,-0.3843134708994917,4.447594725062171
