Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,Block,Name,CodeName,Heading_Date,Maturity_Date,Days2Heading,Days2Maturity,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1507,0.020703568123281002,0.04130390100181101,0.022721122950315,0.110229775309563,0.461734816431999,517.0731707,2,Runar,,2020-06-18,2020-08-04,59,106,0.9061994245367923,4.016803271971409,0.439013693481684,0.42043091543018796,4.016803271971409,0.03918311093002601,0.04867743980139602,0.6307407996926104,0.7676335976046043,0.8357824176535843,0.6145573453282244,0.6781700900354886,-1.3225396466365,27.084132730960878,0.4289509134899136,0.4306790075841685,10.178963856507254,-0.016827327778762755,0.8073829502469849,0.38824439218164475,0.668918245986415,0.6287358226397656,0.6812159942267917,0.6340970811740851,1.7068906168580082,20.100001676698508,11.178963856507254,0.34040922117568095,20.321830810989805
1508,0.025200238451362007,0.044278241693974006,0.026629040017724,0.11176436394453,0.457399308681488,598.3739837,2,Zebra,,2020-06-20,2020-08-13,61,115,0.889969089251539,4.059830030530137,0.430770268663764,0.413121066987514,4.059830030530137,0.036727204918862014,0.04372479058802241,0.6191705933580266,0.7532590345229097,0.823479278030936,0.6072681046951943,0.6823474118701187,-1.20815997066748,26.55218418687584,0.38613746191641674,0.4203917106484078,9.330114547970798,-0.05378776789915362,0.7741801020677866,0.372195657180766,0.6566430772546334,0.6186437943517789,0.6688684893045781,0.624354063022227,1.6801224597835083,16.93542558067887,10.330114547970798,0.2640757581113462,17.17671040251725
1509,0.02211846690625,0.038766952231526,0.022241304628551003,0.10541323199868198,0.46600042283535,656.9105691,2,Felgen,SW21074,2020-06-22,2020-08-11,63,113,0.9088922417832652,4.335443487223593,0.443759118206799,0.427233470603824,4.335443487223593,0.033174132928251,0.04080325867980561,0.6350820575002434,0.7741043388244557,0.8463967595909312,0.6310440567637488,0.6943001906646572,-1.3312732435429215,27.286572996526942,0.4249353782212641,0.427855998426203,11.02055864624792,-0.045882768383927575,0.8141894867972396,0.39541999480232104,0.673558562456586,0.6378095286613797,0.6845580890679563,0.6426811643108148,1.718368964846519,20.733559780248303,12.02055864624792,0.35383877201141023,20.95202734812366
1510,0.020786681212485,0.03660854883492,0.022979439236224,0.096653949469328,0.41637086868286105,619.5121951,2,Rabagast,GN07501,2020-06-21,2020-08-07,62,109,0.895393544413056,4.339586625034332,0.3933914294466371,0.37976231984794107,4.339586625034332,0.029450977221130995,0.0338883111253374,0.5934982277597323,0.7071380239961321,0.8383655088104175,0.6231997125696342,0.6960064839178074,-1.1208935348060645,24.14865015074606,0.351253880400023,0.3917192756386309,10.373596657994131,-0.06118460176514914,0.7659269149368052,0.3239459898829059,0.6281864595085492,0.5977500345764635,0.6563631055975809,0.6195351899183875,1.6026271787708621,17.88435374115757,11.373596657994131,0.2887442076642347,18.119278908534387
1511,0.023951777257025,0.03786632604897,0.024514239281416,0.097262781113386,0.4370734691619871,640.6504065,2,Betong,GN13618,2020-06-20,2020-08-09,61,111,0.8937829633112001,4.67103091679108,0.4125592298805711,0.3992071431130171,4.67103091679108,0.027266635559499007,0.030813026614486608,0.6072383477877887,0.7315741401596738,0.840542626956957,0.635949157245981,0.7115252621173025,-1.1593297719248208,25.287637263536425,0.34745011323450314,0.40217660571320035,10.542536991752224,-0.08534463860078831,0.7725397492163664,0.34907323741801205,0.6435594375708268,0.614202761658688,0.6637184491850928,0.6287322768615905,1.643955220735918,17.592543668778422,11.542536991752224,0.2813348194395072,17.829371091002123
1512,0.02507963962853,0.04087446257472,0.025778305716813003,0.104169223457575,0.45830218493938396,591.8699187,2,Seniorita,GN07574,2020-06-21,2020-08-11,62,113,0.8934957875213309,4.517525393093664,0.43252387922257096,0.41742772236466397,4.517525393093664,0.030890979804097003,0.03567581437527881,0.621657674357642,0.756337773994103,0.8362324729000264,0.6296017116515955,0.7046498936477243,-1.2225580021493392,26.555279027670537,0.36312294367542886,0.42099483755646255,10.21243329136355,-0.07528631611147003,0.7813722895534573,0.3756274382242218,0.6592812528995856,0.6266575435933189,0.6715369980884073,0.6332562355460757,1.6857465798554392,17.541434617793076,11.21243329136355,0.28002131028577704,17.778599958199436
1601,0.023025384172797002,0.040883887559175006,0.023664033040403997,0.10465305298566802,0.44194424152374295,557.7235772,3,Bastian,,2020-06-17,2020-08-02,58,104,0.8983521800055819,4.164653292088623,0.41828020848333897,0.40106035396456796,4.164653292088623,0.03507835790514901,0.04283259920775843,0.6129950547469342,0.73994688944836,0.8306482779417608,0.6170743835108164,0.6868958491390117,-1.1981943054565656,25.785606689751177,0.4147110461119185,0.4043946896471196,9.809741145190179,-0.045194274829250404,0.7838691333310017,0.35811353384072964,0.6497669181720831,0.612101458174787,0.6685976280840423,0.6238998199047936,1.6587251264082197,18.444380031840545,10.809741145190179,0.30254727209087223,18.67577858639594
1602,0.024262816645205004,0.042286619544029,0.025190566666424,0.108343593776226,0.4525608718395229,679.6747967,3,Willy,GN10521,2020-06-19,2020-08-12,60,114,0.8945453026988199,4.139564006596712,0.42737030517309893,0.4102742522954939,4.139564006596712,0.035119855776428996,0.042139681987464386,0.6183058296713341,0.7502976806873667,0.8290923151866479,0.6136825416168199,0.686027347933476,-1.2133568003437751,26.326060425490134,0.395610373345658,0.4150386214944843,9.702223935595388,-0.05347268803229008,0.7809534126598467,0.36908282103945866,0.6556425616097411,0.6185987136454226,0.6701204879667453,0.6265187813862929,1.6757059547422901,17.729561399439415,10.702223935595388,0.2848328404660077,17.965489932496524
1603,0.024554645642638,0.039032327011227996,0.024691741913557,0.09822002053260799,0.42965576052665705,648.7804878,3,Tjalve,,2020-06-21,2020-08-07,62,109,0.891309001233891,4.507595529486188,0.40496401861310005,0.39062343351542905,4.507595529486188,0.028818266466260997,0.03328215479850919,0.6007895429896438,0.7212635714402543,0.8334400721969579,0.6278669184802751,0.7044323771117338,-1.1215919371280738,24.87146452069284,0.3661168303238021,0.3913537653309953,10.007690123191034,-0.08022918058255693,0.7640493482738506,0.3381783609429913,0.636504026433185,0.6048749414916572,0.6591774476246196,0.6213310563036394,1.6262197025478224,17.161061538442222,11.007690123191034,0.270093977834471,17.400787762598252
1604,0.021217525005341,0.035081388428806995,0.021508333273231997,0.093760084360838,0.43245635926723497,723.5772358,3,,GN10637,2020-06-21,2020-08-14,62,116,0.9052422638735733,4.687724100911051,0.410948025994003,0.397374970838428,4.687724100911051,0.027436918579040993,0.032406640425323194,0.6099241931463183,0.732318500201683,0.8499313109938911,0.6436444147796068,0.7110189619576782,-1.200584266493124,25.19980376586318,0.3837210132002361,0.39892674412599216,11.32723043857992,-0.06771691269492132,0.7937116038242866,0.3503964020860539,0.6461686096048632,0.6160611900435111,0.6693349487143628,0.6332287934827197,1.6467870438652534,19.883442069234444,12.32723043857992,0.33569065992492775,20.106456124401078
1605,0.021494246087968,0.041226552799344,0.022578496485948996,0.11072765290737199,0.46060018241405504,656.9105691,3,PS-1,,2020-06-20,2020-08-12,61,114,0.9065418344313089,3.9690967413688494,0.43802168592810603,0.41937362961471103,3.9690967413688494,0.038380363024771005,0.04799702074378641,0.6301467945502538,0.7665185725849777,0.8356940756382274,0.6123848828577483,0.6755175101675358,-1.3097518216004065,27.027223408222163,0.44073983248264087,0.4248898873304822,10.172415619027554,-0.02249492744510401,0.8076223922120155,0.38702741253425665,0.6682737766722702,0.6279134128797935,0.6810264399268215,0.63366075636018,1.7050769311201852,20.178545251408174,11.172415619027554,0.3421041648224713,20.399949248201484
