Plot_ID,Blue,Green,NIR,Red,RedEdge,GrainYield,Block,Name,CodeName,Heading_Date,Maturity_Date,Days2Heading,Days2Maturity,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1101,0.025021893903613,0.068828631192446,0.289066955447197,0.069010268896818,0.153429843485355,453.6585366,1,Avle,,2020-06-21,2020-08-07,62,109,0.6145509169244573,1.6067021496251375,0.22005668655037902,0.220238324254751,0.043625099584461015,0.015839354321361833,0.3677445288442689,0.4086130991716133,0.615370327202453,0.3065267642365852,0.49878172140822713,0.8003910811237909,13.19613568484786,-0.0016100206033927878,0.3361826075201289,3.1998068309532552,0.1882912849801682,0.09536238021602562,0.033443392485095536,0.38467986384082475,0.38507889716058463,0.4247565347598766,0.4252562291248005,1.1509181725631024,1.04664427209036,4.199806830953255,-0.40956716316550573,4.188752776480279
1102,0.023936377838254,0.071961272507906,0.320666953921318,0.06189220957458,0.167059876024723,439.0243902,1,,GN10637,2020-06-21,2020-08-11,62,113,0.676430651881412,1.460592243619057,0.258774744346738,0.24870568141341198,0.058093957602978,0.043406136706472004,0.4183816069199382,0.47609534588671865,0.6334381093159744,0.31494490043450984,0.4655982095999461,0.8404060014543824,15.929247178137318,0.09160596981296829,0.4028863660614184,3.4561045510428965,0.25285602290130293,0.2485138950880551,0.09237374289482657,0.4398142726007865,0.4179326970338615,0.47695212201257825,0.4500415822413011,1.2464354898095693,1.2761931364879042,4.4561045510428965,-0.31743147914521697,5.181055194594643
1103,0.031164009124041,0.079832721501589,0.313340857625008,0.075282450765371,0.175131060183048,409.7560976,1,Runar,,2020-06-19,2020-08-04,60,106,0.6125685251500744,1.3841935130394678,0.23805840685963703,0.23350813612341903,0.053218983113766,0.027656273543835617,0.38187312970354986,0.43512825480380674,0.5939059705948153,0.28294317933803775,0.46189637195074446,0.9478113903163856,14.465515241026942,0.03671018989125108,0.33856316347675175,2.92496775421556,0.19998723294706072,0.13201539047123625,0.051004976209656765,0.40184362363426135,0.39215468568566214,0.43391960060552864,0.42212452823958774,1.1960931216215855,1.0401478382541867,3.92496775421556,-0.4122096480913275,4.162203201933231
1104,0.031082294881344,0.080003306269646,0.298270672559738,0.07448498159647,0.170523792505264,474.796748,1,Betong,GN13618,2020-06-20,2020-08-08,61,110,0.600354920087913,1.3301589101909275,0.223785690963268,0.218267366290092,0.05443933606147799,0.030163668096065972,0.36653900285654617,0.4121158812953332,0.5770086723002931,0.27250082834651407,0.45389955046359975,0.9049252645970327,13.647874444723119,0.04471682889709368,0.31961081164040583,2.728229325353578,0.20498753195564143,0.08859210295631467,0.03273887477424149,0.3846191483794402,0.37277780889229767,0.4200531504779719,0.4054949242851584,1.1610362535964946,1.0011098023604998,3.728229325353578,-0.4281184660045144,4.004440441103279
1105,0.027002492919564,0.076708488166332,0.317959785461426,0.063978470861912,0.173071026802063,411.3821138,1,Reno,,2020-06-20,2020-08-04,61,106,0.6649800338002818,1.3281269048169528,0.253981314599514,0.241251297295094,0.062436012551188,0.049574641510843204,0.410965330857756,0.46715079815106236,0.611276135974985,0.2950706046153681,0.44372851757529425,0.8679320610349812,15.748079568147642,0.11197675232296352,0.38990478101626325,3.145040438966457,0.25546865297648913,0.22486462491659737,0.08371953949279547,0.4319712510119283,0.4044817018885439,0.46865359962331293,0.43494699222151567,1.2345524304727724,1.2293033554190558,4.145040438966457,-0.33602377789355226,4.969793450482661
1106,0.031794996932149,0.08260278403759,0.30776172876358,0.077381286770105,0.179451666772366,450.4065041,1,Mirakel,GN06600,2020-06-20,2020-08-07,61,109,0.5981685573974161,1.2570744028617487,0.230380441993475,0.22515894472599,0.056029284372925994,0.030298266932368992,0.3712227587848246,0.4215221308830334,0.5767915303322498,0.2633549552759525,0.4402688038665706,0.9519671532328993,14.0316864103079,0.04073277939861204,0.31561123311249856,2.725803341247276,0.2042018595981136,0.10073294087455029,0.03869074210600295,0.39041223500120525,0.3793260088796985,0.42260550979991324,0.4091087624454687,1.177667172351102,0.9942946893379438,3.725803341247276,-0.4309005966494248,3.977211307921526
1107,0.02767909411341,0.075355350971222,0.318016678094864,0.062769081443548,0.169776640832424,440.6504065,2,Felgen,SW21074,2020-06-21,2020-08-11,62,113,0.6703181257637545,1.3853230380081945,0.255247596651316,0.24266132712364202,0.06026252638548599,0.04774116333574081,0.41363884076935153,0.4698945194463304,0.61687488990956,0.3038992776457792,0.45336574674826086,0.8695982277465707,15.818306580185922,0.11395926456697734,0.40396963880933384,3.220226884966851,0.24988724035521115,0.23407359736287356,0.08668168306454441,0.4346929895615287,0.4074360723672682,0.4719939313290771,0.43851390091612746,1.237716783174338,1.2508785459101286,4.220226884966851,-0.3274523452405446,5.066454228438495
1108,0.031526081264019,0.078476585447788,0.303259968757629,0.07363698631525,0.169770732522011,359.3495935,2,Polkka,,2020-06-22,2020-08-07,63,109,0.609246053468322,1.3885783244992258,0.229622982442379,0.224783383309841,0.05179010331630701,0.027174907922745004,0.37402793456992645,0.42218109602762915,0.5888442718767832,0.2821999415143746,0.46319535417236435,0.9185030379454103,13.970962911844259,0.04013350897767774,0.3379359474214385,2.864336948750067,0.19758449006308798,0.1106837224118063,0.04130751953772328,0.392787854571741,0.3823988847424038,0.42768538780632437,0.41493117192274065,1.1752652418611131,1.0293620745821586,3.864336948750067,-0.41660010236442624,4.118310429752403
1109,0.02917836792767,0.073812924325466,0.281158179044724,0.071615777909756,0.158715143799782,391.8699187,2,Seniorita,GN07574,2020-06-21,2020-08-08,62,110,0.5939848931705756,1.4057856104204236,0.20954240113496803,0.20734525471925802,0.04683170281350601,0.020382538065313628,0.35279600444571346,0.389658557690439,0.5841186867062335,0.27835976606434326,0.4686310531880922,0.8280662003953304,12.66042992472648,0.018900129868850375,0.3165464865577549,2.8090643557895505,0.18851825075497589,0.04934197867212128,0.017138164204192407,0.36857786185798086,0.3637758993875853,0.40864478059592546,0.40263473690524076,1.1251398509226824,0.9813947324891837,3.8090643557895505,-0.43617029939350066,3.925925085935884
1110,0.031402088701725,0.078043423593044,0.292268484830856,0.081614412367344,0.167038157582283,430.8943089,2,Arabella,CHD132/05,2020-06-20,2020-08-12,61,114,0.5634225957969979,1.4659896605267617,0.21065407246351198,0.214225061237812,0.04307034611701901,0.006853592395781406,0.34451018028877,0.38688929781495923,0.5784989798183489,0.2726508081629926,0.4839188385359488,0.9287011748525966,12.49640479683872,-0.02784271933715465,0.2827996194166518,2.7449469971343725,0.1600513200459356,0.02278832871272888,0.008559790556291299,0.3615828959559123,0.36922118236741985,0.39456980841494954,0.403960495389391,1.1302449852187149,0.8923765820185398,3.7449469971343725,-0.4726359433510121,3.581089128172171
