Plot_ID,Blue,Green,NIR,Red,RedEdge,GrainYield,Block,iBlock,Entry,Name,Pedigree,Lodging,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
2250,0.0032836387399584,0.0070898274425417,0.0684469193220138,0.0037010246887803,0.0160313695669174,512.8531309297913,2,10,13,GN20708,Berserk-4/CJ9306//Berserk-4,,0.897404569471125,4.250939472750213,0.0647458946332335,0.0613570918794721,0.007194991456344701,0.00910338433459398,0.24104618167139621,0.1362092813873998,0.812281366454916,0.6204617830743512,0.6913958365957654,0.15844029043326482,4.020305788144466,0.451406211212795,0.7954160854706805,8.654243333385786,0.3399585731823812,0.11733310708600016,0.00290317612603142,0.1697442819929421,0.15991270468236274,0.2788992808405964,0.2604990207358394,0.6968482605271454,3.3004703916500064,9.654243333385786,0.29809896817883985,18.49404558945836
2249,0.0034800958819687,0.0074070813134312,0.0734028220176696,0.0037656030617654,0.0172920208424329,496.00759013282743,2,10,24,GN20720,SW45126/NK01533,,0.9024056002726711,4.148238069020203,0.06963721895590419,0.0659957407042384,0.0075684636831283,0.009703700710087939,0.2506811049385696,0.14638894403268085,0.8166788720664023,0.6186768663548825,0.6855862443317539,0.1698951946018271,4.323892267420884,0.4733748925828467,0.8058326406347178,8.909817229165402,0.343087542000548,0.17723903538367172,0.004779612548915001,0.18097980397919403,0.17044063899152312,0.29361926627703727,0.2740574195302,0.7114708781527843,3.4150854083034807,9.909817229165402,0.32187250769999315,19.49297916261431
2248,0.003321083378978,0.0065160295926034,0.0768466666340828,0.0033495067618787,0.0150317959487438,600.1001897533208,2,10,20,GN20715,Sommerset/NK01513//BAJASS-5,,0.9164671674459876,5.291332006644734,0.0734971598722041,0.07033063704147939,0.006361469044350101,0.00818818917032332,0.2595336855273392,0.15448780431090717,0.8436703732594129,0.6727895629469652,0.7341120193338693,0.17807279466101444,4.5364905055612335,0.48384835869048204,0.8426023405518506,10.793480299922894,0.3228737891576276,0.27616708274521234,0.00752836151178236,0.19001459310395635,0.18084110664701278,0.3059880548181948,0.28899514236137563,0.7226970953931182,3.7898519230274927,11.793480299922894,0.39288487994893284,22.942681444530173
2247,0.0029272034298628,0.0061308338772505,0.0756445303559303,0.0030520156724378,0.0146336006000638,497.83984819734354,2,10,10,GN20705,Sommerset/Berserk//Berserk,,0.9224358418134989,5.267925775023657,0.0725925146834925,0.0695136964786798,0.006282448652200401,0.008140460588037982,0.25877004732276526,0.1526583620323619,0.8500567026575743,0.6758107318992477,0.7326371128105897,0.17528015346971615,4.478703609202058,0.4921662999854255,0.8452688225729077,11.338375475581254,0.3444157458746488,0.304313383806029,0.007872096607702895,0.18816212533589402,0.17922818862475437,0.3041205073611127,0.2875135632579884,0.7198014062398994,3.978464168400791,12.338375475581254,0.4250412719383609,24.78510547605058
2246,0.0035720367450267,0.0075880228541791,0.0635580718517303,0.0044678272679448,0.0169949494302272,547.4034155597724,2,10,25,GN20721,GN03509/4/Alt/Ae.squ//2*Seri/3/Avle,,0.8686433453798313,3.716984780566669,0.059090244583785506,0.0559700489975512,0.007136181695386699,0.00846924637444308,0.22655760356821375,0.12429635244252152,0.7866917956482342,0.5780431531986803,0.665455110285706,0.1462686538753403,3.670222498476502,0.3677822044810111,0.7492500394444176,7.37610443104105,0.3073832462757342,-0.05033217712090107,-0.0012631046966376965,0.1560410661081565,0.14699404281063388,0.25913830320113374,0.24214144335322957,0.6805546012687487,2.7717002419164722,8.37610443104105,0.17443123429620117,14.225722714872774
2245,0.0035835506860166,0.0070194290019571,0.069456934928894,0.0039307775441557,0.015708508901298,574.4091081593929,2,9,3,Krabat,T1005/NK93512,,0.8928764118216872,4.563563592830775,0.0655261573847383,0.0624375059269369,0.006524529773741901,0.008040870213881019,0.24188170721687136,0.13780075464454034,0.8164287986206046,0.6311060403179821,0.7068235110281061,0.1607616236112635,4.0551155013963545,0.41927456860473794,0.8025160117558336,8.894955118077066,0.3027176447546914,0.10205412234374935,0.002634337321761257,0.1714184555040098,0.1624633111612526,0.28076095648053834,0.2640327552786395,0.6993357926415397,3.2035728080227215,9.894955118077066,0.277196154751384,17.670024352348026
2244,0.0035655761603266,0.0071098422631621,0.0726028010249137,0.0038448376581072,0.0159575063735246,606.4713472485769,2,9,12,GN20707,ONPMSYDER5/GN03509//GN03509,,0.8994125201420736,4.676532974049652,0.06875796336680651,0.06549295876175161,0.006809270707890398,0.008536340249702417,0.2486800617491797,0.14454593693828,0.8216131853144643,0.6396239615174146,0.7111575024732566,0.16806439253453734,4.256077986210586,0.44186747279325683,0.8108284353878265,9.211590966101635,0.3148053512914613,0.1564642797346105,0.004202369537491679,0.1789181499395873,0.16946230046911265,0.29079572860096387,0.2732144532028089,0.7089051997947253,3.345479290262122,10.211590966101635,0.307555716023319,18.883190262096996
2243,0.0033286639954894,0.0078725283965468,0.0715100541710853,0.0043102214112877,0.0182835403829813,521.606072106262,2,9,9,GN20704,512-70/Berserk//NK01533,,0.8863042536265917,3.809153279612912,0.0671998327597976,0.0636375257745385,0.008106171386316502,0.009944389807060526,0.2440481461064685,0.14122766839237866,0.8016560272566192,0.5927651527086958,0.6688054923387893,0.16459513791723637,4.17448224499822,0.40233481589846776,0.7645643136356248,8.083492693713549,0.34665546626100213,0.08525829506584386,0.0023658089706649755,0.17505418515829366,0.16475519205078107,0.2849620652585677,0.2658402507482313,0.7045864457442337,3.0731815090097094,9.083492693713549,0.2478603772837416,16.590807605338615
2242,0.0034411505330353,0.007310836110264,0.0651134885847568,0.0044088833965361,0.0162489442154765,490.2011385199241,2,9,7,GN20702,512-54/Bjarne,,0.8731664852366533,4.127051804591433,0.0607046051882207,0.057802652474492795,0.006771638290956601,0.007910037646070062,0.23022864015990144,0.12767443655763827,0.79811103131303,0.6005787030638075,0.687816943524846,0.14983588818212948,3.758354419842358,0.35053796410035776,0.7581734576973602,7.906435269878521,0.3013406390118112,-0.019554150638762955,-0.0004987244169268847,0.1598829339496465,0.15146801938917218,0.26448230150378715,0.24869450540660684,0.685317947587069,2.843007000366715,8.906435269878521,0.19252937234688072,14.76870280486758
2241,0.003205849789083,0.0066113909706473,0.0730344206094741,0.0035105391871184,0.0154446540400385,578.595825426945,2,9,11,GN20706,ONPMSYDER5/GN03509//GN03509,,0.9082751053381656,4.825642058853173,0.0695238814223557,0.06642302963882679,0.0065063929650931995,0.008203029073774742,0.2512902917392717,0.14619506032682902,0.833980197088043,0.6508857240829297,0.7166173775516993,0.16908754297627115,4.295466956682497,0.44835392566722254,0.8221300784223186,10.046755657580409,0.32631211157250484,0.2061703708038622,0.005375376478212436,0.1808806414166313,0.17188866453918683,0.29391402582468895,0.2771716693100618,0.7109588730976417,3.561176535815933,11.046755657580409,0.3507406557143244,20.804331390877838
