Plot_ID,Blue,Green,NIR,Red,RedEdge,GrainYield,Block,iBlock,Entry,Name,Pedigree,Lodging,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
2250,0.0238294955343008,0.0560343079268932,0.3242816627025604,0.0451402403414249,0.1178853362798691,512.8531309297913,2,10,13,GN20708,Berserk-4/CJ9306//Berserk-4,,0.7556168707406055,2.83725416483526,0.27914142236113554,0.26824735477566725,2.83725416483526,0.043098879978060695,0.03593685142695903,0.4592645948237279,0.519229139605437,0.7053276104384895,0.4667836516467231,0.6177517598160729,-0.6201593721696961,17.184248045086864,0.1408502186032767,0.39973395604254236,4.7871984985634874,-0.07145131307955796,0.3993268183516229,0.13844025161745124,0.48159832651526846,0.4570756928058376,0.5272570340519969,0.49646386439987383,1.3004865885417871,6.810774857264288,5.7871984985634874,-0.16388210904998227,7.1838709818514035
2249,0.0238013630732893,0.0583415199071168,0.3590780049562454,0.0441411696374416,0.1250089108943939,496.00759013282743,2,10,24,GN20720,SW45126/NK01533,,0.7810561976278959,2.8944680588779073,0.31493683531880384,0.30073648504912864,2.8944680588779073,0.04874050710350271,0.045284389518201254,0.4959671028274635,0.5758136571281932,0.7204657835485091,0.48352699979619246,0.6190681301354326,-0.7261432869092586,19.464224129915237,0.18047929421805733,0.4181508926315198,5.154759175419481,-0.05200261628066655,0.4899279758925162,0.18897324139803565,0.5230239417699665,0.49171040657858156,0.5591727865905898,0.5208283961653245,1.3893074916521904,7.784151566937927,6.154759175419481,-0.1028541545023084,8.134764164737195
2248,0.0222698412835598,0.050587560981512,0.3496219217777252,0.0377956479787826,0.1092408373951912,600.1001897533208,2,10,20,GN20715,Sommerset/NK01513//BAJASS-5,,0.8048841821885507,3.364552412080615,0.3118262737989426,0.2990343607962132,3.364552412080615,0.0411096327006816,0.038783286511897955,0.5009830689470105,0.5757338342743411,0.7471945910289933,0.5238627009431148,0.6508547596483834,-0.7465847251230949,19.221252948045734,0.19348451685710844,0.39137837208958703,5.911223134586384,-0.05878127234076949,0.5276463207822416,0.191899674686304,0.5270792765876312,0.49827462361256397,0.569631467871306,0.5337902516811377,1.3858672931127125,8.921529957478404,6.911223134586384,-0.03894364916431341,9.250322205720432
2247,0.0203917110338807,0.052235210314393,0.3808018863201141,0.0334048252552747,0.1138755865395069,497.83984819734354,2,10,10,GN20705,Sommerset/Berserk//Berserk,,0.8387045679283023,3.3170594576307297,0.34739706106483936,0.3285666760057211,3.3170594576307297,0.050673884339630604,0.05614233929663903,0.5397809759522357,0.6326590277949468,0.7587494894993688,0.5395966350308319,0.6433691381503958,-0.8929919787139821,21.597039066255096,0.2885956872163104,0.40177534210796195,6.290137897945576,-0.009865141815874562,0.6255377224297212,0.2467632662409853,0.5699975563505668,0.5282212419916705,0.6050034840444892,0.554040679529731,1.4769674418330165,11.103427653178148,7.290137897945576,0.06540340586781697,11.399607194771496
2246,0.0246691377833485,0.0568515919148922,0.2912415713071823,0.0493315383791923,0.1205119229853153,547.4034155597724,2,10,25,GN20721,GN03509/4/Alt/Ae.squ//2*Seri/3/Avle,,0.7103027985702072,2.3985491124640634,0.24191003292799002,0.23438997939229012,2.3985491124640634,0.03970250766724359,0.027489945851266576,0.41452306738101113,0.45566749411926716,0.673354159624087,0.4146404358151862,0.5837516572507249,-0.5083142269566019,14.815404117107397,0.09225475656476345,0.3967610603151673,4.1228393347925225,-0.09136244853115855,0.26454916317028726,0.08394686402762071,0.4316876726253749,0.4145593719358543,0.4832661368477315,0.4613129960377842,1.2053317694116692,5.492197810034958,5.1228393347925225,-0.2575642356764458,5.903760167958314
2245,0.0267552062869072,0.0591731667518615,0.3327297866344452,0.0476479232311248,0.1221623346209526,574.4091081593929,2,9,3,Krabat,T1005/NK93512,,0.7494704763432949,2.825862112925954,0.28508186340332037,0.2735566198825837,2.825862112925954,0.043943203985691015,0.03640927821397778,0.46223418303033437,0.527023654117794,0.6980213277773729,0.4628953595247479,0.6176298788756006,-0.6176904081440763,17.56592154502869,0.14394699700668015,0.39970284584234034,4.622984283226281,-0.07901429413814524,0.39822157584086276,0.14367854616587095,0.48572651296484637,0.4600667911973475,0.5275603678660993,0.4956607284018403,1.3143539328391076,6.604669257489325,5.622984283226281,-0.1776419223108658,6.9830910577252165
2244,0.0257706996053457,0.0586605779826641,0.3466933369636536,0.0450604856014251,0.1246987655758858,606.4713472485769,2,9,12,GN20707,ONPMSYDER5/GN03509//GN03509,,0.7699550942151198,2.787535987203133,0.3016328513622285,0.2880327589809895,2.787535987203133,0.0464899707585574,0.04206586889922635,0.48191674642927684,0.5547218234588646,0.7105710549733671,0.4709340063013621,0.6116382758418203,-0.6751262343349838,18.64197477698327,0.17447118508577647,0.4017241727220332,4.91015889864078,-0.06468485668735051,0.45466089460528414,0.1694138022788696,0.5073701570932416,0.47721573998727596,0.5466801298447755,0.5094733606087068,1.356305223630513,7.333438210778939,5.91015889864078,-0.1303295554483679,7.693954744080453
2243,0.024595120921731,0.0614857785403728,0.3131228089332581,0.0538386143743991,0.1350696682929993,521.606072106262,2,9,9,GN20704,512-70/Berserk//NK01533,,0.7065707131331823,2.1919343902478707,0.259284194558859,0.2516370303928853,2.1919343902478707,0.0445378217846155,0.030649540200829575,0.42802174974365004,0.4817059080224536,0.67173321383242,0.39726936458679935,0.5622499732902425,-0.5427206365703208,15.86293824017049,0.08428552327147791,0.4340599901762441,4.092605418139991,-0.08414851742844855,0.29105851364317864,0.10172188148575727,0.44860853249322813,0.43157082035935085,0.4920363865183361,0.4706939549587708,1.2486210512798153,5.40129466538512,5.092605418139991,-0.2645460556844143,5.815952222614253
2242,0.0236232541501522,0.0524955727159977,0.2910504788160324,0.0470608137547969,0.1109176203608513,490.2011385199241,2,9,7,GN20702,512-54/Bjarne,,0.7216253062891217,2.820887357654091,0.2439896650612355,0.2385549061000347,2.820887357654091,0.03430707752704631,0.02091751098632836,0.4196059065137124,0.460450320407798,0.6943898933962667,0.4481272489633928,0.6209971366827995,-0.5220196868955819,14.856770262122163,0.07157295893249181,0.3943769535102722,4.544286189439678,-0.10353478355575363,0.285719253526688,0.08939051296681202,0.43667768330531553,0.4242001471053829,0.48982961980638334,0.4737499288778763,1.2109116125363264,5.782450482657745,5.544286189439678,-0.23574558847519794,6.184561115591965
2241,0.0230351034551858,0.0581299923360347,0.3512906730175018,0.0408468917012214,0.1230225414037704,578.595825426945,2,9,11,GN20706,ONPMSYDER5/GN03509//GN03509,,0.79167060044084,2.7778074458795636,0.31044378131628036,0.29316068068146706,2.7778074458795636,0.0523779895156622,0.05332233346998696,0.4957511621345778,0.5713572979478305,0.7160378199969988,0.4812603247671481,0.60790475798793,-0.7276795056004316,19.317950904369354,0.22758355811970266,0.39739898070136565,5.043191455914526,-0.03193038527637648,0.502631510406686,0.18643129795693097,0.5219662195496022,0.4835397278455858,0.562258033420404,0.5148402552258131,1.3803884731559928,8.2591876957324,6.043191455914526,-0.07525833795987466,8.600181271736707
