Plot_ID,Blue,Green,NIR,Red,RedEdge,GrainYield,Replicates,Block,Name,Line,Maturity_Date,Days2Heading,Days2Maturity,Lodging,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
1378,0.040869127959013,0.090962968766689,0.318928092718124,0.108948409557343,0.184981092810631,740.0,1.0,36.0,GN04528,53.0,2020-08-12,67,89.0,0.0,0.4907483398693299,1.7617029174318999,0.209979683160781,0.227965123951435,0.03210840001702199,-0.02945640459656919,0.32100962745288675,0.3736255078229818,0.5561602712819377,0.2658157536202512,0.5416539028762261,1.4633987907245058,11.879363358020699,-0.11308592999266227,0.21351755688257068,2.506131088752644,0.09678683209129703,-0.034335705671898045,-0.015267311843685872,0.33945198953606404,0.37581167724534237,0.35718332396008706,0.4000152649481589,1.137172797733618,0.7109445726315026,3.506131088752644,-0.5471097234610085,2.927331330617195
1379,0.050805635750294,0.122752740979195,0.415642142295837,0.124736689031124,0.242759138345718,729.3333333333334,1.0,36.0,GN12625,1530.0,2020-08-16,68,93.0,0.0,0.53833613827981,1.4648315210718243,0.290905453264713,0.292889401316642,0.06996315717697199,0.018084533512593433,0.395733392974441,0.48862886144186607,0.5440048009650628,0.2625799934375272,0.4877621522429662,2.541282737931799,17.37496927380562,-0.010086992979737475,0.25178773104843766,2.386011090100896,0.1661644023720248,0.1614201535855281,0.09032350667089335,0.41942239380294993,0.42308962520051224,0.41535443427602436,0.41937506750217757,1.3247375185190005,0.825419481863004,3.386011090100896,-0.5001324296546479,3.3321562847649977
1380,0.065544944256544,0.134102463722229,0.353869780898094,0.172641560435295,0.239371657371521,534.6666666666666,1.0,36.0,DH20070,93.0,2020-08-10,65,87.0,80.0,0.3442057297452299,1.715839310648671,0.18122822046279902,0.219767317175865,0.03001842275261901,-0.07757729813456499,0.24975946803840518,0.3043352611581797,0.45036847812288905,0.19300425786260766,0.5607235475291572,-2.6103546710017023,9.3321293592453,-0.15978127581949123,0.056270173513175745,1.6388014886219877,0.059279088956898957,-0.15919184109733514,-0.08914612600617815,0.26482155602985186,0.33366420722728113,0.263984306669727,0.3391616215053114,1.1022338543042096,0.4316902329662902,2.6388014886219877,-0.6597872739894389,2.0497369231710705
1381,0.030929483473301,0.083695359528065,0.336658328771591,0.07409231364727,0.175209701061249,745.3333333333334,1.0,36.0,GONDO,30.0,2020-08-18,72,95.0,0.0,0.6392345817844652,1.5966455605638255,0.26256601512432104,0.252962969243526,0.06236892193555901,0.04233504235744602,0.4096843624899648,0.47502358196550704,0.6017860108870918,0.315410649426701,0.4934192523599263,0.9943673756345315,16.13808274269106,0.07569906131681965,0.3637331663629124,3.022425265509513,0.2289502802988071,0.2093916509867858,0.08563734061465926,0.4324444083184599,0.4122811248426773,0.4600363023886529,0.43587724924203936,1.255147877199372,1.1316117392750547,4.022425265509513,-0.3751593923429825,4.543768607015224
1382,0.034700291231275,0.086980182677507,0.321818858385086,0.097601994872093,0.181988529860973,661.3333333333334,1.0,36.0,Pfau/Milan,17.0,2020-08-16,68,93.0,0.0,0.5345868279360647,1.6570218049898495,0.224216863512993,0.234838675707579,0.04165807925164599,-0.008004530891777224,0.34621291402139304,0.40165027010286053,0.574459947599588,0.27754719717571913,0.5191807629216654,1.1777216465989055,13.028139322996138,-0.07086788440884037,0.248008258320629,2.699910122956181,0.13602076209187036,0.02965353356983018,0.012761644278009259,0.3658012476854417,0.3876082584214643,0.3869671970771703,0.41286756614228604,1.1672423883176566,0.8158350627731417,3.699910122956181,-0.5040696015205567,3.297256975196339
1383,0.023277297616005,0.05543802306056,0.252484887838364,0.081829011440277,0.133334890007973,,,,Bastian,,,66,,,0.5104659924888443,2.3133281315411005,0.170655876398087,0.19704686477780398,0.005769737064837993,-0.053352855890989814,0.29515084502606975,0.31859449688131447,0.6399227137810632,0.30882293928914567,0.6049823961503071,0.7268991205086572,9.18371304869654,-0.23152074126095043,0.23930877629789868,3.5543631229878407,0.026713927904429457,-0.12419760405612404,-0.04200980334333022,0.3068195493548142,0.36583972700791945,0.3452378673695549,0.4211096746668343,1.030710612740532,0.7565642605472911,4.554363122987841,-0.5284072054168006,3.085518001432052
1384,0.030174078419805,0.065313428640366,0.249712020158768,0.055601742118597,0.123267203569412,,3.0,3.0,RB07,1331.0,,63,,,0.6357731030277953,1.868675892815227,0.194110278040171,0.184398591518402,0.04485103674233,0.032322026416660224,0.3512977281440739,0.37039095209077355,0.585345064093466,0.3390130295340701,0.5332295875990349,0.7035061230624055,12.035084143281018,0.1070263347224228,0.3940560701165537,2.8232875743478756,0.2072573093564757,0.05726072274648715,0.016395174174992855,0.36155524802762995,0.33937331366173273,0.4171599762924386,0.3881867634345955,1.0824737350170135,1.1192174651863047,3.8232875743478756,-0.3801591270091702,4.4910826647506665
1385,0.056643128395081,0.093827340751886,0.229040093719959,0.118964023888111,0.144254431128502,,3.0,3.0,QUARNA,62.0,,67,,,0.31630680288621793,3.352483089163027,0.110076069831848,0.135212752968073,0.012047529220579986,-0.06067476347088939,0.18659531002356922,0.20150505314045278,0.41878721274338976,0.22712806362717416,0.7180625315506629,3.0430455072703233,5.599096864461879,-0.16097961616933368,0.06825174045030107,1.441080519649654,0.03316486374300829,-0.3879555757827566,-0.1485753858979198,0.1947090837406574,0.246478498182746,0.21668342050088013,0.28002044311803137,0.9000951351423582,0.38754773745572635,2.441080519649654,-0.6771082414316307,1.9252887237185052
1386,0.046391433104873,0.082287672907114,0.222660332918167,0.093903735280037,0.133113160729408,,3.0,3.0,Filin,16.0,,69,,,0.40673156107380515,2.283817504655518,0.12875659763813002,0.140372660011053,0.024280177429318005,-0.024897379055619777,0.22884355345062363,0.24076467406369936,0.46031670097714644,0.251697143794145,0.6188286523171292,1.0340162133901352,7.26075336337088,-0.08949202313451732,0.15452118964496625,1.7058771387241087,0.07964095016895753,-0.3089328933873558,-0.1033272622326817,0.23652142431806775,0.26158085800920994,0.27017688959416025,0.3019104464420533,0.9308065635056633,0.539855587012576,2.7058771387241087,-0.6166638951674481,2.371155228853845
1401,0.051427168771625,0.089756421744823,0.220223143696785,0.105520401149988,0.13994324952364,,1.0,4.0,Saar,14.0,,65,,,0.35212591120033465,2.332168834540518,0.114702742546797,0.13046672195196202,0.022565273568033,-0.035406866297127186,0.2009721566199365,0.2127502112121341,0.42088813746833426,0.22289668243425753,0.6330027849255465,1.423838972996395,6.251605376601222,-0.10958649501976192,0.09580637091768715,1.4535642065018832,0.06706665232694474,-0.37022902090841603,-0.13078106299529146,0.2083626507212022,0.24161113598124617,0.23613848040529248,0.277600839579847,0.9025653604005358,0.4446520632525915,2.4535642065018832,-0.6546676259800542,2.0870195838599694
