Plot_ID,Blue,Green,NIR,Red,RedEdge,GrainYield,Block,iBlock,Entry,Name,Pedigree,NDVI,MTCI,DVI,GDVI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
101,0.062426920980215,0.129283100366592,0.407937094569206,0.129278272390366,0.185566052794456,499.624440227704,1,1,1,Zebra,Ralle/Dragon,0.5187097006475065,3.950609531559925,0.27865882217884,0.27865399420261405,0.06686100736260299,0.015154526382682623,0.3801881563583654,0.46858873965148856,0.518696052064676,0.3746754212888694,0.7223219863078735,4.246150658914859,16.719722449779443,2.4615645962583588e-05,0.2535181104434725,2.1553783395700568,0.1484904620594105,0.12558518039977856,0.07000406554416892,0.4029907833833242,0.4029819254818822,0.39967395353607865,0.3996642613432522,1.299122678896699,0.7763716331629079,3.1553783395700568,-0.5202771319081746,3.1554961791058567
102,0.061704775318503,0.129846796393394,0.404993653297424,0.127858065068722,0.184990644454956,515.53275142315,1,1,11,GN14547,SW45126/NK01533,0.5200988918239161,3.850745252637365,0.277135588228702,0.27514685690402996,0.07013075239956301,0.020976257696746207,0.37965499117319274,0.46714794221606043,0.5144466112521736,0.37289637992163077,0.7169720716264821,3.9577353779061455,16.707684546708997,0.010146583931676558,0.2513301442542032,2.119011516236593,0.15610405821923728,0.12389355663565794,0.06849880461440186,0.4024811838437452,0.3988250415601308,0.3999926403909794,0.3959856640851315,1.2954561257600865,0.7797542750429235,3.119011516236593,-0.5188882933899684,3.167525279533562
103,0.063729248940945,0.132427453994751,0.430182069540024,0.13231310993433,0.194414436817169,529.5010246679317,1,1,13,Tarrafal,,0.5295493552212297,3.7964991177669463,0.29786895960569404,0.29775461554527305,0.06881254911422702,0.016001649200916068,0.3971603146081111,0.49420511308249615,0.5292384915110111,0.3774719043785761,0.7128172297006758,4.703173022575627,17.876711338758486,0.000568843900293705,0.266727760801031,2.2484357024418444,0.14930127397439305,0.16618946047985172,0.09679249464926204,0.4205227920465363,0.4203161306442903,0.41227812733976493,0.41205465171390565,1.3412295098340556,0.8031203447810621,3.2484357024418444,-0.5092923760858936,3.2512429777633765
104,0.062524814158678,0.127990126609802,0.397414818406105,0.130861647427082,0.186195954680443,544.5039848197345,1,1,14,GN12760,NK02529/NK01533//NK01568,0.5045713527264947,3.817141195218136,0.266553170979023,0.269424691796303,0.06259379163384399,0.007377611845731158,0.36673572781285196,0.45018561165311144,0.5127943586220834,0.3619173487983896,0.7172768466595222,4.6499782208716764,15.87832942605018,-0.014626217505030363,0.23886757333668285,2.1050427789456485,0.13929334232277416,0.09375648575870335,0.05149001793939805,0.38883488026205315,0.39412433074250997,0.38727631149838804,0.393088339609295,1.2730566839516613,0.7426727355390325,3.1050427789456485,-0.5341060622838596,3.0369082631910946
105,0.056796908378601,0.127817526459694,0.466160863637924,0.129992812871933,0.191037237644196,529.5010246679317,1,1,4,Bjarne,SvB87293/Bastian,0.5638949552975419,4.506941084630173,0.336168050765991,0.33834333717822995,0.06884533166885398,0.014672920107841735,0.43538886981542174,0.5478093098106737,0.5696223007753272,0.4186311942426379,0.7423921606493982,3.229563290396279,20.083071589469895,-0.010821597352603532,0.2977545891963298,2.647080932871309,0.1556091242811203,0.2514064173326683,0.1545732302357068,0.460019509084274,0.4639168473173024,0.44457636219878754,0.448744077578171,1.4213122235544424,0.8936871584823112,3.647080932871309,-0.47209810416662573,3.58605105420081
106,0.060014255344868,0.125219695270061,0.395635336637497,0.125357814133167,0.186004467308521,543.0812903225807,1,2,16,GN16509,Syn/Avle//Bjarne/3/NK01513,0.5187736577813544,3.4565941952781527,0.27027752250433,0.270415641367436,0.065067321062087,0.014786076545714219,0.3744500753981145,0.4584898338699587,0.5191764018811087,0.3604135547580782,0.6947414336716,3.4940967871581927,16.21112659573556,-0.000724792740281907,0.2521312512615509,2.1595296233889667,0.1493015375487743,0.1105752015039454,0.059796837384079204,0.3970803167978938,0.39733698651924226,0.39688728469363205,0.39717065850245675,1.2797947586660041,0.7765270792023987,3.1595296233889667,-0.5202133114693188,3.156048463139406
107,0.059422750025988,0.126142352819443,0.449928522109985,0.128009542822838,0.191813208162785,562.3523339658444,1,2,23,SG-U784-16,,0.557012937579333,4.045462162274805,0.321918979287147,0.32378616929054205,0.06485241279006,0.011781405657529845,0.4234537003206776,0.5298858798701583,0.5620596065201313,0.4022105806295143,0.722084808976684,3.4072619290644908,19.240451157093023,-0.009588651958008535,0.2991165971346669,2.5668315363833543,0.14748670852639853,0.22522986615990506,0.13443294738869427,0.4479649477456884,0.4513450417173175,0.4362411895860832,0.43988450068967283,1.3914022885693162,0.8747811975521346,3.5668315363833543,-0.4798586204289413,3.514804538695016
108,0.06389432400465,0.12957800924778,0.391040742397308,0.131620235741138,0.18280191719532,653.2754459203037,1,2,12,SG-S1393-13,,0.49634565714116297,4.068620242349874,0.25942050665617,0.261462733149528,0.06364145874977203,0.008951137959958888,0.3588345605598075,0.43932905581658555,0.5022153587886329,0.3628848809355114,0.7311132387571295,5.311122648250516,15.483541339635883,-0.010350663500097449,0.2301660060795583,2.01780174481271,0.13997267867196347,0.07483356638112199,0.04071076133495409,0.3805080748192733,0.3842709132005781,0.380013674376974,0.384154466090686,1.257569720103293,0.7236523357042373,3.01780174481271,-0.5419038537146494,2.9709773743786725
109,0.062363132834435,0.128831416368484,0.414343163371086,0.129853166639805,0.18723338842392,649.1366982922202,1,2,25,DC13242,,0.5227708844078157,3.957980082433883,0.284489996731281,0.285511747002602,0.06544653326272798,0.012483516335485008,0.3856463239762417,0.47664763317338843,0.5256353254592534,0.377524313854168,0.7221601759283514,4.246102438892369,17.02852979302402,-0.00520447597761829,0.2595785181306525,2.2161655522437202,0.14547581467282267,0.13871460710116562,0.07827575711239693,0.40867314204453353,0.41054261560976746,0.40399244444639626,0.4060325205560546,1.3119238794408201,0.7862976062240444,3.2161655522437202,-0.5162014688172728,3.1908591380017515
110,0.059799790382385,0.122137114405632,0.39494588971138,0.119809433817863,0.1746706366539,564.809715370019,1,2,3,Krabat,T1005/NK93512,0.5344994860998006,4.015137140099059,0.275136455893517,0.272808775305748,0.06466500461101601,0.0190689116716398,0.3834844120461812,0.4685617534481365,0.527591843347482,0.3867079743332856,0.7234955025963866,3.0222705030796835,16.601294577121777,0.012779149161685753,0.2758723106967201,2.2336271544758897,0.15255373653205523,0.1311599418828861,0.06994046687946437,0.40670364005080506,0.402339987299152,0.4077573696705972,0.40291777174575444,1.2892369744680292,0.8156130317615421,3.2336271544758897,-0.5041608079985678,3.296450681102338
