Plot_ID,GrainYield,Block,iBlock,Entry,Name,Blue,Green,Red,RedEdge,NIR,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR,Pedigree,MEAN Average temperature at 2m altitude (TM),MEAN Maximum air temperature at 2m altitude (TX),MEAN Minimum air temperature at 2m altitude (TN),MEAN Precipitation (RR),MEAN Relative humidity in 2m,MEAN Relative humidity in 2m.1,MEAN Wind gust (FG2),MEAN Wind speed in 2m,MEDIAN Average temperature at 2m altitude (TM),MEDIAN Maximum air temperature at 2m altitude (TX),MEDIAN Minimum air temperature at 2m altitude (TN),MEDIAN Precipitation (RR),MEDIAN Relative humidity in 2m,MEDIAN Relative humidity in 2m.1,MEDIAN Wind gust (FG2),MEDIAN Wind speed in 2m,MODE Average temperature at 2m altitude (TM),MODE Maximum air temperature at 2m altitude (TX),MODE Minimum air temperature at 2m altitude (TN),MODE Precipitation (RR),MODE Relative humidity in 2m,MODE Relative humidity in 2m.1,MODE Wind gust (FG2),MODE Wind speed in 2m,SUM Average temperature at 2m altitude (TM),SUM Maximum air temperature at 2m altitude (TX),SUM Minimum air temperature at 2m altitude (TN),SUM Precipitation (RR),SUM Relative humidity in 2m,SUM Relative humidity in 2m.1,SUM Wind gust (FG2),SUM Wind speed in 2m,MIN Average temperature at 2m altitude (TM),MIN Maximum air temperature at 2m altitude (TX),MIN Minimum air temperature at 2m altitude (TN),MIN Precipitation (RR),MIN Relative humidity in 2m,MIN Relative humidity in 2m.1,MIN Wind gust (FG2),MIN Wind speed in 2m,MAX Average temperature at 2m altitude (TM),MAX Maximum air temperature at 2m altitude (TX),MAX Minimum air temperature at 2m altitude (TN),MAX Precipitation (RR),MAX Relative humidity in 2m,MAX Relative humidity in 2m.1,MAX Wind gust (FG2),MAX Wind speed in 2m,STD_DEV Average temperature at 2m altitude (TM),STD_DEV Maximum air temperature at 2m altitude (TX),STD_DEV Minimum air temperature at 2m altitude (TN),STD_DEV Precipitation (RR),STD_DEV Relative humidity in 2m,STD_DEV Relative humidity in 2m.1,STD_DEV Wind gust (FG2),STD_DEV Wind speed in 2m,QUANTILE_25 Average temperature at 2m altitude (TM),QUANTILE_25 Maximum air temperature at 2m altitude (TX),QUANTILE_25 Minimum air temperature at 2m altitude (TN),QUANTILE_25 Precipitation (RR),QUANTILE_25 Relative humidity in 2m,QUANTILE_25 Relative humidity in 2m.1,QUANTILE_25 Wind gust (FG2),QUANTILE_25 Wind speed in 2m,QUANTILE_50 Average temperature at 2m altitude (TM),QUANTILE_50 Maximum air temperature at 2m altitude (TX),QUANTILE_50 Minimum air temperature at 2m altitude (TN),QUANTILE_50 Precipitation (RR),QUANTILE_50 Relative humidity in 2m,QUANTILE_50 Relative humidity in 2m.1,QUANTILE_50 Wind gust (FG2),QUANTILE_50 Wind speed in 2m,QUANTILE_75 Average temperature at 2m altitude (TM),QUANTILE_75 Maximum air temperature at 2m altitude (TX),QUANTILE_75 Minimum air temperature at 2m altitude (TN),QUANTILE_75 Precipitation (RR),QUANTILE_75 Relative humidity in 2m,QUANTILE_75 Relative humidity in 2m.1,QUANTILE_75 Wind gust (FG2),QUANTILE_75 Wind speed in 2m,Staur_Env,Vollebekk_Env
603,784.8356736242885,2,6,22,GN18540,0.7884119669906829,2.1371298059821147,1.2908670017495878,5.083097290247686,16.87953815609216,34.96312329940968,130.41041400603888,15.588671154342574,14.742408350110047,130.41041400603888,2.1949806432239582,2.5248966467566505,23.305649909253855,27.763814090169717,31.56705167851966,21.782836560901504,25.328314067036207,-44.434601652431596,969.1707814298554,15.010538913939802,17.597774899723802,298.3100784233096,0.7551793166771833,27.412000347817973,12.141053659051423,24.636921235820456,22.787385851734456,25.659605811931037,23.447565869306302,63.9026524099205,631.9238117906531,339.3100784233096,6.704374433247203,643.2156972801338,GN09543/GN07501,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0,2126.1000000000004,698.3000000000002,308.29999999999984,7127.200000000001,10029.599999999999,1356.2,1435.0,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
604,817.4003795066417,2,6,7,SW170117,0.7691914620809195,2.0592353902757132,1.287361732218418,4.948570676147932,16.696169868111607,34.71164323930705,132.50003987705898,15.408808135893189,14.636934477835894,132.50003987705898,2.0619175862520893,2.318846551422017,23.04787541213693,27.35716023409384,31.57307704857272,21.78336433567208,25.442564222306125,-45.423407333852545,955.4034344758832,15.011014348071884,17.74410993947471,310.0552750950159,0.6342027455315558,26.483253079634963,11.906349682576174,24.320191573700477,22.62536750805865,25.377037809671425,23.343980988898885,63.384923038465935,677.1392622230059,351.05527509501593,6.862815670802769,688.5535508861458,KW655-3-10x(425628x426070),12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0,2126.1000000000004,698.3000000000002,308.29999999999984,7127.200000000001,10029.599999999999,1356.2,1435.0,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
605,819.3700189753322,2,6,16,GN18711,0.7881527137942669,2.0907338447868824,1.416409198194736,5.0297207627445415,16.16584074497222,34.02557397377544,130.51628900758362,14.74943154677748,14.075106900185332,130.51628900758362,1.9769057775847618,2.084666744899014,22.34828217801268,26.40891202623068,31.247572750212022,21.25551605739831,25.188780043362133,-41.54957921808526,911.9388786703346,13.106748653821537,17.779282464545844,301.30663491979135,-0.044688506961006624,24.91201057559695,10.858864032133464,23.587739586291327,22.100585778993477,24.75709354833182,22.964127044089654,61.847876659894204,619.4990825794129,342.30663491979135,4.783580718692362,631.5746603724496,GN08564/GN03509,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0,2126.1000000000004,698.3000000000002,308.29999999999984,7127.200000000001,10029.599999999999,1356.2,1435.0,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
606,758.5738140417458,2,7,3,Krabat,0.7426628815010115,1.9722100803628604,1.1696637994609769,4.849688179790977,17.216362811625004,35.50527194069557,138.82383120149848,16.046699012164026,15.244152731262146,138.82383120149848,2.0320934797637324,2.366774240881225,23.806506953844345,28.422986344628793,32.27798798261586,22.617066363416527,25.89559191400423,-47.99723121954813,994.9037919659169,15.799301261196641,17.720002757685723,330.2498234373005,0.9225467465718875,28.53607407539496,12.926606022451049,25.153030005541144,23.39454892974805,26.112564019741,24.010801972588688,65.06234754844752,715.6466802176196,371.2498234373005,8.991603976955039,726.3283067921657,T1005/NK93512,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0,2126.1000000000004,698.3000000000002,308.29999999999984,7127.200000000001,10029.599999999999,1356.2,1435.0,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
607,878.3278937381406,2,7,4,Happy,0.7676376751624061,2.042809791862968,1.2641724450513645,4.921461526304479,16.672487899661064,34.89936263546337,133.23531826358547,15.4083154546097,14.629678107798094,133.23531826358547,2.053809463512166,2.3267778323032253,23.140384257934926,27.481776222328254,31.78175989048091,21.959602477375796,25.60651802236763,-44.72285643851133,955.6444211490461,14.756767994365715,17.594841781197125,308.5055553459237,0.5584691842343631,27.120390736429265,11.915167137182463,24.44550504980034,22.73990196835229,25.532495995402446,23.49538016303497,63.48097652338435,654.1263119172538,349.5055553459237,7.0159977293735665,665.4222097296014,Amaretto/SW45530,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0,2126.1000000000004,698.3000000000002,308.29999999999984,7127.200000000001,10029.599999999999,1356.2,1435.0,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
608,826.0667931688805,2,7,25,GN18721,0.7904617018066286,2.1326410323381393,1.3002848527394137,5.103099267929793,16.677236109971997,34.77030451752836,127.7771958034425,15.37695125723258,14.544595077633858,127.7771958034425,2.174535510130236,2.4867777486331955,23.063411227413756,27.391546071098183,31.42284629038149,21.449370918262957,25.03672869981176,-43.63298981868565,955.9113226179037,14.625333509903099,17.491814865218075,293.6992255190397,0.5785234351527848,26.641942042068624,11.83637825547915,24.354951715431902,22.53862349057357,25.42774641898902,23.25319494668281,63.295191254978135,625.7136209134752,334.69922551903977,5.924110464894305,637.2031657056148,SW51114/Zebra,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0,2126.1000000000004,698.3000000000002,308.29999999999984,7127.200000000001,10029.599999999999,1356.2,1435.0,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
609,816.3499051233397,2,7,12,DC13414,0.9314378998242371,2.406223407946516,1.5836639041081138,5.658593308180567,17.93713558465242,34.21003181087846,130.98124821268146,16.35347168054431,15.530912176705904,130.98124821268146,2.2973450119606817,2.4864389541558385,23.63598721722403,28.611724039522542,31.155639099930426,21.351816004987647,25.123784971327712,-46.420767993547265,1014.1106809861943,14.521369259313056,18.977388790434638,304.44047868384445,0.2877708192024939,26.94576450827502,12.908147766550682,25.04567442402424,23.295370493564292,25.604020701457138,23.558734319680074,65.57969552147439,658.3136835478751,345.44047868384445,5.816561780792975,670.1505726521129,,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0,2126.1000000000004,698.3000000000002,308.29999999999984,7127.200000000001,10029.599999999999,1356.2,1435.0,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
610,776.4318785578747,2,7,23,GN18567,0.763893612194809,2.0330779319629046,1.224188230000434,4.931446282193065,16.84681672602892,35.232546459156154,133.9397389226042,15.622628496028486,14.813738794066015,133.9397389226042,2.0780740217305658,2.3972884316928633,23.411013603466913,27.843820912082236,31.954640293252016,22.18790668589005,25.60541467537087,-45.30150196927924,969.713297840208,15.297421033972004,17.45403004902932,311.9960619842061,0.7541069973085163,27.888294474282613,12.267835649422933,24.734199454603463,22.958957645325086,25.802784435075633,23.674447116352656,64.04227550348519,666.2042021751271,352.99606198420616,7.751695503804987,677.2047033500398,SW71139/GN05567,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0,2126.1000000000004,698.3000000000002,308.29999999999984,7127.200000000001,10029.599999999999,1356.2,1435.0,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
611,747.6751423149907,2,8,1,Zebra,0.8258260833099516,2.18034231849015,1.3849198636598876,5.178703084588055,16.87841148674488,34.57480512012873,128.94637312965952,15.493491623084996,14.69806916825473,128.94637312965952,2.1499386900104605,2.391393199376768,23.094655036403836,27.526483413664696,31.347959823854268,21.482206494842515,25.20432680857522,-43.86292447179286,961.4263955783101,14.568283902293054,17.858061892484272,293.4366361502396,0.46227812742695473,26.594486030808614,11.932033597715789,24.406712712738276,22.66008891239124,25.38937693420089,23.29467569720958,63.621412049927415,623.8223458028573,334.4366361502396,5.8653613113309735,635.4464082481014,Ralle/Dragon,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0,2126.1000000000004,698.3000000000002,308.29999999999984,7127.200000000001,10029.599999999999,1356.2,1435.0,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
612,794.8151802656547,2,8,17,GN16582,0.7679466130212034,2.053707492537809,1.2912043938413296,4.9604468587785995,16.52326051145791,34.89663592539747,133.0612968229142,15.232056117616583,14.469553018920102,133.0612968229142,2.048263978213085,2.2942853193730333,23.009059672438422,27.26318067334151,31.73150960378563,21.920958964134748,25.49655866253224,-43.41875441552928,944.4234910048542,14.659201051219288,17.430970768291115,306.2750421517828,0.506325915359099,27.09975383032341,11.646102335890175,24.30032927622736,22.614286555631313,25.455450452179324,23.418191698169544,63.082082279644425,647.0239385827391,347.2750421517828,6.678560898378385,658.3508125910295,Syn/Avle//SW45126,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0,2126.1000000000004,698.3000000000002,308.29999999999984,7127.200000000001,10029.599999999999,1356.2,1435.0,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
613,717.0800759013284,2,8,20,GN17610,0.7351940064691046,1.90516920294612,1.138987498823554,4.6760837323963695,16.57300896942615,35.48039376651428,139.14590029378834,15.4340214706026,14.667839766480032,139.14590029378834,1.9361569005995816,2.246743605192726,23.33863781728997,27.622209147052292,32.30057491809868,22.642871558203566,25.954299090795136,-45.07005174145442,956.6885564010586,15.425657439745525,17.05558370920437,326.05936355069065,0.5957930124214317,28.120808029870727,12.107139079657204,24.62994068297259,22.935385534626445,25.828692143537424,23.782696605417033,63.65289840363178,688.7434886669423,367.0593635506907,8.51421210773919,699.5010828160222,GN03597/SW51114,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0,2126.1000000000004,698.3000000000002,308.29999999999984,7127.200000000001,10029.599999999999,1356.2,1435.0,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
614,805.5825426944972,2,8,5,SW11361,0.7119317688047929,1.883419917896395,1.127209706231957,4.593083132058385,16.29553125053644,35.34221552946591,138.59680407483515,15.168321544304478,14.412111332640043,138.59680407483515,1.9276983607560398,2.2330246899276953,23.078882554690246,27.205439942629397,32.19885069184073,22.54067780511096,25.961201956184084,-44.649200192066765,940.3477011248463,15.044853811976461,16.941568659006997,325.58914243808607,0.6283316841873553,27.438233819176197,11.753988683926497,24.330908639189175,22.659444410060797,25.61029320349814,23.59093213930791,62.98687498720726,690.6378162250819,366.58914243808607,8.072486862416977,701.5229914654591,Whikwheet/Vinjett//Kronjet/3/SW45415,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0,2126.1000000000004,698.3000000000002,308.29999999999984,7127.200000000001,10029.599999999999,1356.2,1435.0,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
615,841.1673624288425,2,8,2,Demonstrant,0.79543836181984,2.050108985975381,1.3502600276842687,4.86631652526557,16.47444046288729,34.488888798514886,139.13886689267272,15.124180435203023,14.424331476911908,139.13886689267272,1.9545195824466546,2.11426452966406,22.795620677782537,27.032221585352183,31.6640386690128,22.088659196699705,25.962700878130505,-43.01943497226293,935.4447844438259,13.853264006966334,17.654501747334855,317.0471012312057,0.021843915226355648,26.174924966565204,11.426343527029063,24.081229057960478,22.547577737870817,25.19392874269495,23.356601782650745,62.80385735983407,666.9988112546558,358.0471012312057,6.07242510532568,678.6297046289046,T1005/NK93512,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0,2126.1000000000004,698.3000000000002,308.29999999999984,7127.200000000001,10029.599999999999,1356.2,1435.0,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
616,796.9161290322581,2,9,14,GN17595,0.7916454239748449,2.0475263949483704,1.22974778991193,4.935600429773324,17.477916508913047,35.460001815805214,144.17239696014317,16.248168719001114,15.430390113964677,144.17239696014317,2.0736595760099656,2.399539065081634,23.979335294777254,28.775717859940013,32.24568851009759,22.86334735914651,26.189907836349967,-47.79916407610273,1007.6012673415247,15.927620884936129,17.845490209565778,337.08292215135754,0.7641457876839596,28.934456787533072,13.129676160326884,25.384421207440134,23.603901199278585,26.24223191451979,24.12748925970137,65.63913068867241,735.3957570472911,378.0829221513575,8.940619514173086,746.0996829134376,Bombona/NK01513//GN03531,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0,2126.1000000000004,698.3000000000002,308.29999999999984,7127.200000000001,10029.599999999999,1356.2,1435.0,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
617,866.3787476280835,2,9,11,Servus,0.7977063846774399,2.0471574570983697,1.2723340634256646,4.853214437142012,16.968776956200607,35.03819960698478,142.05154200532874,15.696442892774941,14.921619499102238,142.05154200532874,2.0242744660936354,2.290164234396075,23.40179838871355,27.887359590593064,31.901966831799754,22.49357238125146,26.07005733821708,-45.57749818188002,972.7795093134048,15.108175083805058,17.650474227237005,322.0053093614951,0.43934229987340323,27.628973049103013,12.307515651724206,24.731697974277488,23.030677035722178,25.733247681965167,23.694685082762604,64.17079767093982,680.2284520512359,363.0053093614951,7.566267453823594,691.3648728006829,,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0,2126.1000000000004,698.3000000000002,308.29999999999984,7127.200000000001,10029.599999999999,1356.2,1435.0,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
618,850.2277039848198,2,9,15,GN18560,0.9196639982983491,2.3345838980749267,1.4588218992576052,5.4141219872981345,17.931837826967236,34.810487078948135,138.7957900039984,16.473015927709632,15.597253928892307,138.7957900039984,2.290681898593899,2.582915137708179,23.934667029152212,28.93736605161498,31.53009462172519,22.115230974465913,25.736966541774667,-46.20451449183063,1023.4114356152708,15.04955348061608,18.39668784035353,311.524777155836,0.3405856359855762,28.150708783906683,13.201666157675506,25.364423907415937,23.496905732373,25.995715975789764,23.806593016801838,65.92210064411816,661.6353067784667,352.524777155836,6.60584386226074,673.0140114681524,SW71142/GN07574,12.99099099099099,19.154054054054058,6.290990990990992,2.777477477477476,64.20900900900901,90.35675675675674,12.218018018018018,12.927927927927929,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,13.2,15.2,9.1,0.0,46.5,94.4,14.7,16.5,1442.0,2126.1000000000004,698.3000000000002,308.29999999999984,7127.200000000001,10029.599999999999,1356.2,1435.0,3.3,7.4,-4.5,0.0,36.0,65.9,4.0,4.1,23.3,31.3,16.7,42.4,93.9,99.7,18.3,19.2,4.790607278823646,5.415596731726612,5.258681990930455,6.63261479611013,14.8910806100928,8.833558138471123,4.135922414390074,4.421541713252418,9.6,15.7,1.9,0.0,50.55,86.25,7.95,8.25,13.3,19.3,6.9,0.0,63.9,93.5,14.0,14.4,15.8,22.05,10.8,1.2999999999999998,73.9,96.9,15.4,16.55,0,1
