Plot_ID,GrainYield,Block,iBlock,Entry,Name,Pedigree,Blue,Green,Red,RedEdge,NIR,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR,Lodging,MEAN Average temperature at 2m altitude (TM),MEAN Maximum air temperature at 2m altitude (TX),MEAN Minimum air temperature at 2m altitude (TN),MEAN Precipitation (RR),MEAN Relative humidity in 2m,MEAN Relative humidity in 2m.1,MEAN Wind gust (FG2),MEAN Wind speed in 2m,MEDIAN Average temperature at 2m altitude (TM),MEDIAN Maximum air temperature at 2m altitude (TX),MEDIAN Minimum air temperature at 2m altitude (TN),MEDIAN Precipitation (RR),MEDIAN Relative humidity in 2m,MEDIAN Relative humidity in 2m.1,MEDIAN Wind gust (FG2),MEDIAN Wind speed in 2m,MODE Average temperature at 2m altitude (TM),MODE Maximum air temperature at 2m altitude (TX),MODE Minimum air temperature at 2m altitude (TN),MODE Precipitation (RR),MODE Relative humidity in 2m,MODE Relative humidity in 2m.1,MODE Wind gust (FG2),MODE Wind speed in 2m,SUM Average temperature at 2m altitude (TM),SUM Maximum air temperature at 2m altitude (TX),SUM Minimum air temperature at 2m altitude (TN),SUM Precipitation (RR),SUM Relative humidity in 2m,SUM Relative humidity in 2m.1,SUM Wind gust (FG2),SUM Wind speed in 2m,MIN Average temperature at 2m altitude (TM),MIN Maximum air temperature at 2m altitude (TX),MIN Minimum air temperature at 2m altitude (TN),MIN Precipitation (RR),MIN Relative humidity in 2m,MIN Relative humidity in 2m.1,MIN Wind gust (FG2),MIN Wind speed in 2m,MAX Average temperature at 2m altitude (TM),MAX Maximum air temperature at 2m altitude (TX),MAX Minimum air temperature at 2m altitude (TN),MAX Precipitation (RR),MAX Relative humidity in 2m,MAX Relative humidity in 2m.1,MAX Wind gust (FG2),MAX Wind speed in 2m,STD_DEV Average temperature at 2m altitude (TM),STD_DEV Maximum air temperature at 2m altitude (TX),STD_DEV Minimum air temperature at 2m altitude (TN),STD_DEV Precipitation (RR),STD_DEV Relative humidity in 2m,STD_DEV Relative humidity in 2m.1,STD_DEV Wind gust (FG2),STD_DEV Wind speed in 2m,QUANTILE_25 Average temperature at 2m altitude (TM),QUANTILE_25 Maximum air temperature at 2m altitude (TX),QUANTILE_25 Minimum air temperature at 2m altitude (TN),QUANTILE_25 Precipitation (RR),QUANTILE_25 Relative humidity in 2m,QUANTILE_25 Relative humidity in 2m.1,QUANTILE_25 Wind gust (FG2),QUANTILE_25 Wind speed in 2m,QUANTILE_50 Average temperature at 2m altitude (TM),QUANTILE_50 Maximum air temperature at 2m altitude (TX),QUANTILE_50 Minimum air temperature at 2m altitude (TN),QUANTILE_50 Precipitation (RR),QUANTILE_50 Relative humidity in 2m,QUANTILE_50 Relative humidity in 2m.1,QUANTILE_50 Wind gust (FG2),QUANTILE_50 Wind speed in 2m,QUANTILE_75 Average temperature at 2m altitude (TM),QUANTILE_75 Maximum air temperature at 2m altitude (TX),QUANTILE_75 Minimum air temperature at 2m altitude (TN),QUANTILE_75 Precipitation (RR),QUANTILE_75 Relative humidity in 2m,QUANTILE_75 Relative humidity in 2m.1,QUANTILE_75 Wind gust (FG2),QUANTILE_75 Wind speed in 2m,Staur_Env,Vollebekk_Env
2250,512.8531309297913,2.0,10.0,13.0,GN20708,Berserk-4/CJ9306//Berserk-4,0.6403042530377633,1.5052498215637602,0.9983013090832764,3.1862591297199416,11.627287720826764,34.67715805344022,160.1551431360616,10.628986411743487,10.122037899263002,160.1551431360616,1.3718940810064795,1.4795220698536522,18.192319405934995,19.41544888334072,31.665252685893854,23.400522572018666,27.527702169928023,-28.744488024801655,658.0171252038285,13.947630980920529,12.499555843871759,296.7434650648944,-0.6236116099635013,17.9773556930342,6.928316075875761,18.122811303250145,16.970693661547788,20.497724115026276,19.013329220708545,50.50729623235928,585.1773990856475,337.7434650648944,5.543237074302222,596.7858750561533,1.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
2249,496.0075901328274,2.0,10.0,24.0,GN20720,SW45126/NK01533,0.6716911016586445,1.5841975861733437,1.0018086103079384,3.4231580900139207,12.672263307816216,35.13235489612791,157.99286133995273,11.670454697508275,11.088065721642868,157.99286133995273,1.4948954603801035,1.6765609921223321,19.178336835645986,20.90415852599768,31.942811512973407,23.557484888843636,27.37919016173136,-32.30424752134254,723.5228408851127,15.056989394613183,13.134862012131151,306.94084074459886,-0.3367089140566494,20.241022842384254,8.282396779304298,19.218397962951734,17.92200272763892,21.32829371434222,19.691393749657998,52.884977809530845,620.9211130856891,347.94084074459886,6.888751467728538,632.091348733217,1.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
2248,600.1001897533208,2.0,10.0,20.0,GN20715,Sommerset/NK01513//BAJASS-5,0.6405640555465292,1.4047068953114943,0.8969024876376511,3.028731752927636,12.886792155053644,35.718766929716345,193.68813173539155,11.98988966741599,11.482085259742146,193.68813173539155,1.2719472474388085,1.4209906600575892,19.605719454963072,21.38811638939631,32.96549023499345,25.402535283109245,29.03381198649377,-34.742845622721894,739.7055563519132,15.274068930329987,13.098910573495644,361.95566414995034,-0.8622204464596138,22.218267042179654,8.80384726558269,19.64761918447083,18.51561021642782,21.783743767077247,20.357381396921067,53.65990787357862,717.5394452764265,402.9556641499503,9.335697551961314,728.0483724730212,1.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
2247,497.83984819734354,2.0,10.0,10.0,GN20705,Sommerset/Berserk//Berserk,0.5904962795628547,1.424065435528643,0.8438200523450373,3.132161278983889,13.288015748028243,36.23120206154409,189.45430797839916,12.444195695683206,11.8639503124996,189.45430797839916,1.4138145391493941,1.6565319013949833,20.105226471038915,22.105779075598434,33.21178789501427,25.525098148941233,28.769478902631363,-36.945969453705395,769.8615570683365,16.489533015349636,13.403155173690152,372.79080835582204,0.15456469925246086,23.88477392711329,9.498971502579398,20.18877198266874,18.902970176592376,22.228885218489687,20.624632653248213,54.804254602316696,774.6122858330901,413.790808355822,11.107583049456393,784.5942757015157,1.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
2246,547.4034155597724,2.0,10.0,25.0,GN20721,GN03509/4/Alt/Ae.squ//2*Seri/3/Avle,0.7111295571529924,1.596513459114412,1.190845575733552,3.3677433887130697,11.156544597296133,33.090265791934044,145.00719067200114,9.965699021562582,9.56003113818172,145.00719067200114,1.291051785342277,1.2203814384297162,17.119687271591676,18.116667568600185,30.560522629065826,21.68422233364816,26.64845545182006,-25.400541906893032,614.1686566289892,10.487414640957923,12.98649107048797,259.4844305373901,-1.9061434316086416,12.765838259542885,5.896842686989772,16.965934614533985,16.049721750886633,19.256366625079313,18.069860207108434,48.55773416202126,449.517198268634,300.4844305373901,0.6182720083732149,462.68471098657903,1.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
2245,574.4091081593929,2.0,9.0,3.0,Krabat,T1005/NK93512,0.7234344427257625,1.573180104439544,1.0910643060924468,3.2737150009133886,12.108102663304834,34.33795685158099,168.98790218522868,11.017038357212385,10.534922558865288,168.98790218522868,1.331861460060877,1.3775515359709953,18.38653454222019,19.84128460188061,31.607145976381325,23.557980144097318,27.95733957680937,-29.318604675502044,680.306933366627,12.787435228052837,12.932816411508135,299.1412003223128,-1.5478880721188153,17.493864096443758,7.340512698007521,18.355981275691427,17.27754008995861,20.52761585444435,19.156974062940332,51.23316549612001,551.0807037610937,340.1412003223128,4.4443087764357045,563.030088891143,1.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
2244,606.4713472485769,2.0,9.0,12.0,GN20707,ONPMSYDER5/GN03509//GN03509,0.7121152029123273,1.568422559924821,1.063758756566258,3.2997988532386,12.513095743812265,34.742323042217244,173.7160469379822,11.449336987246006,10.944673183887444,173.7160469379822,1.3609711603710544,1.4401314611031157,18.877414010832084,20.52196208846581,31.92005359634404,23.94384543562165,28.086122090261853,-30.956937187391627,707.1467713691029,13.463191306886737,13.144320003563664,311.4882148742091,-1.2542359940942422,19.172121446409253,7.918921257911315,18.89675699076648,17.76872346872219,21.009261189284018,19.577625362965744,52.28785387547123,583.5560935310008,352.4882148742091,5.682275245797932,595.1116816584831,1.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
2243,521.606072106262,2.0,9.0,9.0,GN20704,512-70/Berserk//NK01533,0.6806783629818304,1.6542752293052154,1.1974792060497677,3.5789304358474463,12.31417397491279,33.67988726026491,150.05446489679804,11.11669476886302,10.659898745607574,150.05446489679804,1.4303928895788325,1.4081972304143735,18.247934226814536,19.757636019364632,31.05064177525806,22.132066417621843,26.632404655423667,-30.536890058757013,685.2735270619993,11.881276322683686,14.168512986902243,284.9709169368883,-0.9393682297229907,16.045292370755963,7.335863711645661,18.209116885705512,17.197109809439752,20.248379689635183,18.963686967782607,51.24375640951529,533.9619538101783,325.9709169368882,3.1533034806356315,546.4654599818223,1.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
2242,490.2011385199241,2.0,9.0,7.0,GN20702,512-54/Bjarne,0.6604907901838414,1.4744386384995374,1.0810508531629135,3.0763929705989224,11.174650275299237,33.683133401917985,164.1281650601655,10.093599422136322,9.700211636799697,164.1281650601655,1.2073356336523187,1.1683030777237764,17.421351931276885,18.417669492552992,31.251973760876865,22.91369629134947,27.70581416479763,-26.605774956211235,621.3514767416443,10.668667187279185,12.763159647540336,283.3201972591941,-1.8691280164402544,14.17316603594424,6.173682973085731,17.27598934794658,16.382526378729985,19.651927525185187,18.49426141024186,48.98519920227482,490.75439204860595,324.3201972591941,2.2382431701880527,503.3642927944088,1.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
2241,578.595825426945,2.0,9.0,11.0,GN20706,ONPMSYDER5/GN03509//GN03509,0.651346688972053,1.512769614763201,0.9691086413593769,3.2670846078278752,12.656142660531968,35.291447073130314,174.0721946736238,11.68703401917259,11.143373045768765,174.0721946736238,1.4050838991949708,1.5611014160550443,19.2223538650681,20.92656576092734,32.35924963706309,24.290476055496505,28.059979781329467,-32.798350167000095,722.9684800865084,14.510262832897803,13.152174052985178,332.25082797761775,-0.6141451191055061,20.708451323411698,8.349097004436084,19.248105671447792,18.037652155454865,21.37733484258126,19.853487741515053,52.92121415189875,648.0173914842086,373.25082797761775,7.6141943872709374,659.002132531002,1.0,12.838738738738742,18.32612612612613,7.081081081081081,2.257657657657657,64.5027027027027,89.47837837837844,10.119665271966513,13.062162162162169,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,12.8,14.8,8.0,0.0,53.9,97.6,10.11966527196652,5.4,1425.1000000000001,2034.1999999999998,786.0,250.6,7159.799999999999,9932.100000000002,1123.2828451882845,1449.9000000000003,3.5,6.8,-3.5,0.0,38.6,55.5,10.11966527196652,4.7,23.0,29.9,17.0,22.9,90.3,98.9,10.11966527196652,20.8,5.111113936069676,5.783718711123677,5.168233626747036,4.801089829868169,14.54947958744079,9.123629714352678,7.13765168327286e-15,4.764147430244024,9.35,14.8,2.25,0.0,51.0,82.85,10.11966527196652,7.7,12.8,18.2,8.0,0.0,65.4,93.2,10.11966527196652,15.1,16.35,22.4,10.9,2.2,75.15,96.55,10.11966527196652,16.6,1,0
